X,prop.aneu,prob.meio,prob.mito,dispersal,euploid,mosaic,aneuploid,embryo,first_biopsy_cell,second_biopsy_cell,first_biopsy_type,second_biopsy_type,embryo_type
1,0.03515625,0.578675970876726,0.0163702235257609,1,0.192,0.214,0.594,,0,0,Euploid,Euploid,Mosaic Aneuploid
2,1,0.578675970876726,0.0163702235257609,1,0.192,0.214,0.594,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
3,0.109375,0.578675970876726,0.0163702235257609,1,0.192,0.214,0.594,,0,0,Euploid,Euploid,Mosaic Aneuploid
4,0.0703125,0.578675970876726,0.0163702235257609,1,0.192,0.214,0.594,,0,0,Euploid,Euploid,Mosaic Aneuploid
5,0.33984375,0.578675970876726,0.0163702235257609,1,0.192,0.214,0.594,,2,2,Mosaic,Mosaic,Mosaic Aneuploid
6,1,0.578675970876726,0.0163702235257609,1,0.192,0.214,0.594,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
7,1,0.578675970876726,0.0163702235257609,1,0.192,0.214,0.594,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
8,1,0.578675970876726,0.0163702235257609,1,0.192,0.214,0.594,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
9,1,0.578675970876726,0.0163702235257609,1,0.192,0.214,0.594,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
10,0.13671875,0.578675970876726,0.0163702235257609,1,0.192,0.214,0.594,,0,0,Euploid,Euploid,Mosaic Aneuploid
11,0.0859375,0.578675970876726,0.0163702235257609,1,0.192,0.214,0.594,,1,0,Mosaic,Euploid,Mosaic Aneuploid
12,1,0.578675970876726,0.0163702235257609,1,0.192,0.214,0.594,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
13,0.16015625,0.578675970876726,0.0163702235257609,1,0.192,0.214,0.594,,0,1,Euploid,Mosaic,Mosaic Aneuploid
14,1,0.578675970876726,0.0163702235257609,1,0.192,0.214,0.594,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
15,0.2109375,0.578675970876726,0.0163702235257609,1,0.192,0.214,0.594,,0,1,Euploid,Mosaic,Mosaic Aneuploid
16,1,0.578675970876726,0.0163702235257609,1,0.192,0.214,0.594,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
17,1,0.578675970876726,0.0163702235257609,1,0.192,0.214,0.594,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
18,0.109375,0.578675970876726,0.0163702235257609,1,0.192,0.214,0.594,,1,0,Mosaic,Euploid,Mosaic Aneuploid
19,0.078125,0.578675970876726,0.0163702235257609,1,0.192,0.214,0.594,,0,0,Euploid,Euploid,Mosaic Aneuploid
20,0.0546875,0.578675970876726,0.0163702235257609,1,0.192,0.214,0.594,,0,0,Euploid,Euploid,Mosaic Aneuploid
21,1,0.578675970876726,0.0163702235257609,1,0.192,0.214,0.594,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
22,1,0.578675970876726,0.0163702235257609,1,0.192,0.214,0.594,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
