X,prop.aneu,prob.meio,prob.mito,dispersal,euploid,mosaic,aneuploid,embryo,first_biopsy_cell,second_biopsy_cell,first_biopsy_type,second_biopsy_type,embryo_type
650001,0.4140625,0.375446171289117,0.0619014968339394,0,0.25,0.198,0.552,,2,3,Mosaic,Mosaic,Mosaic Aneuploid
650002,0.4375,0.375446171289117,0.0619014968339394,0,0.25,0.198,0.552,,5,0,Aneuploid,Euploid,Mosaic Aneuploid
650003,0.4296875,0.375446171289117,0.0619014968339394,0,0.25,0.198,0.552,,1,3,Mosaic,Mosaic,Mosaic Aneuploid
650004,0.75,0.375446171289117,0.0619014968339394,0,0.25,0.198,0.552,,2,2,Mosaic,Mosaic,Mosaic Aneuploid
650005,1,0.375446171289117,0.0619014968339394,0,0.25,0.198,0.552,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
650006,0.5390625,0.375446171289117,0.0619014968339394,0,0.25,0.198,0.552,,4,1,Aneuploid,Mosaic,Mosaic Aneuploid
650007,0.21484375,0.375446171289117,0.0619014968339394,0,0.25,0.198,0.552,,1,3,Mosaic,Mosaic,Mosaic Aneuploid
650008,0.41015625,0.375446171289117,0.0619014968339394,0,0.25,0.198,0.552,,0,4,Euploid,Aneuploid,Mosaic Aneuploid
650009,0.4921875,0.375446171289117,0.0619014968339394,0,0.25,0.198,0.552,,5,0,Aneuploid,Euploid,Mosaic Aneuploid
650010,0.34765625,0.375446171289117,0.0619014968339394,0,0.25,0.198,0.552,,0,0,Euploid,Euploid,Mosaic Aneuploid
650011,0.515625,0.375446171289117,0.0619014968339394,0,0.25,0.198,0.552,,3,5,Mosaic,Aneuploid,Mosaic Aneuploid
650012,1,0.375446171289117,0.0619014968339394,0,0.25,0.198,0.552,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
650013,1,0.375446171289117,0.0619014968339394,0,0.25,0.198,0.552,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
650014,0.32421875,0.375446171289117,0.0619014968339394,0,0.25,0.198,0.552,,0,3,Euploid,Mosaic,Mosaic Aneuploid
