X,prop.aneu,prob.meio,prob.mito,dispersal,euploid,mosaic,aneuploid,embryo,first_biopsy_cell,second_biopsy_cell,first_biopsy_type,second_biopsy_type,embryo_type
550001,0.0859375,0.565920161582092,0.0217662327791907,0.5,0.218,0.181,0.601,,0,0,Euploid,Euploid,Mosaic Aneuploid
550002,0.19140625,0.565920161582092,0.0217662327791907,0.5,0.218,0.181,0.601,,0,1,Euploid,Mosaic,Mosaic Aneuploid
550003,1,0.565920161582092,0.0217662327791907,0.5,0.218,0.181,0.601,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
550004,1,0.565920161582092,0.0217662327791907,0.5,0.218,0.181,0.601,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
550005,1,0.565920161582092,0.0217662327791907,0.5,0.218,0.181,0.601,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
550006,1,0.565920161582092,0.0217662327791907,0.5,0.218,0.181,0.601,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
550007,1,0.565920161582092,0.0217662327791907,0.5,0.218,0.181,0.601,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
550008,1,0.565920161582092,0.0217662327791907,0.5,0.218,0.181,0.601,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
550009,0.05859375,0.565920161582092,0.0217662327791907,0.5,0.218,0.181,0.601,,0,0,Euploid,Euploid,Mosaic Aneuploid
550010,1,0.565920161582092,0.0217662327791907,0.5,0.218,0.181,0.601,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
550011,1,0.565920161582092,0.0217662327791907,0.5,0.218,0.181,0.601,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
550012,1,0.565920161582092,0.0217662327791907,0.5,0.218,0.181,0.601,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
550013,1,0.565920161582092,0.0217662327791907,0.5,0.218,0.181,0.601,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
550014,1,0.565920161582092,0.0217662327791907,0.5,0.218,0.181,0.601,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
550015,1,0.565920161582092,0.0217662327791907,0.5,0.218,0.181,0.601,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
550016,1,0.565920161582092,0.0217662327791907,0.5,0.218,0.181,0.601,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
550017,0.09765625,0.565920161582092,0.0217662327791907,0.5,0.218,0.181,0.601,,2,0,Mosaic,Euploid,Mosaic Aneuploid
550018,1,0.565920161582092,0.0217662327791907,0.5,0.218,0.181,0.601,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
550019,1,0.565920161582092,0.0217662327791907,0.5,0.218,0.181,0.601,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
550020,0.22265625,0.565920161582092,0.0217662327791907,0.5,0.218,0.181,0.601,,1,1,Mosaic,Mosaic,Mosaic Aneuploid
550021,0.26953125,0.565920161582092,0.0217662327791907,0.5,0.218,0.181,0.601,,1,2,Mosaic,Mosaic,Mosaic Aneuploid
550022,0.03515625,0.565920161582092,0.0217662327791907,0.5,0.218,0.181,0.601,,0,0,Euploid,Euploid,Mosaic Aneuploid
550023,1,0.565920161582092,0.0217662327791907,0.5,0.218,0.181,0.601,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
550024,0.171875,0.565920161582092,0.0217662327791907,0.5,0.218,0.181,0.601,,1,1,Mosaic,Mosaic,Mosaic Aneuploid
550025,1,0.565920161582092,0.0217662327791907,0.5,0.218,0.181,0.601,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
550026,0.1484375,0.565920161582092,0.0217662327791907,0.5,0.218,0.181,0.601,,0,3,Euploid,Mosaic,Mosaic Aneuploid
550027,1,0.565920161582092,0.0217662327791907,0.5,0.218,0.181,0.601,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
550028,0.0859375,0.565920161582092,0.0217662327791907,0.5,0.218,0.181,0.601,,0,0,Euploid,Euploid,Mosaic Aneuploid
550029,0.078125,0.565920161582092,0.0217662327791907,0.5,0.218,0.181,0.601,,0,0,Euploid,Euploid,Mosaic Aneuploid
550030,1,0.565920161582092,0.0217662327791907,0.5,0.218,0.181,0.601,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
550031,1,0.565920161582092,0.0217662327791907,0.5,0.218,0.181,0.601,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
550032,0.125,0.565920161582092,0.0217662327791907,0.5,0.218,0.181,0.601,,0,0,Euploid,Euploid,Mosaic Aneuploid
550033,1,0.565920161582092,0.0217662327791907,0.5,0.218,0.181,0.601,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
550034,1,0.565920161582092,0.0217662327791907,0.5,0.218,0.181,0.601,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
550035,0.38671875,0.565920161582092,0.0217662327791907,0.5,0.218,0.181,0.601,,3,2,Mosaic,Mosaic,Mosaic Aneuploid
550036,1,0.565920161582092,0.0217662327791907,0.5,0.218,0.181,0.601,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
550037,1,0.565920161582092,0.0217662327791907,0.5,0.218,0.181,0.601,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
550038,0.15234375,0.565920161582092,0.0217662327791907,0.5,0.218,0.181,0.601,,0,1,Euploid,Mosaic,Mosaic Aneuploid
550039,0.234375,0.565920161582092,0.0217662327791907,0.5,0.218,0.181,0.601,,1,3,Mosaic,Mosaic,Mosaic Aneuploid
550040,0.07421875,0.565920161582092,0.0217662327791907,0.5,0.218,0.181,0.601,,1,0,Mosaic,Euploid,Mosaic Aneuploid
550041,0.08984375,0.565920161582092,0.0217662327791907,0.5,0.218,0.181,0.601,,1,1,Mosaic,Mosaic,Mosaic Aneuploid
550042,1,0.565920161582092,0.0217662327791907,0.5,0.218,0.181,0.601,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
550043,1,0.565920161582092,0.0217662327791907,0.5,0.218,0.181,0.601,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
550044,0.12109375,0.565920161582092,0.0217662327791907,0.5,0.218,0.181,0.601,,2,0,Mosaic,Euploid,Mosaic Aneuploid
550045,0.05078125,0.565920161582092,0.0217662327791907,0.5,0.218,0.181,0.601,,0,0,Euploid,Euploid,Mosaic Aneuploid
550046,1,0.565920161582092,0.0217662327791907,0.5,0.218,0.181,0.601,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
550047,1,0.565920161582092,0.0217662327791907,0.5,0.218,0.181,0.601,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
550048,1,0.565920161582092,0.0217662327791907,0.5,0.218,0.181,0.601,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
550049,1,0.565920161582092,0.0217662327791907,0.5,0.218,0.181,0.601,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
550050,1,0.565920161582092,0.0217662327791907,0.5,0.218,0.181,0.601,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
550051,0.23828125,0.565920161582092,0.0217662327791907,0.5,0.218,0.181,0.601,,1,0,Mosaic,Euploid,Mosaic Aneuploid
