X,prop.aneu,prob.meio,prob.mito,dispersal,euploid,mosaic,aneuploid,embryo,first_biopsy_cell,second_biopsy_cell,first_biopsy_type,second_biopsy_type,embryo_type
100001,1,0.563973872819401,0.0154022134041545,1,0.263,0.192,0.545,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
100002,0.0546875,0.563973872819401,0.0154022134041545,1,0.263,0.192,0.545,,0,0,Euploid,Euploid,Mosaic Aneuploid
100003,1,0.563973872819401,0.0154022134041545,1,0.263,0.192,0.545,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
100004,0.05859375,0.563973872819401,0.0154022134041545,1,0.263,0.192,0.545,,0,1,Euploid,Mosaic,Mosaic Aneuploid
100005,1,0.563973872819401,0.0154022134041545,1,0.263,0.192,0.545,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
100006,1,0.563973872819401,0.0154022134041545,1,0.263,0.192,0.545,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
100007,0.046875,0.563973872819401,0.0154022134041545,1,0.263,0.192,0.545,,1,0,Mosaic,Euploid,Mosaic Aneuploid
100008,1,0.563973872819401,0.0154022134041545,1,0.263,0.192,0.545,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
100009,1,0.563973872819401,0.0154022134041545,1,0.263,0.192,0.545,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
100010,1,0.563973872819401,0.0154022134041545,1,0.263,0.192,0.545,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
100011,0.15234375,0.563973872819401,0.0154022134041545,1,0.263,0.192,0.545,,1,0,Mosaic,Euploid,Mosaic Aneuploid
100012,0.02734375,0.563973872819401,0.0154022134041545,1,0.263,0.192,0.545,,1,0,Mosaic,Euploid,Mosaic Aneuploid
100013,0.63671875,0.563973872819401,0.0154022134041545,1,0.263,0.192,0.545,,3,4,Mosaic,Aneuploid,Mosaic Aneuploid
100014,0.03125,0.563973872819401,0.0154022134041545,1,0.263,0.192,0.545,,0,1,Euploid,Mosaic,Mosaic Aneuploid
100015,1,0.563973872819401,0.0154022134041545,1,0.263,0.192,0.545,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
100016,1,0.563973872819401,0.0154022134041545,1,0.263,0.192,0.545,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
100017,0.15625,0.563973872819401,0.0154022134041545,1,0.263,0.192,0.545,,1,0,Mosaic,Euploid,Mosaic Aneuploid
