X,prop.aneu,prob.meio,prob.mito,dispersal,euploid,mosaic,aneuploid,embryo,first_biopsy_cell,second_biopsy_cell,first_biopsy_type,second_biopsy_type,embryo_type
800001,1,0.571529275786249,0.018441022944937,0.5,0.241,0.174,0.585,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
800002,1,0.571529275786249,0.018441022944937,0.5,0.241,0.174,0.585,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
800003,0.06640625,0.571529275786249,0.018441022944937,0.5,0.241,0.174,0.585,,0,0,Euploid,Euploid,Mosaic Aneuploid
800004,0.04296875,0.571529275786249,0.018441022944937,0.5,0.241,0.174,0.585,,0,0,Euploid,Euploid,Mosaic Aneuploid
800005,0.06640625,0.571529275786249,0.018441022944937,0.5,0.241,0.174,0.585,,0,0,Euploid,Euploid,Mosaic Aneuploid
800006,0.28125,0.571529275786249,0.018441022944937,0.5,0.241,0.174,0.585,,3,3,Mosaic,Mosaic,Mosaic Aneuploid
800007,1,0.571529275786249,0.018441022944937,0.5,0.241,0.174,0.585,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
800008,1,0.571529275786249,0.018441022944937,0.5,0.241,0.174,0.585,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
800009,0.125,0.571529275786249,0.018441022944937,0.5,0.241,0.174,0.585,,0,1,Euploid,Mosaic,Mosaic Aneuploid
800010,1,0.571529275786249,0.018441022944937,0.5,0.241,0.174,0.585,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
800011,1,0.571529275786249,0.018441022944937,0.5,0.241,0.174,0.585,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
800012,1,0.571529275786249,0.018441022944937,0.5,0.241,0.174,0.585,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
800013,1,0.571529275786249,0.018441022944937,0.5,0.241,0.174,0.585,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
800014,0.13671875,0.571529275786249,0.018441022944937,0.5,0.241,0.174,0.585,,0,0,Euploid,Euploid,Mosaic Aneuploid
800015,1,0.571529275786249,0.018441022944937,0.5,0.241,0.174,0.585,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
800016,0.0234375,0.571529275786249,0.018441022944937,0.5,0.241,0.174,0.585,,0,0,Euploid,Euploid,Mosaic Aneuploid
800017,1,0.571529275786249,0.018441022944937,0.5,0.241,0.174,0.585,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
800018,1,0.571529275786249,0.018441022944937,0.5,0.241,0.174,0.585,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
800019,1,0.571529275786249,0.018441022944937,0.5,0.241,0.174,0.585,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
800020,1,0.571529275786249,0.018441022944937,0.5,0.241,0.174,0.585,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
800021,1,0.571529275786249,0.018441022944937,0.5,0.241,0.174,0.585,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
800022,1,0.571529275786249,0.018441022944937,0.5,0.241,0.174,0.585,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
800023,0.12890625,0.571529275786249,0.018441022944937,0.5,0.241,0.174,0.585,,2,0,Mosaic,Euploid,Mosaic Aneuploid
800024,1,0.571529275786249,0.018441022944937,0.5,0.241,0.174,0.585,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
800025,1,0.571529275786249,0.018441022944937,0.5,0.241,0.174,0.585,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
800026,0.21875,0.571529275786249,0.018441022944937,0.5,0.241,0.174,0.585,,3,1,Mosaic,Mosaic,Mosaic Aneuploid
800027,0.02734375,0.571529275786249,0.018441022944937,0.5,0.241,0.174,0.585,,0,0,Euploid,Euploid,Mosaic Aneuploid
800028,1,0.571529275786249,0.018441022944937,0.5,0.241,0.174,0.585,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
800029,1,0.571529275786249,0.018441022944937,0.5,0.241,0.174,0.585,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
800030,1,0.571529275786249,0.018441022944937,0.5,0.241,0.174,0.585,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
800031,1,0.571529275786249,0.018441022944937,0.5,0.241,0.174,0.585,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
800032,0.2421875,0.571529275786249,0.018441022944937,0.5,0.241,0.174,0.585,,1,1,Mosaic,Mosaic,Mosaic Aneuploid
800033,1,0.571529275786249,0.018441022944937,0.5,0.241,0.174,0.585,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
800034,0.0546875,0.571529275786249,0.018441022944937,0.5,0.241,0.174,0.585,,1,1,Mosaic,Mosaic,Mosaic Aneuploid
800035,1,0.571529275786249,0.018441022944937,0.5,0.241,0.174,0.585,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
800036,0.09765625,0.571529275786249,0.018441022944937,0.5,0.241,0.174,0.585,,0,0,Euploid,Euploid,Mosaic Aneuploid
800037,1,0.571529275786249,0.018441022944937,0.5,0.241,0.174,0.585,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
800038,0.046875,0.571529275786249,0.018441022944937,0.5,0.241,0.174,0.585,,0,0,Euploid,Euploid,Mosaic Aneuploid
800039,0.16796875,0.571529275786249,0.018441022944937,0.5,0.241,0.174,0.585,,3,3,Mosaic,Mosaic,Mosaic Aneuploid
800040,1,0.571529275786249,0.018441022944937,0.5,0.241,0.174,0.585,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
800041,0.15234375,0.571529275786249,0.018441022944937,0.5,0.241,0.174,0.585,,3,1,Mosaic,Mosaic,Mosaic Aneuploid
800042,0.0859375,0.571529275786249,0.018441022944937,0.5,0.241,0.174,0.585,,1,0,Mosaic,Euploid,Mosaic Aneuploid
800043,1,0.571529275786249,0.018441022944937,0.5,0.241,0.174,0.585,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
800044,1,0.571529275786249,0.018441022944937,0.5,0.241,0.174,0.585,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
800045,1,0.571529275786249,0.018441022944937,0.5,0.241,0.174,0.585,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
800046,1,0.571529275786249,0.018441022944937,0.5,0.241,0.174,0.585,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
800047,1,0.571529275786249,0.018441022944937,0.5,0.241,0.174,0.585,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
800048,1,0.571529275786249,0.018441022944937,0.5,0.241,0.174,0.585,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
800049,0.0625,0.571529275786249,0.018441022944937,0.5,0.241,0.174,0.585,,1,0,Mosaic,Euploid,Mosaic Aneuploid
800050,1,0.571529275786249,0.018441022944937,0.5,0.241,0.174,0.585,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
800051,0.078125,0.571529275786249,0.018441022944937,0.5,0.241,0.174,0.585,,2,0,Mosaic,Euploid,Mosaic Aneuploid
800052,0.07421875,0.571529275786249,0.018441022944937,0.5,0.241,0.174,0.585,,0,0,Euploid,Euploid,Mosaic Aneuploid
800053,0.10546875,0.571529275786249,0.018441022944937,0.5,0.241,0.174,0.585,,3,0,Mosaic,Euploid,Mosaic Aneuploid
800054,1,0.571529275786249,0.018441022944937,0.5,0.241,0.174,0.585,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
800055,1,0.571529275786249,0.018441022944937,0.5,0.241,0.174,0.585,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
800056,1,0.571529275786249,0.018441022944937,0.5,0.241,0.174,0.585,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
800057,0.37890625,0.571529275786249,0.018441022944937,0.5,0.241,0.174,0.585,,2,3,Mosaic,Mosaic,Mosaic Aneuploid
800058,1,0.571529275786249,0.018441022944937,0.5,0.241,0.174,0.585,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
800059,1,0.571529275786249,0.018441022944937,0.5,0.241,0.174,0.585,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
800060,1,0.571529275786249,0.018441022944937,0.5,0.241,0.174,0.585,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
800061,1,0.571529275786249,0.018441022944937,0.5,0.241,0.174,0.585,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
800062,0.09375,0.571529275786249,0.018441022944937,0.5,0.241,0.174,0.585,,0,0,Euploid,Euploid,Mosaic Aneuploid
800063,1,0.571529275786249,0.018441022944937,0.5,0.241,0.174,0.585,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
800064,0.08984375,0.571529275786249,0.018441022944937,0.5,0.241,0.174,0.585,,0,0,Euploid,Euploid,Mosaic Aneuploid
800065,1,0.571529275786249,0.018441022944937,0.5,0.241,0.174,0.585,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
800066,1,0.571529275786249,0.018441022944937,0.5,0.241,0.174,0.585,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
800067,1,0.571529275786249,0.018441022944937,0.5,0.241,0.174,0.585,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
800068,0.0625,0.571529275786249,0.018441022944937,0.5,0.241,0.174,0.585,,0,2,Euploid,Mosaic,Mosaic Aneuploid
800069,0.09375,0.571529275786249,0.018441022944937,0.5,0.241,0.174,0.585,,0,0,Euploid,Euploid,Mosaic Aneuploid
800070,1,0.571529275786249,0.018441022944937,0.5,0.241,0.174,0.585,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
