X,prop.aneu,prob.meio,prob.mito,dispersal,euploid,mosaic,aneuploid,embryo,first_biopsy_cell,second_biopsy_cell,first_biopsy_type,second_biopsy_type,embryo_type
200001,0.03515625,0.587692509171121,0.0159404831419097,1,0.226,0.183,0.591,,0,0,Euploid,Euploid,Mosaic Aneuploid
200002,0.02734375,0.587692509171121,0.0159404831419097,1,0.226,0.183,0.591,,0,0,Euploid,Euploid,Mosaic Aneuploid
200003,1,0.587692509171121,0.0159404831419097,1,0.226,0.183,0.591,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
200004,1,0.587692509171121,0.0159404831419097,1,0.226,0.183,0.591,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
200005,1,0.587692509171121,0.0159404831419097,1,0.226,0.183,0.591,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
200006,1,0.587692509171121,0.0159404831419097,1,0.226,0.183,0.591,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
200007,1,0.587692509171121,0.0159404831419097,1,0.226,0.183,0.591,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
200008,0.04296875,0.587692509171121,0.0159404831419097,1,0.226,0.183,0.591,,0,0,Euploid,Euploid,Mosaic Aneuploid
200009,0.04296875,0.587692509171121,0.0159404831419097,1,0.226,0.183,0.591,,1,0,Mosaic,Euploid,Mosaic Aneuploid
200010,1,0.587692509171121,0.0159404831419097,1,0.226,0.183,0.591,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
200011,0.109375,0.587692509171121,0.0159404831419097,1,0.226,0.183,0.591,,0,0,Euploid,Euploid,Mosaic Aneuploid
200012,1,0.587692509171121,0.0159404831419097,1,0.226,0.183,0.591,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
200013,1,0.587692509171121,0.0159404831419097,1,0.226,0.183,0.591,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
200014,1,0.587692509171121,0.0159404831419097,1,0.226,0.183,0.591,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
200015,0.0625,0.587692509171121,0.0159404831419097,1,0.226,0.183,0.591,,0,1,Euploid,Mosaic,Mosaic Aneuploid
200016,0.05078125,0.587692509171121,0.0159404831419097,1,0.226,0.183,0.591,,0,0,Euploid,Euploid,Mosaic Aneuploid
200017,0.0234375,0.587692509171121,0.0159404831419097,1,0.226,0.183,0.591,,0,0,Euploid,Euploid,Mosaic Aneuploid
200018,1,0.587692509171121,0.0159404831419097,1,0.226,0.183,0.591,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
200019,1,0.587692509171121,0.0159404831419097,1,0.226,0.183,0.591,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
200020,1,0.587692509171121,0.0159404831419097,1,0.226,0.183,0.591,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
200021,1,0.587692509171121,0.0159404831419097,1,0.226,0.183,0.591,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
200022,1,0.587692509171121,0.0159404831419097,1,0.226,0.183,0.591,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
200023,0.20703125,0.587692509171121,0.0159404831419097,1,0.226,0.183,0.591,,1,1,Mosaic,Mosaic,Mosaic Aneuploid
200024,0.0234375,0.587692509171121,0.0159404831419097,1,0.226,0.183,0.591,,0,0,Euploid,Euploid,Mosaic Aneuploid
200025,1,0.587692509171121,0.0159404831419097,1,0.226,0.183,0.591,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
200026,0.1953125,0.587692509171121,0.0159404831419097,1,0.226,0.183,0.591,,1,1,Mosaic,Mosaic,Mosaic Aneuploid
200027,1,0.587692509171121,0.0159404831419097,1,0.226,0.183,0.591,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
200028,1,0.587692509171121,0.0159404831419097,1,0.226,0.183,0.591,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
200029,1,0.587692509171121,0.0159404831419097,1,0.226,0.183,0.591,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
200030,0.08203125,0.587692509171121,0.0159404831419097,1,0.226,0.183,0.591,,0,0,Euploid,Euploid,Mosaic Aneuploid
200031,1,0.587692509171121,0.0159404831419097,1,0.226,0.183,0.591,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
200032,1,0.587692509171121,0.0159404831419097,1,0.226,0.183,0.591,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
200033,0.08203125,0.587692509171121,0.0159404831419097,1,0.226,0.183,0.591,,1,0,Mosaic,Euploid,Mosaic Aneuploid
200034,0.0546875,0.587692509171121,0.0159404831419097,1,0.226,0.183,0.591,,1,1,Mosaic,Mosaic,Mosaic Aneuploid
200035,1,0.587692509171121,0.0159404831419097,1,0.226,0.183,0.591,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
200036,1,0.587692509171121,0.0159404831419097,1,0.226,0.183,0.591,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
200037,1,0.587692509171121,0.0159404831419097,1,0.226,0.183,0.591,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
200038,0.0390625,0.587692509171121,0.0159404831419097,1,0.226,0.183,0.591,,0,0,Euploid,Euploid,Mosaic Aneuploid
200039,1,0.587692509171121,0.0159404831419097,1,0.226,0.183,0.591,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
