X,prop.aneu,prob.meio,prob.mito,dispersal,euploid,mosaic,aneuploid,embryo,first_biopsy_cell,second_biopsy_cell,first_biopsy_type,second_biopsy_type,embryo_type
250001,1,0.589158554399608,0.0146772021300839,1,0.213,0.198,0.589,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
250002,1,0.589158554399608,0.0146772021300839,1,0.213,0.198,0.589,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
250003,1,0.589158554399608,0.0146772021300839,1,0.213,0.198,0.589,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
250004,0.34375,0.589158554399608,0.0146772021300839,1,0.213,0.198,0.589,,2,2,Mosaic,Mosaic,Mosaic Aneuploid
250005,0.07421875,0.589158554399608,0.0146772021300839,1,0.213,0.198,0.589,,0,1,Euploid,Mosaic,Mosaic Aneuploid
250006,1,0.589158554399608,0.0146772021300839,1,0.213,0.198,0.589,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
250007,0.04296875,0.589158554399608,0.0146772021300839,1,0.213,0.198,0.589,,1,0,Mosaic,Euploid,Mosaic Aneuploid
250008,0.27734375,0.589158554399608,0.0146772021300839,1,0.213,0.198,0.589,,2,2,Mosaic,Mosaic,Mosaic Aneuploid
250009,0.0703125,0.589158554399608,0.0146772021300839,1,0.213,0.198,0.589,,1,0,Mosaic,Euploid,Mosaic Aneuploid
250010,1,0.589158554399608,0.0146772021300839,1,0.213,0.198,0.589,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
250011,1,0.589158554399608,0.0146772021300839,1,0.213,0.198,0.589,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
250012,1,0.589158554399608,0.0146772021300839,1,0.213,0.198,0.589,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
250013,0.109375,0.589158554399608,0.0146772021300839,1,0.213,0.198,0.589,,1,0,Mosaic,Euploid,Mosaic Aneuploid
250014,1,0.589158554399608,0.0146772021300839,1,0.213,0.198,0.589,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
250015,0.07421875,0.589158554399608,0.0146772021300839,1,0.213,0.198,0.589,,0,0,Euploid,Euploid,Mosaic Aneuploid
250016,0.1015625,0.589158554399608,0.0146772021300839,1,0.213,0.198,0.589,,1,0,Mosaic,Euploid,Mosaic Aneuploid
250017,0.234375,0.589158554399608,0.0146772021300839,1,0.213,0.198,0.589,,1,1,Mosaic,Mosaic,Mosaic Aneuploid
250018,1,0.589158554399608,0.0146772021300839,1,0.213,0.198,0.589,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
250019,1,0.589158554399608,0.0146772021300839,1,0.213,0.198,0.589,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
250020,1,0.589158554399608,0.0146772021300839,1,0.213,0.198,0.589,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
250021,0.08984375,0.589158554399608,0.0146772021300839,1,0.213,0.198,0.589,,0,1,Euploid,Mosaic,Mosaic Aneuploid
250022,1,0.589158554399608,0.0146772021300839,1,0.213,0.198,0.589,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
250023,1,0.589158554399608,0.0146772021300839,1,0.213,0.198,0.589,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
250024,0.1171875,0.589158554399608,0.0146772021300839,1,0.213,0.198,0.589,,1,0,Mosaic,Euploid,Mosaic Aneuploid
250025,1,0.589158554399608,0.0146772021300839,1,0.213,0.198,0.589,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
250026,0.0703125,0.589158554399608,0.0146772021300839,1,0.213,0.198,0.589,,1,0,Mosaic,Euploid,Mosaic Aneuploid
250027,1,0.589158554399608,0.0146772021300839,1,0.213,0.198,0.589,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
