X,prop.aneu,prob.meio,prob.mito,dispersal,euploid,mosaic,aneuploid,embryo,first_biopsy_cell,second_biopsy_cell,first_biopsy_type,second_biopsy_type,embryo_type
950001,1,0.562059646566529,0.017136488020962,1,0.201,0.217,0.582,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
950002,1,0.562059646566529,0.017136488020962,1,0.201,0.217,0.582,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
950003,1,0.562059646566529,0.017136488020962,1,0.201,0.217,0.582,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
950004,1,0.562059646566529,0.017136488020962,1,0.201,0.217,0.582,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
950005,1,0.562059646566529,0.017136488020962,1,0.201,0.217,0.582,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
950006,1,0.562059646566529,0.017136488020962,1,0.201,0.217,0.582,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
950007,0.58984375,0.562059646566529,0.017136488020962,1,0.201,0.217,0.582,,3,0,Mosaic,Euploid,Mosaic Aneuploid
950008,1,0.562059646566529,0.017136488020962,1,0.201,0.217,0.582,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
950009,1,0.562059646566529,0.017136488020962,1,0.201,0.217,0.582,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
950010,0.06640625,0.562059646566529,0.017136488020962,1,0.201,0.217,0.582,,1,0,Mosaic,Euploid,Mosaic Aneuploid
950011,0.04296875,0.562059646566529,0.017136488020962,1,0.201,0.217,0.582,,0,0,Euploid,Euploid,Mosaic Aneuploid
950012,0.0234375,0.562059646566529,0.017136488020962,1,0.201,0.217,0.582,,0,0,Euploid,Euploid,Mosaic Aneuploid
950013,1,0.562059646566529,0.017136488020962,1,0.201,0.217,0.582,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
950014,1,0.562059646566529,0.017136488020962,1,0.201,0.217,0.582,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
950015,1,0.562059646566529,0.017136488020962,1,0.201,0.217,0.582,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
950016,0.24609375,0.562059646566529,0.017136488020962,1,0.201,0.217,0.582,,3,0,Mosaic,Euploid,Mosaic Aneuploid
950017,0.09375,0.562059646566529,0.017136488020962,1,0.201,0.217,0.582,,0,1,Euploid,Mosaic,Mosaic Aneuploid
950018,1,0.562059646566529,0.017136488020962,1,0.201,0.217,0.582,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
950019,1,0.562059646566529,0.017136488020962,1,0.201,0.217,0.582,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
950020,0.20703125,0.562059646566529,0.017136488020962,1,0.201,0.217,0.582,,0,1,Euploid,Mosaic,Mosaic Aneuploid
950021,1,0.562059646566529,0.017136488020962,1,0.201,0.217,0.582,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
950022,1,0.562059646566529,0.017136488020962,1,0.201,0.217,0.582,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
950023,0.0546875,0.562059646566529,0.017136488020962,1,0.201,0.217,0.582,,1,1,Mosaic,Mosaic,Mosaic Aneuploid
950024,0.1171875,0.562059646566529,0.017136488020962,1,0.201,0.217,0.582,,0,0,Euploid,Euploid,Mosaic Aneuploid
950025,0.546875,0.562059646566529,0.017136488020962,1,0.201,0.217,0.582,,2,2,Mosaic,Mosaic,Mosaic Aneuploid
950026,0.3359375,0.562059646566529,0.017136488020962,1,0.201,0.217,0.582,,1,0,Mosaic,Euploid,Mosaic Aneuploid
950027,1,0.562059646566529,0.017136488020962,1,0.201,0.217,0.582,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
950028,1,0.562059646566529,0.017136488020962,1,0.201,0.217,0.582,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
950029,1,0.562059646566529,0.017136488020962,1,0.201,0.217,0.582,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
950030,1,0.562059646566529,0.017136488020962,1,0.201,0.217,0.582,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
950031,0.0390625,0.562059646566529,0.017136488020962,1,0.201,0.217,0.582,,0,0,Euploid,Euploid,Mosaic Aneuploid
950032,0.015625,0.562059646566529,0.017136488020962,1,0.201,0.217,0.582,,0,0,Euploid,Euploid,Mosaic Aneuploid
950033,0.1015625,0.562059646566529,0.017136488020962,1,0.201,0.217,0.582,,1,0,Mosaic,Euploid,Mosaic Aneuploid
950034,0.30078125,0.562059646566529,0.017136488020962,1,0.201,0.217,0.582,,4,1,Aneuploid,Mosaic,Mosaic Aneuploid
950035,1,0.562059646566529,0.017136488020962,1,0.201,0.217,0.582,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
950036,0.09765625,0.562059646566529,0.017136488020962,1,0.201,0.217,0.582,,0,0,Euploid,Euploid,Mosaic Aneuploid
950037,0.0234375,0.562059646566529,0.017136488020962,1,0.201,0.217,0.582,,0,1,Euploid,Mosaic,Mosaic Aneuploid
950038,1,0.562059646566529,0.017136488020962,1,0.201,0.217,0.582,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
950039,0.0234375,0.562059646566529,0.017136488020962,1,0.201,0.217,0.582,,1,0,Mosaic,Euploid,Mosaic Aneuploid
950040,1,0.562059646566529,0.017136488020962,1,0.201,0.217,0.582,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
950041,1,0.562059646566529,0.017136488020962,1,0.201,0.217,0.582,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
950042,0.05859375,0.562059646566529,0.017136488020962,1,0.201,0.217,0.582,,1,0,Mosaic,Euploid,Mosaic Aneuploid
950043,0.09375,0.562059646566529,0.017136488020962,1,0.201,0.217,0.582,,0,0,Euploid,Euploid,Mosaic Aneuploid
950044,1,0.562059646566529,0.017136488020962,1,0.201,0.217,0.582,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
950045,1,0.562059646566529,0.017136488020962,1,0.201,0.217,0.582,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
950046,0.0625,0.562059646566529,0.017136488020962,1,0.201,0.217,0.582,,0,0,Euploid,Euploid,Mosaic Aneuploid
950047,1,0.562059646566529,0.017136488020962,1,0.201,0.217,0.582,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
950048,0.50390625,0.562059646566529,0.017136488020962,1,0.201,0.217,0.582,,3,3,Mosaic,Mosaic,Mosaic Aneuploid
950049,1,0.562059646566529,0.017136488020962,1,0.201,0.217,0.582,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
950050,1,0.562059646566529,0.017136488020962,1,0.201,0.217,0.582,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
950051,0.2890625,0.562059646566529,0.017136488020962,1,0.201,0.217,0.582,,1,1,Mosaic,Mosaic,Mosaic Aneuploid
950052,0.0859375,0.562059646566529,0.017136488020962,1,0.201,0.217,0.582,,1,1,Mosaic,Mosaic,Mosaic Aneuploid
950053,1,0.562059646566529,0.017136488020962,1,0.201,0.217,0.582,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
950054,0.14453125,0.562059646566529,0.017136488020962,1,0.201,0.217,0.582,,1,1,Mosaic,Mosaic,Mosaic Aneuploid
950055,1,0.562059646566529,0.017136488020962,1,0.201,0.217,0.582,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
950056,0.19140625,0.562059646566529,0.017136488020962,1,0.201,0.217,0.582,,0,1,Euploid,Mosaic,Mosaic Aneuploid
950057,1,0.562059646566529,0.017136488020962,1,0.201,0.217,0.582,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
950058,0.07421875,0.562059646566529,0.017136488020962,1,0.201,0.217,0.582,,0,0,Euploid,Euploid,Mosaic Aneuploid
950059,0.05078125,0.562059646566529,0.017136488020962,1,0.201,0.217,0.582,,0,0,Euploid,Euploid,Mosaic Aneuploid
950060,1,0.562059646566529,0.017136488020962,1,0.201,0.217,0.582,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
950061,1,0.562059646566529,0.017136488020962,1,0.201,0.217,0.582,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
950062,1,0.562059646566529,0.017136488020962,1,0.201,0.217,0.582,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
