X,prop.aneu,prob.meio,prob.mito,dispersal,euploid,mosaic,aneuploid,embryo,first_biopsy_cell,second_biopsy_cell,first_biopsy_type,second_biopsy_type,embryo_type
900001,1,0.576133322031958,0.020517655386523,0.5,0.249,0.195,0.556,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
900002,0.20703125,0.576133322031958,0.020517655386523,0.5,0.249,0.195,0.556,,0,2,Euploid,Mosaic,Mosaic Aneuploid
900003,0.16796875,0.576133322031958,0.020517655386523,0.5,0.249,0.195,0.556,,2,1,Mosaic,Mosaic,Mosaic Aneuploid
900004,0.1328125,0.576133322031958,0.020517655386523,0.5,0.249,0.195,0.556,,0,1,Euploid,Mosaic,Mosaic Aneuploid
900005,1,0.576133322031958,0.020517655386523,0.5,0.249,0.195,0.556,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
900006,1,0.576133322031958,0.020517655386523,0.5,0.249,0.195,0.556,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
900007,0.0546875,0.576133322031958,0.020517655386523,0.5,0.249,0.195,0.556,,0,0,Euploid,Euploid,Mosaic Aneuploid
900008,0.09765625,0.576133322031958,0.020517655386523,0.5,0.249,0.195,0.556,,1,0,Mosaic,Euploid,Mosaic Aneuploid
900009,0.08203125,0.576133322031958,0.020517655386523,0.5,0.249,0.195,0.556,,0,3,Euploid,Mosaic,Mosaic Aneuploid
900010,1,0.576133322031958,0.020517655386523,0.5,0.249,0.195,0.556,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
900011,1,0.576133322031958,0.020517655386523,0.5,0.249,0.195,0.556,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
900012,0.06640625,0.576133322031958,0.020517655386523,0.5,0.249,0.195,0.556,,0,0,Euploid,Euploid,Mosaic Aneuploid
900013,1,0.576133322031958,0.020517655386523,0.5,0.249,0.195,0.556,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
900014,1,0.576133322031958,0.020517655386523,0.5,0.249,0.195,0.556,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
900015,1,0.576133322031958,0.020517655386523,0.5,0.249,0.195,0.556,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
900016,1,0.576133322031958,0.020517655386523,0.5,0.249,0.195,0.556,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
900017,1,0.576133322031958,0.020517655386523,0.5,0.249,0.195,0.556,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
900018,1,0.576133322031958,0.020517655386523,0.5,0.249,0.195,0.556,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
900019,0.2421875,0.576133322031958,0.020517655386523,0.5,0.249,0.195,0.556,,0,0,Euploid,Euploid,Mosaic Aneuploid
900020,1,0.576133322031958,0.020517655386523,0.5,0.249,0.195,0.556,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
900021,0.0703125,0.576133322031958,0.020517655386523,0.5,0.249,0.195,0.556,,0,1,Euploid,Mosaic,Mosaic Aneuploid
900022,1,0.576133322031958,0.020517655386523,0.5,0.249,0.195,0.556,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
900023,1,0.576133322031958,0.020517655386523,0.5,0.249,0.195,0.556,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
900024,1,0.576133322031958,0.020517655386523,0.5,0.249,0.195,0.556,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
900025,0.29296875,0.576133322031958,0.020517655386523,0.5,0.249,0.195,0.556,,2,1,Mosaic,Mosaic,Mosaic Aneuploid
900026,0.08203125,0.576133322031958,0.020517655386523,0.5,0.249,0.195,0.556,,0,2,Euploid,Mosaic,Mosaic Aneuploid
900027,0.2265625,0.576133322031958,0.020517655386523,0.5,0.249,0.195,0.556,,2,1,Mosaic,Mosaic,Mosaic Aneuploid
900028,0.0859375,0.576133322031958,0.020517655386523,0.5,0.249,0.195,0.556,,0,0,Euploid,Euploid,Mosaic Aneuploid
900029,1,0.576133322031958,0.020517655386523,0.5,0.249,0.195,0.556,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
900030,0.13671875,0.576133322031958,0.020517655386523,0.5,0.249,0.195,0.556,,0,1,Euploid,Mosaic,Mosaic Aneuploid
900031,1,0.576133322031958,0.020517655386523,0.5,0.249,0.195,0.556,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
900032,1,0.576133322031958,0.020517655386523,0.5,0.249,0.195,0.556,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
900033,0.0546875,0.576133322031958,0.020517655386523,0.5,0.249,0.195,0.556,,0,0,Euploid,Euploid,Mosaic Aneuploid
900034,0.12109375,0.576133322031958,0.020517655386523,0.5,0.249,0.195,0.556,,0,0,Euploid,Euploid,Mosaic Aneuploid
900035,1,0.576133322031958,0.020517655386523,0.5,0.249,0.195,0.556,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
900036,0.05078125,0.576133322031958,0.020517655386523,0.5,0.249,0.195,0.556,,0,0,Euploid,Euploid,Mosaic Aneuploid
900037,0.12109375,0.576133322031958,0.020517655386523,0.5,0.249,0.195,0.556,,0,2,Euploid,Mosaic,Mosaic Aneuploid
900038,0.10546875,0.576133322031958,0.020517655386523,0.5,0.249,0.195,0.556,,0,1,Euploid,Mosaic,Mosaic Aneuploid
900039,0.1640625,0.576133322031958,0.020517655386523,0.5,0.249,0.195,0.556,,0,3,Euploid,Mosaic,Mosaic Aneuploid
900040,0.265625,0.576133322031958,0.020517655386523,0.5,0.249,0.195,0.556,,1,3,Mosaic,Mosaic,Mosaic Aneuploid
900041,0.1796875,0.576133322031958,0.020517655386523,0.5,0.249,0.195,0.556,,1,0,Mosaic,Euploid,Mosaic Aneuploid
900042,0.0859375,0.576133322031958,0.020517655386523,0.5,0.249,0.195,0.556,,0,2,Euploid,Mosaic,Mosaic Aneuploid
900043,1,0.576133322031958,0.020517655386523,0.5,0.249,0.195,0.556,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
900044,1,0.576133322031958,0.020517655386523,0.5,0.249,0.195,0.556,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
900045,1,0.576133322031958,0.020517655386523,0.5,0.249,0.195,0.556,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
900046,1,0.576133322031958,0.020517655386523,0.5,0.249,0.195,0.556,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
900047,0.0703125,0.576133322031958,0.020517655386523,0.5,0.249,0.195,0.556,,0,0,Euploid,Euploid,Mosaic Aneuploid
900048,0.16796875,0.576133322031958,0.020517655386523,0.5,0.249,0.195,0.556,,2,2,Mosaic,Mosaic,Mosaic Aneuploid
900049,1,0.576133322031958,0.020517655386523,0.5,0.249,0.195,0.556,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
900050,1,0.576133322031958,0.020517655386523,0.5,0.249,0.195,0.556,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
900051,0.1796875,0.576133322031958,0.020517655386523,0.5,0.249,0.195,0.556,,0,0,Euploid,Euploid,Mosaic Aneuploid
900052,0.34375,0.576133322031958,0.020517655386523,0.5,0.249,0.195,0.556,,0,1,Euploid,Mosaic,Mosaic Aneuploid
900053,0.2890625,0.576133322031958,0.020517655386523,0.5,0.249,0.195,0.556,,4,1,Aneuploid,Mosaic,Mosaic Aneuploid
900054,1,0.576133322031958,0.020517655386523,0.5,0.249,0.195,0.556,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
900055,0.15234375,0.576133322031958,0.020517655386523,0.5,0.249,0.195,0.556,,2,1,Mosaic,Mosaic,Mosaic Aneuploid
900056,0.37109375,0.576133322031958,0.020517655386523,0.5,0.249,0.195,0.556,,2,1,Mosaic,Mosaic,Mosaic Aneuploid
900057,1,0.576133322031958,0.020517655386523,0.5,0.249,0.195,0.556,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
900058,0.27734375,0.576133322031958,0.020517655386523,0.5,0.249,0.195,0.556,,3,0,Mosaic,Euploid,Mosaic Aneuploid
900059,1,0.576133322031958,0.020517655386523,0.5,0.249,0.195,0.556,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
900060,1,0.576133322031958,0.020517655386523,0.5,0.249,0.195,0.556,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
900061,1,0.576133322031958,0.020517655386523,0.5,0.249,0.195,0.556,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
900062,1,0.576133322031958,0.020517655386523,0.5,0.249,0.195,0.556,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
900063,0.09375,0.576133322031958,0.020517655386523,0.5,0.249,0.195,0.556,,2,0,Mosaic,Euploid,Mosaic Aneuploid
900064,1,0.576133322031958,0.020517655386523,0.5,0.249,0.195,0.556,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
900065,1,0.576133322031958,0.020517655386523,0.5,0.249,0.195,0.556,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
900066,1,0.576133322031958,0.020517655386523,0.5,0.249,0.195,0.556,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
900067,0.609375,0.576133322031958,0.020517655386523,0.5,0.249,0.195,0.556,,5,2,Aneuploid,Mosaic,Mosaic Aneuploid
