X,prop.aneu,prob.meio,prob.mito,dispersal,euploid,mosaic,aneuploid,embryo,first_biopsy_cell,second_biopsy_cell,first_biopsy_type,second_biopsy_type,embryo_type
50001,1,0.423788300253129,0.0614640969621308,0,0.208,0.173,0.619,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
50002,1,0.423788300253129,0.0614640969621308,0,0.208,0.173,0.619,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
50003,0.40234375,0.423788300253129,0.0614640969621308,0,0.208,0.173,0.619,,3,4,Mosaic,Aneuploid,Mosaic Aneuploid
50004,0.21484375,0.423788300253129,0.0614640969621308,0,0.208,0.173,0.619,,0,0,Euploid,Euploid,Mosaic Aneuploid
50005,1,0.423788300253129,0.0614640969621308,0,0.208,0.173,0.619,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
50006,0.61328125,0.423788300253129,0.0614640969621308,0,0.208,0.173,0.619,,1,4,Mosaic,Aneuploid,Mosaic Aneuploid
50007,1,0.423788300253129,0.0614640969621308,0,0.208,0.173,0.619,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
50008,0.609375,0.423788300253129,0.0614640969621308,0,0.208,0.173,0.619,,5,3,Aneuploid,Mosaic,Mosaic Aneuploid
50009,1,0.423788300253129,0.0614640969621308,0,0.208,0.173,0.619,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
50010,1,0.423788300253129,0.0614640969621308,0,0.208,0.173,0.619,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
50011,1,0.423788300253129,0.0614640969621308,0,0.208,0.173,0.619,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
50012,1,0.423788300253129,0.0614640969621308,0,0.208,0.173,0.619,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
50013,0.21484375,0.423788300253129,0.0614640969621308,0,0.208,0.173,0.619,,0,0,Euploid,Euploid,Mosaic Aneuploid
50014,0.26953125,0.423788300253129,0.0614640969621308,0,0.208,0.173,0.619,,0,2,Euploid,Mosaic,Mosaic Aneuploid
