X,prop.aneu,prob.meio,prob.mito,dispersal,euploid,mosaic,aneuploid,embryo,first_biopsy_cell,second_biopsy_cell,first_biopsy_type,second_biopsy_type,embryo_type
450001,0.5234375,0.429878398577196,0.0565306260400654,0,0.234,0.171,0.595,,2,0,Mosaic,Euploid,Mosaic Aneuploid
450002,0.37890625,0.429878398577196,0.0565306260400654,0,0.234,0.171,0.595,,4,0,Aneuploid,Euploid,Mosaic Aneuploid
450003,1,0.429878398577196,0.0565306260400654,0,0.234,0.171,0.595,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
450004,1,0.429878398577196,0.0565306260400654,0,0.234,0.171,0.595,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
450005,1,0.429878398577196,0.0565306260400654,0,0.234,0.171,0.595,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
450006,0.5078125,0.429878398577196,0.0565306260400654,0,0.234,0.171,0.595,,1,5,Mosaic,Aneuploid,Mosaic Aneuploid
450007,1,0.429878398577196,0.0565306260400654,0,0.234,0.171,0.595,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
450008,1,0.429878398577196,0.0565306260400654,0,0.234,0.171,0.595,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
450009,1,0.429878398577196,0.0565306260400654,0,0.234,0.171,0.595,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
450010,1,0.429878398577196,0.0565306260400654,0,0.234,0.171,0.595,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
450011,0.29296875,0.429878398577196,0.0565306260400654,0,0.234,0.171,0.595,,3,1,Mosaic,Mosaic,Mosaic Aneuploid
450012,0.18359375,0.429878398577196,0.0565306260400654,0,0.234,0.171,0.595,,0,0,Euploid,Euploid,Mosaic Aneuploid
450013,0.27734375,0.429878398577196,0.0565306260400654,0,0.234,0.171,0.595,,0,2,Euploid,Mosaic,Mosaic Aneuploid
450014,0.2109375,0.429878398577196,0.0565306260400654,0,0.234,0.171,0.595,,4,0,Aneuploid,Euploid,Mosaic Aneuploid
450015,1,0.429878398577196,0.0565306260400654,0,0.234,0.171,0.595,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
450016,0.1796875,0.429878398577196,0.0565306260400654,0,0.234,0.171,0.595,,0,0,Euploid,Euploid,Mosaic Aneuploid
450017,0.3359375,0.429878398577196,0.0565306260400654,0,0.234,0.171,0.595,,3,2,Mosaic,Mosaic,Mosaic Aneuploid
450018,0.203125,0.429878398577196,0.0565306260400654,0,0.234,0.171,0.595,,1,0,Mosaic,Euploid,Mosaic Aneuploid
450019,0.2578125,0.429878398577196,0.0565306260400654,0,0.234,0.171,0.595,,3,0,Mosaic,Euploid,Mosaic Aneuploid
450020,1,0.429878398577196,0.0565306260400654,0,0.234,0.171,0.595,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
