X,prop.aneu,prob.meio,prob.mito,dispersal,euploid,mosaic,aneuploid,embryo,first_biopsy_cell,second_biopsy_cell,first_biopsy_type,second_biopsy_type,embryo_type
150001,1,0.56195331603685,0.0209344675921854,0.5,0.222,0.187,0.591,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
150002,1,0.56195331603685,0.0209344675921854,0.5,0.222,0.187,0.591,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
150003,1,0.56195331603685,0.0209344675921854,0.5,0.222,0.187,0.591,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
150004,0.09765625,0.56195331603685,0.0209344675921854,0.5,0.222,0.187,0.591,,1,0,Mosaic,Euploid,Mosaic Aneuploid
150005,1,0.56195331603685,0.0209344675921854,0.5,0.222,0.187,0.591,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
150006,1,0.56195331603685,0.0209344675921854,0.5,0.222,0.187,0.591,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
150007,1,0.56195331603685,0.0209344675921854,0.5,0.222,0.187,0.591,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
150008,1,0.56195331603685,0.0209344675921854,0.5,0.222,0.187,0.591,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
150009,0.1328125,0.56195331603685,0.0209344675921854,0.5,0.222,0.187,0.591,,0,2,Euploid,Mosaic,Mosaic Aneuploid
150010,1,0.56195331603685,0.0209344675921854,0.5,0.222,0.187,0.591,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
150011,0.0703125,0.56195331603685,0.0209344675921854,0.5,0.222,0.187,0.591,,0,0,Euploid,Euploid,Mosaic Aneuploid
150012,1,0.56195331603685,0.0209344675921854,0.5,0.222,0.187,0.591,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
150013,0.109375,0.56195331603685,0.0209344675921854,0.5,0.222,0.187,0.591,,0,0,Euploid,Euploid,Mosaic Aneuploid
150014,1,0.56195331603685,0.0209344675921854,0.5,0.222,0.187,0.591,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
150015,0.08984375,0.56195331603685,0.0209344675921854,0.5,0.222,0.187,0.591,,0,2,Euploid,Mosaic,Mosaic Aneuploid
150016,0.10546875,0.56195331603685,0.0209344675921854,0.5,0.222,0.187,0.591,,0,2,Euploid,Mosaic,Mosaic Aneuploid
150017,0.2890625,0.56195331603685,0.0209344675921854,0.5,0.222,0.187,0.591,,1,2,Mosaic,Mosaic,Mosaic Aneuploid
150018,1,0.56195331603685,0.0209344675921854,0.5,0.222,0.187,0.591,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
150019,1,0.56195331603685,0.0209344675921854,0.5,0.222,0.187,0.591,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
150020,0.046875,0.56195331603685,0.0209344675921854,0.5,0.222,0.187,0.591,,0,1,Euploid,Mosaic,Mosaic Aneuploid
150021,0.03125,0.56195331603685,0.0209344675921854,0.5,0.222,0.187,0.591,,0,0,Euploid,Euploid,Mosaic Aneuploid
150022,0.25,0.56195331603685,0.0209344675921854,0.5,0.222,0.187,0.591,,0,1,Euploid,Mosaic,Mosaic Aneuploid
150023,1,0.56195331603685,0.0209344675921854,0.5,0.222,0.187,0.591,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
150024,1,0.56195331603685,0.0209344675921854,0.5,0.222,0.187,0.591,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
150025,0.1015625,0.56195331603685,0.0209344675921854,0.5,0.222,0.187,0.591,,0,0,Euploid,Euploid,Mosaic Aneuploid
150026,1,0.56195331603685,0.0209344675921854,0.5,0.222,0.187,0.591,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
150027,1,0.56195331603685,0.0209344675921854,0.5,0.222,0.187,0.591,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
150028,1,0.56195331603685,0.0209344675921854,0.5,0.222,0.187,0.591,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
150029,1,0.56195331603685,0.0209344675921854,0.5,0.222,0.187,0.591,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
150030,0.10546875,0.56195331603685,0.0209344675921854,0.5,0.222,0.187,0.591,,0,0,Euploid,Euploid,Mosaic Aneuploid
150031,0.21484375,0.56195331603685,0.0209344675921854,0.5,0.222,0.187,0.591,,1,0,Mosaic,Euploid,Mosaic Aneuploid
