X,prop.aneu,prob.meio,prob.mito,dispersal,euploid,mosaic,aneuploid,embryo,first_biopsy_cell,second_biopsy_cell,first_biopsy_type,second_biopsy_type,embryo_type
250001,0.109375,0.567062227766296,0.0223275354729755,0.5,0.22,0.205,0.575,,0,0,Euploid,Euploid,Mosaic Aneuploid
250002,1,0.567062227766296,0.0223275354729755,0.5,0.22,0.205,0.575,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
250003,0.1484375,0.567062227766296,0.0223275354729755,0.5,0.22,0.205,0.575,,2,0,Mosaic,Euploid,Mosaic Aneuploid
250004,1,0.567062227766296,0.0223275354729755,0.5,0.22,0.205,0.575,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
250005,1,0.567062227766296,0.0223275354729755,0.5,0.22,0.205,0.575,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
250006,1,0.567062227766296,0.0223275354729755,0.5,0.22,0.205,0.575,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
250007,1,0.567062227766296,0.0223275354729755,0.5,0.22,0.205,0.575,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
250008,0.31640625,0.567062227766296,0.0223275354729755,0.5,0.22,0.205,0.575,,1,1,Mosaic,Mosaic,Mosaic Aneuploid
250009,0.015625,0.567062227766296,0.0223275354729755,0.5,0.22,0.205,0.575,,0,0,Euploid,Euploid,Mosaic Aneuploid
250010,0.11328125,0.567062227766296,0.0223275354729755,0.5,0.22,0.205,0.575,,0,0,Euploid,Euploid,Mosaic Aneuploid
250011,0.4375,0.567062227766296,0.0223275354729755,0.5,0.22,0.205,0.575,,3,1,Mosaic,Mosaic,Mosaic Aneuploid
250012,1,0.567062227766296,0.0223275354729755,0.5,0.22,0.205,0.575,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
250013,1,0.567062227766296,0.0223275354729755,0.5,0.22,0.205,0.575,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
250014,0.078125,0.567062227766296,0.0223275354729755,0.5,0.22,0.205,0.575,,0,1,Euploid,Mosaic,Mosaic Aneuploid
250015,1,0.567062227766296,0.0223275354729755,0.5,0.22,0.205,0.575,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
250016,1,0.567062227766296,0.0223275354729755,0.5,0.22,0.205,0.575,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
250017,1,0.567062227766296,0.0223275354729755,0.5,0.22,0.205,0.575,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
250018,1,0.567062227766296,0.0223275354729755,0.5,0.22,0.205,0.575,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
250019,1,0.567062227766296,0.0223275354729755,0.5,0.22,0.205,0.575,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
250020,1,0.567062227766296,0.0223275354729755,0.5,0.22,0.205,0.575,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
250021,1,0.567062227766296,0.0223275354729755,0.5,0.22,0.205,0.575,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
250022,1,0.567062227766296,0.0223275354729755,0.5,0.22,0.205,0.575,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
250023,0.08984375,0.567062227766296,0.0223275354729755,0.5,0.22,0.205,0.575,,0,0,Euploid,Euploid,Mosaic Aneuploid
250024,1,0.567062227766296,0.0223275354729755,0.5,0.22,0.205,0.575,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
