X,prop.aneu,prob.meio,prob.mito,dispersal,euploid,mosaic,aneuploid,embryo,first_biopsy_cell,second_biopsy_cell,first_biopsy_type,second_biopsy_type,embryo_type
300001,1,0.553512545714847,0.0152553074028147,1,0.245,0.209,0.546,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
300002,0.2109375,0.553512545714847,0.0152553074028147,1,0.245,0.209,0.546,,2,0,Mosaic,Euploid,Mosaic Aneuploid
300003,0.16015625,0.553512545714847,0.0152553074028147,1,0.245,0.209,0.546,,1,0,Mosaic,Euploid,Mosaic Aneuploid
300004,1,0.553512545714847,0.0152553074028147,1,0.245,0.209,0.546,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
300005,1,0.553512545714847,0.0152553074028147,1,0.245,0.209,0.546,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
300006,0.09375,0.553512545714847,0.0152553074028147,1,0.245,0.209,0.546,,1,0,Mosaic,Euploid,Mosaic Aneuploid
300007,1,0.553512545714847,0.0152553074028147,1,0.245,0.209,0.546,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
300008,0.31640625,0.553512545714847,0.0152553074028147,1,0.245,0.209,0.546,,2,2,Mosaic,Mosaic,Mosaic Aneuploid
300009,0.0078125,0.553512545714847,0.0152553074028147,1,0.245,0.209,0.546,,0,0,Euploid,Euploid,Mosaic Aneuploid
300010,0.05078125,0.553512545714847,0.0152553074028147,1,0.245,0.209,0.546,,0,0,Euploid,Euploid,Mosaic Aneuploid
300011,1,0.553512545714847,0.0152553074028147,1,0.245,0.209,0.546,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
300012,0.078125,0.553512545714847,0.0152553074028147,1,0.245,0.209,0.546,,0,1,Euploid,Mosaic,Mosaic Aneuploid
300013,0.04296875,0.553512545714847,0.0152553074028147,1,0.245,0.209,0.546,,1,0,Mosaic,Euploid,Mosaic Aneuploid
300014,1,0.553512545714847,0.0152553074028147,1,0.245,0.209,0.546,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
300015,0.046875,0.553512545714847,0.0152553074028147,1,0.245,0.209,0.546,,0,0,Euploid,Euploid,Mosaic Aneuploid
300016,1,0.553512545714847,0.0152553074028147,1,0.245,0.209,0.546,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
300017,1,0.553512545714847,0.0152553074028147,1,0.245,0.209,0.546,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
300018,1,0.553512545714847,0.0152553074028147,1,0.245,0.209,0.546,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
300019,0.07421875,0.553512545714847,0.0152553074028147,1,0.245,0.209,0.546,,0,0,Euploid,Euploid,Mosaic Aneuploid
300020,1,0.553512545714847,0.0152553074028147,1,0.245,0.209,0.546,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
300021,1,0.553512545714847,0.0152553074028147,1,0.245,0.209,0.546,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
300022,0.171875,0.553512545714847,0.0152553074028147,1,0.245,0.209,0.546,,1,1,Mosaic,Mosaic,Mosaic Aneuploid
300023,1,0.553512545714847,0.0152553074028147,1,0.245,0.209,0.546,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
300024,1,0.553512545714847,0.0152553074028147,1,0.245,0.209,0.546,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
300025,0.1171875,0.553512545714847,0.0152553074028147,1,0.245,0.209,0.546,,0,1,Euploid,Mosaic,Mosaic Aneuploid
300026,0.109375,0.553512545714847,0.0152553074028147,1,0.245,0.209,0.546,,0,0,Euploid,Euploid,Mosaic Aneuploid
300027,1,0.553512545714847,0.0152553074028147,1,0.245,0.209,0.546,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
300028,1,0.553512545714847,0.0152553074028147,1,0.245,0.209,0.546,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
300029,1,0.553512545714847,0.0152553074028147,1,0.245,0.209,0.546,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
300030,1,0.553512545714847,0.0152553074028147,1,0.245,0.209,0.546,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
300031,1,0.553512545714847,0.0152553074028147,1,0.245,0.209,0.546,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
300032,0.0546875,0.553512545714847,0.0152553074028147,1,0.245,0.209,0.546,,0,1,Euploid,Mosaic,Mosaic Aneuploid
