X,prop.aneu,prob.meio,prob.mito,dispersal,euploid,mosaic,aneuploid,embryo,first_biopsy_cell,second_biopsy_cell,first_biopsy_type,second_biopsy_type,embryo_type
700001,1,0.59799211745832,0.020382035292816,0.5,0.217,0.17,0.613,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
700002,1,0.59799211745832,0.020382035292816,0.5,0.217,0.17,0.613,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
700003,1,0.59799211745832,0.020382035292816,0.5,0.217,0.17,0.613,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
700004,1,0.59799211745832,0.020382035292816,0.5,0.217,0.17,0.613,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
700005,1,0.59799211745832,0.020382035292816,0.5,0.217,0.17,0.613,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
700006,0.640625,0.59799211745832,0.020382035292816,0.5,0.217,0.17,0.613,,3,4,Mosaic,Aneuploid,Mosaic Aneuploid
700007,0.40234375,0.59799211745832,0.020382035292816,0.5,0.217,0.17,0.613,,2,1,Mosaic,Mosaic,Mosaic Aneuploid
700008,0.06640625,0.59799211745832,0.020382035292816,0.5,0.217,0.17,0.613,,0,0,Euploid,Euploid,Mosaic Aneuploid
700009,0.5625,0.59799211745832,0.020382035292816,0.5,0.217,0.17,0.613,,5,4,Aneuploid,Aneuploid,Mosaic Aneuploid
700010,1,0.59799211745832,0.020382035292816,0.5,0.217,0.17,0.613,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
700011,1,0.59799211745832,0.020382035292816,0.5,0.217,0.17,0.613,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
700012,0.0859375,0.59799211745832,0.020382035292816,0.5,0.217,0.17,0.613,,1,0,Mosaic,Euploid,Mosaic Aneuploid
700013,1,0.59799211745832,0.020382035292816,0.5,0.217,0.17,0.613,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
700014,0.0859375,0.59799211745832,0.020382035292816,0.5,0.217,0.17,0.613,,1,0,Mosaic,Euploid,Mosaic Aneuploid
700015,1,0.59799211745832,0.020382035292816,0.5,0.217,0.17,0.613,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
700016,1,0.59799211745832,0.020382035292816,0.5,0.217,0.17,0.613,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
700017,1,0.59799211745832,0.020382035292816,0.5,0.217,0.17,0.613,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
700018,0.21484375,0.59799211745832,0.020382035292816,0.5,0.217,0.17,0.613,,0,0,Euploid,Euploid,Mosaic Aneuploid
700019,1,0.59799211745832,0.020382035292816,0.5,0.217,0.17,0.613,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
700020,0.12890625,0.59799211745832,0.020382035292816,0.5,0.217,0.17,0.613,,2,1,Mosaic,Mosaic,Mosaic Aneuploid
700021,0.046875,0.59799211745832,0.020382035292816,0.5,0.217,0.17,0.613,,0,0,Euploid,Euploid,Mosaic Aneuploid
700022,1,0.59799211745832,0.020382035292816,0.5,0.217,0.17,0.613,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
700023,0.1640625,0.59799211745832,0.020382035292816,0.5,0.217,0.17,0.613,,2,1,Mosaic,Mosaic,Mosaic Aneuploid
700024,0.0703125,0.59799211745832,0.020382035292816,0.5,0.217,0.17,0.613,,0,0,Euploid,Euploid,Mosaic Aneuploid
700025,0.08203125,0.59799211745832,0.020382035292816,0.5,0.217,0.17,0.613,,0,0,Euploid,Euploid,Mosaic Aneuploid
700026,0.078125,0.59799211745832,0.020382035292816,0.5,0.217,0.17,0.613,,0,0,Euploid,Euploid,Mosaic Aneuploid
700027,0.09765625,0.59799211745832,0.020382035292816,0.5,0.217,0.17,0.613,,0,1,Euploid,Mosaic,Mosaic Aneuploid
700028,1,0.59799211745832,0.020382035292816,0.5,0.217,0.17,0.613,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
700029,1,0.59799211745832,0.020382035292816,0.5,0.217,0.17,0.613,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
700030,1,0.59799211745832,0.020382035292816,0.5,0.217,0.17,0.613,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
700031,0.515625,0.59799211745832,0.020382035292816,0.5,0.217,0.17,0.613,,1,2,Mosaic,Mosaic,Mosaic Aneuploid
700032,1,0.59799211745832,0.020382035292816,0.5,0.217,0.17,0.613,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
700033,1,0.59799211745832,0.020382035292816,0.5,0.217,0.17,0.613,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
700034,0.34765625,0.59799211745832,0.020382035292816,0.5,0.217,0.17,0.613,,2,2,Mosaic,Mosaic,Mosaic Aneuploid
700035,0.1328125,0.59799211745832,0.020382035292816,0.5,0.217,0.17,0.613,,0,0,Euploid,Euploid,Mosaic Aneuploid
700036,1,0.59799211745832,0.020382035292816,0.5,0.217,0.17,0.613,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
700037,1,0.59799211745832,0.020382035292816,0.5,0.217,0.17,0.613,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
700038,0.1640625,0.59799211745832,0.020382035292816,0.5,0.217,0.17,0.613,,1,1,Mosaic,Mosaic,Mosaic Aneuploid
700039,1,0.59799211745832,0.020382035292816,0.5,0.217,0.17,0.613,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
700040,1,0.59799211745832,0.020382035292816,0.5,0.217,0.17,0.613,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
700041,1,0.59799211745832,0.020382035292816,0.5,0.217,0.17,0.613,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
700042,0.046875,0.59799211745832,0.020382035292816,0.5,0.217,0.17,0.613,,2,0,Mosaic,Euploid,Mosaic Aneuploid
700043,0.15625,0.59799211745832,0.020382035292816,0.5,0.217,0.17,0.613,,1,0,Mosaic,Euploid,Mosaic Aneuploid
700044,0.5234375,0.59799211745832,0.020382035292816,0.5,0.217,0.17,0.613,,4,1,Aneuploid,Mosaic,Mosaic Aneuploid
700045,1,0.59799211745832,0.020382035292816,0.5,0.217,0.17,0.613,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
700046,1,0.59799211745832,0.020382035292816,0.5,0.217,0.17,0.613,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
700047,1,0.59799211745832,0.020382035292816,0.5,0.217,0.17,0.613,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
700048,0.09765625,0.59799211745832,0.020382035292816,0.5,0.217,0.17,0.613,,0,2,Euploid,Mosaic,Mosaic Aneuploid
700049,1,0.59799211745832,0.020382035292816,0.5,0.217,0.17,0.613,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
700050,0.07421875,0.59799211745832,0.020382035292816,0.5,0.217,0.17,0.613,,0,0,Euploid,Euploid,Mosaic Aneuploid
700051,0.27734375,0.59799211745832,0.020382035292816,0.5,0.217,0.17,0.613,,2,4,Mosaic,Aneuploid,Mosaic Aneuploid
700052,1,0.59799211745832,0.020382035292816,0.5,0.217,0.17,0.613,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
700053,1,0.59799211745832,0.020382035292816,0.5,0.217,0.17,0.613,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
700054,0.078125,0.59799211745832,0.020382035292816,0.5,0.217,0.17,0.613,,0,0,Euploid,Euploid,Mosaic Aneuploid
700055,1,0.59799211745832,0.020382035292816,0.5,0.217,0.17,0.613,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
700056,1,0.59799211745832,0.020382035292816,0.5,0.217,0.17,0.613,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
700057,1,0.59799211745832,0.020382035292816,0.5,0.217,0.17,0.613,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
700058,1,0.59799211745832,0.020382035292816,0.5,0.217,0.17,0.613,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
700059,1,0.59799211745832,0.020382035292816,0.5,0.217,0.17,0.613,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
700060,1,0.59799211745832,0.020382035292816,0.5,0.217,0.17,0.613,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
700061,1,0.59799211745832,0.020382035292816,0.5,0.217,0.17,0.613,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
700062,1,0.59799211745832,0.020382035292816,0.5,0.217,0.17,0.613,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
700063,1,0.59799211745832,0.020382035292816,0.5,0.217,0.17,0.613,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
700064,1,0.59799211745832,0.020382035292816,0.5,0.217,0.17,0.613,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
700065,1,0.59799211745832,0.020382035292816,0.5,0.217,0.17,0.613,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
700066,1,0.59799211745832,0.020382035292816,0.5,0.217,0.17,0.613,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
700067,1,0.59799211745832,0.020382035292816,0.5,0.217,0.17,0.613,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
700068,1,0.59799211745832,0.020382035292816,0.5,0.217,0.17,0.613,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
700069,1,0.59799211745832,0.020382035292816,0.5,0.217,0.17,0.613,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
700070,0.15625,0.59799211745832,0.020382035292816,0.5,0.217,0.17,0.613,,1,0,Mosaic,Euploid,Mosaic Aneuploid
700071,1,0.59799211745832,0.020382035292816,0.5,0.217,0.17,0.613,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
700072,1,0.59799211745832,0.020382035292816,0.5,0.217,0.17,0.613,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
700073,0.07421875,0.59799211745832,0.020382035292816,0.5,0.217,0.17,0.613,,0,0,Euploid,Euploid,Mosaic Aneuploid
700074,1,0.59799211745832,0.020382035292816,0.5,0.217,0.17,0.613,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
700075,1,0.59799211745832,0.020382035292816,0.5,0.217,0.17,0.613,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
700076,1,0.59799211745832,0.020382035292816,0.5,0.217,0.17,0.613,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
700077,1,0.59799211745832,0.020382035292816,0.5,0.217,0.17,0.613,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
700078,1,0.59799211745832,0.020382035292816,0.5,0.217,0.17,0.613,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
700079,0.13671875,0.59799211745832,0.020382035292816,0.5,0.217,0.17,0.613,,0,0,Euploid,Euploid,Mosaic Aneuploid
700080,0.0703125,0.59799211745832,0.020382035292816,0.5,0.217,0.17,0.613,,0,2,Euploid,Mosaic,Mosaic Aneuploid
700081,0.1640625,0.59799211745832,0.020382035292816,0.5,0.217,0.17,0.613,,0,0,Euploid,Euploid,Mosaic Aneuploid
700082,1,0.59799211745832,0.020382035292816,0.5,0.217,0.17,0.613,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
700083,0.5390625,0.59799211745832,0.020382035292816,0.5,0.217,0.17,0.613,,4,4,Aneuploid,Aneuploid,Mosaic Aneuploid
700084,1,0.59799211745832,0.020382035292816,0.5,0.217,0.17,0.613,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
700085,0.12109375,0.59799211745832,0.020382035292816,0.5,0.217,0.17,0.613,,0,0,Euploid,Euploid,Mosaic Aneuploid
700086,0.33203125,0.59799211745832,0.020382035292816,0.5,0.217,0.17,0.613,,1,2,Mosaic,Mosaic,Mosaic Aneuploid
700087,0.1796875,0.59799211745832,0.020382035292816,0.5,0.217,0.17,0.613,,0,0,Euploid,Euploid,Mosaic Aneuploid
700088,1,0.59799211745832,0.020382035292816,0.5,0.217,0.17,0.613,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
700089,1,0.59799211745832,0.020382035292816,0.5,0.217,0.17,0.613,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
700090,1,0.59799211745832,0.020382035292816,0.5,0.217,0.17,0.613,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
700091,1,0.59799211745832,0.020382035292816,0.5,0.217,0.17,0.613,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
700092,0.13671875,0.59799211745832,0.020382035292816,0.5,0.217,0.17,0.613,,0,0,Euploid,Euploid,Mosaic Aneuploid
700093,0.19921875,0.59799211745832,0.020382035292816,0.5,0.217,0.17,0.613,,3,2,Mosaic,Mosaic,Mosaic Aneuploid
700094,0.17578125,0.59799211745832,0.020382035292816,0.5,0.217,0.17,0.613,,2,0,Mosaic,Euploid,Mosaic Aneuploid
700095,1,0.59799211745832,0.020382035292816,0.5,0.217,0.17,0.613,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
700096,1,0.59799211745832,0.020382035292816,0.5,0.217,0.17,0.613,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
700097,1,0.59799211745832,0.020382035292816,0.5,0.217,0.17,0.613,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
700098,0.53515625,0.59799211745832,0.020382035292816,0.5,0.217,0.17,0.613,,2,2,Mosaic,Mosaic,Mosaic Aneuploid
700099,1,0.59799211745832,0.020382035292816,0.5,0.217,0.17,0.613,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
700100,1,0.59799211745832,0.020382035292816,0.5,0.217,0.17,0.613,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
700101,1,0.59799211745832,0.020382035292816,0.5,0.217,0.17,0.613,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
700102,0.234375,0.59799211745832,0.020382035292816,0.5,0.217,0.17,0.613,,2,1,Mosaic,Mosaic,Mosaic Aneuploid
700103,0.15625,0.59799211745832,0.020382035292816,0.5,0.217,0.17,0.613,,0,1,Euploid,Mosaic,Mosaic Aneuploid
700104,0.09375,0.59799211745832,0.020382035292816,0.5,0.217,0.17,0.613,,0,0,Euploid,Euploid,Mosaic Aneuploid
700105,1,0.59799211745832,0.020382035292816,0.5,0.217,0.17,0.613,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
700106,1,0.59799211745832,0.020382035292816,0.5,0.217,0.17,0.613,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
700107,0.04296875,0.59799211745832,0.020382035292816,0.5,0.217,0.17,0.613,,0,0,Euploid,Euploid,Mosaic Aneuploid
700108,0.09375,0.59799211745832,0.020382035292816,0.5,0.217,0.17,0.613,,0,0,Euploid,Euploid,Mosaic Aneuploid
700109,0.14453125,0.59799211745832,0.020382035292816,0.5,0.217,0.17,0.613,,2,1,Mosaic,Mosaic,Mosaic Aneuploid
700110,1,0.59799211745832,0.020382035292816,0.5,0.217,0.17,0.613,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
700111,1,0.59799211745832,0.020382035292816,0.5,0.217,0.17,0.613,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
700112,1,0.59799211745832,0.020382035292816,0.5,0.217,0.17,0.613,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
700113,1,0.59799211745832,0.020382035292816,0.5,0.217,0.17,0.613,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
