X,prop.aneu,prob.meio,prob.mito,dispersal,euploid,mosaic,aneuploid,embryo,first_biopsy_cell,second_biopsy_cell,first_biopsy_type,second_biopsy_type,embryo_type
800105,1,0.536147280001911,0.0155380852910518,1,0.264,0.2,0.536,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
800106,0.05859375,0.536147280001911,0.0155380852910518,1,0.264,0.2,0.536,,0,0,Euploid,Euploid,Mosaic Aneuploid
800107,1,0.536147280001911,0.0155380852910518,1,0.264,0.2,0.536,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
800108,0.06640625,0.536147280001911,0.0155380852910518,1,0.264,0.2,0.536,,0,0,Euploid,Euploid,Mosaic Aneuploid
800109,0.05078125,0.536147280001911,0.0155380852910518,1,0.264,0.2,0.536,,0,0,Euploid,Euploid,Mosaic Aneuploid
800110,1,0.536147280001911,0.0155380852910518,1,0.264,0.2,0.536,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
800111,1,0.536147280001911,0.0155380852910518,1,0.264,0.2,0.536,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
800112,0.05859375,0.536147280001911,0.0155380852910518,1,0.264,0.2,0.536,,0,0,Euploid,Euploid,Mosaic Aneuploid
800113,1,0.536147280001911,0.0155380852910518,1,0.264,0.2,0.536,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
800114,1,0.536147280001911,0.0155380852910518,1,0.264,0.2,0.536,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
800115,1,0.536147280001911,0.0155380852910518,1,0.264,0.2,0.536,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
800116,1,0.536147280001911,0.0155380852910518,1,0.264,0.2,0.536,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
800117,1,0.536147280001911,0.0155380852910518,1,0.264,0.2,0.536,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
800118,0.0703125,0.536147280001911,0.0155380852910518,1,0.264,0.2,0.536,,0,0,Euploid,Euploid,Mosaic Aneuploid
800119,1,0.536147280001911,0.0155380852910518,1,0.264,0.2,0.536,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
800120,1,0.536147280001911,0.0155380852910518,1,0.264,0.2,0.536,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
800121,0.09765625,0.536147280001911,0.0155380852910518,1,0.264,0.2,0.536,,1,0,Mosaic,Euploid,Mosaic Aneuploid
800122,1,0.536147280001911,0.0155380852910518,1,0.264,0.2,0.536,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
800123,0.0625,0.536147280001911,0.0155380852910518,1,0.264,0.2,0.536,,0,0,Euploid,Euploid,Mosaic Aneuploid
800124,0.359375,0.536147280001911,0.0155380852910518,1,0.264,0.2,0.536,,3,1,Mosaic,Mosaic,Mosaic Aneuploid
800125,0.25,0.536147280001911,0.0155380852910518,1,0.264,0.2,0.536,,1,2,Mosaic,Mosaic,Mosaic Aneuploid
800126,1,0.536147280001911,0.0155380852910518,1,0.264,0.2,0.536,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
800127,1,0.536147280001911,0.0155380852910518,1,0.264,0.2,0.536,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
800128,1,0.536147280001911,0.0155380852910518,1,0.264,0.2,0.536,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
800129,1,0.536147280001911,0.0155380852910518,1,0.264,0.2,0.536,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
800130,1,0.536147280001911,0.0155380852910518,1,0.264,0.2,0.536,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
800131,1,0.536147280001911,0.0155380852910518,1,0.264,0.2,0.536,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
800132,0.01953125,0.536147280001911,0.0155380852910518,1,0.264,0.2,0.536,,0,0,Euploid,Euploid,Mosaic Aneuploid
800133,1,0.536147280001911,0.0155380852910518,1,0.264,0.2,0.536,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
800134,1,0.536147280001911,0.0155380852910518,1,0.264,0.2,0.536,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
800135,1,0.536147280001911,0.0155380852910518,1,0.264,0.2,0.536,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
800136,0.296875,0.536147280001911,0.0155380852910518,1,0.264,0.2,0.536,,2,1,Mosaic,Mosaic,Mosaic Aneuploid
800137,1,0.536147280001911,0.0155380852910518,1,0.264,0.2,0.536,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
800138,1,0.536147280001911,0.0155380852910518,1,0.264,0.2,0.536,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
800139,0.08203125,0.536147280001911,0.0155380852910518,1,0.264,0.2,0.536,,0,0,Euploid,Euploid,Mosaic Aneuploid
800140,1,0.536147280001911,0.0155380852910518,1,0.264,0.2,0.536,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
800141,0.52734375,0.536147280001911,0.0155380852910518,1,0.264,0.2,0.536,,1,2,Mosaic,Mosaic,Mosaic Aneuploid
800142,1,0.536147280001911,0.0155380852910518,1,0.264,0.2,0.536,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
800143,0.05859375,0.536147280001911,0.0155380852910518,1,0.264,0.2,0.536,,1,0,Mosaic,Euploid,Mosaic Aneuploid
800144,1,0.536147280001911,0.0155380852910518,1,0.264,0.2,0.536,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
800145,1,0.536147280001911,0.0155380852910518,1,0.264,0.2,0.536,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
800146,1,0.536147280001911,0.0155380852910518,1,0.264,0.2,0.536,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
800147,0.05078125,0.536147280001911,0.0155380852910518,1,0.264,0.2,0.536,,0,0,Euploid,Euploid,Mosaic Aneuploid
800148,1,0.536147280001911,0.0155380852910518,1,0.264,0.2,0.536,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
800149,1,0.536147280001911,0.0155380852910518,1,0.264,0.2,0.536,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
800150,1,0.536147280001911,0.0155380852910518,1,0.264,0.2,0.536,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
800151,1,0.536147280001911,0.0155380852910518,1,0.264,0.2,0.536,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
800152,1,0.536147280001911,0.0155380852910518,1,0.264,0.2,0.536,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
800153,0.03125,0.536147280001911,0.0155380852910518,1,0.264,0.2,0.536,,0,1,Euploid,Mosaic,Mosaic Aneuploid
800154,0.16015625,0.536147280001911,0.0155380852910518,1,0.264,0.2,0.536,,1,1,Mosaic,Mosaic,Mosaic Aneuploid
800155,0.12890625,0.536147280001911,0.0155380852910518,1,0.264,0.2,0.536,,0,1,Euploid,Mosaic,Mosaic Aneuploid
800156,0.13671875,0.536147280001911,0.0155380852910518,1,0.264,0.2,0.536,,1,0,Mosaic,Euploid,Mosaic Aneuploid
800157,1,0.536147280001911,0.0155380852910518,1,0.264,0.2,0.536,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
800158,0.0390625,0.536147280001911,0.0155380852910518,1,0.264,0.2,0.536,,0,1,Euploid,Mosaic,Mosaic Aneuploid
800159,1,0.536147280001911,0.0155380852910518,1,0.264,0.2,0.536,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
800160,1,0.536147280001911,0.0155380852910518,1,0.264,0.2,0.536,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
800161,1,0.536147280001911,0.0155380852910518,1,0.264,0.2,0.536,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
800162,1,0.536147280001911,0.0155380852910518,1,0.264,0.2,0.536,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
800163,1,0.536147280001911,0.0155380852910518,1,0.264,0.2,0.536,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
800164,0.28515625,0.536147280001911,0.0155380852910518,1,0.264,0.2,0.536,,2,2,Mosaic,Mosaic,Mosaic Aneuploid
800165,1,0.536147280001911,0.0155380852910518,1,0.264,0.2,0.536,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
800166,1,0.536147280001911,0.0155380852910518,1,0.264,0.2,0.536,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
800167,0.0546875,0.536147280001911,0.0155380852910518,1,0.264,0.2,0.536,,1,1,Mosaic,Mosaic,Mosaic Aneuploid
800168,0.09375,0.536147280001911,0.0155380852910518,1,0.264,0.2,0.536,,1,2,Mosaic,Mosaic,Mosaic Aneuploid
800169,1,0.536147280001911,0.0155380852910518,1,0.264,0.2,0.536,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
800170,1,0.536147280001911,0.0155380852910518,1,0.264,0.2,0.536,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
800171,0.140625,0.536147280001911,0.0155380852910518,1,0.264,0.2,0.536,,2,0,Mosaic,Euploid,Mosaic Aneuploid
800172,0.08984375,0.536147280001911,0.0155380852910518,1,0.264,0.2,0.536,,0,0,Euploid,Euploid,Mosaic Aneuploid
800173,0.0703125,0.536147280001911,0.0155380852910518,1,0.264,0.2,0.536,,2,0,Mosaic,Euploid,Mosaic Aneuploid
800174,0.2421875,0.536147280001911,0.0155380852910518,1,0.264,0.2,0.536,,1,1,Mosaic,Mosaic,Mosaic Aneuploid
800175,0.16015625,0.536147280001911,0.0155380852910518,1,0.264,0.2,0.536,,1,1,Mosaic,Mosaic,Mosaic Aneuploid
800176,0.125,0.536147280001911,0.0155380852910518,1,0.264,0.2,0.536,,0,1,Euploid,Mosaic,Mosaic Aneuploid
800177,0.546875,0.536147280001911,0.0155380852910518,1,0.264,0.2,0.536,,1,4,Mosaic,Aneuploid,Mosaic Aneuploid
800178,0.125,0.536147280001911,0.0155380852910518,1,0.264,0.2,0.536,,0,1,Euploid,Mosaic,Mosaic Aneuploid
800179,1,0.536147280001911,0.0155380852910518,1,0.264,0.2,0.536,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
800180,0.13671875,0.536147280001911,0.0155380852910518,1,0.264,0.2,0.536,,1,0,Mosaic,Euploid,Mosaic Aneuploid
800181,1,0.536147280001911,0.0155380852910518,1,0.264,0.2,0.536,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
800182,0.125,0.536147280001911,0.0155380852910518,1,0.264,0.2,0.536,,1,1,Mosaic,Mosaic,Mosaic Aneuploid
800183,0.15234375,0.536147280001911,0.0155380852910518,1,0.264,0.2,0.536,,0,1,Euploid,Mosaic,Mosaic Aneuploid
800184,0.17578125,0.536147280001911,0.0155380852910518,1,0.264,0.2,0.536,,1,1,Mosaic,Mosaic,Mosaic Aneuploid
800185,0.21875,0.536147280001911,0.0155380852910518,1,0.264,0.2,0.536,,1,1,Mosaic,Mosaic,Mosaic Aneuploid
800186,1,0.536147280001911,0.0155380852910518,1,0.264,0.2,0.536,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
800187,1,0.536147280001911,0.0155380852910518,1,0.264,0.2,0.536,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
800188,0.14453125,0.536147280001911,0.0155380852910518,1,0.264,0.2,0.536,,1,0,Mosaic,Euploid,Mosaic Aneuploid
800189,1,0.536147280001911,0.0155380852910518,1,0.264,0.2,0.536,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
800190,1,0.536147280001911,0.0155380852910518,1,0.264,0.2,0.536,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
800191,1,0.536147280001911,0.0155380852910518,1,0.264,0.2,0.536,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
800192,1,0.536147280001911,0.0155380852910518,1,0.264,0.2,0.536,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
800193,1,0.536147280001911,0.0155380852910518,1,0.264,0.2,0.536,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
800194,0.078125,0.536147280001911,0.0155380852910518,1,0.264,0.2,0.536,,0,0,Euploid,Euploid,Mosaic Aneuploid
800195,0.12109375,0.536147280001911,0.0155380852910518,1,0.264,0.2,0.536,,0,2,Euploid,Mosaic,Mosaic Aneuploid
800196,0.0234375,0.536147280001911,0.0155380852910518,1,0.264,0.2,0.536,,0,1,Euploid,Mosaic,Mosaic Aneuploid
800197,1,0.536147280001911,0.0155380852910518,1,0.264,0.2,0.536,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
800198,0.0546875,0.536147280001911,0.0155380852910518,1,0.264,0.2,0.536,,1,0,Mosaic,Euploid,Mosaic Aneuploid
800199,0.30859375,0.536147280001911,0.0155380852910518,1,0.264,0.2,0.536,,1,1,Mosaic,Mosaic,Mosaic Aneuploid
800200,0.03125,0.536147280001911,0.0155380852910518,1,0.264,0.2,0.536,,0,1,Euploid,Mosaic,Mosaic Aneuploid
800201,0.0390625,0.536147280001911,0.0155380852910518,1,0.264,0.2,0.536,,0,0,Euploid,Euploid,Mosaic Aneuploid
800202,1,0.536147280001911,0.0155380852910518,1,0.264,0.2,0.536,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
800203,1,0.536147280001911,0.0155380852910518,1,0.264,0.2,0.536,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
800204,0.02734375,0.536147280001911,0.0155380852910518,1,0.264,0.2,0.536,,0,0,Euploid,Euploid,Mosaic Aneuploid
800205,0.0546875,0.536147280001911,0.0155380852910518,1,0.264,0.2,0.536,,1,0,Mosaic,Euploid,Mosaic Aneuploid
800206,0.03515625,0.536147280001911,0.0155380852910518,1,0.264,0.2,0.536,,0,0,Euploid,Euploid,Mosaic Aneuploid
800207,1,0.536147280001911,0.0155380852910518,1,0.264,0.2,0.536,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
800208,1,0.536147280001911,0.0155380852910518,1,0.264,0.2,0.536,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
