X,prop.aneu,prob.meio,prob.mito,dispersal,euploid,mosaic,aneuploid,embryo,first_biopsy_cell,second_biopsy_cell,first_biopsy_type,second_biopsy_type,embryo_type
800001,0.2109375,0.401459912663934,0.0651477362226328,0,0.204,0.195,0.601,,2,0,Mosaic,Euploid,Mosaic Aneuploid
800002,0.58984375,0.401459912663934,0.0651477362226328,0,0.204,0.195,0.601,,3,0,Mosaic,Euploid,Mosaic Aneuploid
800003,1,0.401459912663934,0.0651477362226328,0,0.204,0.195,0.601,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
800004,0.53125,0.401459912663934,0.0651477362226328,0,0.204,0.195,0.601,,4,4,Aneuploid,Aneuploid,Mosaic Aneuploid
800005,0.23828125,0.401459912663934,0.0651477362226328,0,0.204,0.195,0.601,,0,0,Euploid,Euploid,Mosaic Aneuploid
800006,0.34375,0.401459912663934,0.0651477362226328,0,0.204,0.195,0.601,,0,0,Euploid,Euploid,Mosaic Aneuploid
800007,0.46484375,0.401459912663934,0.0651477362226328,0,0.204,0.195,0.601,,3,5,Mosaic,Aneuploid,Mosaic Aneuploid
800008,1,0.401459912663934,0.0651477362226328,0,0.204,0.195,0.601,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
800009,1,0.401459912663934,0.0651477362226328,0,0.204,0.195,0.601,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
800010,0.23828125,0.401459912663934,0.0651477362226328,0,0.204,0.195,0.601,,0,3,Euploid,Mosaic,Mosaic Aneuploid
800011,0.39453125,0.401459912663934,0.0651477362226328,0,0.204,0.195,0.601,,1,3,Mosaic,Mosaic,Mosaic Aneuploid
800012,1,0.401459912663934,0.0651477362226328,0,0.204,0.195,0.601,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
800013,1,0.401459912663934,0.0651477362226328,0,0.204,0.195,0.601,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
800014,1,0.401459912663934,0.0651477362226328,0,0.204,0.195,0.601,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
800015,0.23828125,0.401459912663934,0.0651477362226328,0,0.204,0.195,0.601,,2,0,Mosaic,Euploid,Mosaic Aneuploid
800016,0.45703125,0.401459912663934,0.0651477362226328,0,0.204,0.195,0.601,,4,0,Aneuploid,Euploid,Mosaic Aneuploid
800017,1,0.401459912663934,0.0651477362226328,0,0.204,0.195,0.601,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
800018,0.61328125,0.401459912663934,0.0651477362226328,0,0.204,0.195,0.601,,0,0,Euploid,Euploid,Mosaic Aneuploid
800019,0.34765625,0.401459912663934,0.0651477362226328,0,0.204,0.195,0.601,,4,0,Aneuploid,Euploid,Mosaic Aneuploid
800020,0.37890625,0.401459912663934,0.0651477362226328,0,0.204,0.195,0.601,,2,0,Mosaic,Euploid,Mosaic Aneuploid
800021,0.171875,0.401459912663934,0.0651477362226328,0,0.204,0.195,0.601,,0,0,Euploid,Euploid,Mosaic Aneuploid
800022,0.48046875,0.401459912663934,0.0651477362226328,0,0.204,0.195,0.601,,2,5,Mosaic,Aneuploid,Mosaic Aneuploid
800023,1,0.401459912663934,0.0651477362226328,0,0.204,0.195,0.601,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
800024,1,0.401459912663934,0.0651477362226328,0,0.204,0.195,0.601,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
800025,0.546875,0.401459912663934,0.0651477362226328,0,0.204,0.195,0.601,,0,5,Euploid,Aneuploid,Mosaic Aneuploid
800026,0.28515625,0.401459912663934,0.0651477362226328,0,0.204,0.195,0.601,,1,5,Mosaic,Aneuploid,Mosaic Aneuploid
800027,1,0.401459912663934,0.0651477362226328,0,0.204,0.195,0.601,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
800028,0.63671875,0.401459912663934,0.0651477362226328,0,0.204,0.195,0.601,,5,4,Aneuploid,Aneuploid,Mosaic Aneuploid
800029,1,0.401459912663934,0.0651477362226328,0,0.204,0.195,0.601,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
800030,0.21875,0.401459912663934,0.0651477362226328,0,0.204,0.195,0.601,,0,0,Euploid,Euploid,Mosaic Aneuploid
800031,1,0.401459912663934,0.0651477362226328,0,0.204,0.195,0.601,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
800032,0.17578125,0.401459912663934,0.0651477362226328,0,0.204,0.195,0.601,,2,0,Mosaic,Euploid,Mosaic Aneuploid
800033,0.609375,0.401459912663934,0.0651477362226328,0,0.204,0.195,0.601,,2,4,Mosaic,Aneuploid,Mosaic Aneuploid
800034,1,0.401459912663934,0.0651477362226328,0,0.204,0.195,0.601,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
800035,0.69140625,0.401459912663934,0.0651477362226328,0,0.204,0.195,0.601,,1,4,Mosaic,Aneuploid,Mosaic Aneuploid
800036,0.29296875,0.401459912663934,0.0651477362226328,0,0.204,0.195,0.601,,3,4,Mosaic,Aneuploid,Mosaic Aneuploid
800037,0.34375,0.401459912663934,0.0651477362226328,0,0.204,0.195,0.601,,4,3,Aneuploid,Mosaic,Mosaic Aneuploid
800038,0.23828125,0.401459912663934,0.0651477362226328,0,0.204,0.195,0.601,,2,4,Mosaic,Aneuploid,Mosaic Aneuploid
800039,0.56640625,0.401459912663934,0.0651477362226328,0,0.204,0.195,0.601,,3,4,Mosaic,Aneuploid,Mosaic Aneuploid
800040,0.48828125,0.401459912663934,0.0651477362226328,0,0.204,0.195,0.601,,2,4,Mosaic,Aneuploid,Mosaic Aneuploid
800041,0.10546875,0.401459912663934,0.0651477362226328,0,0.204,0.195,0.601,,0,0,Euploid,Euploid,Mosaic Aneuploid
800042,1,0.401459912663934,0.0651477362226328,0,0.204,0.195,0.601,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
800043,0.19921875,0.401459912663934,0.0651477362226328,0,0.204,0.195,0.601,,0,0,Euploid,Euploid,Mosaic Aneuploid
800044,0.43359375,0.401459912663934,0.0651477362226328,0,0.204,0.195,0.601,,0,4,Euploid,Aneuploid,Mosaic Aneuploid
800045,0.140625,0.401459912663934,0.0651477362226328,0,0.204,0.195,0.601,,0,0,Euploid,Euploid,Mosaic Aneuploid
800046,0.69140625,0.401459912663934,0.0651477362226328,0,0.204,0.195,0.601,,2,5,Mosaic,Aneuploid,Mosaic Aneuploid
800047,1,0.401459912663934,0.0651477362226328,0,0.204,0.195,0.601,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
800048,0.3515625,0.401459912663934,0.0651477362226328,0,0.204,0.195,0.601,,4,0,Aneuploid,Euploid,Mosaic Aneuploid
800049,0.4140625,0.401459912663934,0.0651477362226328,0,0.204,0.195,0.601,,0,5,Euploid,Aneuploid,Mosaic Aneuploid
800050,1,0.401459912663934,0.0651477362226328,0,0.204,0.195,0.601,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
800051,1,0.401459912663934,0.0651477362226328,0,0.204,0.195,0.601,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
800052,1,0.401459912663934,0.0651477362226328,0,0.204,0.195,0.601,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
800053,0.51171875,0.401459912663934,0.0651477362226328,0,0.204,0.195,0.601,,5,0,Aneuploid,Euploid,Mosaic Aneuploid
800054,1,0.401459912663934,0.0651477362226328,0,0.204,0.195,0.601,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
800055,0.578125,0.401459912663934,0.0651477362226328,0,0.204,0.195,0.601,,3,4,Mosaic,Aneuploid,Mosaic Aneuploid
800056,0.3046875,0.401459912663934,0.0651477362226328,0,0.204,0.195,0.601,,0,0,Euploid,Euploid,Mosaic Aneuploid
800057,0.25390625,0.401459912663934,0.0651477362226328,0,0.204,0.195,0.601,,2,0,Mosaic,Euploid,Mosaic Aneuploid
800058,0.3359375,0.401459912663934,0.0651477362226328,0,0.204,0.195,0.601,,2,0,Mosaic,Euploid,Mosaic Aneuploid
800059,1,0.401459912663934,0.0651477362226328,0,0.204,0.195,0.601,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
800060,0.41796875,0.401459912663934,0.0651477362226328,0,0.204,0.195,0.601,,4,3,Aneuploid,Mosaic,Mosaic Aneuploid
800061,1,0.401459912663934,0.0651477362226328,0,0.204,0.195,0.601,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
800062,0.41015625,0.401459912663934,0.0651477362226328,0,0.204,0.195,0.601,,5,0,Aneuploid,Euploid,Mosaic Aneuploid
800063,0.2109375,0.401459912663934,0.0651477362226328,0,0.204,0.195,0.601,,1,0,Mosaic,Euploid,Mosaic Aneuploid
800064,0.4765625,0.401459912663934,0.0651477362226328,0,0.204,0.195,0.601,,3,0,Mosaic,Euploid,Mosaic Aneuploid
800065,0.265625,0.401459912663934,0.0651477362226328,0,0.204,0.195,0.601,,0,2,Euploid,Mosaic,Mosaic Aneuploid
800066,1,0.401459912663934,0.0651477362226328,0,0.204,0.195,0.601,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
800067,1,0.401459912663934,0.0651477362226328,0,0.204,0.195,0.601,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
800068,0.71875,0.401459912663934,0.0651477362226328,0,0.204,0.195,0.601,,0,5,Euploid,Aneuploid,Mosaic Aneuploid
800069,1,0.401459912663934,0.0651477362226328,0,0.204,0.195,0.601,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
800070,1,0.401459912663934,0.0651477362226328,0,0.204,0.195,0.601,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
800071,0.48046875,0.401459912663934,0.0651477362226328,0,0.204,0.195,0.601,,4,2,Aneuploid,Mosaic,Mosaic Aneuploid
800072,0.21875,0.401459912663934,0.0651477362226328,0,0.204,0.195,0.601,,0,3,Euploid,Mosaic,Mosaic Aneuploid
800073,1,0.401459912663934,0.0651477362226328,0,0.204,0.195,0.601,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
800074,0.72265625,0.401459912663934,0.0651477362226328,0,0.204,0.195,0.601,,4,3,Aneuploid,Mosaic,Mosaic Aneuploid
800075,0.20703125,0.401459912663934,0.0651477362226328,0,0.204,0.195,0.601,,5,0,Aneuploid,Euploid,Mosaic Aneuploid
800076,0.4765625,0.401459912663934,0.0651477362226328,0,0.204,0.195,0.601,,0,4,Euploid,Aneuploid,Mosaic Aneuploid
800077,1,0.401459912663934,0.0651477362226328,0,0.204,0.195,0.601,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
800078,0.4140625,0.401459912663934,0.0651477362226328,0,0.204,0.195,0.601,,0,4,Euploid,Aneuploid,Mosaic Aneuploid
800079,0.4765625,0.401459912663934,0.0651477362226328,0,0.204,0.195,0.601,,4,4,Aneuploid,Aneuploid,Mosaic Aneuploid
800080,0.28515625,0.401459912663934,0.0651477362226328,0,0.204,0.195,0.601,,0,2,Euploid,Mosaic,Mosaic Aneuploid
800081,0.3984375,0.401459912663934,0.0651477362226328,0,0.204,0.195,0.601,,2,0,Mosaic,Euploid,Mosaic Aneuploid
800082,0.453125,0.401459912663934,0.0651477362226328,0,0.204,0.195,0.601,,5,0,Aneuploid,Euploid,Mosaic Aneuploid
800083,1,0.401459912663934,0.0651477362226328,0,0.204,0.195,0.601,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
800084,1,0.401459912663934,0.0651477362226328,0,0.204,0.195,0.601,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
800085,0.33984375,0.401459912663934,0.0651477362226328,0,0.204,0.195,0.601,,3,4,Mosaic,Aneuploid,Mosaic Aneuploid
800086,1,0.401459912663934,0.0651477362226328,0,0.204,0.195,0.601,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
800087,0.6015625,0.401459912663934,0.0651477362226328,0,0.204,0.195,0.601,,3,0,Mosaic,Euploid,Mosaic Aneuploid
800088,0.35546875,0.401459912663934,0.0651477362226328,0,0.204,0.195,0.601,,1,0,Mosaic,Euploid,Mosaic Aneuploid
800089,0.453125,0.401459912663934,0.0651477362226328,0,0.204,0.195,0.601,,4,3,Aneuploid,Mosaic,Mosaic Aneuploid
800090,1,0.401459912663934,0.0651477362226328,0,0.204,0.195,0.601,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
800091,0.19140625,0.401459912663934,0.0651477362226328,0,0.204,0.195,0.601,,1,0,Mosaic,Euploid,Mosaic Aneuploid
800092,0.35546875,0.401459912663934,0.0651477362226328,0,0.204,0.195,0.601,,1,0,Mosaic,Euploid,Mosaic Aneuploid
800093,0.22265625,0.401459912663934,0.0651477362226328,0,0.204,0.195,0.601,,1,4,Mosaic,Aneuploid,Mosaic Aneuploid
800094,0.328125,0.401459912663934,0.0651477362226328,0,0.204,0.195,0.601,,5,1,Aneuploid,Mosaic,Mosaic Aneuploid
800095,1,0.401459912663934,0.0651477362226328,0,0.204,0.195,0.601,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
800096,0.35546875,0.401459912663934,0.0651477362226328,0,0.204,0.195,0.601,,0,4,Euploid,Aneuploid,Mosaic Aneuploid
800097,0.4609375,0.401459912663934,0.0651477362226328,0,0.204,0.195,0.601,,5,0,Aneuploid,Euploid,Mosaic Aneuploid
800098,0.33203125,0.401459912663934,0.0651477362226328,0,0.204,0.195,0.601,,3,2,Mosaic,Mosaic,Mosaic Aneuploid
800099,0.2578125,0.401459912663934,0.0651477362226328,0,0.204,0.195,0.601,,0,0,Euploid,Euploid,Mosaic Aneuploid
800100,1,0.401459912663934,0.0651477362226328,0,0.204,0.195,0.601,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
800101,1,0.401459912663934,0.0651477362226328,0,0.204,0.195,0.601,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
800102,0.3828125,0.401459912663934,0.0651477362226328,0,0.204,0.195,0.601,,5,0,Aneuploid,Euploid,Mosaic Aneuploid
800103,0.39453125,0.401459912663934,0.0651477362226328,0,0.204,0.195,0.601,,0,0,Euploid,Euploid,Mosaic Aneuploid
800104,1,0.401459912663934,0.0651477362226328,0,0.204,0.195,0.601,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
800105,1,0.401459912663934,0.0651477362226328,0,0.204,0.195,0.601,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
800106,0.56640625,0.401459912663934,0.0651477362226328,0,0.204,0.195,0.601,,3,1,Mosaic,Mosaic,Mosaic Aneuploid
800107,0.37890625,0.401459912663934,0.0651477362226328,0,0.204,0.195,0.601,,0,0,Euploid,Euploid,Mosaic Aneuploid
800108,0.3671875,0.401459912663934,0.0651477362226328,0,0.204,0.195,0.601,,1,1,Mosaic,Mosaic,Mosaic Aneuploid
800109,0.51953125,0.401459912663934,0.0651477362226328,0,0.204,0.195,0.601,,0,4,Euploid,Aneuploid,Mosaic Aneuploid
800110,1,0.401459912663934,0.0651477362226328,0,0.204,0.195,0.601,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
800111,1,0.401459912663934,0.0651477362226328,0,0.204,0.195,0.601,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
800112,0.32421875,0.401459912663934,0.0651477362226328,0,0.204,0.195,0.601,,0,4,Euploid,Aneuploid,Mosaic Aneuploid
800113,0.5625,0.401459912663934,0.0651477362226328,0,0.204,0.195,0.601,,1,0,Mosaic,Euploid,Mosaic Aneuploid
800114,0.3046875,0.401459912663934,0.0651477362226328,0,0.204,0.195,0.601,,2,0,Mosaic,Euploid,Mosaic Aneuploid
800115,1,0.401459912663934,0.0651477362226328,0,0.204,0.195,0.601,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
800116,0.328125,0.401459912663934,0.0651477362226328,0,0.204,0.195,0.601,,0,0,Euploid,Euploid,Mosaic Aneuploid
800117,0.88671875,0.401459912663934,0.0651477362226328,0,0.204,0.195,0.601,,5,5,Aneuploid,Aneuploid,Mosaic Aneuploid
800118,0.625,0.401459912663934,0.0651477362226328,0,0.204,0.195,0.601,,0,2,Euploid,Mosaic,Mosaic Aneuploid
800119,0.421875,0.401459912663934,0.0651477362226328,0,0.204,0.195,0.601,,3,1,Mosaic,Mosaic,Mosaic Aneuploid
800120,0.33203125,0.401459912663934,0.0651477362226328,0,0.204,0.195,0.601,,4,0,Aneuploid,Euploid,Mosaic Aneuploid
800121,0.359375,0.401459912663934,0.0651477362226328,0,0.204,0.195,0.601,,0,3,Euploid,Mosaic,Mosaic Aneuploid
800122,0.3359375,0.401459912663934,0.0651477362226328,0,0.204,0.195,0.601,,0,4,Euploid,Aneuploid,Mosaic Aneuploid
800123,1,0.401459912663934,0.0651477362226328,0,0.204,0.195,0.601,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
800124,0.58984375,0.401459912663934,0.0651477362226328,0,0.204,0.195,0.601,,4,5,Aneuploid,Aneuploid,Mosaic Aneuploid
800125,0.6953125,0.401459912663934,0.0651477362226328,0,0.204,0.195,0.601,,5,5,Aneuploid,Aneuploid,Mosaic Aneuploid
800126,0.3671875,0.401459912663934,0.0651477362226328,0,0.204,0.195,0.601,,0,3,Euploid,Mosaic,Mosaic Aneuploid
800127,0.3671875,0.401459912663934,0.0651477362226328,0,0.204,0.195,0.601,,0,4,Euploid,Aneuploid,Mosaic Aneuploid
800128,0.2109375,0.401459912663934,0.0651477362226328,0,0.204,0.195,0.601,,0,0,Euploid,Euploid,Mosaic Aneuploid
800129,0.52734375,0.401459912663934,0.0651477362226328,0,0.204,0.195,0.601,,2,3,Mosaic,Mosaic,Mosaic Aneuploid
800130,1,0.401459912663934,0.0651477362226328,0,0.204,0.195,0.601,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
800131,0.48046875,0.401459912663934,0.0651477362226328,0,0.204,0.195,0.601,,4,2,Aneuploid,Mosaic,Mosaic Aneuploid
800132,0.32421875,0.401459912663934,0.0651477362226328,0,0.204,0.195,0.601,,3,4,Mosaic,Aneuploid,Mosaic Aneuploid
800133,1,0.401459912663934,0.0651477362226328,0,0.204,0.195,0.601,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
800134,1,0.401459912663934,0.0651477362226328,0,0.204,0.195,0.601,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
800135,0.1875,0.401459912663934,0.0651477362226328,0,0.204,0.195,0.601,,3,4,Mosaic,Aneuploid,Mosaic Aneuploid
800136,1,0.401459912663934,0.0651477362226328,0,0.204,0.195,0.601,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
