"","prob.meio","prob.mito","dispersal","euploid","mosaic","aneuploid","weights"
"1",0.503019546574761,0.000971866489840779,1,0.472,0.018,0.51,0.00233226184897901
"2",0.533840211312767,0.000918441881783448,1,0.472,0.018,0.51,0.00233226184897901
"3",0.501355877599276,0.000824514387871934,1,0.472,0.018,0.51,0.00233226184897901
"4",0.501002228059527,0.00115131938827485,1,0.472,0.018,0.51,0.00233226184897901
"5",0.516130353309932,0.00121753321273072,1,0.472,0.018,0.51,0.00233226184897901
"6",0.505052034793235,0.000702878040688545,1,0.472,0.018,0.51,0.00233226184897901
"7",0.47868423468891,0.00123030025830424,1,0.472,0.018,0.51,0.00233226184897901
"8",0.538530791610952,0.000900993729000149,1,0.472,0.018,0.51,0.00233226184897901
"9",0.495063230183893,0.00115365190675928,1,0.472,0.018,0.51,0.00233226184897901
"10",0.493061762927128,0.00124728714596223,1,0.472,0.018,0.51,0.00233226184897901
"11",0.530192999646621,0.00114589862346786,1,0.472,0.018,0.51,0.00233226184897901
"12",0.50996044419195,0.00114003170442375,1,0.472,0.018,0.51,0.00233226184897901
"13",0.514019630474436,0.00166486845487113,1,0.472,0.018,0.51,0.00233226184897901
"14",0.525154265633834,0.00116603027885713,1,0.472,0.018,0.51,0.00233226184897901
"15",0.490404189529111,0.0011648006785133,1,0.472,0.018,0.51,0.00233226184897901
"16",0.495856098419308,0.00108167840533132,1,0.472,0.019,0.509,0.00233226184897901
"17",0.508027716499295,0.00115536800402106,1,0.472,0.019,0.509,0.00233226184897901
"18",0.516671492256765,0.00104302573060993,1,0.472,0.019,0.509,0.00233226184897901
"19",0.505197253163662,0.00109415486565714,1,0.472,0.019,0.509,0.00233226184897901
"20",0.506388751962815,0.000804498436123886,1,0.472,0.019,0.509,0.00233226184897901
"21",0.471014375190845,0.00132913788492247,1,0.472,0.019,0.509,0.00233226184897901
"22",0.514084859294564,0.00113197738848499,1,0.472,0.019,0.509,0.00233226184897901
"23",0.516587057533693,0.00137607657714595,1,0.472,0.019,0.509,0.00233226184897901
"24",0.524046395351367,0.00115072158670001,1,0.472,0.019,0.509,0.00233226184897901
"25",0.524688180830645,0.00112466961839981,1,0.472,0.019,0.509,0.00233226184897901
"26",0.502204542096957,0.00102584087711395,1,0.472,0.019,0.509,0.00233226184897901
"27",0.495341760983444,0.00123787803264667,1,0.472,0.019,0.509,0.00233226184897901
"28",0.512251162948996,0.00109982593038188,1,0.472,0.019,0.509,0.00233226184897901
"29",0.504396504230277,0.00131865252715108,1,0.472,0.019,0.509,0.00233226184897901
"30",0.511286450894302,0.00125129140081957,1,0.472,0.019,0.509,0.00233226184897901
"31",0.503783658285356,0.00116344108754904,1,0.471,0.019,0.51,0.00233226184897901
"32",0.467518942209744,0.00160148712094325,1,0.471,0.019,0.51,0.00233226184897901
"33",0.504308120437842,0.00128685947258289,1,0.471,0.019,0.51,0.00233226184897901
"34",0.523749422542665,0.00122580234036992,1,0.471,0.019,0.51,0.00233226184897901
"35",0.515984093093596,0.0012397743265535,1,0.471,0.019,0.51,0.00233226184897901
"36",0.514497687793181,0.00131458792180035,1,0.471,0.019,0.51,0.00233226184897901
"37",0.515160846888498,0.00135252191811607,1,0.471,0.019,0.51,0.00233226184897901
"38",0.50120510242238,0.000937178776463803,1,0.471,0.019,0.51,0.00233226184897901
"39",0.537005647877677,0.000894729948746432,1,0.471,0.019,0.51,0.00233226184897901
"40",0.53305322724772,0.00103536348824789,1,0.471,0.019,0.51,0.00233226184897901
"41",0.495794593792171,0.00135795248583286,1,0.471,0.019,0.51,0.00233226184897901
"42",0.498468271623143,0.00138432173589826,1,0.471,0.019,0.51,0.00233226184897901
"43",0.517388913482489,0.000904578666687684,1,0.471,0.019,0.51,0.00233226184897901
"44",0.503892730441648,0.000981802574007394,1,0.471,0.019,0.51,0.00233226184897901
"45",0.503474356409284,0.000910596107189876,1,0.471,0.019,0.51,0.00233226184897901
