"","prob.meio","prob.mito","dispersal","euploid","mosaic","aneuploid","weights"
"1",0.456154606285335,0.00601569144673659,1,0.425,0.112,0.463,0.00224333965815274
"2",0.437055663626069,0.00661373343574514,1,0.425,0.112,0.463,0.00224333965815274
"3",0.450832809022729,0.00644271423563762,1,0.425,0.112,0.463,0.00224333965815274
"4",0.458035064714568,0.00572167635863645,1,0.425,0.112,0.463,0.00224333965815274
"5",0.473752384191799,0.00658559494084045,1,0.425,0.112,0.463,0.00224333965815274
"6",0.452870420262828,0.00608904176612499,1,0.425,0.111,0.464,0.00224333965815274
"7",0.477379669612404,0.00717406353099353,1,0.425,0.111,0.464,0.00224333965815274
"8",0.464575434553047,0.00641233893600583,1,0.425,0.111,0.464,0.00224333965815274
"9",0.475578275518371,0.00652627404503754,1,0.425,0.111,0.464,0.00224333965815274
"10",0.476611421245404,0.00554877328962174,1,0.425,0.113,0.462,0.00224333965815274
"11",0.475217541167763,0.00563019801035829,1,0.425,0.113,0.462,0.00224333965815274
"12",0.449821927496112,0.00595290250845283,1,0.425,0.11,0.465,0.00224333965815274
"13",0.442517684316659,0.00660626456321703,1,0.425,0.11,0.465,0.00224333965815274
"14",0.47412998617061,0.00531943932638403,1,0.425,0.11,0.465,0.00224333965815274
"15",0.469402777373761,0.00612820341062847,1,0.426,0.111,0.463,0.00224333965815274
"16",0.50942923074213,0.00636184580506206,1,0.426,0.111,0.463,0.00224333965815274
"17",0.461532198604993,0.00660614707247478,1,0.426,0.111,0.463,0.00224333965815274
"18",0.458872467335619,0.00654348978185745,1,0.426,0.111,0.463,0.00224333965815274
"19",0.478165158252512,0.00583655940403747,1,0.426,0.111,0.463,0.00224333965815274
"20",0.476279834911632,0.00590579142361738,1,0.426,0.111,0.463,0.00224333965815274
"21",0.476413251286769,0.0063391243439592,1,0.426,0.111,0.463,0.00224333965815274
"22",0.463979455625027,0.00684826645661953,1,0.426,0.111,0.463,0.00224333965815274
"23",0.477701737198888,0.00610443064240823,1,0.426,0.111,0.463,0.00224333965815274
"24",0.472974100656197,0.00602573887277505,1,0.426,0.111,0.463,0.00224333965815274
"25",0.446134961469192,0.00697986560462377,1,0.426,0.111,0.463,0.00224333965815274
"26",0.460977559323412,0.00606223826188917,1,0.426,0.112,0.462,0.00224333965815274
"27",0.468584405396673,0.00600202051164822,1,0.426,0.112,0.462,0.00224333965815274
"28",0.45005394269101,0.00559287957596587,1,0.426,0.112,0.462,0.00224333965815274
"29",0.449520096012229,0.00685060010578253,1,0.426,0.112,0.462,0.00224333965815274
"30",0.455658023226533,0.00648047192526282,1,0.426,0.112,0.462,0.00224333965815274
"31",0.470173405743726,0.00612287426207824,1,0.426,0.11,0.464,0.00224333965815274
"32",0.464513028313828,0.00649633942490207,1,0.426,0.11,0.464,0.00224333965815274
"33",0.469477121530513,0.0058518922714668,1,0.426,0.11,0.464,0.00224333965815274
"34",0.457245887395692,0.00668852785778528,1,0.426,0.11,0.464,0.00224333965815274
