   prop.aneu prob.meio   prob.mito   dispersal euploid mosaic aneuploid
1  0.6014844 0.4918818 0.023773043 0.491077987    0.22   0.27      0.51
2  0.5798828 0.4991684 0.015677908 0.402934310    0.35   0.12      0.53
3  0.3550781 0.3109092 0.002021930 0.038237304    0.59   0.07      0.34
4  0.3496094 0.3368394 0.002507227 0.079402298    0.61   0.05      0.34
5  0.5917187 0.3120091 0.056425414 0.008456541    0.28   0.27      0.45
6  0.4186328 0.4075175 0.012694170 0.302627773    0.45   0.19      0.36
7  0.6046875 0.3889201 0.053922408 0.072376447    0.24   0.35      0.41
8  0.5181641 0.5445666 0.012726050 0.529807180    0.38   0.15      0.47
9  0.5940234 0.4623411 0.032327217 0.046409047    0.21   0.30      0.49
10 0.5124609 0.3891662 0.018039061 0.598701636    0.33   0.24      0.43
