   prop.aneu prob.meio  prob.mito  dispersal euploid mosaic aneuploid
1  0.4125000 0.2953608 0.01051994 0.65480417    0.47   0.17      0.36
2  0.4853516 0.3497468 0.01995931 0.51734533    0.35   0.25      0.40
3  0.4797656 0.3764814 0.02301383 0.12432268    0.43   0.19      0.38
4  0.3691406 0.2807040 0.02347613 0.28569567    0.49   0.27      0.24
5  0.4022656 0.3835471 0.01187913 0.85251190    0.43   0.24      0.33
6  0.7476172 0.6483619 0.06797908 0.02231082    0.17   0.23      0.60
7  0.5128906 0.3212522 0.04288227 0.45826335    0.22   0.43      0.35
8  0.3313672 0.3049900 0.01251636 0.32362127    0.54   0.19      0.27
9  0.6013672 0.5506675 0.02508634 0.20010100    0.32   0.15      0.53
10 0.6103906 0.4890285 0.05181600 0.02598732    0.21   0.36      0.43
