   prop.aneu prob.meio    prob.mito  dispersal euploid mosaic aneuploid
1  0.5869922 0.6076058 1.185741e-02 0.84065815    0.30   0.15      0.55
2  0.3907031 0.3016457 2.496092e-02 0.13895086    0.43   0.30      0.27
3  0.5553125 0.4250416 2.878816e-02 0.61738831    0.29   0.26      0.45
4  0.3500781 0.2847715 2.006466e-02 0.15681872    0.47   0.30      0.23
5  0.4448828 0.2267708 4.627521e-02 0.01403664    0.43   0.31      0.26
6  0.3688281 0.2922918 6.577447e-03 0.53853153    0.55   0.11      0.34
7  0.3417969 0.2535599 6.150416e-03 0.58145944    0.57   0.13      0.30
8  0.5198438 0.4042336 2.607080e-02 0.18256922    0.32   0.27      0.41
9  0.5665234 0.4680160 4.218655e-02 0.32046108    0.28   0.31      0.41
10 0.5600000 0.4972023 3.343378e-05 0.93488339    0.44   0.00      0.56
