   prop.aneu prob.meio  prob.mito  dispersal euploid mosaic aneuploid
1  0.6450781 0.5629537 0.01219930 0.37136062    0.26   0.14      0.60
2  0.5245313 0.3830404 0.02768109 0.50560457    0.27   0.31      0.42
3  0.5651953 0.3132260 0.04351988 0.07877524    0.23   0.35      0.42
4  0.5189453 0.5320087 0.01567865 0.67390324    0.40   0.14      0.46
5  0.5535156 0.4005774 0.01762380 0.25010174    0.30   0.24      0.46
6  0.4896484 0.3385335 0.01735620 0.85871666    0.27   0.33      0.40
7  0.5736719 0.4652694 0.03031567 0.05197861    0.33   0.19      0.48
8  0.6218359 0.6320996 0.01492526 0.22876664    0.34   0.07      0.59
9  0.6005859 0.5160323 0.01444061 0.06047943    0.36   0.08      0.56
10 0.5853516 0.4835223 0.02358766 0.16891937    0.27   0.23      0.50
