   prop.aneu  prob.meio   prob.mito   dispersal euploid mosaic aneuploid
1  0.5773438 0.43205168 0.034554963 0.388541576    0.19   0.37      0.44
2  0.5829297 0.54613146 0.020590153 0.918232340    0.20   0.29      0.51
3  0.6678906 0.59815492 0.002978484 0.002197597    0.31   0.04      0.65
4  0.7332031 0.66523052 0.032866157 0.264663572    0.19   0.16      0.65
5  0.4998828 0.57889903 0.006818250 0.354329171    0.41   0.12      0.47
6  0.5419922 0.57277057 0.003403562 0.327138283    0.44   0.03      0.53
7  0.3439063 0.34152941 0.005711000 0.737921187    0.57   0.11      0.32
8  0.4290625 0.40310367 0.006669324 0.717730542    0.46   0.14      0.40
9  0.6608203 0.62276600 0.016398908 0.063022095    0.27   0.11      0.62
10 0.4073047 0.09193581 0.053047835 0.010585302    0.38   0.38      0.24
