   prop.aneu  prob.meio  prob.mito  dispersal euploid mosaic aneuploid
1  0.6111328 0.43749521 0.05515934 0.36249691    0.12   0.44      0.44
2  0.5543750 0.37925399 0.02888906 0.97091283    0.20   0.37      0.43
3  0.8026953 0.08658274 0.17333751 0.24863451    0.01   0.57      0.42
4  0.6680078 0.29956330 0.08100740 0.89852338    0.01   0.58      0.41
5  0.8148047 0.01594045 0.18542327 0.80400106    0.00   0.57      0.43
6  0.5856641 0.39218061 0.04585588 0.02152894    0.29   0.30      0.41
7  0.7424219 0.35640251 0.10986456 0.47364504    0.01   0.57      0.42
8  0.8301953 0.13508357 0.17688557 0.99245823    0.00   0.58      0.42
9  0.5441016 0.32384578 0.03074897 0.71251124    0.16   0.43      0.41
10 0.6955859 0.38820111 0.08578651 0.51629716    0.02   0.55      0.43
