     prop.aneu   prob.meio   prob.mito    dispersal euploid mosaic aneuploid
1    0.8861719 0.704051088 0.097897071 0.5592308058    0.01   0.25      0.74
2    0.8231250 0.583764226 0.127800881 0.0698001103    0.03   0.39      0.58
3    0.9983203 0.518498742 0.497269412 0.0936282855    0.00   0.00      1.00
4    0.9939062 0.067271599 0.470346225 0.2232235435    0.00   0.00      1.00
5    1.0000000 0.858247711 0.737017475 0.7200374713    0.00   0.00      1.00
6    0.9930859 0.949260030 0.210787530 0.3896159518    0.00   0.03      0.97
7    1.0000000 0.438606804 0.908599351 0.9633028558    0.00   0.00      1.00
8    0.6512109 0.029989160 0.105779718 0.9508936391    0.00   0.81      0.19
9    0.9415625 0.379106147 0.248407593 0.4755880956    0.00   0.18      0.82
10   0.8426562 0.099465236 0.185751608 0.8381583923    0.00   0.60      0.40
11   0.8454297 0.414075772 0.148537418 0.3897128860    0.00   0.38      0.62
12   0.9135937 0.577727055 0.149959909 0.7326664701    0.00   0.26      0.74
13   0.9708203 0.387510875 0.323525644 0.5237456411    0.00   0.10      0.90
14   1.0000000 0.878685891 0.891537934 0.4368048145    0.00   0.00      1.00
15   0.9998828 0.657970710 0.613675145 0.4792242129    0.00   0.00      1.00
16   1.0000000 0.662782306 0.897177263 0.9610664099    0.00   0.00      1.00
17   1.0000000 0.864802161 0.677715024 0.7260447692    0.00   0.00      1.00
18   0.9999219 0.411934809 0.656669487 0.4341951895    0.00   0.00      1.00
19   0.9976172 0.821086912 0.306109331 0.2880786487    0.00   0.00      1.00
20   1.0000000 0.980039290 0.170274064 0.8036527731    0.00   0.00      1.00
21   1.0000000 0.421318836 0.797637109 0.0582416127    0.00   0.00      1.00
22   1.0000000 0.765833103 0.687970021 0.1106806393    0.00   0.00      1.00
23   1.0000000 0.155982425 0.849330107 0.4124894701    0.00   0.00      1.00
24   0.9963281 0.917705186 0.302843309 0.7254483199    0.00   0.00      1.00
25   0.9371094 0.513549880 0.225150165 0.5105945012    0.00   0.21      0.79
26   0.9725000 0.553137317 0.282991844 0.2072089384    0.00   0.12      0.88
27   1.0000000 0.324151242 0.894101788 0.3208315638    0.00   0.00      1.00
28   0.9993359 0.548957085 0.541474617 0.7304160956    0.00   0.00      1.00
29   0.9893750 0.531102009 0.379292889 0.1524903600    0.00   0.07      0.93
30   1.0000000 0.940117612 0.889570275 0.1304206869    0.00   0.00      1.00
31   1.0000000 0.093091217 0.950020436 0.9695156894    0.00   0.00      1.00
32   1.0000000 0.960922583 0.596513740 0.9407306628    0.00   0.00      1.00
33   0.9669141 0.518349827 0.294780260 0.6278913831    0.00   0.13      0.87
34   1.0000000 0.795200063 0.956368426 0.6888287559    0.00   0.00      1.00
35   0.9176562 0.762693662 0.113139721 0.1430550448    0.00   0.19      0.81
36   0.9609766 0.165405063 0.317421858 0.5799009304    0.00   0.19      0.81
37   0.9999609 0.739738012 0.704052722 0.2895770450    0.00   0.00      1.00
38   0.9999219 0.783693767 0.642235037 0.5474570633    0.00   0.00      1.00
39   0.9851562 0.175797583 0.387605142 0.8354655821    0.00   0.07      0.93
40   1.0000000 0.967451368 0.717667055 0.4573922628    0.00   0.00      1.00
41   0.8795703 0.393461598 0.183055722 0.8592519534    0.00   0.38      0.62
42   1.0000000 0.841398492 0.844405545 0.4866631171    0.00   0.00      1.00
43   0.9820313 0.019860063 0.402297124 0.1396125546    0.00   0.11      0.89
44   0.9953516 0.576253799 0.439013426 0.0128974982    0.00   0.02      0.98
45   1.0000000 0.490351948 0.970400095 0.8714184496    0.00   0.00      1.00
46   1.0000000 0.987869514 0.515484884 0.7932026330    0.00   0.00      1.00
47   0.9398437 0.018171152 0.290377890 0.2742612986    0.00   0.27      0.73
48   1.0000000 0.962572701 0.602511939 0.1911140282    0.00   0.00      1.00
49   0.9953125 0.178252932 0.471393134 0.8509360827    0.00   0.02      0.98
50   0.5257031 0.161449312 0.067361345 0.0840313362    0.18   0.59      0.23
51   0.9990625 0.629097017 0.507667979 0.9141099702    0.00   0.00      1.00
52   0.9177734 0.205533145 0.258901693 0.7913759295    0.00   0.27      0.73
53   1.0000000 0.030099102 0.772334386 0.1326701280    0.00   0.00      1.00
54   0.9986328 0.291480669 0.533479811 0.8142441052    0.00   0.00      1.00
55   1.0000000 0.421138648 0.750392065 0.1942237252    0.00   0.00      1.00
