     prop.aneu    prob.meio    prob.mito   dispersal euploid mosaic aneuploid
1    0.6090234 0.3776471815 0.0533730818 0.458519323    0.17   0.42      0.41
2    1.0000000 0.4121951896 0.8690903187 0.345560824    0.00   0.00      1.00
3    0.9176562 0.6174728815 0.1907202909 0.192494778    0.00   0.25      0.75
4    1.0000000 0.7693622799 0.9432881502 0.647534125    0.00   0.00      1.00
5    0.9998438 0.1518341801 0.6366572590 0.366939687    0.00   0.00      1.00
6    0.9762109 0.7601196920 0.2507504399 0.694297545    0.00   0.07      0.93
7    0.7070703 0.2474744609 0.1171494611 0.277345718    0.01   0.62      0.37
8    0.9967578 0.3217408685 0.5085436075 0.327536968    0.00   0.03      0.97
9    0.9991016 0.6704356279 0.5148606387 0.687506160    0.00   0.00      1.00
10   0.9052344 0.2483237523 0.2199488187 0.738914941    0.00   0.35      0.65
11   0.3533594 0.0633145354 0.0483864723 0.254615686    0.29   0.63      0.08
12   0.9911328 0.1550703174 0.4339326685 0.899062869    0.00   0.03      0.97
13   0.9185937 0.7921529878 0.1138236888 0.785145367    0.00   0.18      0.82
14   0.9976563 0.3638840285 0.4947472333 0.805391909    0.00   0.04      0.96
15   0.8837891 0.6446150776 0.1670051210 0.972617179    0.00   0.34      0.66
16   1.0000000 0.7206301303 0.8741942425 0.770089134    0.00   0.00      1.00
17   1.0000000 0.8582642102 0.7207978722 0.619511421    0.00   0.00      1.00
18   1.0000000 0.9318879594 0.8195873690 0.769638570    0.00   0.00      1.00
19   1.0000000 0.0565717183 0.9680233309 0.462753333    0.00   0.00      1.00
20   0.4787891 0.3509735551 0.0238963154 0.260664550    0.30   0.34      0.36
21   1.0000000 0.6537860301 0.8208313379 0.595627218    0.00   0.00      1.00
22   1.0000000 0.6257925434 0.7851028845 0.931992081    0.00   0.00      1.00
23   1.0000000 0.0491203689 0.9014951973 0.218160764    0.00   0.00      1.00
24   1.0000000 0.2244736890 0.7086480714 0.627756879    0.00   0.00      1.00
25   1.0000000 0.9932428084 0.9518879035 0.236139101    0.00   0.00      1.00
26   0.9954688 0.6426737031 0.4330036195 0.731916504    0.00   0.02      0.98
27   0.5610547 0.1312953276 0.0842100910 0.113335467    0.08   0.79      0.13
28   0.9814453 0.4195277176 0.3496258385 0.822781253    0.00   0.04      0.96
29   1.0000000 0.9952685772 0.5407943320 0.870443780    0.00   0.00      1.00
30   0.9312891 0.1059390421 0.2841168710 0.735980869    0.00   0.30      0.70
31   0.9998828 0.3355153715 0.7545234279 0.271864928    0.00   0.00      1.00
32   1.0000000 0.4977514567 0.8460108608 0.989031464    0.00   0.00      1.00
33   0.9865625 0.8026256375 0.2542293977 0.789124142    0.00   0.07      0.93
34   1.0000000 0.6092707368 0.9732259295 0.922956445    0.00   0.00      1.00
35   0.9998047 0.8670841686 0.5804633261 0.090405174    0.00   0.00      1.00
36   0.6028125 0.3588999198 0.0767561137 0.352711403    0.09   0.62      0.29
37   0.9072266 0.7765787775 0.0953766447 0.184120109    0.02   0.14      0.84
38   0.9999609 0.5820641087 0.7022602716 0.187448880    0.00   0.00      1.00
39   1.0000000 0.9165249872 0.6457900256 0.220963627    0.00   0.00      1.00
40   1.0000000 0.1364259913 0.8226638346 0.951731278    0.00   0.00      1.00
41   0.9081641 0.8511562706 0.0360498424 0.245487492    0.04   0.08      0.88
42   1.0000000 0.9860947668 0.7032932758 0.500823825    0.00   0.00      1.00
43   1.0000000 0.3617881478 0.9322727562 0.146598021    0.00   0.00      1.00
44   0.5236719 0.3041706528 0.0535891599 0.687777102    0.07   0.62      0.31
45   0.9969141 0.3670617221 0.4802857633 0.621154560    0.00   0.00      1.00
46   0.9998047 0.3893456289 0.6095714881 0.497439059    0.00   0.00      1.00
47   0.1811328 0.0862192872 0.0139525759 0.936652488    0.57   0.35      0.08
48   0.9971484 0.9325317789 0.3694940403 0.099845037    0.00   0.00      1.00
49   0.9998047 0.7999342754 0.5987784055 0.141965342    0.00   0.00      1.00
50   1.0000000 0.8030969359 0.7790395773 0.146330839    0.00   0.00      1.00
51   1.0000000 0.7088223014 0.6160438135 0.525617168    0.00   0.00      1.00
52   0.9917187 0.9645815610 0.1477999252 0.281548696    0.00   0.03      0.97
53   1.0000000 0.2832771658 0.9166237232 0.854041231    0.00   0.00      1.00
54   0.9994531 0.8689180554 0.5150657040 0.137584554    0.00   0.00      1.00
55   0.8098437 0.6687044047 0.0692679780 0.516763000    0.04   0.31      0.65
56   0.9716016 0.8076038714 0.1723338242 0.198546095    0.00   0.09      0.91
57   1.0000000 0.2316363170 0.9287138036 0.327909307    0.00   0.00      1.00
58   1.0000000 0.9591867886 0.6257594032 0.068906985    0.00   0.00      1.00
59   0.9985547 0.4061279530 0.5240963222 0.954009127    0.00   0.01      0.99
60   1.0000000 0.9297118078 0.7124999436 0.664639861    0.00   0.00      1.00
61   0.9999219 0.9448923210 0.4208435502 0.919059097    0.00   0.00      1.00
62   0.9985156 0.0049997361 0.5809392540 0.206992272    0.00   0.00      1.00
63   0.9678906 0.2007561468 0.3314505601 0.333115189    0.00   0.23      0.77
64   0.9878906 0.3675507393 0.3923987893 0.530919756    0.00   0.08      0.92
65   0.9917578 0.2981464907 0.4213777140 0.053122171    0.00   0.03      0.97
66   0.9889844 0.1344926616 0.4121991000 0.401240896    0.00   0.06      0.94
67   0.9997266 0.9568880759 0.3665348785 0.295938651    0.00   0.00      1.00
68   0.9926953 0.9080169436 0.3475905955 0.902422275    0.00   0.04      0.96
69   1.0000000 0.3098325548 0.6978284849 0.360468867    0.00   0.00      1.00
70   0.9999609 0.4685996396 0.6385684139 0.553804575    0.00   0.00      1.00
71   0.9767969 0.9198255786 0.1797477447 0.072210277    0.00   0.07      0.93
72   0.9973047 0.7155730233 0.4071425931 0.156170027    0.00   0.01      0.99
73   1.0000000 0.8827526886 0.8321636072 0.942277103    0.00   0.00      1.00
74   1.0000000 0.4788582139 0.9497435030 0.340118690    0.00   0.00      1.00
75   0.9977344 0.0208029104 0.5358086317 0.890688244    0.00   0.01      0.99
76   0.4471484 0.3341419362 0.0262530076 0.080816585    0.40   0.25      0.35
77   0.9674609 0.6666980849 0.2650655005 0.469135817    0.00   0.15      0.85
78   0.3526172 0.1331419034 0.0383960325 0.633133899    0.25   0.63      0.12
79   0.9999609 0.4721300001 0.7479542489 0.402442689    0.00   0.00      1.00
80   0.9969141 0.0447579613 0.5148942957 0.234146136    0.00   0.02      0.98
81   0.9999609 0.7307423390 0.6483756700 0.117839373    0.00   0.00      1.00
82   0.9510156 0.5341210458 0.2343260194 0.469407005    0.00   0.18      0.82
83   1.0000000 0.8842856842 0.9655388223 0.175137431    0.00   0.00      1.00
84   0.9308594 0.9400347103 0.0337283427 0.138951551    0.05   0.04      0.91
85   0.9575391 0.2591496948 0.3138985285 0.886729552    0.00   0.19      0.81
86   0.9509375 0.2325561922 0.2905653722 0.585267284    0.00   0.27      0.73
87   0.7671094 0.1505002335 0.1604577834 0.757898468    0.01   0.71      0.28
88   0.9991406 0.7032619084 0.5037525960 0.568265065    0.00   0.00      1.00
89   0.9968750 0.2422646987 0.5096684960 0.054050304    0.00   0.01      0.99
90   1.0000000 0.4416273194 0.9958005964 0.265151113    0.00   0.00      1.00
91   0.8666016 0.1705697130 0.1924363077 0.538271250    0.00   0.44      0.56
92   1.0000000 0.5148828039 0.8077557157 0.455945495    0.00   0.00      1.00
93   0.9851953 0.1194086515 0.3976875662 0.366510243    0.00   0.04      0.96
94   0.9998828 0.1932790147 0.6419161700 0.869098998    0.00   0.00      1.00
95   1.0000000 0.0871676989 0.9305344187 0.434940660    0.00   0.00      1.00
96   1.0000000 0.5682034474 0.8583435176 0.793534723    0.00   0.00      1.00
97   0.8597656 0.2075722150 0.2110148233 0.003874148    0.01   0.38      0.61
98   0.9998047 0.0847953975 0.6228864072 0.878946553    0.00   0.00      1.00
99   1.0000000 0.9990569202 0.5118349183 0.529759764    0.00   0.00      1.00
100  1.0000000 0.3343585604 0.7985286440 0.060045386    0.00   0.00      1.00
101  1.0000000 0.7030258449 0.8680079768 0.647945245    0.00   0.00      1.00
102  0.9887500 0.2366879978 0.4235956571 0.188293000    0.00   0.07      0.93
103  1.0000000 0.2155830702 0.7900822510 0.440676192    0.00   0.00      1.00
104  1.0000000 0.7394925740 0.8019595181 0.406396160    0.00   0.00      1.00
105  0.3129688 0.2475477573 0.0152957025 0.420139784    0.58   0.20      0.22
106  0.9999609 0.8001197141 0.6546326210 0.598632948    0.00   0.00      1.00
107  0.9996875 0.5484514839 0.6061668398 0.732982139    0.00   0.00      1.00
108  1.0000000 0.3520772147 0.8342332586 0.069110059    0.00   0.00      1.00
109  0.8631641 0.4034752024 0.1815529994 0.592388857    0.00   0.41      0.59
110  0.9999609 0.0356479397 0.7496544558 0.715760027    0.00   0.00      1.00
111  0.5689062 0.1577628115 0.0729214509 0.059609068    0.23   0.51      0.26
112  1.0000000 0.9373838378 0.6413862908 0.257257055    0.00   0.00      1.00
113  0.7162109 0.2237027825 0.1243616031 0.923022667    0.01   0.70      0.29
114  0.7120703 0.0285546652 0.1460525997 0.204096762    0.02   0.73      0.25
115  0.9741016 0.2602683406 0.3485534990 0.125253792    0.00   0.09      0.91
116  0.9525781 0.5470322829 0.2323814414 0.126690625    0.00   0.18      0.82
117  1.0000000 0.0137885124 0.9261344220 0.131361832    0.00   0.00      1.00
118  0.9992578 0.5580855808 0.5839719388 0.825869208    0.00   0.00      1.00
119  1.0000000 0.6249768191 0.7178948408 0.037500478    0.00   0.00      1.00
120  0.8222266 0.5228209430 0.1119520911 0.987803048    0.00   0.38      0.62
121  1.0000000 0.1256242106 0.8688030969 0.069505875    0.00   0.00      1.00
122  1.0000000 0.7263675481 0.7639633100 0.064725171    0.00   0.00      1.00
123  0.9993359 0.9471058433 0.4867670482 0.317480662    0.00   0.00      1.00
124  0.9326172 0.5790985608 0.2084575181 0.125761325    0.00   0.20      0.80
125  0.9733594 0.4513948027 0.3256350271 0.456044618    0.00   0.15      0.85
126  1.0000000 0.6424274640 0.8003530127 0.383880052    0.00   0.00      1.00
127  0.9998828 0.8053236576 0.5524080060 0.380355927    0.00   0.00      1.00
128  0.9921875 0.2039188892 0.4601376972 0.337395961    0.00   0.03      0.97
129  0.9998438 0.2461384311 0.6617722232 0.564541599    0.00   0.00      1.00
130  0.9999219 0.3099381756 0.6905510912 0.366911272    0.00   0.00      1.00
131  1.0000000 0.6581908916 0.9514335804 0.716871040    0.00   0.00      1.00
132  1.0000000 0.7069404155 0.9911223790 0.066601891    0.00   0.00      1.00
133  0.8914844 0.0104676851 0.2354519272 0.622322803    0.00   0.35      0.65
134  0.8018750 0.6065352536 0.0414494816 0.252715207    0.09   0.18      0.73
135  0.9203906 0.2098547940 0.2520142028 0.862123937    0.00   0.26      0.74
136  0.9947656 0.8984837453 0.2976708182 0.445695449    0.00   0.04      0.96
137  1.0000000 0.6083127211 0.7641101165 0.684540807    0.00   0.00      1.00
138  1.0000000 0.7201295199 0.6914308108 0.549904149    0.00   0.00      1.00
139  0.9250781 0.4806088598 0.2239647142 0.605099757    0.00   0.21      0.79
140  0.9754297 0.9083105880 0.1871859350 0.628834135    0.00   0.09      0.91
141  1.0000000 0.1885759113 0.9804839117 0.565141583    0.00   0.00      1.00
142  1.0000000 0.8368654964 0.8530509735 0.483902698    0.00   0.00      1.00
143  1.0000000 0.2292169826 0.8472599005 0.141146143    0.00   0.00      1.00
144  0.9970313 0.9235842798 0.3499578149 0.369496024    0.00   0.01      0.99
145  0.8047266 0.2438533918 0.1565577253 0.396663366    0.00   0.55      0.45
146  1.0000000 0.6247204486 0.9147125131 0.554255650    0.00   0.00      1.00
147  1.0000000 0.8701992726 0.8348078541 0.835423965    0.00   0.00      1.00
148  1.0000000 0.3692599440 0.9656650464 0.173190930    0.00   0.00      1.00
149  0.9878906 0.1051886117 0.4066545556 0.635465560    0.00   0.07      0.93
150  0.9996875 0.4488547686 0.6108442447 0.706871792    0.00   0.01      0.99
151  0.0618750 0.0800085440 0.0006984228 0.448624182    0.92   0.02      0.06
152  0.9996094 0.4729108044 0.5619834026 0.310868182    0.00   0.00      1.00
153  1.0000000 0.0672422685 0.7772715073 0.653238685    0.00   0.00      1.00
154  1.0000000 0.0679394915 0.9212381875 0.759132946    0.00   0.00      1.00
155  1.0000000 0.2340883452 0.9442209783 0.372365685    0.00   0.00      1.00
156  1.0000000 0.7966999281 0.8427150713 0.939734550    0.00   0.00      1.00
157  0.9998047 0.7630765750 0.5588940294 0.437963957    0.00   0.00      1.00
158  0.6592969 0.4534047134 0.0388280498 0.117839306    0.19   0.26      0.55
159  1.0000000 0.1835828430 0.8986589997 0.338430898    0.00   0.00      1.00
160  0.9991797 0.6318137450 0.5215671677 0.209806015    0.00   0.00      1.00
161  0.9991797 0.0286652998 0.6139696571 0.055423751    0.00   0.00      1.00
162  0.9898047 0.4455375089 0.4020125233 0.409129469    0.00   0.05      0.95
163  0.9694531 0.0878671759 0.3493323796 0.035220109    0.00   0.16      0.84
164  0.9845703 0.0030666091 0.4048939636 0.283502468    0.00   0.06      0.94
165  0.9796875 0.8777898715 0.1742116292 0.843625437    0.00   0.08      0.92
166  0.9787109 0.2081338838 0.3662796607 0.180529035    0.00   0.11      0.89
167  0.9581641 0.6989859978 0.2142450381 0.918374014    0.00   0.15      0.85
168  0.9969922 0.7233092641 0.4177515670 0.039394439    0.00   0.03      0.97
169  1.0000000 0.0724965092 0.9120577935 0.490732219    0.00   0.00      1.00
170  0.9999219 0.7521611042 0.5373850949 0.489102887    0.00   0.00      1.00
171  0.9798438 0.0833445976 0.3669789946 0.946879277    0.00   0.08      0.92
172  0.9296875 0.1106166714 0.2807506784 0.853428838    0.00   0.30      0.70
173  1.0000000 0.1537596160 0.7573518583 0.678333636    0.00   0.00      1.00
174  0.8902734 0.5808806336 0.1442746071 0.580172847    0.00   0.30      0.70
175  0.9913281 0.6911335865 0.3431160937 0.606181716    0.00   0.05      0.95
176  0.9808594 0.6696477719 0.3165750552 0.518991354    0.00   0.08      0.92
177  0.9999219 0.1640615468 0.6857023144 0.532784538    0.00   0.00      1.00
178  0.9982813 0.4615198770 0.5428912465 0.306955948    0.00   0.03      0.97
179  0.9910937 0.9882485657 0.0402994438 0.026104311    0.01   0.00      0.99
180  0.9369922 0.8386349143 0.1079343003 0.469990651    0.00   0.14      0.86
181  1.0000000 0.0314100995 0.9745280647 0.291997164    0.00   0.00      1.00
182  0.9994922 0.2809754915 0.5907664893 0.760240303    0.00   0.00      1.00
183  0.9675781 0.2912727385 0.3139060619 0.965026571    0.00   0.16      0.84
184  0.9961719 0.3012150798 0.4906191945 0.360074990    0.00   0.02      0.98
185  0.9052734 0.1036779163 0.2410125507 0.632472390    0.00   0.36      0.64
186  0.8202344 0.5586462938 0.0841584785 0.467490567    0.00   0.35      0.65
187  1.0000000 0.8230109839 0.8741049136 0.738984606    0.00   0.00      1.00
188  0.9996484 0.5158058153 0.5952273530 0.721117311    0.00   0.00      1.00
189  0.9996875 0.0390250990 0.6179948214 0.779221629    0.00   0.00      1.00
190  0.9991406 0.5078413379 0.5349813863 0.205474494    0.00   0.01      0.99
191  1.0000000 0.9992261888 0.4848471989 0.876967301    0.00   0.00      1.00
192  0.9792578 0.0107326619 0.3805475826 0.336437470    0.00   0.15      0.85
193  1.0000000 0.1877382302 0.8649500378 0.100190908    0.00   0.00      1.00
194  0.5840625 0.5226356320 0.0062317422 0.687750761    0.39   0.04      0.57
195  1.0000000 0.7778880941 0.7095216375 0.744023382    0.00   0.00      1.00
196  0.9982422 0.6759475961 0.4824186610 0.268306350    0.00   0.00      1.00
197  0.9494922 0.5666448670 0.2104236162 0.996378539    0.00   0.17      0.83
198  0.9739844 0.0732874908 0.3592294385 0.479729851    0.00   0.15      0.85
199  0.9995312 0.7316248200 0.5628440424 0.871106534    0.00   0.00      1.00
