     prop.aneu   prob.meio   prob.mito   dispersal euploid mosaic aneuploid
1    0.9993359 0.366323795 0.588100509 0.028281921    0.00   0.01      0.99
2    1.0000000 0.443719001 0.956428067 0.499287045    0.00   0.00      1.00
3    0.9267969 0.195810681 0.246748738 0.077160960    0.00   0.32      0.68
4    1.0000000 0.168481368 0.702042725 0.825737386    0.00   0.00      1.00
5    0.9998828 0.194138835 0.654287140 0.742525920    0.00   0.01      0.99
6    0.9952344 0.279361411 0.469440652 0.230798356    0.00   0.00      1.00
7    0.9962500 0.985489233 0.226561107 0.587268495    0.00   0.01      0.99
8    1.0000000 0.249882990 0.877796319 0.763235549    0.00   0.00      1.00
9    1.0000000 0.262623879 0.856737494 0.269741970    0.00   0.00      1.00
10   0.9999219 0.660559770 0.669476314 0.814405680    0.00   0.00      1.00
11   0.9986328 0.062182407 0.561170252 0.552004030    0.00   0.00      1.00
12   1.0000000 0.211047489 0.731518121 0.588041717    0.00   0.00      1.00
13   0.9973047 0.368713767 0.492593201 0.103772320    0.00   0.01      0.99
14   0.8466797 0.776556486 0.067734095 0.836633194    0.00   0.27      0.73
15   1.0000000 0.373863311 0.791812282 0.754971639    0.00   0.00      1.00
16   0.9999219 0.544065253 0.612759486 0.094251008    0.00   0.00      1.00
17   1.0000000 0.738096352 0.895187881 0.288083201    0.00   0.00      1.00
18   1.0000000 0.037640445 0.958076219 0.650974317    0.00   0.00      1.00
19   0.9935547 0.845715709 0.296268467 0.727052755    0.00   0.03      0.97
20   1.0000000 0.431730303 0.843427227 0.269766418    0.00   0.00      1.00
21   0.9949609 0.559962089 0.437714615 0.424483921    0.00   0.03      0.97
22   1.0000000 0.747273776 0.914622530 0.857612989    0.00   0.00      1.00
23   0.9997656 0.966721775 0.249458219 0.687187589    0.00   0.00      1.00
24   0.9836328 0.074330132 0.401908802 0.495620149    0.00   0.06      0.94
25   0.9978906 0.257629730 0.503160490 0.183194496    0.00   0.01      0.99
26   1.0000000 0.851976321 0.774544929 0.762708833    0.00   0.00      1.00
27   1.0000000 0.377950878 0.872863032 0.888541261    0.00   0.00      1.00
28   0.9593359 0.221265967 0.320571022 0.838567596    0.00   0.13      0.87
29   1.0000000 0.896989123 0.749901931 0.755473295    0.00   0.00      1.00
30   0.8367969 0.042921091 0.182243234 0.729713227    0.00   0.49      0.51
31   0.9800781 0.946231869 0.158634113 0.007834896    0.01   0.02      0.97
32   0.9969141 0.445515989 0.505854297 0.914314224    0.00   0.02      0.98
33   0.5507812 0.533349602 0.007947670 0.395525277    0.39   0.08      0.53
34   0.9805078 0.559962964 0.335514198 0.167036583    0.00   0.07      0.93
35   1.0000000 0.401100290 0.981164769 0.223003136    0.00   0.00      1.00
36   1.0000000 0.779579358 0.672503779 0.105778089    0.00   0.00      1.00
37   0.9399219 0.084328838 0.293883164 0.419689526    0.00   0.31      0.69
38   1.0000000 0.523349307 0.902435212 0.734320920    0.00   0.00      1.00
39   0.9993750 0.533879802 0.542707215 0.730668649    0.00   0.00      1.00
40   1.0000000 0.884413238 0.745552434 0.912940038    0.00   0.00      1.00
41   0.9587500 0.086701447 0.336830521 0.680055837    0.00   0.15      0.85
42   0.6820703 0.696129731 0.027237702 0.534105634    0.15   0.24      0.61
43   0.6258594 0.079555461 0.103153876 0.677238262    0.05   0.70      0.25
44   1.0000000 0.427789323 0.875777419 0.641443737    0.00   0.00      1.00
45   0.9994141 0.546750165 0.586239674 0.418127325    0.00   0.01      0.99
46   0.7739063 0.434552324 0.102169577 0.765184934    0.00   0.44      0.56
47   1.0000000 0.164047778 0.988092895 0.837364571    0.00   0.00      1.00
48   0.9966406 0.217605294 0.500777319 0.311969565    0.00   0.00      1.00
49   1.0000000 0.912241774 0.847177959 0.482859881    0.00   0.00      1.00
50   1.0000000 0.449294975 0.879198937 0.542414446    0.00   0.00      1.00
51   0.9932031 0.741218244 0.376851003 0.673178390    0.00   0.02      0.98
