     prop.aneu    prob.meio    prob.mito    dispersal euploid mosaic aneuploid
171  0.9821094 0.7328899396 2.632748e-01 7.530840e-01    0.00   0.09      0.91
172  1.0000000 0.8093979580 6.745497e-01 5.056391e-01    0.00   0.00      1.00
173  1.0000000 0.9772785574 7.562361e-01 1.735480e-01    0.00   0.00      1.00
174  0.9160156 0.8699719759 7.540072e-02 5.739319e-01    0.00   0.15      0.85
175  0.7677344 0.4128911425 9.006567e-02 1.968593e-01    0.02   0.44      0.54
176  0.9969531 0.0731850099 5.030362e-01 4.103236e-01    0.00   0.01      0.99
177  1.0000000 0.5399132273 7.189214e-01 2.716700e-02    0.00   0.00      1.00
178  0.8535156 0.5088199477 1.461112e-01 5.314240e-01    0.00   0.43      0.57
179  1.0000000 0.5754225433 6.687183e-01 1.360097e-01    0.00   0.00      1.00
180  0.9424609 0.4995494171 2.092073e-01 9.404609e-01    0.00   0.15      0.85
181  0.9993750 0.4319275303 6.251754e-01 4.242364e-01    0.00   0.00      1.00
182  1.0000000 0.6861734740 8.493784e-01 2.648256e-01    0.00   0.00      1.00
183  0.8565234 0.3566424213 1.768731e-01 4.311689e-01    0.00   0.40      0.60
184  1.0000000 0.8070118451 6.987924e-01 8.809056e-03    0.00   0.00      1.00
185  0.9991406 0.9871683132 1.517669e-01 3.864645e-01    0.00   0.00      1.00
186  1.0000000 0.3544537453 9.497581e-01 6.770222e-01    0.00   0.00      1.00
187  0.9773828 0.7731116933 2.494046e-01 5.833447e-01    0.00   0.09      0.91
188  0.9859375 0.3248179213 3.719229e-01 8.966397e-01    0.00   0.06      0.94
189  1.0000000 0.0519623638 7.107323e-01 5.975463e-01    0.00   0.00      1.00
190  1.0000000 0.9235246570 9.455632e-01 4.409811e-02    0.00   0.00      1.00
191  0.9701953 0.7845412605 2.093609e-01 1.399356e-01    0.00   0.08      0.92
192  0.9999609 0.0171381345 6.595970e-01 3.275141e-02    0.00   0.00      1.00
193  0.8729687 0.2328616101 1.976826e-01 8.885675e-02    0.00   0.41      0.59
194  1.0000000 0.1137287575 8.679553e-01 5.460208e-01    0.00   0.00      1.00
195  1.0000000 0.6429752905 8.471753e-01 8.291097e-01    0.00   0.00      1.00
196  0.9999609 0.3420166092 7.070869e-01 9.813718e-01    0.00   0.00      1.00
197  0.9935156 0.7984948566 3.270956e-01 3.423773e-01    0.00   0.01      0.99
198  0.9993750 0.6801527443 5.392921e-01 7.161357e-01    0.00   0.00      1.00
199  0.9984375 0.7181041904 5.020049e-01 8.255985e-01    0.00   0.01      0.99
200  1.0000000 0.7591461085 6.281783e-01 3.399293e-01    0.00   0.00      1.00
201  0.9753125 0.2900677328 3.503475e-01 4.993204e-01    0.00   0.08      0.92
202  0.9995703 0.8616950267 4.945224e-01 9.302928e-01    0.00   0.00      1.00
203  1.0000000 0.9191750132 9.072457e-01 6.711413e-01    0.00   0.00      1.00
204  0.9396484 0.5820455244 2.076537e-01 2.303013e-01    0.00   0.22      0.78
205  1.0000000 0.2152304954 9.250829e-01 6.948119e-02    0.00   0.00      1.00
206  0.2965234 0.1720252344 2.182792e-02 7.978279e-01    0.33   0.50      0.17
207  1.0000000 0.4300516348 8.598515e-01 5.673555e-01    0.00   0.00      1.00
208  1.0000000 0.3093712868 9.879418e-01 2.628644e-01    0.00   0.00      1.00
209  0.8531641 0.4016924382 1.444012e-01 7.258542e-01    0.00   0.33      0.67
210  1.0000000 0.3256844818 8.037435e-01 5.053079e-01    0.00   0.00      1.00
211  0.9999219 0.1204903198 6.848658e-01 3.415365e-01    0.00   0.00      1.00
212  0.9881641 0.7494065231 3.298652e-01 1.463225e-03    0.00   0.05      0.95
213  0.9997266 0.7567652115 6.009972e-01 2.769018e-03    0.00   0.00      1.00
214  1.0000000 0.6457101491 8.984325e-01 2.442465e-01    0.00   0.00      1.00
215  1.0000000 0.0471583479 8.436964e-01 3.159981e-01    0.00   0.00      1.00
216  0.9985937 0.0972405758 5.276429e-01 1.204108e-01    0.00   0.00      1.00
217  0.7512109 0.1102416730 1.531238e-01 5.806558e-01    0.00   0.68      0.32
218  0.9511719 0.5651058652 2.646841e-01 5.173843e-01    0.00   0.22      0.78
219  1.0000000 0.6954383475 8.848874e-01 4.565954e-01    0.00   0.00      1.00
220  0.9989062 0.7852704388 4.772031e-01 1.813980e-01    0.00   0.01      0.99
221  0.9679297 0.1970336721 3.256961e-01 2.843245e-01    0.00   0.13      0.87
222  0.9984766 0.5979822236 5.126166e-01 7.984262e-01    0.00   0.01      0.99
223  1.0000000 0.2785897858 8.883250e-01 6.647162e-01    0.00   0.00      1.00
224  1.0000000 0.3573151296 9.503050e-01 3.444475e-01    0.00   0.00      1.00
225  0.8621484 0.1254957665 2.030011e-01 9.176928e-02    0.01   0.48      0.51
226  1.0000000 0.0933638280 9.555364e-01 4.963727e-01    0.00   0.00      1.00
227  0.9998828 0.6058019982 7.052738e-01 6.425171e-01    0.00   0.01      0.99
228  0.9289453 0.3382311591 2.461281e-01 9.167764e-01    0.00   0.27      0.73
229  0.9983594 0.7865074938 4.405079e-01 5.433945e-01    0.00   0.00      1.00
230  1.0000000 0.9877831191 8.323051e-01 6.354971e-01    0.00   0.00      1.00
231  1.0000000 0.6781319396 7.402567e-01 9.668330e-02    0.00   0.00      1.00
232  1.0000000 0.9662938779 8.422468e-01 7.701627e-01    0.00   0.00      1.00
233  0.9930078 0.1448869160 4.522671e-01 2.889302e-01    0.00   0.05      0.95
234  0.7166797 0.4798583749 8.212871e-02 7.774482e-01    0.04   0.51      0.45
235  1.0000000 0.9095716674 8.979743e-01 7.989015e-01    0.00   0.00      1.00
236  0.9998828 0.4399155204 6.618415e-01 9.509575e-01    0.00   0.00      1.00
237  0.9930859 0.7127887849 3.748339e-01 2.476583e-01    0.00   0.05      0.95
238  0.9999609 0.3877011091 7.103066e-01 2.635682e-01    0.00   0.00      1.00
239  1.0000000 0.0800489029 8.163590e-01 3.655065e-01    0.00   0.00      1.00
240  0.8291406 0.7519058897 6.970902e-02 2.251722e-01    0.06   0.23      0.71
241  0.9997266 0.7293850125 5.974979e-01 6.080256e-01    0.00   0.00      1.00
242  1.0000000 0.9920800531 9.759440e-01 8.397899e-02    0.00   0.00      1.00
243  0.9998438 0.8698335430 4.769419e-01 7.180118e-01    0.00   0.00      1.00
244  0.9768750 0.6296616811 3.012270e-01 6.776449e-01    0.00   0.11      0.89
245  0.9937109 0.0297921880 4.601385e-01 9.253332e-01    0.00   0.06      0.94
246  1.0000000 0.3620524462 8.539456e-01 6.665415e-02    0.00   0.00      1.00
247  0.9504297 0.8961223268 7.592902e-02 5.240745e-01    0.00   0.09      0.91
248  0.9985547 0.1293790136 5.565732e-01 7.679493e-01    0.00   0.01      0.99
249  0.4494922 0.2392336263 4.393788e-02 2.486038e-01    0.29   0.50      0.21
250  0.9850000 0.9231838698 2.235693e-01 5.507073e-02    0.00   0.05      0.95
251  0.9967969 0.4168862542 4.756072e-01 2.388946e-01    0.00   0.01      0.99
252  0.7875781 0.4111098184 1.260910e-01 7.272304e-03    0.09   0.34      0.57
253  1.0000000 0.5529454201 6.329861e-01 1.364136e-01    0.00   0.00      1.00
254  0.9988672 0.3810165389 5.443208e-01 5.375188e-01    0.00   0.00      1.00
255  0.9782031 0.8258353092 1.820685e-01 2.728826e-02    0.01   0.04      0.95
256  0.7358984 0.3514299111 8.865540e-02 6.716650e-01    0.01   0.50      0.49
257  1.0000000 0.1357403365 8.729830e-01 7.300171e-01    0.00   0.00      1.00
258  1.0000000 0.1262915866 7.566173e-01 2.690958e-01    0.00   0.00      1.00
259  1.0000000 0.7491321599 9.727786e-01 6.001263e-01    0.00   0.00      1.00
260  0.9991016 0.9578112327 3.964995e-01 1.248022e-01    0.00   0.00      1.00
261  1.0000000 0.9833618891 9.178776e-01 1.005509e-01    0.00   0.00      1.00
262  1.0000000 0.5360286830 8.358611e-01 6.307597e-01    0.00   0.00      1.00
263  0.9786328 0.5759740723 3.211252e-01 8.396228e-01    0.00   0.10      0.90
264  0.9936328 0.5458193219 4.180552e-01 1.942151e-01    0.00   0.05      0.95
265  0.9997266 0.7274997365 6.102907e-01 2.734862e-01    0.00   0.00      1.00
266  0.9998438 0.0645376521 6.324789e-01 8.976956e-01    0.00   0.00      1.00
267  0.9798828 0.3463654646 3.526601e-01 1.194081e-01    0.00   0.06      0.94
268  0.9994531 0.6018414830 5.529638e-01 3.780853e-02    0.00   0.00      1.00
269  0.9999219 0.8802373046 5.568471e-01 5.034268e-01    0.00   0.00      1.00
270  0.9781250 0.8317145230 2.598106e-01 6.332368e-01    0.00   0.07      0.93
271  0.9958203 0.2054780780 4.571447e-01 8.364929e-01    0.00   0.01      0.99
272  0.9455078 0.0308421536 3.052962e-01 6.715884e-05    0.00   0.18      0.82
273  1.0000000 0.6135883634 8.044301e-01 1.682560e-01    0.00   0.00      1.00
274  1.0000000 0.8908244646 6.519999e-01 7.591518e-01    0.00   0.00      1.00
275  0.9137109 0.8319493209 8.690888e-02 3.864219e-01    0.00   0.16      0.84
276  0.9998047 0.6633949291 6.057858e-01 1.292804e-01    0.00   0.00      1.00
277  0.9973437 0.4419698995 5.134786e-01 1.069105e-01    0.00   0.00      1.00
278  1.0000000 0.5677235196 7.304065e-01 8.110007e-01    0.00   0.00      1.00
279  1.0000000 0.9776389680 7.231475e-01 1.332067e-01    0.00   0.00      1.00
280  0.9977734 0.1538655846 5.300555e-01 7.718147e-01    0.00   0.04      0.96
281  0.9483594 0.2872661585 2.830890e-01 6.420525e-01    0.00   0.21      0.79
282  0.9995703 0.6304739420 5.492287e-01 8.773427e-01    0.00   0.00      1.00
283  0.9962891 0.6207228363 4.041720e-01 2.003084e-02    0.00   0.03      0.97
284  0.9714453 0.9593817550 8.141460e-02 7.996622e-01    0.00   0.05      0.95
285  1.0000000 0.7468415170 9.951731e-01 1.308308e-01    0.00   0.00      1.00
286  1.0000000 0.6298335942 9.964071e-01 4.254250e-01    0.00   0.00      1.00
287  0.9973828 0.2081935655 5.050511e-01 6.631314e-01    0.00   0.00      1.00
288  0.9166016 0.2593140260 2.386909e-01 7.799404e-01    0.00   0.33      0.67
289  1.0000000 0.8320859647 8.476837e-01 5.849749e-01    0.00   0.00      1.00
290  0.9987109 0.0028129457 5.586600e-01 9.619035e-01    0.00   0.02      0.98
291  0.9878516 0.7733333171 2.588130e-01 5.279246e-01    0.00   0.05      0.95
292  0.9696875 0.6662357303 2.707847e-01 3.411677e-01    0.00   0.17      0.83
293  0.9991016 0.0688488188 5.713765e-01 7.866491e-01    0.00   0.00      1.00
294  0.8921875 0.0337515073 2.393867e-01 6.278412e-01    0.00   0.37      0.63
295  0.9666406 0.8947893949 7.766797e-02 4.429828e-02    0.02   0.03      0.95
296  0.8744531 0.0792997826 2.248739e-01 1.196010e-01    0.00   0.45      0.55
297  1.0000000 0.7126307564 9.524129e-01 4.791930e-01    0.00   0.00      1.00
298  1.0000000 0.9667222374 2.476830e-01 1.051867e-02    0.00   0.00      1.00
299  0.9996094 0.6212870928 5.661027e-01 4.124791e-01    0.00   0.00      1.00
300  0.9998047 0.1115913384 6.241306e-01 8.301503e-03    0.00   0.00      1.00
301  0.5341406 0.5293205415 7.788234e-04 7.609382e-01    0.46   0.01      0.53
302  0.7787891 0.2799616689 1.380991e-01 1.975770e-01    0.00   0.56      0.44
303  1.0000000 0.9738882021 5.158844e-01 8.783161e-01    0.00   0.00      1.00
304  1.0000000 0.2306870180 9.762002e-01 5.063212e-01    0.00   0.00      1.00
305  1.0000000 0.8319192259 9.290602e-01 7.414417e-01    0.00   0.00      1.00
306  1.0000000 0.7957069362 9.436471e-01 1.721285e-02    0.00   0.00      1.00
307  0.9997656 0.7104290740 6.191102e-01 3.136800e-01    0.00   0.00      1.00
308  1.0000000 0.8456273573 9.945982e-01 5.351548e-02    0.00   0.00      1.00
309  0.9851562 0.7546409816 2.709183e-01 6.619349e-01    0.00   0.04      0.96
310  1.0000000 0.2502445814 9.131875e-01 1.929662e-01    0.00   0.00      1.00
311  0.9781250 0.6379860260 2.986287e-01 9.862302e-01    0.00   0.09      0.91
312  1.0000000 0.0985449047 8.625292e-01 2.159286e-02    0.00   0.00      1.00
313  1.0000000 0.5050425380 8.583680e-01 8.732509e-01    0.00   0.00      1.00
314  1.0000000 0.1667993430 6.548240e-01 3.979380e-02    0.00   0.00      1.00
315  0.9879297 0.6175244127 3.431692e-01 8.142417e-02    0.00   0.07      0.93
316  0.5604297 0.1157432580 9.135778e-02 8.038339e-01    0.02   0.81      0.17
317  1.0000000 0.9953737906 5.548167e-01 3.307024e-01    0.00   0.00      1.00
318  0.5336719 0.4435871080 1.377749e-02 4.610545e-01    0.37   0.16      0.47
319  0.9998438 0.3085258065 6.380560e-01 1.361074e-01    0.00   0.00      1.00
320  1.0000000 0.3147743761 9.585695e-01 2.097112e-01    0.00   0.00      1.00
321  0.8935156 0.6042312612 1.669522e-01 9.741808e-02    0.01   0.31      0.68
322  1.0000000 0.0909366466 7.432629e-01 6.370352e-01    0.00   0.00      1.00
