      prop.aneu    prob.meio   prob.mito    dispersal euploid mosaic aneuploid
1    1.00000000 0.0199583455 0.795505862 0.7471274724    0.00   0.00      1.00
2    0.98472656 0.3616291569 0.358420329 0.5414034708    0.00   0.09      0.91
3    1.00000000 0.1087691498 0.895903904 0.1072897837    0.00   0.00      1.00
4    0.99324219 0.0948197776 0.488272585 0.0286443653    0.00   0.03      0.97
5    1.00000000 0.5742222792 0.802008944 0.6974693595    0.00   0.00      1.00
6    1.00000000 0.3141417238 0.877258836 0.2608144665    0.00   0.00      1.00
7    1.00000000 0.6447315966 0.934287012 0.8322007922    0.00   0.00      1.00
8    1.00000000 0.7706654579 0.848369515 0.2183107471    0.00   0.00      1.00
9    1.00000000 0.3383600435 0.911012663 0.2772061958    0.00   0.00      1.00
10   0.99964844 0.0161376272 0.681517558 0.9973889755    0.00   0.00      1.00
11   1.00000000 0.9803393609 0.635998353 0.0591229573    0.00   0.00      1.00
12   0.99964844 0.1190690175 0.652893595 0.0284455672    0.00   0.00      1.00
13   0.94253906 0.7044611888 0.172142142 0.8212628271    0.00   0.19      0.81
14   0.99941406 0.9378028919 0.512622502 0.1426900355    0.00   0.00      1.00
15   1.00000000 0.1934860623 0.786841495 0.8546988098    0.00   0.00      1.00
16   1.00000000 0.3769980981 0.954395802 0.6649598028    0.00   0.00      1.00
17   0.99906250 0.5520998335 0.530252114 0.9354206398    0.00   0.00      1.00
18   1.00000000 0.2955105097 0.965013133 0.9400144743    0.00   0.00      1.00
19   1.00000000 0.1837554299 0.753428678 0.2666199883    0.00   0.00      1.00
20   0.99722656 0.6677594667 0.391811023 0.9328178295    0.00   0.03      0.97
21   0.99917969 0.2288173216 0.578172546 0.5453647687    0.00   0.01      0.99
22   0.99492187 0.8224077157 0.383880875 0.3868847410    0.00   0.03      0.97
23   0.99750000 0.5899708685 0.492647743 0.7038891460    0.00   0.03      0.97
24   1.00000000 0.2204223929 0.775668053 0.1858656299    0.00   0.00      1.00
25   0.95292969 0.4702664881 0.278939000 0.1790050990    0.00   0.13      0.87
26   0.62750000 0.4669209628 0.058552754 0.1317869669    0.16   0.47      0.37
27   1.00000000 0.8490836113 0.811824706 0.0105311456    0.00   0.00      1.00
28   1.00000000 0.4397773328 0.751137018 0.0864046803    0.00   0.00      1.00
29   1.00000000 0.7672313037 0.668428716 0.8204133690    0.00   0.00      1.00
30   0.99906250 0.1096097205 0.565448779 0.7297391023    0.00   0.01      0.99
31   0.96917969 0.4886878652 0.313464900 0.5103222316    0.00   0.14      0.86
32   0.99933594 0.9303000518 0.444706091 0.6164614651    0.00   0.00      1.00
33   0.99960938 0.3595355714 0.610277318 0.5407309062    0.00   0.00      1.00
34   1.00000000 0.1606680993 0.810553935 0.1929166340    0.00   0.00      1.00
35   0.37265625 0.2392816024 0.015820575 0.2145644526    0.49   0.21      0.30
36   0.24187500 0.0224913757 0.033091790 0.9921168964    0.22   0.76      0.02
37   0.99996094 0.5612838455 0.737424951 0.2455590412    0.00   0.00      1.00
38   0.99785156 0.8312302055 0.439879620 0.5117043136    0.00   0.01      0.99
39   0.99902344 0.7676008081 0.497924135 0.3836053347    0.00   0.00      1.00
40   0.99632813 0.1505182781 0.499931119 0.4181215300    0.00   0.01      0.99
41   0.99988281 0.1624967090 0.690109416 0.4823403240    0.00   0.00      1.00
42   1.00000000 0.9953065477 0.197982718 0.0822534140    0.00   0.00      1.00
43   0.99527344 0.8181563851 0.362775950 0.2018997048    0.00   0.03      0.97
44   1.00000000 0.5533814298 0.984069548 0.5239513339    0.00   0.00      1.00
45   0.94429688 0.4829857140 0.261138075 0.6128546565    0.00   0.22      0.78
46   0.90023438 0.4316332215 0.193653394 0.7076843737    0.00   0.26      0.74
47   0.78703125 0.1730918630 0.168409765 0.0455099489    0.02   0.61      0.37
48   0.99992187 0.7392304030 0.629076265 0.7729330659    0.00   0.00      1.00
49   0.97292969 0.7979229700 0.207649727 0.3524864912    0.00   0.08      0.92
50   1.00000000 0.6448733550 0.990732107 0.2731704039    0.00   0.00      1.00
51   0.99863281 0.3550978024 0.538091754 0.6207932292    0.00   0.01      0.99
52   1.00000000 0.1688658935 0.805568045 0.0098423029    0.00   0.00      1.00
53   0.99851563 0.3540146619 0.542079278 0.7679405031    0.00   0.00      1.00
54   0.98835938 0.0172436859 0.421577206 0.3003283597    0.00   0.03      0.97
55   1.00000000 0.7212577604 0.702712250 0.5393435957    0.00   0.00      1.00
56   0.91578125 0.1815782294 0.234319958 0.2927087490    0.00   0.36      0.64
57   0.99949219 0.2585782094 0.553258230 0.3205836068    0.00   0.00      1.00
58   0.97039062 0.2110761057 0.343448198 0.7154911833    0.00   0.12      0.88
59   0.97839844 0.8243178262 0.242411722 0.2753582250    0.00   0.05      0.95
60   1.00000000 0.1257842879 0.787729460 0.2394297547    0.00   0.00      1.00
61   0.99957031 0.5699776066 0.562747317 0.4583856047    0.00   0.00      1.00
62   0.89296875 0.3553663732 0.187684335 0.2381068612    0.00   0.27      0.73
63   0.89453125 0.5071442581 0.166220021 0.2085989872    0.00   0.31      0.69
64   0.29621094 0.0829894301 0.033981498 0.6374569477    0.25   0.66      0.09
65   0.95976562 0.5960032067 0.248676466 0.4932755406    0.00   0.17      0.83
66   0.99925781 0.3040430266 0.568623464 0.8010300666    0.00   0.02      0.98
67   0.91316406 0.0357842830 0.256498121 0.1317667277    0.00   0.31      0.69
68   1.00000000 0.7562664470 0.814914215 0.3477195341    0.00   0.00      1.00
69   0.59910156 0.5705324488 0.008056739 0.8989168876    0.31   0.11      0.58
70   0.13707031 0.0849304439 0.007371161 0.2453371736    0.76   0.15      0.09
71   0.96156250 0.4884576490 0.274991176 0.1862299375    0.00   0.10      0.90
72   1.00000000 0.8473611879 0.709935312 0.0340040333    0.00   0.00      1.00
73   0.99078125 0.8753940347 0.244369543 0.6210674427    0.00   0.06      0.94
74   0.99234375 0.0999832649 0.443653226 0.2084698409    0.00   0.07      0.93
75   0.98929687 0.0742839463 0.442842792 0.4571771917    0.00   0.05      0.95
76   1.00000000 0.4087573583 0.874132033 0.0611526365    0.00   0.00      1.00
77   0.71242187 0.2106701098 0.124422752 0.4440538276    0.00   0.67      0.33
78   0.77808594 0.6005564113 0.066426350 0.1765570131    0.09   0.28      0.63
79   0.45851562 0.2216891022 0.050317827 0.8354128152    0.11   0.67      0.22
80   0.99992187 0.4658193621 0.670714687 0.6842465659    0.00   0.00      1.00
81   0.98328125 0.0796162894 0.376782814 0.9957447038    0.00   0.13      0.87
82   0.77785156 0.5733431582 0.055720140 0.5039010954    0.04   0.31      0.65
83   0.93394531 0.0090878375 0.285830881 0.2013172875    0.00   0.27      0.73
84   0.99839844 0.9202622864 0.358304223 0.4096257433    0.00   0.00      1.00
85   0.99898438 0.4874533715 0.543115153 0.4154191632    0.00   0.00      1.00
86   1.00000000 0.2105833953 0.945752776 0.8327433274    0.00   0.00      1.00
87   0.99976562 0.1289938181 0.670185488 0.7353154020    0.00   0.00      1.00
