      prop.aneu    prob.meio    prob.mito    dispersal euploid mosaic aneuploid
1    1.00000000 0.5077386410 0.6853228831 0.3249146072    0.00   0.00      1.00
2    1.00000000 0.4747667301 0.6903741844 0.3301854455    0.00   0.00      1.00
3    0.99996094 0.5183805670 0.7574935649 0.6542038010    0.00   0.00      1.00
4    0.94636719 0.6769529341 0.2219796127 0.3077876333    0.00   0.25      0.75
5    0.74515625 0.5437963011 0.0668051434 0.1209757882    0.06   0.33      0.61
6    0.97851562 0.5309796114 0.3314608983 0.2761968505    0.00   0.09      0.91
7    0.99191406 0.5560261549 0.3941080363 0.9460502448    0.00   0.05      0.95
8    1.00000000 0.9675105407 0.7717047164 0.2012423326    0.00   0.00      1.00
9    0.68312500 0.1572217159 0.1200581274 0.2966346345    0.02   0.73      0.25
10   0.99847656 0.8840535919 0.4061019248 0.3937438857    0.00   0.00      1.00
11   0.66000000 0.6445716904 0.0104146334 0.5097098378    0.30   0.07      0.63
12   1.00000000 0.6560307762 0.6986019008 0.0511586966    0.00   0.00      1.00
13   1.00000000 0.9016527601 0.5841604513 0.8052103512    0.00   0.00      1.00
14   1.00000000 0.5298845645 0.9921379723 0.6402688276    0.00   0.00      1.00
15   0.99636719 0.1760808395 0.4749414537 0.5787020179    0.00   0.04      0.96
16   1.00000000 0.8681704921 0.5872479614 0.5049228005    0.00   0.00      1.00
17   0.99707031 0.8268392177 0.4165871681 0.9142757817    0.00   0.00      1.00
18   1.00000000 0.5814190260 0.8198312069 0.5226131661    0.00   0.00      1.00
19   0.99933594 0.8707315528 0.4733858833 0.8070093072    0.00   0.01      0.99
20   0.96832031 0.7366989972 0.2575581595 0.8360772496    0.00   0.12      0.88
21   1.00000000 0.4102439883 0.8059023630 0.4386291262    0.00   0.00      1.00
22   0.03128906 0.0390487222 0.0015339374 0.6054917194    0.93   0.05      0.02
23   1.00000000 0.4985275827 0.7454038386 0.1282656840    0.00   0.00      1.00
24   0.99695312 0.6466175292 0.4393736962 0.6138571084    0.00   0.02      0.98
25   0.87671875 0.8641495758 0.0163951295 0.3262939209    0.09   0.05      0.86
26   0.99128906 0.2408060229 0.4312157177 0.1605562181    0.00   0.06      0.94
27   0.99675781 0.4718773763 0.4995864283 0.2692509159    0.00   0.01      0.99
28   1.00000000 0.4704136003 0.7138036026 0.3567135376    0.00   0.00      1.00
29   0.99710937 0.7168308280 0.4566705821 0.0280213526    0.00   0.03      0.97
30   0.99898438 0.5332213093 0.5052038501 0.7428977971    0.00   0.01      0.99
31   0.93273438 0.1108289149 0.2793178505 0.5078687971    0.00   0.27      0.73
