     prop.aneu    prob.meio   prob.mito    dispersal euploid mosaic aneuploid
1    0.7314453 5.091494e-01 0.068887789 0.3829658441    0.03   0.43      0.54
2    0.9869141 7.015178e-01 0.334314401 0.8261302041    0.00   0.03      0.97
3    1.0000000 4.859813e-02 0.903406553 0.8709051919    0.00   0.00      1.00
4    0.9997656 7.331154e-01 0.540704033 0.5218676499    0.00   0.00      1.00
5    1.0000000 2.807976e-01 0.839022978 0.4810950363    0.00   0.00      1.00
6    0.9982031 8.635210e-01 0.440432039 0.9606597952    0.00   0.00      1.00
7    1.0000000 4.130604e-01 0.940370568 0.2607501177    0.00   0.00      1.00
8    0.9941406 7.395417e-01 0.399071426 0.8409157663    0.00   0.01      0.99
9    0.9991406 2.517112e-01 0.578390787 0.9747446172    0.00   0.02      0.98
10   0.9235937 4.918717e-01 0.190690867 0.1367278486    0.00   0.25      0.75
11   1.0000000 6.271336e-01 0.930919252 0.1947685480    0.00   0.00      1.00
12   0.9909766 3.228310e-01 0.404050771 0.0719284376    0.00   0.05      0.95
13   1.0000000 1.997941e-02 0.856120994 0.0754268300    0.00   0.00      1.00
14   0.9320703 6.063091e-01 0.173139734 0.3754332522    0.02   0.15      0.83
15   0.9958203 4.303755e-01 0.469414864 0.8975518041    0.00   0.02      0.98
16   0.9997656 2.497677e-01 0.613326918 0.9475806064    0.00   0.00      1.00
17   0.9921094 9.006594e-01 0.286503384 0.7093087356    0.00   0.01      0.99
18   0.9185156 6.325997e-01 0.186793701 0.2568117823    0.00   0.22      0.78
19   0.9930469 1.029470e-01 0.458402015 0.1293607897    0.00   0.03      0.97
20   0.9419141 6.257661e-01 0.211814455 0.1426501786    0.00   0.21      0.79
21   0.9630078 3.191738e-01 0.309182383 0.2130407046    0.00   0.16      0.84
22   1.0000000 5.878963e-01 0.954270302 0.8534874816    0.00   0.00      1.00
23   1.0000000 1.294766e-01 0.924065125 0.2619519359    0.00   0.00      1.00
24   0.5410938 3.556575e-01 0.039360826 0.5959094437    0.12   0.51      0.37
25   0.9821484 5.658187e-01 0.308028346 0.1550354648    0.00   0.09      0.91
26   0.9999219 1.310188e-01 0.744450216 0.7139802466    0.00   0.00      1.00
27   1.0000000 3.212959e-01 0.946118594 0.4815779347    0.00   0.00      1.00
28   1.0000000 6.813590e-01 0.965183646 0.0974487327    0.00   0.00      1.00
29   1.0000000 2.057718e-02 0.770453823 0.9033674072    0.00   0.00      1.00
30   0.7777344 3.318908e-01 0.124247538 0.3143534709    0.02   0.52      0.46
31   0.9188672 2.116764e-01 0.230844950 0.0628517964    0.02   0.28      0.70
32   0.9992578 3.782171e-01 0.559048936 0.9015425956    0.00   0.01      0.99
33   0.5192969 3.441390e-01 0.041870128 0.1859309538    0.25   0.40      0.35
34   0.9984766 6.625399e-01 0.479747047 0.9699400831    0.00   0.01      0.99
35   1.0000000 2.526448e-01 0.895573004 0.0332133409    0.00   0.00      1.00
36   0.7642187 4.979299e-01 0.079164036 0.8961834712    0.01   0.43      0.56
37   0.9990625 6.562048e-01 0.520450696 0.6137562096    0.00   0.01      0.99
38   0.9935156 2.524980e-01 0.439288634 0.1297012572    0.00   0.04      0.96
39   0.9905859 3.913700e-01 0.408577361 0.5012503837    0.00   0.04      0.96
40   0.9992578 3.469945e-01 0.588784083 0.4038130313    0.00   0.00      1.00
41   0.9875391 6.882276e-01 0.308275493 0.2714621564    0.00   0.04      0.96
42   1.0000000 9.859006e-01 0.877155192 0.7318382377    0.00   0.00      1.00
43   0.9998047 1.462078e-01 0.619368645 0.7271670979    0.00   0.00      1.00
44   0.9997266 6.228716e-01 0.621763897 0.8798524151    0.00   0.00      1.00
45   0.9711328 4.155053e-01 0.317666753 0.4156143006    0.00   0.20      0.80
46   1.0000000 5.855281e-01 0.979614366 0.4303644532    0.00   0.00      1.00
47   0.7652344 6.219396e-01 0.068089812 0.4040390307    0.03   0.36      0.61
48   1.0000000 3.948822e-01 0.736311673 0.9615655709    0.00   0.00      1.00
49   0.8367578 5.766160e-01 0.107861010 0.6921100218    0.02   0.33      0.65
50   1.0000000 7.848664e-01 0.747840985 0.6971136506    0.00   0.00      1.00
51   1.0000000 5.013898e-02 0.929675753 0.4725729481    0.00   0.00      1.00
52   0.9996484 1.618857e-01 0.639321641 0.1712500304    0.00   0.00      1.00
53   1.0000000 4.526806e-01 0.986256156 0.1878788585    0.00   0.00      1.00
54   0.9844922 5.314963e-01 0.332137984 0.1103689522    0.00   0.05      0.95
55   0.5608594 1.001603e-02 0.094258670 0.3720511305    0.01   0.90      0.09
56   0.9213672 1.919259e-01 0.238308837 0.3481416760    0.00   0.34      0.66
57   0.9116406 4.679335e-01 0.218823940 0.0659777508    0.00   0.31      0.69
58   0.9967187 1.766464e-01 0.504087705 0.5048898107    0.00   0.01      0.99
59   0.8332031 8.275722e-01 0.009821873 0.2839149581    0.16   0.02      0.82
60   0.9994531 6.923044e-01 0.488637249 0.2084325466    0.00   0.00      1.00
61   1.0000000 8.473788e-01 0.716679432 0.7779803942    0.00   0.00      1.00
