      prop.aneu    prob.meio    prob.mito    dispersal euploid mosaic aneuploid
1    0.93722656 7.288250e-01 0.1743803727 4.368595e-01    0.00   0.15      0.85
2    0.98695312 7.053597e-01 0.3108006241 6.477600e-01    0.00   0.06      0.94
3    0.99996094 6.196169e-01 0.6786170017 7.434536e-01    0.00   0.00      1.00
4    0.99992187 2.693891e-01 0.6890651584 9.966821e-01    0.00   0.00      1.00
5    0.99996094 4.956091e-01 0.6439982820 1.439115e-01    0.00   0.00      1.00
6    0.99992187 7.398965e-01 0.6139867152 4.249806e-01    0.00   0.00      1.00
7    0.99929687 4.131672e-01 0.5634679853 5.428012e-01    0.00   0.00      1.00
8    0.77398437 7.052783e-01 0.0397911230 6.484518e-01    0.04   0.28      0.68
9    0.86441406 3.044353e-01 0.1960564693 5.462524e-01    0.00   0.53      0.47
10   0.99972656 2.211793e-01 0.6208184774 1.478755e-01    0.00   0.00      1.00
11   1.00000000 9.586232e-01 0.8396954467 9.345867e-01    0.00   0.00      1.00
12   1.00000000 1.849565e-01 0.9526287313 7.713692e-01    0.00   0.00      1.00
13   0.99312500 8.659590e-02 0.4520901074 6.192542e-01    0.00   0.03      0.97
14   0.99964844 3.056607e-01 0.6406455229 9.480184e-01    0.00   0.00      1.00
15   1.00000000 7.336570e-01 0.6586507692 4.827497e-01    0.00   0.00      1.00
16   0.99316406 8.596854e-01 0.3744261980 7.397739e-02    0.00   0.01      0.99
17   1.00000000 1.391314e-01 0.6952853205 2.346489e-01    0.00   0.00      1.00
18   0.99882812 7.564823e-01 0.4645298996 3.896634e-01    0.00   0.01      0.99
19   0.99101562 3.618483e-01 0.4211596882 2.334084e-02    0.00   0.02      0.98
20   0.99992187 6.071132e-01 0.6442580819 5.025165e-01    0.00   0.00      1.00
21   0.64347656 3.214784e-01 0.0635593648 6.830802e-02    0.17   0.35      0.48
22   0.63617188 5.733489e-01 0.0319778165 2.936148e-01    0.21   0.26      0.53
23   0.99363281 2.473744e-01 0.4219960135 2.964794e-01    0.00   0.02      0.98
24   0.99882812 5.167134e-01 0.5493097005 9.447562e-01    0.00   0.00      1.00
25   1.00000000 5.884334e-01 0.9587211306 5.351151e-02    0.00   0.00      1.00
26   1.00000000 2.975677e-01 0.8477479392 7.363064e-01    0.00   0.00      1.00
27   0.89296875 7.739785e-01 0.0955129107 5.141610e-01    0.00   0.22      0.78
28   1.00000000 9.803666e-02 0.8498025248 6.121577e-01    0.00   0.00      1.00
29   0.99289063 8.217833e-01 0.2620887719 2.703271e-01    0.00   0.02      0.98
30   1.00000000 9.448569e-01 0.8071157122 2.153533e-02    0.00   0.00      1.00
31   1.00000000 7.868125e-01 0.9328766009 9.934143e-01    0.00   0.00      1.00
32   0.99726563 2.479601e-01 0.5084878260 6.061203e-01    0.00   0.00      1.00
33   0.99988281 9.481735e-02 0.6882884661 6.354194e-01    0.00   0.00      1.00
34   0.99242188 7.379002e-01 0.3955308241 5.393959e-01    0.00   0.01      0.99
35   0.99992187 9.156177e-01 0.6222877500 1.909075e-01    0.00   0.01      0.99
36   0.98761719 8.855534e-01 0.2499024665 3.193887e-02    0.00   0.03      0.97
37   1.00000000 3.495871e-02 0.8106906281 3.379554e-01    0.00   0.00      1.00
38   0.71914062 2.674301e-01 0.1124489915 5.223359e-01    0.01   0.62      0.37
39   1.00000000 2.840869e-01 0.8424508525 3.416881e-01    0.00   0.00      1.00
40   1.00000000 2.455972e-01 0.8641114773 1.159346e-02    0.00   0.00      1.00
41   1.00000000 9.658330e-01 0.7097446325 4.027687e-01    0.00   0.00      1.00
42   0.98140625 5.697606e-01 0.3280112669 5.439032e-01    0.00   0.05      0.95
43   0.91199219 8.561609e-01 0.0309916020 6.551547e-01    0.05   0.07      0.88
44   0.96121094 1.053357e-01 0.3267891903 1.700518e-01    0.00   0.12      0.88
45   0.87136719 5.724010e-01 0.1142497160 6.913534e-01    0.00   0.30      0.70
46   0.99988281 2.831785e-01 0.6785682552 6.833073e-01    0.00   0.00      1.00
47   1.00000000 5.412869e-01 0.7574746064 2.810764e-01    0.00   0.00      1.00
48   1.00000000 7.200218e-04 0.7810660962 1.229679e-01    0.00   0.00      1.00
49   0.89960938 5.681190e-01 0.1443631568 2.656127e-01    0.00   0.29      0.71
50   0.50636719 5.120449e-01 0.0128555608 1.751664e-01    0.43   0.11      0.46
51   1.00000000 3.153715e-01 0.7624173393 3.832223e-02    0.00   0.00      1.00
52   0.95703125 2.951846e-01 0.2959477317 7.475506e-01    0.00   0.19      0.81
53   0.98187500 6.379387e-01 0.2901779604 8.542030e-01    0.00   0.08      0.92
54   0.99828125 4.899525e-01 0.5043463565 5.284939e-01    0.00   0.00      1.00
55   0.99957031 4.537610e-01 0.5544396851 2.800326e-01    0.00   0.00      1.00
56   1.00000000 9.461790e-01 0.7861074533 8.710236e-03    0.00   0.00      1.00
57   1.00000000 7.164707e-01 0.8351182081 6.401967e-01    0.00   0.00      1.00
58   0.98472656 3.458423e-01 0.3732343765 1.998534e-02    0.00   0.06      0.94
59   0.80683594 1.711325e-01 0.1704467549 5.587447e-01    0.00   0.54      0.46
60   0.93429688 2.898268e-01 0.2552050399 3.586919e-01    0.00   0.33      0.67
