     prop.aneu   prob.meio   prob.mito   dispersal euploid mosaic aneuploid
1    0.9990625 0.932334808 0.365906801 0.996215433    0.00   0.01      0.99
2    1.0000000 0.106311925 0.823392866 0.663164923    0.00   0.00      1.00
3    0.9791016 0.241293637 0.362098009 0.152978774    0.00   0.08      0.92
4    0.9903125 0.684452109 0.357806540 0.069059568    0.00   0.04      0.96
5    1.0000000 0.911737008 0.981300076 0.557490878    0.00   0.00      1.00
6    0.9991016 0.124659442 0.582876279 0.071776493    0.00   0.00      1.00
7    1.0000000 0.991156239 0.999797654 0.450523483    0.00   0.00      1.00
8    0.8223828 0.374587592 0.156435169 0.636407256    0.00   0.52      0.48
9    1.0000000 0.642549712 0.855148494 0.388392377    0.00   0.00      1.00
10   1.0000000 0.997197526 0.885147935 0.125398390    0.00   0.00      1.00
11   0.9932031 0.077291914 0.455437208 0.835075321    0.00   0.08      0.92
12   1.0000000 0.182268648 0.891261367 0.139978180    0.00   0.00      1.00
13   0.9997266 0.888416979 0.565429110 0.144071382    0.00   0.00      1.00
14   1.0000000 0.967849431 0.672096052 0.135944672    0.00   0.00      1.00
15   0.9936719 0.803763675 0.338069418 0.334538035    0.00   0.03      0.97
16   0.9614063 0.513518899 0.291304913 0.044752235    0.00   0.13      0.87
17   0.7739063 0.499947617 0.063369880 0.900876990    0.00   0.39      0.61
18   1.0000000 0.168135791 0.671725039 0.412116746    0.00   0.00      1.00
19   1.0000000 0.729499127 0.866069648 0.718629993    0.00   0.00      1.00
20   1.0000000 0.772563371 0.882410606 0.845366819    0.00   0.00      1.00
21   0.9985156 0.786988658 0.501034604 0.261992493    0.00   0.02      0.98
22   0.9883594 0.646948891 0.323341982 0.199828350    0.00   0.07      0.93
23   0.9160547 0.131293898 0.254116918 0.649117731    0.00   0.34      0.66
24   1.0000000 0.974859144 0.942829955 0.468682208    0.00   0.00      1.00
25   0.9998047 0.791336866 0.638298687 0.476334232    0.00   0.00      1.00
26   0.8322656 0.191765260 0.177547481 0.024830993    0.02   0.42      0.56
27   0.9992969 0.556710551 0.582207127 0.203362680    0.00   0.01      0.99
28   1.0000000 0.346465033 0.898290952 0.415720713    0.00   0.00      1.00
29   0.7530859 0.713143861 0.022659913 0.452907853    0.18   0.11      0.71
30   0.8223047 0.339037650 0.165341371 0.363840737    0.00   0.49      0.51
31   0.9043359 0.822871166 0.057941748 0.466156007    0.02   0.13      0.85
32   0.9128906 0.611902792 0.179781114 0.927801935    0.00   0.29      0.71
33   1.0000000 0.838177459 0.614979145 0.109496713    0.00   0.00      1.00
34   1.0000000 0.939671782 0.629769472 0.853467130    0.00   0.00      1.00
35   1.0000000 0.298844041 0.921141956 0.996722707    0.00   0.00      1.00
36   0.9999609 0.427247197 0.658370036 0.857776305    0.00   0.00      1.00
37   0.9999219 0.997245461 0.334923666 0.588687392    0.00   0.00      1.00
38   1.0000000 0.143261098 0.761493134 0.571966922    0.00   0.00      1.00
39   0.9987500 0.792032421 0.511081877 0.186131177    0.00   0.01      0.99
40   0.9948438 0.315184451 0.426422775 0.555082410    0.00   0.03      0.97
41   0.9975391 0.674236346 0.456808259 0.709802872    0.00   0.02      0.98
42   0.9998047 0.513788752 0.611352137 0.443000290    0.00   0.01      0.99
43   0.9999219 0.672676481 0.686021812 0.413520742    0.00   0.00      1.00
44   1.0000000 0.189554789 0.809459448 0.208438523    0.00   0.00      1.00
45   0.8682422 0.303346854 0.181519011 0.788906040    0.00   0.39      0.61
46   1.0000000 0.647313813 0.843623160 0.316532885    0.00   0.00      1.00
47   0.6874609 0.174977668 0.121308844 0.674060587    0.01   0.72      0.27
48   1.0000000 0.989966952 0.320500871 0.723875264    0.00   0.00      1.00
49   0.9995312 0.185730745 0.579549536 0.518604049    0.00   0.00      1.00
50   0.9875781 0.125333375 0.398953579 0.491879241    0.00   0.07      0.93
51   0.9832031 0.738905282 0.300964731 0.749164967    0.00   0.06      0.94
52   0.9886328 0.426809102 0.381476987 0.379345765    0.00   0.04      0.96
53   0.8419922 0.316963453 0.153067083 0.273589832    0.00   0.39      0.61
54   0.8575391 0.550047669 0.150170240 0.384587750    0.00   0.36      0.64
55   0.8710547 0.303273520 0.176752173 0.805218213    0.00   0.42      0.58
56   0.4766406 0.425645253 0.011169360 0.059111374    0.45   0.12      0.43
57   1.0000000 0.524232597 0.922329930 0.002334755    0.00   0.00      1.00
58   1.0000000 0.395390519 0.754888602 0.026617598    0.00   0.00      1.00
59   0.9999609 0.305768204 0.746508868 0.046355724    0.00   0.00      1.00
60   0.7710938 0.339633062 0.118696682 0.668545378    0.01   0.55      0.44
61   1.0000000 0.338766480 0.990244536 0.498908653    0.00   0.00      1.00
62   0.9444922 0.396670575 0.269898243 0.576078742    0.00   0.22      0.78
63   0.6391797 0.200649320 0.089360903 0.442550273    0.03   0.67      0.30
64   0.9829297 0.195204930 0.379589903 0.622499705    0.00   0.05      0.95
65   0.9994531 0.505954059 0.568245773 0.914929299    0.00   0.00      1.00
66   0.9842188 0.449704746 0.365886092 0.617537945    0.00   0.04      0.96
67   0.9753906 0.653890036 0.265570307 0.835783513    0.00   0.08      0.92
68   1.0000000 0.855308680 0.938355627 0.966754479    0.00   0.00      1.00
69   0.9977344 0.833533397 0.437850411 0.246663081    0.00   0.00      1.00
70   0.9855469 0.533039347 0.353099788 0.265623965    0.00   0.06      0.94
71   0.9987109 0.873654576 0.471439594 0.770450271    0.00   0.00      1.00
72   1.0000000 0.701159191 0.787130839 0.341505758    0.00   0.00      1.00
