     prop.aneu    prob.meio   prob.mito   dispersal euploid mosaic aneuploid
1    0.9956250 0.9120739982 0.333202579 0.677839797    0.00   0.03      0.97
2    0.8891797 0.1267701536 0.218688735 0.324480230    0.00   0.37      0.63
3    0.9992969 0.3011518933 0.566737574 0.387400798    0.00   0.00      1.00
4    0.9991797 0.1312433020 0.574587523 0.236898342    0.00   0.00      1.00
5    0.9866406 0.3273348873 0.397464702 0.235517001    0.00   0.07      0.93
6    1.0000000 0.1098359602 0.734126588 0.961367050    0.00   0.00      1.00
7    1.0000000 0.7383083559 0.698858591 0.110978973    0.00   0.00      1.00
8    1.0000000 0.5382798188 0.856468882 0.179340942    0.00   0.00      1.00
9    0.9996094 0.6783833029 0.599111852 0.145074886    0.00   0.00      1.00
10   0.9175391 0.5807204593 0.185130479 0.243072668    0.00   0.23      0.77
11   0.9027734 0.2423488877 0.214061486 0.421349495    0.00   0.38      0.62
12   0.9928125 0.9815170520 0.167829075 0.841533967    0.00   0.02      0.98
13   0.9987109 0.8607339328 0.437952293 0.072951797    0.00   0.00      1.00
14   0.9885156 0.4199037659 0.391767495 0.453010979    0.00   0.04      0.96
15   0.9866016 0.3558551839 0.393249902 0.887282579    0.00   0.05      0.95
16   0.9978516 0.1658430439 0.555603033 0.443463868    0.00   0.00      1.00
17   0.2079688 0.0083309326 0.028575684 0.562808283    0.32   0.66      0.02
18   0.9814453 0.3244640704 0.346263237 0.518745391    0.00   0.09      0.91
19   0.9676562 0.2302115660 0.325773499 0.320315144    0.00   0.16      0.84
20   1.0000000 0.3762453236 0.779392461 0.972193286    0.00   0.00      1.00
21   1.0000000 0.5804739075 0.966550852 0.186188794    0.00   0.00      1.00
22   0.9901172 0.4433042735 0.407711944 0.595816238    0.00   0.09      0.91
23   0.9989453 0.2674126104 0.572584311 0.663137645    0.00   0.01      0.99
24   0.8004297 0.5051168033 0.109337341 0.486817075    0.00   0.48      0.52
25   0.9999219 0.6292426349 0.685683587 0.652620424    0.00   0.00      1.00
26   0.9999219 0.2181983162 0.739524795 0.889013672    0.00   0.00      1.00
27   1.0000000 0.5702873075 0.976812845 0.301256023    0.00   0.00      1.00
28   0.9999609 0.7080974660 0.765214505 0.724540655    0.00   0.00      1.00
29   0.6524219 0.5878950891 0.018932924 0.953481252    0.20   0.22      0.58
30   0.9987109 0.3240466777 0.546413716 0.465189768    0.00   0.00      1.00
31   0.9027734 0.5925055852 0.156560457 0.699902712    0.00   0.28      0.72
32   0.9993750 0.9498030411 0.508590070 0.776741183    0.00   0.00      1.00
33   0.8938281 0.5524450033 0.171414811 0.107648846    0.01   0.27      0.72
34   1.0000000 0.5254154860 0.916728679 0.168356374    0.00   0.00      1.00
35   1.0000000 0.5367414965 0.889693042 0.049358486    0.00   0.00      1.00
36   1.0000000 0.6203014550 0.722061944 0.412333382    0.00   0.00      1.00
37   0.8469141 0.8136137370 0.054481623 0.709373900    0.04   0.20      0.76
38   0.9961719 0.3803638092 0.480071391 0.432795719    0.00   0.02      0.98
39   0.9996875 0.3048247730 0.604015749 0.739089430    0.00   0.00      1.00
40   0.9991797 0.6816913236 0.492549979 0.398038872    0.00   0.00      1.00
41   0.5987891 0.0934906444 0.098753574 0.824680239    0.01   0.85      0.14
42   0.9994531 0.9672657496 0.400114384 0.108502889    0.00   0.00      1.00
43   1.0000000 0.1856687691 0.822919657 0.060848674    0.00   0.00      1.00
44   0.9989844 0.1858804498 0.558613294 0.182252639    0.00   0.01      0.99
45   0.8744141 0.5754382578 0.123284870 0.662261597    0.01   0.30      0.69
46   0.7026172 0.5940233960 0.027057930 0.877429113    0.13   0.24      0.63
47   1.0000000 0.0887226406 0.905144851 0.358839327    0.00   0.00      1.00
48   1.0000000 0.7183141287 0.908829433 0.810779235    0.00   0.00      1.00
49   0.8569531 0.7061305444 0.127674046 0.344607183    0.00   0.33      0.67
50   1.0000000 0.7325556723 0.858770257 0.100892563    0.00   0.00      1.00
51   0.9985547 0.9615279264 0.371711625 0.924850432    0.00   0.01      0.99
52   1.0000000 0.5050605063 0.755537919 0.907250141    0.00   0.00      1.00
53   0.9989062 0.3095392087 0.518083130 0.171778805    0.00   0.00      1.00
54   0.9998047 0.4666739658 0.626231722 0.975357716    0.00   0.01      0.99
55   0.9324219 0.8197808044 0.065045729 0.193939776    0.02   0.09      0.89
56   0.9825781 0.7416882520 0.280052476 0.393246423    0.00   0.08      0.92
57   1.0000000 0.5631425104 0.745392802 0.729856358    0.00   0.00      1.00
58   0.9653516 0.9106701177 0.076419471 0.176749007    0.00   0.06      0.94
59   0.9969141 0.1001474163 0.515329777 0.539779224    0.00   0.03      0.97
60   1.0000000 0.6355097403 0.851689161 0.313392395    0.00   0.00      1.00
61   0.9945703 0.0897336067 0.472891358 0.631028479    0.00   0.03      0.97
62   0.9977734 0.1981442547 0.507769937 0.596809120    0.00   0.01      0.99
63   0.9940234 0.5790994256 0.429179115 0.175183603    0.00   0.04      0.96
64   1.0000000 0.5920927126 0.714658211 0.566174109    0.00   0.00      1.00
65   0.6587109 0.2901116521 0.088216570 0.972763047    0.02   0.60      0.38
66   1.0000000 0.1836694572 0.707807199 0.520425744    0.00   0.00      1.00
67   0.9995312 0.6253031555 0.609104769 0.360078543    0.00   0.00      1.00
68   1.0000000 0.9980866564 0.100721711 0.660540238    0.00   0.00      1.00
69   1.0000000 0.5548393598 0.835695704 0.941494565    0.00   0.00      1.00
70   0.9835938 0.8040556917 0.246337971 0.765119798    0.00   0.08      0.92
71   0.9801562 0.5479835537 0.339848509 0.186021076    0.00   0.10      0.90
72   1.0000000 0.8785227032 0.886740636 0.956054230    0.00   0.00      1.00
73   0.9951172 0.5366502223 0.447561301 0.348828437    0.00   0.04      0.96
74   0.9944141 0.0963133741 0.463342161 0.705814273    0.00   0.02      0.98
75   0.9999219 0.9466717266 0.523729011 0.922883128    0.00   0.00      1.00
76   1.0000000 0.7812841258 0.620032576 0.224838631    0.00   0.00      1.00
77   0.9907812 0.7215606563 0.304595415 0.404018616    0.00   0.04      0.96
78   1.0000000 0.8423641576 0.894810687 0.263278259    0.00   0.00      1.00
79   0.9950781 0.0044652927 0.488759550 0.136500900    0.00   0.04      0.96
80   1.0000000 0.6708268013 0.637173196 0.363456436    0.00   0.00      1.00
81   0.9917578 0.3983460171 0.397634775 0.823851849    0.00   0.01      0.99
82   0.9951172 0.6355262408 0.424807845 0.070164894    0.00   0.04      0.96
83   0.7778516 0.0809962992 0.159384099 0.532878035    0.00   0.68      0.32
84   1.0000000 0.6428093123 0.942966413 0.243431429    0.00   0.00      1.00
85   0.8041406 0.3103920396 0.143521052 0.386864582    0.01   0.46      0.53
86   0.9999609 0.6118532561 0.592253165 0.020902271    0.00   0.00      1.00
87   0.9999609 0.0074206311 0.706075964 0.138428012    0.00   0.00      1.00
88   0.9261328 0.8478090679 0.111591396 0.778258575    0.00   0.17      0.83
89   0.9978125 0.2510696193 0.501630256 0.203455815    0.00   0.03      0.97
