     prop.aneu   prob.meio   prob.mito    dispersal euploid mosaic aneuploid
170  1.0000000 0.800199505 0.922960640 0.4330739661    0.00   0.00      1.00
171  0.9991406 0.938001851 0.501070133 0.1932665319    0.00   0.01      0.99
172  0.9962500 0.239034687 0.496588860 0.5285110904    0.00   0.02      0.98
173  0.9999609 0.844594222 0.579463845 0.9238319315    0.00   0.00      1.00
174  0.9962500 0.075742235 0.493433602 0.2843925210    0.00   0.00      1.00
175  0.9916406 0.590679475 0.402702763 0.1173719119    0.00   0.04      0.96
176  0.9301953 0.101763034 0.264205691 0.9814362966    0.00   0.27      0.73
177  1.0000000 0.175112962 0.714567288 0.8758345190    0.00   0.00      1.00
178  0.8857031 0.476618175 0.172661216 0.6174922150    0.00   0.37      0.63
179  0.9938281 0.882439389 0.282904544 0.9532181802    0.00   0.04      0.96
180  1.0000000 0.451791128 0.884304735 0.0038431846    0.00   0.00      1.00
181  1.0000000 0.512998560 0.935836092 0.5823336747    0.00   0.00      1.00
182  1.0000000 0.566470619 0.794263375 0.3222661291    0.00   0.00      1.00
183  1.0000000 0.403828187 0.743661650 0.9863494986    0.00   0.00      1.00
184  1.0000000 0.577948654 0.907148119 0.2782689705    0.00   0.00      1.00
185  0.8299609 0.711598052 0.054960654 0.8831221976    0.03   0.25      0.72
186  0.9982813 0.859750075 0.411651004 0.3119662141    0.00   0.01      0.99
187  0.9956250 0.966139384 0.197890677 0.2255621098    0.00   0.02      0.98
188  1.0000000 0.150663961 0.802725920 0.6397463430    0.00   0.00      1.00
189  0.9942188 0.208283149 0.451227955 0.8269912370    0.00   0.01      0.99
190  1.0000000 0.727956429 0.771694027 0.0334488936    0.00   0.00      1.00
191  0.9342969 0.946319811 0.053164633 0.6578065897    0.00   0.10      0.90
192  0.8884375 0.590687368 0.129821494 0.6489346179    0.00   0.30      0.70
193  0.9999609 0.795336182 0.659609908 0.6005570735    0.00   0.00      1.00
194  1.0000000 0.306979799 0.749671082 0.2011761549    0.00   0.00      1.00
195  0.6920703 0.294537084 0.102974342 0.3019424286    0.03   0.58      0.39
196  1.0000000 0.348569274 0.774080802 0.6260611180    0.00   0.00      1.00
197  1.0000000 0.350210182 0.829404092 0.7288916553    0.00   0.00      1.00
198  0.9998438 0.886199019 0.495933033 0.1268498581    0.00   0.00      1.00
