     prop.aneu    prob.meio    prob.mito    dispersal euploid mosaic aneuploid
1    0.9310547 0.8010489268 0.1374531868 0.2106270508    0.01   0.16      0.83
2    1.0000000 0.5873856316 0.9830448946 0.2594029882    0.00   0.00      1.00
3    0.8811719 0.7659833829 0.1109318777 0.3878684796    0.00   0.27      0.73
4    0.9972656 0.5125142911 0.4889641467 0.6882970566    0.00   0.02      0.98
5    0.9987891 0.4252981453 0.5191259107 0.7912158153    0.00   0.00      1.00
6    0.9867578 0.7481710603 0.3082195090 0.2760714593    0.00   0.07      0.93
7    1.0000000 0.5238517949 0.6704894782 0.6713095319    0.00   0.00      1.00
8    0.9983203 0.9274365979 0.2578756716 0.4690166477    0.00   0.01      0.99
9    0.8548047 0.7446283463 0.0387589645 0.3801860898    0.07   0.15      0.78
10   1.0000000 0.7058096200 0.8501790268 0.0061096689    0.00   0.00      1.00
11   0.9999219 0.6665166426 0.6179531654 0.4196316150    0.00   0.00      1.00
12   0.9951953 0.0824930859 0.4585953495 0.5613471183    0.00   0.01      0.99
13   1.0000000 0.5323229977 0.8175516836 0.5448460358    0.00   0.00      1.00
14   0.9161719 0.7368100747 0.1343942937 0.1181228913    0.00   0.18      0.82
15   0.9998438 0.4268269874 0.6190384617 0.1788348698    0.00   0.00      1.00
16   0.9909766 0.8215947696 0.2877640254 0.2109927908    0.00   0.07      0.93
17   0.8726172 0.8607625356 0.0261083378 0.9190427721    0.08   0.07      0.85
18   0.7825781 0.0400730437 0.1628945339 0.7987568695    0.00   0.71      0.29
19   0.9642578 0.7847121321 0.2203171775 0.1223170313    0.00   0.12      0.88
20   0.9997656 0.5090308832 0.6299430684 0.6832054500    0.00   0.00      1.00
21   0.9934766 0.7325828241 0.3100660669 0.9489275154    0.00   0.01      0.99
22   0.9914063 0.3432820681 0.4114968702 0.1144281472    0.00   0.02      0.98
23   1.0000000 0.4628154919 0.7623909048 0.7082416881    0.00   0.00      1.00
24   0.9991016 0.2912606150 0.5692568438 0.4775868373    0.00   0.00      1.00
25   0.8866797 0.6032291371 0.1590721095 0.9108661460    0.00   0.31      0.69
26   0.9698438 0.1561233478 0.3386794135 0.9627518624    0.00   0.16      0.84
27   0.9999609 0.8365813631 0.5697557218 0.1120984107    0.00   0.00      1.00
28   0.9492188 0.2739841999 0.2830560082 0.9997362469    0.00   0.17      0.83
29   0.6899219 0.5477392408 0.0573481459 0.0672878693    0.25   0.21      0.54
30   1.0000000 0.3833673990 0.7837756581 0.5489383435    0.00   0.00      1.00
31   0.9541406 0.0187860338 0.3196643076 0.5781524270    0.00   0.22      0.78
32   0.8982813 0.8657236409 0.0438828827 0.4927373361    0.02   0.12      0.86
33   0.9999219 0.8839538109 0.5780958480 0.7458185938    0.00   0.00      1.00
34   1.0000000 0.4175720541 0.7432071918 0.9733570383    0.00   0.00      1.00
35   1.0000000 0.1102430606 0.8521757754 0.1845963374    0.00   0.00      1.00
36   1.0000000 0.8472086212 0.9657443196 0.9071616204    0.00   0.00      1.00
37   0.6073047 0.5329623006 0.0150351403 0.1994678120    0.34   0.10      0.56
38   0.8367187 0.5242563409 0.1351156558 0.0209557861    0.07   0.27      0.66
39   0.9995312 0.1341333485 0.5832066264 0.1254599192    0.00   0.00      1.00
40   1.0000000 0.9625895121 0.8552348197 0.7414309613    0.00   0.00      1.00
41   1.0000000 0.9044679760 0.8906896973 0.1580628483    0.00   0.00      1.00
42   0.9992188 0.4061548701 0.5713974279 0.9623269730    0.00   0.00      1.00
43   0.7067969 0.6195765694 0.0037884568 0.6882047206    0.28   0.02      0.70
44   0.9819141 0.9441683001 0.1586483014 0.0202560597    0.00   0.03      0.97
45   1.0000000 0.1553223496 0.9726066624 0.5390659468    0.00   0.00      1.00
46   0.9827734 0.4377324751 0.3680091365 0.6407367864    0.00   0.10      0.90
47   0.9856250 0.1404758473 0.4068953693 0.6441887063    0.00   0.06      0.94
48   1.0000000 0.8030327382 0.7244015229 0.0721227841    0.00   0.00      1.00
49   0.9978516 0.5381983395 0.5046432824 0.4234065351    0.00   0.02      0.98
50   1.0000000 0.7482672741 0.7564096334 0.0359312291    0.00   0.00      1.00
51   0.7541016 0.4500492222 0.0955498107 0.0826831972    0.06   0.42      0.52
52   0.9999219 0.0716914532 0.6944395597 0.2867894627    0.00   0.00      1.00
53   0.9998438 0.8848278907 0.6048132470 0.3663103017    0.00   0.01      0.99
54   0.9997656 0.2097500034 0.6618045536 0.8415137990    0.00   0.00      1.00
55   0.9998047 0.1918599866 0.6177546515 0.6062818109    0.00   0.00      1.00
56   0.7342969 0.4823685500 0.0908203004 0.9344951576    0.01   0.52      0.47
57   0.9995703 0.1278922278 0.5831824157 0.3541932737    0.00   0.00      1.00
58   0.9992188 0.6467801291 0.4933624268 0.0075996800    0.00   0.00      1.00
59   0.9806641 0.0659868279 0.3808455709 0.9174962074    0.00   0.06      0.94
60   0.4576953 0.1589420743 0.0618885481 0.4244077969    0.15   0.71      0.14
61   1.0000000 0.6026485728 0.7614274714 0.8975490909    0.00   0.00      1.00
62   0.9983984 0.7083382858 0.4696909422 0.4642388062    0.00   0.02      0.98
63   0.9904297 0.8231033080 0.2538490968 0.2065819786    0.00   0.03      0.97
64   0.9993359 0.9388415706 0.3432569252 0.4867674226    0.00   0.00      1.00
65   0.9916406 0.5435162561 0.4094094273 0.5745066027    0.00   0.03      0.97
66   0.9998438 0.1487660224 0.6999400416 0.5525442651    0.00   0.00      1.00
67   1.0000000 0.8181677333 0.7791090051 0.2296600039    0.00   0.00      1.00
68   0.9429688 0.3942067726 0.2588762664 0.4761832447    0.00   0.19      0.81
69   1.0000000 0.1425580455 0.8191617827 0.4198643905    0.00   0.00      1.00
70   0.8548828 0.1558690215 0.2019908717 0.7999317332    0.00   0.51      0.49
71   0.9999219 0.5303888936 0.6368004081 0.8275751544    0.00   0.00      1.00
72   0.9987500 0.4786896657 0.5244114248 0.9866053502    0.00   0.00      1.00
73   0.9812891 0.2542933645 0.3835598077 0.2420518324    0.00   0.14      0.86
74   0.9996484 0.1072369562 0.6363693753 0.0933259891    0.00   0.00      1.00
75   0.5225391 0.3608598153 0.0502876795 0.2460659745    0.15   0.51      0.34
76   0.9985937 0.8448549034 0.4609083771 0.3677647959    0.00   0.01      0.99
77   1.0000000 0.7918142194 0.9514331375 0.3916554612    0.00   0.00      1.00
78   0.9522656 0.2665972721 0.2926146162 0.4063968922    0.00   0.24      0.76
79   0.9999609 0.5083681340 0.7263879185 0.1741521880    0.00   0.00      1.00
80   0.9840625 0.3352758393 0.3659275600 0.8150362659    0.00   0.07      0.93
81   0.9998828 0.3442228388 0.6536516524 0.7646591107    0.00   0.00      1.00
82   0.8458984 0.0195296176 0.1964587809 0.4037393508    0.00   0.45      0.55
83   0.9842969 0.2023027346 0.3865314706 0.5425962196    0.00   0.03      0.97
84   0.9902344 0.1188749687 0.4207278767 0.4652305641    0.00   0.04      0.96
85   0.9871484 0.2572295524 0.4036106337 0.5162216977    0.00   0.09      0.91
86   1.0000000 0.3714121797 0.9246125733 0.8223673112    0.00   0.00      1.00
87   1.0000000 0.8659679950 0.6973447176 0.9279125442    0.00   0.00      1.00
88   0.9040625 0.1488410614 0.2383355806 0.2882510803    0.00   0.34      0.66
89   1.0000000 0.4742022126 0.8154968852 0.4576903502    0.00   0.00      1.00
90   0.9937500 0.5573579008 0.4206638157 0.1917773266    0.00   0.02      0.98
91   0.9834766 0.2136537363 0.3889168750 0.0082321370    0.00   0.05      0.95
92   0.9999609 0.5668151239 0.6801018927 0.4650647868    0.00   0.00      1.00
93   0.9825391 0.4042494793 0.3502718220 0.8666681855    0.00   0.05      0.95
94   0.9986328 0.9410304229 0.3446013601 0.9665430624    0.00   0.01      0.99
95   0.3535156 0.0418481489 0.0443272614 0.2453139576    0.33   0.56      0.11
96   0.9256250 0.1749953486 0.2562218038 0.5619798910    0.00   0.27      0.73
97   0.9414062 0.1376744488 0.2817157048 0.5772271787    0.00   0.20      0.80
98   0.9374609 0.4457399466 0.2383966343 0.0113212075    0.00   0.21      0.79
99   0.9891797 0.3516017306 0.4230659194 0.8797825058    0.00   0.04      0.96
100  0.9947656 0.6686219519 0.3963946449 0.6969426533    0.00   0.05      0.95
101  1.0000000 0.0958552358 0.9399497441 0.8644966206    0.00   0.00      1.00
102  0.9903125 0.3709336803 0.3936740372 0.4681198597    0.00   0.05      0.95
103  0.9890625 0.8382082474 0.3586727967 0.1639938338    0.00   0.07      0.93
104  0.9999609 0.2122352908 0.7083119263 0.0716344065    0.00   0.00      1.00
105  0.7370313 0.7745708616 0.0107763866 0.7799510441    0.23   0.05      0.72
106  0.9930078 0.8821955291 0.2936792369 0.3947614727    0.00   0.04      0.96
107  1.0000000 0.6190898027 0.9721942274 0.6068018812    0.00   0.00      1.00
108  0.9507422 0.5752938176 0.2309455443 0.2683344828    0.00   0.23      0.77
109  1.0000000 0.9252892034 0.7602287403 0.9609490798    0.00   0.00      1.00
110  0.9997266 0.8967398629 0.5210583874 0.7598331918    0.00   0.00      1.00
111  0.9796875 0.7631137744 0.2881261855 0.9516927723    0.00   0.08      0.92
112  0.9944922 0.5992897912 0.3829859039 0.2423035982    0.00   0.04      0.96
113  1.0000000 0.6914989245 0.8986586654 0.7639752468    0.00   0.00      1.00
114  0.9996875 0.8416617804 0.5797019228 0.9704663330    0.00   0.00      1.00
115  1.0000000 0.9990281898 0.9387459094 0.6017262232    0.00   0.00      1.00
116  1.0000000 0.5901932458 0.9141531065 0.3082637414    0.00   0.00      1.00
117  0.9989453 0.1142502152 0.5426808998 0.2038655616    0.00   0.00      1.00
118  0.9998047 0.5115638992 0.5810987409 0.8229718211    0.00   0.00      1.00
