      prop.aneu    prob.meio    prob.mito   dispersal euploid mosaic aneuploid
1    0.28441406 2.225905e-01 1.071570e-03 0.581508471    0.72   0.00      0.28
2    0.97121094 7.132011e-01 2.522943e-01 0.164444387    0.00   0.11      0.89
3    0.96394531 6.906230e-01 2.122252e-01 0.261406314    0.00   0.14      0.86
4    0.89832031 3.224944e-01 2.076253e-01 0.737948587    0.00   0.35      0.65
5    0.87250000 6.665940e-01 1.114531e-01 0.306849395    0.01   0.26      0.73
6    0.06636719 3.030325e-03 8.141399e-03 0.992749073    0.72   0.27      0.01
7    0.88289063 3.537969e-01 1.889771e-01 0.127625968    0.00   0.38      0.62
8    0.99617188 6.596077e-01 4.372134e-01 0.233135247    0.00   0.01      0.99
9    0.99878906 2.227058e-01 5.508437e-01 0.087622078    0.00   0.00      1.00
10   1.00000000 9.882847e-01 5.238744e-01 0.060738983    0.00   0.00      1.00
11   0.99457031 9.441644e-01 2.192403e-01 0.638032974    0.00   0.03      0.97
12   0.26238281 1.053841e-01 2.767859e-02 0.797186345    0.35   0.57      0.08
13   1.00000000 6.747356e-01 9.242574e-01 0.779063304    0.00   0.00      1.00
14   0.88554687 7.928275e-01 7.031381e-02 0.363927723    0.05   0.14      0.81
15   1.00000000 6.887643e-01 7.970215e-01 0.754919018    0.00   0.00      1.00
16   1.00000000 9.525350e-01 8.890617e-01 0.269492177    0.00   0.00      1.00
17   0.79273437 5.205487e-01 9.439794e-02 0.470203253    0.02   0.40      0.58
18   0.74433594 2.103202e-01 1.280130e-01 0.630169837    0.00   0.59      0.41
19   1.00000000 6.740363e-01 9.263584e-01 0.387354852    0.00   0.00      1.00
20   0.99957031 4.629278e-01 6.065741e-01 0.458828309    0.00   0.01      0.99
21   0.99917969 9.346026e-02 6.142349e-01 0.220631353    0.00   0.00      1.00
22   0.99988281 3.469538e-02 6.236487e-01 0.216134072    0.00   0.00      1.00
23   1.00000000 5.798135e-02 7.257073e-01 0.408686285    0.00   0.00      1.00
24   1.00000000 8.830218e-01 9.624162e-01 0.614202586    0.00   0.00      1.00
25   0.90757813 5.824472e-01 1.916939e-01 0.046251495    0.01   0.25      0.74
26   1.00000000 3.374067e-01 8.783474e-01 0.276643280    0.00   0.00      1.00
27   0.99761719 4.453392e-01 4.782404e-01 0.535916496    0.00   0.02      0.98
28   0.97425781 1.707677e-01 3.445629e-01 0.139416929    0.00   0.09      0.91
29   0.97875000 5.227168e-01 3.353081e-01 0.903762091    0.00   0.04      0.96
30   1.00000000 3.511476e-01 8.950916e-01 0.741107624    0.00   0.00      1.00
31   0.96707031 7.075209e-01 2.453940e-01 0.702099935    0.00   0.15      0.85
32   1.00000000 9.073963e-01 9.489869e-01 0.861686010    0.00   0.00      1.00
33   0.84363281 9.228586e-02 1.981862e-01 0.536218313    0.00   0.48      0.52
34   1.00000000 9.680141e-01 8.118525e-01 0.976393027    0.00   0.00      1.00
35   0.99542969 7.592409e-01 3.951524e-01 0.349591125    0.00   0.02      0.98
36   1.00000000 6.274725e-01 9.051906e-01 0.833714548    0.00   0.00      1.00
37   1.00000000 2.906264e-02 9.180268e-01 0.643012570    0.00   0.00      1.00
38   0.82460937 5.623970e-01 1.245569e-01 0.780930221    0.00   0.39      0.61
39   0.87460938 5.133072e-01 1.536140e-01 0.788091254    0.00   0.36      0.64
40   1.00000000 3.944629e-01 9.008570e-01 0.262037433    0.00   0.00      1.00
41   0.99984375 9.595179e-01 4.242630e-01 0.561340520    0.00   0.00      1.00
42   0.99636719 2.988383e-01 4.868441e-01 0.774331435    0.00   0.02      0.98
43   0.98570313 5.662743e-01 3.569532e-01 0.545215013    0.00   0.03      0.97
44   0.41429688 9.512187e-03 6.266309e-02 0.181218581    0.16   0.80      0.04
45   0.99621094 6.535357e-01 4.435625e-01 0.749484786    0.00   0.04      0.96
46   1.00000000 3.597962e-01 8.599017e-01 0.175464196    0.00   0.00      1.00
47   0.98953125 8.740030e-01 2.917678e-01 0.703739014    0.00   0.04      0.96
48   1.00000000 6.390409e-01 7.705696e-01 0.877488172    0.00   0.00      1.00
49   1.00000000 5.109870e-01 7.910794e-01 0.574173328    0.00   0.00      1.00
50   1.00000000 9.717431e-01 2.845320e-01 0.414544808    0.00   0.00      1.00
51   1.00000000 2.900410e-02 9.621521e-01 0.549418236    0.00   0.00      1.00
52   0.98925781 9.297263e-01 6.193383e-02 0.105675308    0.00   0.02      0.98
53   1.00000000 4.172652e-01 8.355174e-01 0.733412435    0.00   0.00      1.00
54   0.98921875 9.171334e-01 2.301608e-01 0.480879636    0.00   0.03      0.97
55   0.57203125 2.000268e-02 9.440695e-02 0.078132974    0.10   0.74      0.16
56   1.00000000 2.565823e-01 9.952597e-01 0.065263567    0.00   0.00      1.00
57   0.99988281 2.147057e-01 6.468616e-01 0.787982855    0.00   0.00      1.00
58   0.99976562 8.176249e-01 5.775022e-01 0.088912382    0.00   0.00      1.00
59   0.73628906 4.822700e-01 6.699426e-02 0.524983859    0.04   0.39      0.57
60   1.00000000 9.073077e-01 8.609244e-01 0.238533344    0.00   0.00      1.00
61   1.00000000 7.816843e-01 9.774794e-01 0.821161022    0.00   0.00      1.00
62   0.99148437 1.311249e-01 4.327732e-01 0.281502319    0.00   0.04      0.96
63   1.00000000 7.996345e-01 7.696439e-01 0.067478466    0.00   0.00      1.00
64   1.00000000 6.085436e-01 6.954544e-01 0.837372849    0.00   0.00      1.00
65   0.54664062 2.754487e-01 5.918196e-02 0.539804403    0.08   0.66      0.26
66   0.83312500 3.978239e-01 1.438961e-01 0.253306458    0.00   0.42      0.58
67   1.00000000 4.323327e-01 7.897050e-01 0.419154214    0.00   0.00      1.00
68   0.27300781 2.108647e-02 3.522109e-02 0.873036733    0.24   0.73      0.03
69   0.79082031 6.591882e-01 2.528675e-02 0.756866094    0.13   0.12      0.75
70   0.51515625 5.812243e-01 1.704539e-02 0.291466717    0.42   0.12      0.46
71   0.96500000 9.093901e-01 1.442048e-01 0.377875496    0.00   0.09      0.91
72   0.92621094 6.382421e-01 1.770942e-01 0.589284047    0.00   0.23      0.77
73   0.99992187 8.772579e-01 5.294399e-01 0.733709550    0.00   0.00      1.00
74   0.99859375 9.701062e-01 1.327833e-01 0.053073327    0.00   0.00      1.00
75   0.99996094 1.353455e-01 6.527803e-01 0.994332141    0.00   0.00      1.00
76   0.99992187 4.671240e-01 6.727654e-01 0.645513941    0.00   0.00      1.00
77   1.00000000 2.677393e-01 7.124572e-01 0.993663092    0.00   0.00      1.00
78   0.99832031 2.128489e-02 5.554885e-01 0.620180928    0.00   0.01      0.99
79   1.00000000 9.606902e-01 5.215799e-01 0.389888769    0.00   0.00      1.00
80   0.97675781 8.741196e-01 2.342922e-01 0.600702701    0.00   0.08      0.92
81   0.87757812 2.705618e-01 1.992537e-01 0.680264646    0.00   0.40      0.60
82   0.99136719 1.144653e-01 4.575503e-01 0.589661004    0.00   0.01      0.99
83   0.95859375 1.205161e-01 3.252307e-01 0.448030763    0.00   0.18      0.82
84   0.99156250 4.607284e-01 4.064381e-01 0.961201327    0.00   0.03      0.97
85   1.00000000 7.172710e-01 9.602091e-01 0.311719566    0.00   0.00      1.00
86   1.00000000 2.913985e-01 9.882302e-01 0.936907833    0.00   0.00      1.00
87   0.90671875 8.345252e-01 5.981927e-02 0.587450387    0.01   0.15      0.84
88   1.00000000 4.158697e-02 7.572230e-01 0.930873206    0.00   0.00      1.00
89   0.98972656 6.332878e-01 3.520165e-01 0.143287495    0.00   0.08      0.92
90   0.99906250 1.182894e-01 5.835906e-01 0.401162838    0.00   0.02      0.98
91   1.00000000 5.301902e-01 9.006581e-01 0.567190069    0.00   0.00      1.00
92   0.96976562 9.396175e-01 1.456567e-01 0.731700989    0.00   0.07      0.93
93   0.85722656 7.777851e-01 7.148290e-02 0.519315906    0.02   0.22      0.76
94   1.00000000 7.749831e-01 7.999957e-01 0.830675297    0.00   0.00      1.00
95   1.00000000 2.427424e-01 9.900452e-01 0.999635438    0.00   0.00      1.00
96   1.00000000 9.758929e-01 7.584705e-01 0.430642556    0.00   0.00      1.00
97   0.99996094 9.558952e-01 6.711153e-01 0.124911302    0.00   0.00      1.00
98   0.99851563 1.680858e-01 5.584601e-01 0.278993086    0.00   0.00      1.00
99   1.00000000 2.683889e-01 7.477300e-01 0.553377812    0.00   0.00      1.00
100  1.00000000 7.538371e-01 9.442366e-01 0.482493426    0.00   0.00      1.00
101  0.94535156 3.570139e-01 2.623314e-01 0.372770533    0.00   0.23      0.77
102  1.00000000 7.347427e-01 9.402647e-01 0.142798000    0.00   0.00      1.00
103  0.99996094 2.975443e-01 6.732366e-01 0.628520240    0.00   0.00      1.00
104  1.00000000 9.823666e-01 8.516096e-01 0.962078544    0.00   0.00      1.00
105  0.99511719 7.598175e-01 3.902924e-01 0.706421153    0.00   0.03      0.97
106  1.00000000 1.140455e-01 9.668433e-01 0.249516021    0.00   0.00      1.00
107  0.99949219 1.792286e-02 6.325017e-01 0.842107374    0.00   0.00      1.00
108  1.00000000 8.955192e-01 7.993203e-01 0.766558594    0.00   0.00      1.00
109  0.83226563 1.535828e-01 1.925185e-01 0.464676304    0.00   0.60      0.40
110  1.00000000 3.356936e-01 9.894361e-01 0.947114070    0.00   0.00      1.00
111  0.96015625 5.283572e-02 3.327229e-01 0.933400392    0.00   0.14      0.86
112  0.95113281 6.274040e-01 2.124670e-01 0.198185968    0.00   0.13      0.87
113  1.00000000 6.260287e-01 9.215732e-01 0.092622244    0.00   0.00      1.00
114  0.99843750 6.703952e-01 5.224734e-01 0.673128262    0.00   0.00      1.00
115  0.99367187 7.044302e-01 3.588172e-01 0.160064258    0.00   0.05      0.95
116  1.00000000 6.349918e-01 7.912075e-01 0.019962275    0.00   0.00      1.00
117  0.76929687 6.556402e-01 6.355537e-02 0.957532081    0.00   0.37      0.63
118  1.00000000 4.499245e-01 9.821354e-01 0.344389566    0.00   0.00      1.00
119  0.96750000 7.385073e-01 2.738577e-01 0.574782585    0.00   0.14      0.86
120  0.92816406 7.562949e-01 1.615570e-01 0.928050122    0.00   0.19      0.81
121  0.99808594 6.169069e-02 5.105561e-01 0.239766209    0.00   0.01      0.99
122  1.00000000 6.832327e-01 8.430399e-01 0.238296115    0.00   0.00      1.00
123  0.95300781 7.484721e-01 1.395945e-01 0.725268189    0.00   0.16      0.84
124  0.97925781 2.712108e-01 3.553336e-01 0.208623147    0.00   0.08      0.92
125  1.00000000 6.085288e-01 8.618444e-01 0.311326782    0.00   0.00      1.00
126  0.99992187 7.761155e-01 5.466727e-01 0.786777822    0.00   0.00      1.00
127  0.99976562 1.527332e-01 6.474246e-01 0.622027873    0.00   0.01      0.99
128  0.84847656 4.545735e-01 1.479612e-01 0.775163020    0.00   0.41      0.59
129  0.99996094 5.792511e-01 7.222804e-01 0.428668872    0.00   0.00      1.00
130  0.99148437 2.115094e-01 4.295322e-01 0.066856584    0.00   0.02      0.98
131  0.99957031 6.494480e-01 6.036509e-01 0.452965514    0.00   0.01      0.99
132  0.98804687 7.667082e-01 3.431716e-01 0.471093782    0.00   0.03      0.97
133  1.00000000 4.048929e-01 8.835852e-01 0.036236759    0.00   0.00      1.00
134  0.99996094 9.008291e-01 6.847172e-01 0.489225191    0.00   0.00      1.00
135  1.00000000 3.066584e-01 7.715120e-01 0.927255849    0.00   0.00      1.00
136  1.00000000 7.313584e-01 6.911290e-01 0.659691260    0.00   0.00      1.00
137  1.00000000 3.433719e-01 9.076446e-01 0.996537390    0.00   0.00      1.00
138  0.99585937 1.042164e-01 5.067573e-01 0.354080873    0.00   0.02      0.98
139  0.99976562 4.153300e-01 6.451342e-01 0.387971303    0.00   0.00      1.00
140  1.00000000 4.114280e-01 9.361907e-01 0.645174193    0.00   0.00      1.00
141  1.00000000 3.963204e-02 8.775107e-01 0.602590014    0.00   0.00      1.00
142  0.99984375 2.084944e-01 6.838798e-01 0.775334337    0.00   0.00      1.00
143  0.99914063 3.337642e-01 5.676548e-01 0.458220632    0.00   0.00      1.00
144  0.98230469 8.411508e-01 2.836140e-01 0.483908936    0.00   0.02      0.98
145  1.00000000 7.066215e-01 9.716104e-01 0.005160031    0.00   0.00      1.00
146  0.91843750 1.927768e-01 2.384538e-01 0.558943006    0.00   0.33      0.67
147  0.99722656 7.600808e-01 3.780920e-01 0.932130692    0.00   0.01      0.99
148  0.96664063 2.266456e-01 3.206830e-01 0.600165509    0.00   0.19      0.81
149  0.99058594 7.114720e-01 3.573338e-01 0.453489444    0.00   0.03      0.97
150  0.99980469 8.657301e-01 5.629864e-01 0.349984600    0.00   0.00      1.00
151  1.00000000 7.252471e-01 8.501862e-01 0.976103368    0.00   0.00      1.00
152  0.92148438 7.700084e-01 1.456284e-01 0.165431296    0.00   0.20      0.80
153  0.80316406 4.170066e-01 1.100977e-01 0.176846236    0.01   0.44      0.55
154  1.00000000 7.418577e-01 8.585922e-01 0.962971702    0.00   0.00      1.00
155  0.91613281 7.663235e-01 1.239761e-01 0.174056907    0.00   0.20      0.80
156  0.99496094 8.340823e-01 2.963195e-01 0.453884089    0.00   0.03      0.97
157  0.92199219 1.472596e-01 2.439167e-01 0.370244044    0.00   0.35      0.65
158  1.00000000 5.631264e-01 7.066490e-01 0.834887721    0.00   0.00      1.00
159  0.91261719 5.095990e-01 2.009969e-01 0.690489595    0.00   0.29      0.71
160  1.00000000 4.192628e-01 8.919162e-01 0.324712803    0.00   0.00      1.00
161  0.96066406 1.409990e-01 3.189436e-01 0.138787992    0.00   0.16      0.84
162  0.97910156 9.319662e-01 1.120190e-01 0.602760448    0.00   0.04      0.96
163  0.99750000 6.421887e-01 4.777904e-01 0.448108746    0.00   0.00      1.00
164  1.00000000 2.982724e-01 7.867197e-01 0.808152064    0.00   0.00      1.00
165  0.99484375 6.282215e-01 4.145210e-01 0.576957555    0.00   0.01      0.99
