     prop.aneu   prob.meio   prob.mito    dispersal euploid mosaic aneuploid
1    0.9985156 0.352089344 0.505236016 0.9279579832    0.00   0.00      1.00
2    0.9995703 0.318217526 0.600536316 0.3566007814    0.00   0.00      1.00
3    1.0000000 0.726749817 0.997585285 0.8051177487    0.00   0.00      1.00
4    0.5754297 0.237006054 0.060901434 0.9922940710    0.06   0.63      0.31
5    0.9999609 0.190970368 0.794019251 0.2365286322    0.00   0.00      1.00
6    1.0000000 0.425226890 0.877048388 0.1350493303    0.00   0.00      1.00
7    1.0000000 0.483512985 0.909056897 0.8493934001    0.00   0.00      1.00
8    0.9416406 0.434199756 0.232713824 0.8119120044    0.00   0.27      0.73
9    1.0000000 0.940816087 0.825708822 0.2954901955    0.00   0.00      1.00
10   1.0000000 0.546299795 0.900951254 0.0695993272    0.00   0.00      1.00
11   0.5158594 0.353821580 0.036089494 0.2133724836    0.31   0.32      0.37
12   1.0000000 0.261033295 0.795067681 0.3932518961    0.00   0.00      1.00
13   0.8597266 0.758466936 0.043608133 0.5984707035    0.01   0.19      0.80
14   1.0000000 0.992998519 0.555967852 0.1878974310    0.00   0.00      1.00
15   0.9968750 0.186328847 0.493250269 0.3509669392    0.00   0.02      0.98
16   1.0000000 0.621322313 0.973472709 0.4683856966    0.00   0.00      1.00
17   0.9095313 0.523883163 0.215607475 0.5255068231    0.00   0.24      0.76
18   0.9914844 0.169167530 0.459554440 0.1151693368    0.00   0.05      0.95
19   0.9373438 0.296659916 0.265202140 0.2089096189    0.00   0.18      0.82
20   1.0000000 0.373632664 0.977452484 0.2510160911    0.00   0.00      1.00
21   0.8845312 0.676587101 0.120068205 0.8180760702    0.00   0.26      0.74
22   0.9896484 0.341830041 0.411451823 0.5783592963    0.00   0.03      0.97
23   1.0000000 0.818658358 0.721867951 0.7319729137    0.00   0.00      1.00
24   0.9553906 0.240954482 0.307121820 0.5436838102    0.00   0.22      0.78
25   1.0000000 0.038242661 0.769453624 0.7934805355    0.00   0.00      1.00
26   1.0000000 0.585169722 0.865849069 0.8251093703    0.00   0.00      1.00
27   1.0000000 0.427615659 0.785397095 0.0194538091    0.00   0.00      1.00
28   0.9967578 0.773648044 0.433737882 0.6809100336    0.00   0.02      0.98
29   0.9998047 0.900935369 0.512838284 0.0175161189    0.00   0.00      1.00
30   0.8268750 0.057099633 0.195560627 0.0444291795    0.02   0.53      0.45
31   1.0000000 0.747397412 0.816891800 0.8133000110    0.00   0.00      1.00
32   0.9664453 0.814483176 0.203306538 0.4133382784    0.00   0.11      0.89
33   0.9897656 0.806254624 0.310803620 0.3498836723    0.00   0.02      0.98
34   0.9828516 0.225642715 0.382258556 0.6710431133    0.00   0.08      0.92
35   0.6195703 0.473780023 0.037713728 0.5070669285    0.12   0.38      0.50
36   0.9976563 0.613062698 0.477402571 0.1442629450    0.00   0.00      1.00
37   0.9583594 0.097225217 0.322129029 0.0779959436    0.00   0.17      0.83
38   0.9876172 0.675053444 0.333380302 0.5801758193    0.00   0.06      0.94
39   1.0000000 0.120702402 0.949996680 0.1583483524    0.00   0.00      1.00
40   0.9839453 0.941022055 0.086777791 0.9883158756    0.00   0.03      0.97
41   1.0000000 0.049841804 0.764328636 0.9293906763    0.00   0.00      1.00
42   1.0000000 0.710358099 0.788356179 0.6625321331    0.00   0.00      1.00
43   0.6795703 0.465676959 0.075515478 0.8598152054    0.00   0.53      0.47
44   0.9962109 0.968790992 0.250348403 0.4427360308    0.00   0.02      0.98
45   0.9997266 0.068392406 0.623140213 0.3762415785    0.00   0.00      1.00
46   0.5295703 0.040206331 0.087008042 0.8881239688    0.01   0.86      0.13
47   1.0000000 0.664161025 0.959699270 0.9776420614    0.00   0.00      1.00
48   1.0000000 0.653045080 0.675738358 0.4127491850    0.00   0.00      1.00
49   1.0000000 0.982625315 0.669894675 0.5841174107    0.00   0.00      1.00
50   0.9996875 0.055568739 0.649453942 0.6010057649    0.00   0.00      1.00
51   1.0000000 0.081188309 0.938904575 0.8917282484    0.00   0.00      1.00
52   0.9864844 0.110633509 0.409998339 0.3345250571    0.00   0.07      0.93
53   0.7613672 0.496857436 0.112172165 0.8342922765    0.00   0.51      0.49
54   0.9069531 0.536835478 0.194366750 0.9597586035    0.00   0.33      0.67
55   1.0000000 0.917547273 0.959353697 0.1662465287    0.00   0.00      1.00
56   0.9994531 0.996260019 0.224025069 0.8925890168    0.00   0.01      0.99
57   0.9999609 0.592359971 0.600348808 0.8607535129    0.00   0.00      1.00
58   0.9964063 0.652670775 0.411271838 0.1915237017    0.00   0.01      0.99
59   0.9992578 0.884666103 0.424549709 0.9560897986    0.00   0.00      1.00
60   0.8751172 0.017060949 0.229396376 0.0714564279    0.00   0.42      0.58
61   1.0000000 0.153831136 0.799458724 0.4285510022    0.00   0.00      1.00
62   1.0000000 0.535541711 0.748132105 0.0402596267    0.00   0.00      1.00
63   0.9714063 0.386959690 0.328565015 0.8055454465    0.00   0.09      0.91
64   1.0000000 0.639031796 0.747310618 0.4690911903    0.00   0.00      1.00
65   1.0000000 0.303864677 0.743206859 0.4232562070    0.00   0.00      1.00
66   1.0000000 0.723013751 0.963025112 0.7826693046    0.00   0.00      1.00
67   1.0000000 0.590887641 0.990108131 0.2792349958    0.00   0.00      1.00
68   1.0000000 0.704104275 0.744119088 0.5897175397    0.00   0.00      1.00
69   1.0000000 0.320505748 0.910691748 0.5222116332    0.00   0.00      1.00
70   0.7628516 0.025834250 0.156419470 0.6047777673    0.00   0.67      0.33
71   0.9707813 0.464715162 0.290404489 0.5817756839    0.00   0.15      0.85
72   1.0000000 0.090459795 0.836248002 0.7664116586    0.00   0.00      1.00
73   0.9959766 0.749444298 0.377261894 0.5396300249    0.00   0.02      0.98
74   0.9998828 0.812653429 0.638941363 0.7735098889    0.00   0.00      1.00
75   0.9998438 0.811828719 0.605074450 0.5215003677    0.00   0.00      1.00
76   1.0000000 0.824965696 0.708380161 0.1199481802    0.00   0.00      1.00
77   0.8356250 0.738685633 0.051403472 0.8099555601    0.03   0.23      0.74
78   0.9819531 0.760358288 0.274561775 0.0569877662    0.00   0.06      0.94
79   1.0000000 0.715740731 0.900659506 0.2848016650    0.00   0.00      1.00
80   0.9992969 0.455539298 0.562788688 0.2069816568    0.00   0.01      0.99
81   1.0000000 0.644950143 0.713962984 0.0107082985    0.00   0.00      1.00
82   0.9976563 0.833904996 0.444969672 0.9830763489    0.00   0.02      0.98
83   1.0000000 0.281342297 0.850855441 0.9159080519    0.00   0.00      1.00
84   0.8412891 0.253140069 0.176823176 0.9176053887    0.00   0.58      0.42
