     prop.aneu    prob.meio   prob.mito   dispersal euploid mosaic aneuploid
1    0.8788281 5.145079e-01 0.151887158 0.613551857    0.00   0.36      0.64
2    0.9946484 5.710063e-01 0.400110133 0.387959211    0.00   0.04      0.96
3    1.0000000 9.684597e-01 0.746347928 0.579243342    0.00   0.00      1.00
4    1.0000000 9.702267e-01 0.600097867 0.108278773    0.00   0.00      1.00
5    0.9943359 8.766753e-01 0.298095562 0.225830532    0.00   0.01      0.99
6    0.5133594 4.105329e-01 0.020593282 0.183580222    0.35   0.22      0.43
7    1.0000000 5.719535e-01 0.846194226 0.150577897    0.00   0.00      1.00
8    1.0000000 4.892321e-01 0.981262612 0.103054338    0.00   0.00      1.00
9    1.0000000 8.899279e-01 0.933738372 0.513636704    0.00   0.00      1.00
10   0.9801953 7.848741e-01 0.250008754 0.939037123    0.00   0.10      0.90
11   1.0000000 9.255492e-01 0.410864365 0.346382772    0.00   0.00      1.00
12   1.0000000 7.910244e-01 0.984689861 0.527794742    0.00   0.00      1.00
13   0.7705078 8.881329e-02 0.150802357 0.273361807    0.00   0.67      0.33
14   0.9851953 7.163169e-01 0.302207874 0.143915894    0.00   0.07      0.93
15   1.0000000 8.633877e-01 0.844666983 0.767085060    0.00   0.00      1.00
16   1.0000000 5.019776e-01 0.944181803 0.353088329    0.00   0.00      1.00
17   0.9999219 3.084451e-02 0.605401094 0.282275967    0.00   0.00      1.00
18   0.6566406 7.488492e-02 0.119295146 0.734111605    0.00   0.86      0.14
19   0.1678906 9.679456e-02 0.017080628 0.936185079    0.54   0.41      0.05
20   0.9976563 6.949274e-02 0.527775154 0.591007120    0.00   0.03      0.97
21   0.9979687 8.379839e-01 0.387641788 0.771746878    0.00   0.03      0.97
22   0.9735547 6.736337e-01 0.241163211 0.585773895    0.00   0.10      0.90
23   1.0000000 7.640710e-01 0.832701174 0.612759801    0.00   0.00      1.00
24   1.0000000 2.967951e-02 0.721098343 0.192973610    0.00   0.00      1.00
25   1.0000000 5.660028e-01 0.971469367 0.506226709    0.00   0.00      1.00
26   0.9899609 6.658835e-01 0.376001043 0.916561623    0.00   0.07      0.93
27   0.9983203 9.394470e-01 0.360344799 0.688684430    0.00   0.00      1.00
28   0.1957422 2.368572e-01 0.012622735 0.136923413    0.74   0.13      0.13
29   1.0000000 2.872668e-01 0.883407757 0.991578285    0.00   0.00      1.00
30   0.8054687 7.645433e-01 0.030958380 0.797091686    0.05   0.21      0.74
31   0.1530078 1.111176e-01 0.006245726 0.325995645    0.74   0.17      0.09
32   0.9998828 6.968882e-01 0.580855106 0.752324344    0.00   0.00      1.00
33   0.9998828 3.415463e-01 0.639589830 0.139628967    0.00   0.00      1.00
34   0.9971484 5.899397e-01 0.463765379 0.340178632    0.00   0.00      1.00
35   1.0000000 1.871019e-01 0.863571257 0.728086397    0.00   0.00      1.00
36   0.9560156 7.088092e-01 0.181594641 0.103428132    0.00   0.15      0.85
37   0.9981641 2.329163e-01 0.499064190 0.787114174    0.00   0.02      0.98
38   1.0000000 4.025919e-01 0.767968853 0.043520585    0.00   0.00      1.00
39   1.0000000 9.972767e-01 0.704195443 0.155877881    0.00   0.00      1.00
40   0.8365234 1.929203e-01 0.184889957 0.933995047    0.00   0.48      0.52
41   1.0000000 2.057579e-01 0.951021230 0.567072374    0.00   0.00      1.00
42   0.8937109 2.091500e-01 0.205334898 0.568918995    0.00   0.40      0.60
43   0.7764844 3.661375e-02 0.161287620 0.979293946    0.00   0.69      0.31
44   1.0000000 5.414129e-01 0.921623585 0.252154211    0.00   0.00      1.00
45   0.8961719 2.146200e-01 0.231355520 0.016678012    0.01   0.39      0.60
46   0.9775000 7.873458e-01 0.252374333 0.786116213    0.00   0.12      0.88
47   0.9983203 6.506966e-01 0.450733352 0.164225559    0.00   0.00      1.00
48   0.9991016 5.048862e-01 0.559491107 0.980030497    0.00   0.01      0.99
49   1.0000000 2.205026e-01 0.793570246 0.023284492    0.00   0.00      1.00
50   0.9999219 7.077131e-01 0.577413371 0.659874195    0.00   0.00      1.00
51   0.9369141 8.104932e-01 0.131951964 0.951174148    0.01   0.14      0.85
52   0.9996484 2.621472e-01 0.625938707 0.314418676    0.00   0.00      1.00
53   1.0000000 3.924820e-01 0.694552228 0.538942995    0.00   0.00      1.00
54   0.8208984 6.142575e-01 0.113186036 0.432467787    0.03   0.38      0.59
55   0.6460547 4.466143e-01 0.069453498 0.953223550    0.02   0.57      0.41
56   1.0000000 6.040891e-01 0.969014577 0.229193786    0.00   0.00      1.00
57   0.9999609 1.244666e-01 0.735972810 0.542381014    0.00   0.00      1.00
58   0.9371484 5.832857e-01 0.185325725 0.127143456    0.00   0.21      0.79
59   0.9401172 5.081008e-01 0.227578199 0.726586756    0.00   0.23      0.77
60   0.9987109 3.078310e-01 0.581095008 0.181207991    0.00   0.00      1.00
61   0.9985937 4.855762e-02 0.549314132 0.743293393    0.00   0.01      0.99
62   0.9997656 2.595352e-01 0.609505785 0.805589662    0.00   0.00      1.00
63   1.0000000 3.959614e-02 0.701268707 0.202559094    0.00   0.00      1.00
64   0.8965625 3.898902e-01 0.203997627 0.045716040    0.03   0.23      0.74
65   1.0000000 1.864562e-01 0.954227808 0.235904927    0.00   0.00      1.00
66   0.9172656 2.852713e-01 0.226276838 0.151486367    0.00   0.32      0.68
67   0.9731641 3.506722e-01 0.315416737 0.517348795    0.00   0.12      0.88
68   0.9919531 7.357296e-01 0.350077448 0.180504778    0.00   0.02      0.98
69   0.9123828 6.666841e-01 0.137072301 0.637459844    0.00   0.24      0.76
70   0.9067578 1.218940e-01 0.243910639 0.281093761    0.00   0.29      0.71
71   1.0000000 3.787974e-02 0.854519829 0.049276645    0.00   0.00      1.00
72   1.0000000 3.940156e-01 0.807304258 0.515744951    0.00   0.00      1.00
73   0.9998047 7.690873e-01 0.612868016 0.366987241    0.00   0.00      1.00
74   1.0000000 9.654269e-01 0.518795144 0.364126865    0.00   0.00      1.00
75   0.7451953 5.707201e-01 0.084094053 0.133086076    0.09   0.36      0.55
76   0.5934375 1.777489e-01 0.085616110 0.808872110    0.02   0.76      0.22
77   0.9997266 5.377680e-01 0.579545855 0.210942837    0.00   0.00      1.00
78   1.0000000 6.406829e-01 0.799987782 0.819565289    0.00   0.00      1.00
79   0.8557422 7.407652e-01 0.082703765 0.099970530    0.04   0.18      0.78
80   1.0000000 1.608971e-01 0.751618968 0.606496018    0.00   0.00      1.00
81   0.9819922 4.531824e-01 0.360503752 0.355537154    0.00   0.09      0.91
82   0.9909766 5.774555e-01 0.356028440 0.249277516    0.00   0.05      0.95
83   0.9996484 4.824849e-01 0.628886019 0.137754407    0.00   0.00      1.00
84   0.9615625 3.129795e-01 0.307215067 0.637528155    0.00   0.18      0.82
85   0.8375391 2.040140e-01 0.170533081 0.879188052    0.01   0.52      0.47
86   1.0000000 2.797309e-01 0.881861733 0.090845119    0.00   0.00      1.00
87   1.0000000 9.057897e-01 0.706249676 0.397882913    0.00   0.00      1.00
