     prop.aneu    prob.meio    prob.mito    dispersal euploid mosaic aneuploid
1    1.0000000 0.3935198402 0.7340273426 0.0352903749    0.00   0.00      1.00
2    0.9729297 0.2263232586 0.3502114215 0.2353725769    0.00   0.11      0.89
3    0.9836328 0.6788006097 0.3178831809 0.6455278464    0.00   0.05      0.95
4    0.9996484 0.6116316146 0.5825795545 0.3850791128    0.00   0.01      0.99
5    0.9999219 0.8461402059 0.6840469455 0.5750344114    0.00   0.01      0.99
6    0.9930859 0.8148392003 0.3307223320 0.2804451149    0.00   0.06      0.94
7    1.0000000 0.7220547749 0.8020742130 0.4393759663    0.00   0.00      1.00
8    0.9856641 0.4240931838 0.3768136699 0.7135706046    0.00   0.09      0.91
9    0.9880469 0.7692543194 0.3082854238 0.3450350598    0.00   0.04      0.96
10   0.8666406 0.3647681684 0.1836618234 0.7367334573    0.00   0.43      0.57
11   0.4248438 0.2249899798 0.0424685131 0.0673333728    0.40   0.36      0.24
12   1.0000000 0.9959445714 0.7524277319 0.7905106812    0.00   0.00      1.00
13   0.9999609 0.5865419393 0.6760501864 0.1187058827    0.00   0.00      1.00
14   0.9978906 0.6224248186 0.4738314298 0.8505130988    0.00   0.00      1.00
15   0.9820313 0.8642407802 0.1997648638 0.9140806941    0.00   0.05      0.95
16   0.9677734 0.4029517998 0.3113853578 0.6655404794    0.00   0.11      0.89
17   0.9732812 0.7508520419 0.2760458991 0.7072284014    0.00   0.15      0.85
18   0.7268750 0.0883363015 0.1324013527 0.3953194199    0.00   0.69      0.31
19   0.8935937 0.7375753664 0.0869121032 0.3395872128    0.02   0.19      0.79
20   0.9990234 0.5950836292 0.5269751444 0.2729527743    0.00   0.01      0.99
21   0.8764844 0.3316455493 0.1859380938 0.3810145394    0.00   0.34      0.66
22   1.0000000 0.6499021142 0.9860245429 0.9921854499    0.00   0.00      1.00
23   0.9995312 0.7587161267 0.5647551622 0.2328614446    0.00   0.00      1.00
24   0.9747656 0.0595511897 0.3531603513 0.4434852242    0.00   0.13      0.87
25   1.0000000 0.9850821064 0.0098478431 0.5216038586    0.00   0.00      1.00
26   0.9730859 0.8508791220 0.1599194123 0.9544284043    0.00   0.09      0.91
27   0.9996094 0.4150095119 0.6048969897 0.2092596262    0.00   0.01      0.99
28   1.0000000 0.1686129400 0.8438730901 0.1589611310    0.00   0.00      1.00
29   1.0000000 0.6637321217 0.7335858042 0.0957642072    0.00   0.00      1.00
30   0.9222656 0.3582740002 0.2355218770 0.3629510528    0.00   0.28      0.72
31   0.3730469 0.2527191939 0.0344844770 0.6466711075    0.26   0.55      0.19
32   0.9967187 0.6756633236 0.4543710959 0.6675502830    0.00   0.02      0.98
33   0.8919922 0.0569672163 0.2359536251 0.2488077104    0.00   0.38      0.62
34   1.0000000 0.5954265397 0.7680953655 0.2038771552    0.00   0.00      1.00
35   0.8784766 0.3210799845 0.1829485439 0.5698048221    0.00   0.40      0.60
36   0.8266016 0.8256060793 0.0243044198 0.4955580225    0.10   0.12      0.78
37   0.8560156 0.5950633357 0.1296360686 0.1247734723    0.04   0.32      0.64
38   0.9998047 0.3991615509 0.6438986980 0.1421670711    0.00   0.00      1.00
39   0.9993359 0.2983700184 0.6228601802 0.9096528147    0.00   0.00      1.00
40   0.9973047 0.3558372408 0.5112122120 0.0363197627    0.00   0.02      0.98
41   0.9998828 0.8270954215 0.6150780872 0.7585945774    0.00   0.00      1.00
42   0.7903516 0.6156137886 0.0708973769 0.4013552768    0.06   0.31      0.63
43   0.9207422 0.5283461811 0.2060268815 0.5398428850    0.00   0.25      0.75
44   1.0000000 0.8488554915 0.8417685605 0.4845373936    0.00   0.00      1.00
45   0.9999219 0.7346390507 0.6524196055 0.5438563151    0.00   0.00      1.00
46   0.9258594 0.5700194177 0.1850805480 0.7753219353    0.00   0.24      0.76
