      prop.aneu    prob.meio   prob.mito    dispersal euploid mosaic aneuploid
1    0.99992187 0.5230454549 0.618729197 0.2782273593    0.00   0.00      1.00
2    0.98515625 0.4317337759 0.374029081 0.1603100114    0.00   0.02      0.98
3    1.00000000 0.0388713584 0.876463178 0.5541234501    0.00   0.00      1.00
4    1.00000000 0.3118845257 0.951418779 0.3432569210    0.00   0.00      1.00
5    1.00000000 0.6723902072 0.671701472 0.5554119530    0.00   0.00      1.00
6    1.00000000 0.9166169523 0.923393983 0.9300019417    0.00   0.00      1.00
7    0.99992187 0.8283681478 0.562998896 0.9201714420    0.00   0.00      1.00
8    1.00000000 0.3699522442 0.700615570 0.2174291373    0.00   0.00      1.00
9    0.99910156 0.6301707451 0.489515458 0.6941240320    0.00   0.00      1.00
10   0.99746094 0.6078720151 0.445120861 0.2088652318    0.00   0.01      0.99
11   1.00000000 0.5291498418 0.774028337 0.2298772817    0.00   0.00      1.00
12   1.00000000 0.5751482313 0.774593068 0.9986303954    0.00   0.00      1.00
13   0.99933594 0.2096918563 0.572710040 0.1250782744    0.00   0.00      1.00
14   0.99687500 0.9622322286 0.322893224 0.5243811498    0.00   0.01      0.99
15   0.99949219 0.8979899248 0.532905963 0.2112685801    0.00   0.00      1.00
16   0.94257813 0.0039463509 0.309891895 0.8444899369    0.00   0.30      0.70
17   1.00000000 0.8244293777 0.719751043 0.5777058713    0.00   0.00      1.00
18   0.99164063 0.2813264232 0.423872786 0.4586717600    0.00   0.06      0.94
19   0.99933594 0.0019736663 0.613483717 0.0435636295    0.00   0.00      1.00
20   0.99957031 0.7077758296 0.585026983 0.2951240097    0.00   0.00      1.00
21   0.87332031 0.1505214027 0.203685435 0.7841143070    0.00   0.49      0.51
22   0.99636719 0.3615823470 0.476654197 0.1179855717    0.00   0.02      0.98
23   0.93636719 0.4377125672 0.235850394 0.2183524305    0.00   0.28      0.72
24   0.99417969 0.9532805779 0.270154161 0.5965305213    0.00   0.01      0.99
25   1.00000000 0.9540857149 0.735399772 0.2926733857    0.00   0.00      1.00
26   0.74148437 0.6147192607 0.059790508 0.2857771628    0.07   0.33      0.60
27   0.98054688 0.8664069376 0.206730009 0.1429242690    0.00   0.04      0.96
28   0.98781250 0.8515634954 0.254067262 0.8020712233    0.00   0.02      0.98
29   0.99933594 0.8061728964 0.546600206 0.0190972253    0.00   0.01      0.99
30   0.96421875 0.3634166701 0.298698653 0.3739977665    0.00   0.19      0.81
31   0.99996094 0.3846675421 0.717652523 0.3295602233    0.00   0.00      1.00
32   1.00000000 0.9577614528 0.619935088 0.7022306607    0.00   0.00      1.00
33   0.45632812 0.2096649946 0.048398518 0.5663345112    0.16   0.61      0.23
34   1.00000000 0.7326082371 0.701992407 0.4662485933    0.00   0.00      1.00
35   1.00000000 0.1568106979 0.702516881 0.4621966342    0.00   0.00      1.00
36   1.00000000 0.9212506677 0.888277604 0.3836783506    0.00   0.00      1.00
37   0.90285156 0.0320157879 0.243167697 0.8169920733    0.00   0.35      0.65
38   0.99953125 0.9131312955 0.470814425 0.7676793756    0.00   0.00      1.00
39   1.00000000 0.1034733960 0.989372918 0.9995312756    0.00   0.00      1.00
40   0.99859375 0.7236862232 0.459704553 0.0798290917    0.00   0.00      1.00
41   0.99988281 0.6579117430 0.654693821 0.7374680436    0.00   0.00      1.00
