     prop.aneu    prob.meio    prob.mito   dispersal euploid mosaic aneuploid
1    0.9923437 0.9200600251 0.3008488268 0.763106756    0.00   0.03      0.97
2    0.9999219 0.6544590588 0.5784432024 0.263741592    0.00   0.00      1.00
3    1.0000000 0.0490553509 0.9483400050 0.799313765    0.00   0.00      1.00
4    0.9978906 0.3292397305 0.5014205731 0.167518693    0.00   0.02      0.98
5    0.9996484 0.3212571989 0.6044561481 0.292067862    0.00   0.00      1.00
6    0.7438672 0.6070951251 0.0343559275 0.682254354    0.07   0.28      0.65
7    0.8751172 0.2393953693 0.2026342598 0.768965374    0.00   0.47      0.53
8    0.9291016 0.0365045618 0.2723889237 0.398850807    0.00   0.25      0.75
9    1.0000000 0.7005324650 0.9623635430 0.122125052    0.00   0.00      1.00
10   1.0000000 0.4693062960 0.7066706929 0.180442141    0.00   0.00      1.00
11   0.9788281 0.7824229386 0.2603820444 0.217324717    0.00   0.12      0.88
12   1.0000000 0.6358012417 0.9946581109 0.825754651    0.00   0.00      1.00
13   0.9770703 0.5880789987 0.3010799270 0.064777715    0.00   0.09      0.91
14   1.0000000 0.8169822206 0.5808307792 0.880256735    0.00   0.00      1.00
15   0.9881641 0.0610620196 0.4398745042 0.627789950    0.00   0.06      0.94
16   0.9998828 0.3797183298 0.6614248052 0.936733595    0.00   0.00      1.00
17   1.0000000 0.8142641005 0.8500257318 0.141986989    0.00   0.00      1.00
18   0.6946094 0.5377104806 0.0516612546 0.426324106    0.10   0.37      0.53
19   0.9999219 0.8471610714 0.6885852462 0.439132668    0.00   0.00      1.00
20   0.9977344 0.5787374303 0.4640036158 0.472033780    0.00   0.00      1.00
21   0.7075000 0.5964376898 0.0114014316 0.992781356    0.24   0.08      0.68
22   0.4330859 0.2457480461 0.0469232788 0.073234962    0.32   0.47      0.21
23   0.8580859 0.6566319717 0.1277249132 0.864053829    0.01   0.35      0.64
24   0.9998047 0.6503340220 0.5482416328 0.618723438    0.00   0.00      1.00
25   0.9997266 0.1334713490 0.6900155244 0.065910383    0.00   0.00      1.00
26   0.9998047 0.1895073305 0.6104870520 0.827297122    0.00   0.00      1.00
27   1.0000000 0.3926712016 0.8088036517 0.626181005    0.00   0.00      1.00
28   1.0000000 0.4441370803 0.7375513425 0.859577572    0.00   0.00      1.00
29   1.0000000 0.6427832781 0.9048941385 0.209775599    0.00   0.00      1.00
30   0.9995312 0.7834335191 0.5839417619 0.486069441    0.00   0.00      1.00
31   1.0000000 0.5502309110 0.8191649346 0.821824654    0.00   0.00      1.00
32   0.9286719 0.7100233233 0.1684866855 0.224835020    0.00   0.21      0.79
33   1.0000000 0.4149231999 0.7145375360 0.896685149    0.00   0.00      1.00
34   0.9326953 0.6364468636 0.1700992670 0.528516605    0.00   0.12      0.88
35   1.0000000 0.9977047981 0.5631902912 0.888825897    0.00   0.00      1.00
36   0.9999609 0.3453678798 0.7031517483 0.823663745    0.00   0.01      0.99
37   0.9999219 0.5975271473 0.6617448151 0.644631531    0.00   0.00      1.00
38   0.9999609 0.1207710451 0.8365691241 0.182741167    0.00   0.00      1.00
39   0.9840234 0.7831548960 0.2632591033 0.161325771    0.00   0.07      0.93
40   1.0000000 0.9081357513 0.8754315404 0.064409536    0.00   0.00      1.00
41   1.0000000 0.8595598496 0.8549059755 0.206990311    0.00   0.00      1.00
42   0.9990234 0.6732532002 0.5759544994 0.255038430    0.00   0.01      0.99
43   1.0000000 0.5390845058 0.7745455075 0.415519512    0.00   0.00      1.00
44   0.9990234 0.8706859762 0.4456052089 0.898313158    0.00   0.00      1.00
45   0.9998828 0.0231112912 0.6315973965 0.129346836    0.00   0.00      1.00
46   0.5087109 0.0087417909 0.0782009552 0.793260147    0.02   0.90      0.08
47   0.8123047 0.5629230100 0.0927453984 0.178263106    0.02   0.32      0.66
48   0.9967187 0.6705965544 0.3943724462 0.988621603    0.00   0.02      0.98
49   0.9960938 0.3498221093 0.4723348811 0.076198049    0.00   0.02      0.98
50   0.9997656 0.8931710667 0.6022268489 0.843688079    0.00   0.00      1.00
51   1.0000000 0.7574178183 0.9575080604 0.103962212    0.00   0.00      1.00
52   1.0000000 0.0753294965 0.8002583305 0.435839140    0.00   0.00      1.00
53   0.7968750 0.6048526375 0.0562851580 0.169580014    0.10   0.21      0.69
54   0.9620313 0.1668565876 0.3079388060 0.007962818    0.00   0.14      0.86
55   1.0000000 0.5502186348 0.8394069513 0.298031809    0.00   0.00      1.00
56   0.6551953 0.4626073870 0.0496913828 0.791421333    0.05   0.46      0.49
57   0.9525391 0.9313541071 0.0091356807 0.639601785    0.03   0.02      0.95
58   0.9800781 0.9788127434 0.0016334709 0.040832087    0.02   0.00      0.98
59   0.9486719 0.7944834521 0.1735323535 0.552042870    0.00   0.15      0.85
60   0.4741797 0.5629022038 0.0013680309 0.687118249    0.50   0.03      0.47
61   0.9886719 0.2903852661 0.3894203983 0.014667542    0.00   0.07      0.93
62   1.0000000 0.1369135969 0.8817599735 0.315768395    0.00   0.00      1.00
63   0.9517969 0.4645278866 0.2581018470 0.576857627    0.00   0.16      0.84
64   0.9814844 0.4175343933 0.3722687114 0.094821196    0.00   0.08      0.92
65   0.9960156 0.9368426742 0.3460769658 0.079084506    0.00   0.04      0.96
66   0.9980469 0.6640723480 0.4680582199 0.354547303    0.00   0.01      0.99
67   1.0000000 0.9957144759 0.8843880857 0.546301233    0.00   0.00      1.00
68   0.9999609 0.5881941190 0.6701092192 0.600051293    0.00   0.00      1.00
69   0.9298047 0.6482595378 0.1821945163 0.239170958    0.00   0.23      0.77
70   0.9956641 0.2829548789 0.4665335554 0.236458068    0.00   0.01      0.99
71   0.9926953 0.0458439514 0.4410860303 0.368351841    0.00   0.03      0.97
72   0.9413281 0.3556556976 0.2654602532 0.323420764    0.00   0.23      0.77
73   1.0000000 0.3883047404 0.9008975462 0.414248850    0.00   0.00      1.00
74   0.9976563 0.0383174138 0.5409273864 0.007940339    0.00   0.01      0.99
75   1.0000000 0.5098236022 0.8298787663 0.006706717    0.00   0.00      1.00
76   0.9913281 0.2336216290 0.4198874859 0.086657306    0.00   0.05      0.95
77   0.7418359 0.4392600944 0.1123426189 0.079744349    0.10   0.43      0.47
78   0.7048828 0.2930648436 0.1184531515 0.343349916    0.05   0.57      0.38
79   1.0000000 0.9509881018 0.9883228103 0.437647141    0.00   0.00      1.00
80   1.0000000 0.9562510983 0.6557188535 0.803421603    0.00   0.00      1.00
81   0.9957031 0.0652129976 0.4907783628 0.364536451    0.00   0.01      0.99
82   1.0000000 0.2973869364 0.9819745077 0.447800105    0.00   0.00      1.00
83   0.9776172 0.2752839800 0.3255987037 0.342370862    0.00   0.05      0.95
84   0.9987500 0.4211157134 0.5417308321 0.156542470    0.00   0.00      1.00
85   1.0000000 0.2537516535 0.9668426965 0.165154834    0.00   0.00      1.00
86   1.0000000 0.6272461473 0.9635957545 0.106921453    0.00   0.00      1.00
87   0.6728125 0.1763817950 0.1125374732 0.081589698    0.06   0.59      0.35
88   1.0000000 0.9422494224 0.9511983772 0.595897825    0.00   0.00      1.00
89   0.5432422 0.0404443450 0.0885937398 0.953838225    0.00   0.92      0.08
90   1.0000000 0.4442521168 0.8344763713 0.095475855    0.00   0.00      1.00
91   0.9335547 0.0547581213 0.2907651386 0.795472789    0.00   0.28      0.72
92   1.0000000 0.7845085650 0.8723550101 0.922692932    0.00   0.00      1.00
93   0.9999609 0.5676799957 0.6130794832 0.848961396    0.00   0.00      1.00
94   0.9994141 0.7947743468 0.4804771626 0.313147644    0.00   0.01      0.99
95   0.9978516 0.9799859351 0.3279939627 0.841076457    0.00   0.00      1.00
96   0.5485156 0.3750600182 0.0265383022 0.728641696    0.22   0.34      0.44
97   1.0000000 0.6623751109 0.7150741662 0.222760476    0.00   0.00      1.00
98   1.0000000 0.8640871029 0.7340127318 0.645665356    0.00   0.00      1.00
99   0.9985547 0.0583419083 0.5668318986 0.144154980    0.00   0.00      1.00
100  1.0000000 0.6430719881 0.9967867269 0.631016893    0.00   0.00      1.00
101  0.9571875 0.6630067502 0.2168458367 0.467409276    0.00   0.17      0.83
102  0.9383203 0.8222840698 0.1021009318 0.838345654    0.00   0.15      0.85
103  1.0000000 0.8283737751 0.8085187469 0.174810035    0.00   0.00      1.00
104  1.0000000 0.2389900277 0.9811382380 0.353525535    0.00   0.00      1.00
105  1.0000000 0.4745974315 0.8953286649 0.864928978    0.00   0.00      1.00
106  0.9996484 0.9630150131 0.3294082673 0.129401260    0.00   0.01      0.99
107  1.0000000 0.7913843456 0.8915052661 0.783174609    0.00   0.00      1.00
108  0.9919141 0.9657523464 0.0188846989 0.233475841    0.00   0.01      0.99
109  1.0000000 0.7704421876 0.7914321790 0.345895994    0.00   0.00      1.00
110  0.9202734 0.5680475757 0.1844853021 0.612556202    0.00   0.24      0.76
111  0.9988672 0.5064094414 0.5311793284 0.125999721    0.00   0.00      1.00
112  0.9114062 0.5206457365 0.1568416711 0.485874593    0.00   0.25      0.75
113  0.9957812 0.1495125450 0.4655441288 0.032768535    0.00   0.00      1.00
114  1.0000000 0.6580523348 0.8133058331 0.388967273    0.00   0.00      1.00
115  0.9941797 0.2096153293 0.4666778320 0.736267670    0.00   0.01      0.99
116  0.9999609 0.3552801886 0.7119922421 0.876553919    0.00   0.00      1.00
117  0.9999219 0.3651132898 0.6495446139 0.238327110    0.00   0.00      1.00
118  1.0000000 0.6600950463 0.9256385490 0.028319627    0.00   0.00      1.00
119  1.0000000 0.2154576497 0.9647176948 0.913286691    0.00   0.00      1.00
120  1.0000000 0.9127249804 0.8151086422 0.114783379    0.00   0.00      1.00
121  1.0000000 0.6711678628 0.6898812826 0.153791108    0.00   0.00      1.00
122  0.9488672 0.7629874495 0.1766784068 0.281717563    0.00   0.19      0.81
123  0.9891797 0.6772053321 0.3457876081 0.122699445    0.00   0.04      0.96
124  0.9920703 0.9012890253 0.3254640333 0.140176948    0.00   0.03      0.97
125  1.0000000 0.5835449600 0.8974147185 0.397702270    0.00   0.00      1.00
126  0.9303906 0.0719612411 0.2809892963 0.969292931    0.00   0.27      0.73
127  0.9933594 0.4421602676 0.4392127963 0.518132561    0.00   0.01      0.99
128  0.9999219 0.8718610462 0.5905092678 0.547826632    0.00   0.00      1.00
129  0.9846484 0.9560067698 0.1151323335 0.828064024    0.00   0.04      0.96
130  1.0000000 0.6787918617 0.8083546958 0.607154148    0.00   0.00      1.00
131  0.9978906 0.4896934589 0.5077264637 0.993429478    0.00   0.03      0.97
132  1.0000000 0.8971760629 0.5817096494 0.250885005    0.00   0.00      1.00
133  0.9999609 0.2055381841 0.7182029565 0.951983138    0.00   0.00      1.00
134  1.0000000 0.3354443158 0.9363909075 0.852272541    0.00   0.00      1.00
135  0.8109766 0.7994900935 0.0057821434 0.901078257    0.15   0.05      0.80
136  0.7974609 0.0158776457 0.1812837278 0.784227357    0.00   0.70      0.30
137  1.0000000 0.8529327768 0.9197484409 0.319739281    0.00   0.00      1.00
138  0.9998828 0.8532697465 0.6256386365 0.883367314    0.00   0.00      1.00
139  1.0000000 0.9858831256 0.0955153662 0.412186338    0.00   0.00      1.00
140  1.0000000 0.0909916679 0.9106695063 0.137884700    0.00   0.00      1.00
141  0.9634375 0.8443359423 0.1860474194 0.677527181    0.00   0.13      0.87
142  0.4972266 0.3785546650 0.0386722479 0.225438887    0.19   0.50      0.31
143  1.0000000 0.0002385385 0.7185164543 0.274351275    0.00   0.00      1.00
144  0.5750000 0.0714965723 0.0938657965 0.815877847    0.04   0.76      0.20
145  0.4691797 0.1406752011 0.0648121249 0.750775845    0.05   0.80      0.15
146  0.9984766 0.3929787115 0.5487484252 0.223706312    0.00   0.01      0.99
147  1.0000000 0.6706931766 0.7293551785 0.272267545    0.00   0.00      1.00
148  1.0000000 0.5736983311 0.9157582985 0.917251238    0.00   0.00      1.00
149  0.9845703 0.3655815416 0.3608633387 0.694506218    0.00   0.08      0.92
150  0.9980469 0.7837244985 0.4793934661 0.323880864    0.00   0.02      0.98
151  0.9996094 0.5336926789 0.5992072851 0.159520040    0.00   0.01      0.99
152  0.9995703 0.5922413941 0.5591828325 0.710501846    0.00   0.00      1.00
153  0.7231641 0.0219225383 0.1464737153 0.626553045    0.00   0.71      0.29
154  1.0000000 0.9181785011 0.9585680189 0.689619276    0.00   0.00      1.00
155  1.0000000 0.9368058832 0.9525639955 0.677305967    0.00   0.00      1.00
156  0.8909766 0.0694573610 0.2246798561 0.470866234    0.00   0.42      0.58
157  0.9713281 0.3665069998 0.3029505301 0.401689991    0.00   0.13      0.87
158  1.0000000 0.2586799578 0.7645927281 0.222083547    0.00   0.00      1.00
159  1.0000000 0.9575027272 0.6862776496 0.768646496    0.00   0.00      1.00
160  0.9445313 0.5801656942 0.2287475548 0.065615901    0.01   0.20      0.79
161  1.0000000 0.6326491630 0.8999092323 0.064047908    0.00   0.00      1.00
162  0.9991406 0.6581663606 0.5381178781 0.512685729    0.00   0.00      1.00
163  0.9991406 0.9049099397 0.4523916657 0.688751558    0.00   0.01      0.99
164  0.9973047 0.8611635333 0.4081692644 0.482468690    0.00   0.01      0.99
165  0.9830078 0.2678012159 0.3680305528 0.247097462    0.00   0.08      0.92
166  0.8961328 0.8628173294 0.0307378089 0.680338148    0.04   0.09      0.87
167  1.0000000 0.1239774073 0.8344610971 0.154620261    0.00   0.00      1.00
168  0.6631641 0.3147377113 0.0901139099 0.623939457    0.02   0.64      0.34
169  1.0000000 0.3556164645 0.7365329030 0.898940659    0.00   0.00      1.00
170  0.9030469 0.5385893267 0.1739015917 0.815449096    0.00   0.29      0.71
171  1.0000000 0.1106526612 0.7416883400 0.389968048    0.00   0.00      1.00
172  0.9998828 0.7320260121 0.6064798832 0.372383891    0.00   0.00      1.00
173  0.9812891 0.8987865278 0.2377189631 0.430256190    0.00   0.09      0.91
174  1.0000000 0.6608886400 0.8070273255 0.176214564    0.00   0.00      1.00
175  1.0000000 0.8370153825 0.6009744843 0.388944060    0.00   0.00      1.00
176  1.0000000 0.6819306586 0.9183669935 0.596435598    0.00   0.00      1.00
177  0.9984375 0.9978340401 0.1506990206 0.591243469    0.00   0.01      0.99
178  1.0000000 0.8539744106 0.8593185500 0.542164450    0.00   0.00      1.00
179  0.9310938 0.5188087365 0.2285397714 0.229168713    0.00   0.24      0.76
