      prop.aneu    prob.meio    prob.mito   dispersal euploid mosaic aneuploid
1    0.97074219 0.1164755181 0.3449376561 0.902121947    0.00   0.14      0.86
2    1.00000000 0.1492479388 0.6923188649 0.749767664    0.00   0.00      1.00
3    0.99992187 0.8875254381 0.6493440391 0.685469460    0.00   0.00      1.00
4    0.97343750 0.8101931617 0.2297738236 0.814693606    0.00   0.07      0.93
5    1.00000000 0.0349516554 0.9968261325 0.447266344    0.00   0.00      1.00
6    1.00000000 0.7607446816 0.9545686448 0.722619605    0.00   0.00      1.00
7    1.00000000 0.3353159442 0.7683261489 0.454336857    0.00   0.00      1.00
8    0.99132813 0.5080062929 0.3908705325 0.784019022    0.00   0.03      0.97
9    1.00000000 0.4478861033 0.9158389089 0.678671160    0.00   0.00      1.00
10   1.00000000 0.0228846380 0.7746984402 0.310585223    0.00   0.00      1.00
11   0.99058594 0.2064824137 0.4214573228 0.735877455    0.00   0.03      0.97
12   1.00000000 0.2164345847 0.9089149956 0.339725063    0.00   0.00      1.00
13   1.00000000 0.9243239297 0.9870173826 0.857823930    0.00   0.00      1.00
14   0.99835938 0.6256761479 0.4906649108 0.120956386    0.00   0.01      0.99
15   0.99914063 0.3683951083 0.5707912326 0.248278508    0.00   0.00      1.00
16   1.00000000 0.3346733050 0.7161710088 0.159610690    0.00   0.00      1.00
17   0.93375000 0.8895717422 0.0372172913 0.834398350    0.01   0.08      0.91
18   0.86640625 0.6973824243 0.0944512237 0.582211639    0.00   0.26      0.74
19   1.00000000 0.6467777758 0.8413288346 0.369907545    0.00   0.00      1.00
20   0.75140625 0.5085464441 0.0643751423 0.206224249    0.06   0.34      0.60
21   1.00000000 0.8343311150 0.8872649353 0.554630978    0.00   0.00      1.00
22   0.98046875 0.4814517007 0.3328155971 0.603622077    0.00   0.07      0.93
23   1.00000000 0.5362516758 0.8277827948 0.211102768    0.00   0.00      1.00
24   1.00000000 0.6213508723 0.7998179460 0.352230734    0.00   0.00      1.00
25   0.99859375 0.9045350524 0.3639418543 0.017716020    0.00   0.01      0.99
26   0.99687500 0.2176383752 0.4951630088 0.400523121    0.00   0.02      0.98
27   0.89917969 0.0126179405 0.2501460619 0.513215271    0.00   0.45      0.55
28   1.00000000 0.0553585107 0.8895208843 0.412762312    0.00   0.00      1.00
29   0.94203125 0.2373324342 0.2798679473 0.247029713    0.00   0.20      0.80
30   0.97664063 0.1524260389 0.3466809532 0.810610917    0.00   0.10      0.90
31   0.90296875 0.0700509886 0.2601002455 0.217227880    0.00   0.35      0.65
32   0.99472656 0.6970619708 0.4188897072 0.702479365    0.00   0.00      1.00
33   0.99097656 0.3620477694 0.4091833406 0.181338706    0.00   0.04      0.96
34   0.78222656 0.1203697519 0.1663875768 0.519591149    0.01   0.60      0.39
35   0.95492188 0.2820583871 0.2753619379 0.896747111    0.00   0.18      0.82
