      prop.aneu    prob.meio   prob.mito    dispersal euploid mosaic aneuploid
1    0.99992187 0.8585694279 0.573997412 0.9128907309    0.00   0.01      0.99
2    1.00000000 0.7758495782 0.960175884 0.0369755691    0.00   0.00      1.00
3    0.95414062 0.9198114316 0.069150911 0.5389609719    0.01   0.06      0.93
4    1.00000000 0.5791085702 0.659166999 0.9394053612    0.00   0.00      1.00
5    0.97792969 0.2975100125 0.353077516 0.0581006475    0.00   0.09      0.91
6    1.00000000 0.3501416268 0.769016217 0.7145308447    0.00   0.00      1.00
7    0.56769531 0.4090289022 0.036864433 0.3111702625    0.17   0.39      0.44
8    0.98863281 0.2281634742 0.419133361 0.3880962646    0.00   0.06      0.94
9    0.97441406 0.8988953789 0.161636942 0.9214345170    0.00   0.05      0.95
10   1.00000000 0.2337026040 0.770729064 0.1175047380    0.00   0.00      1.00
11   1.00000000 0.0122669991 0.955892368 0.3936160046    0.00   0.00      1.00
12   1.00000000 0.9275588626 0.845813926 0.3336697952    0.00   0.00      1.00
13   1.00000000 0.9606610667 0.963309046 0.8706950825    0.00   0.00      1.00
14   0.99984375 0.0032515654 0.674060285 0.0072861686    0.00   0.00      1.00
15   0.99992187 0.6402189396 0.638636668 0.2856306371    0.00   0.00      1.00
16   0.98390625 0.8122865823 0.243436840 0.7579628478    0.00   0.04      0.96
17   1.00000000 0.7030310375 0.841482202 0.2731164140    0.00   0.00      1.00
18   1.00000000 0.2987888954 0.903884050 0.3662080904    0.00   0.00      1.00
19   1.00000000 0.7043039761 0.968791198 0.3473297148    0.00   0.00      1.00
20   1.00000000 0.9901204505 0.521341425 0.7993676229    0.00   0.00      1.00
21   1.00000000 0.9578528944 0.647143159 0.1320546118    0.00   0.00      1.00
22   0.99988281 0.3098816141 0.643387407 0.8704880644    0.00   0.00      1.00
23   0.99453125 0.0505156319 0.487324991 0.3058031206    0.00   0.02      0.98
24   0.99992187 0.4635077717 0.637331210 0.0363527003    0.00   0.01      0.99
25   0.99871094 0.9007390374 0.430854138 0.7400915469    0.00   0.00      1.00
26   1.00000000 0.8750550204 0.887651748 0.3057066710    0.00   0.00      1.00
27   0.94921875 0.4185547743 0.284866821 0.8693297049    0.00   0.16      0.84
28   0.99183594 0.6075023573 0.383061191 0.2063370035    0.00   0.03      0.97
29   1.00000000 0.9214400633 0.943137973 0.9169296487    0.00   0.00      1.00
30   1.00000000 0.9701769827 0.556043324 0.1501229168    0.00   0.00      1.00
31   0.99175781 0.2868505544 0.417534891 0.9910058994    0.00   0.07      0.93
32   0.99902344 0.0573142704 0.574940843 0.8061990722    0.00   0.00      1.00
33   0.99437500 0.9213053011 0.365976291 0.9007059548    0.00   0.01      0.99
34   0.98769531 0.0890258565 0.428461825 0.1295952799    0.00   0.07      0.93
35   0.96515625 0.2104998452 0.333978265 0.8466256121    0.00   0.13      0.87
36   1.00000000 0.2868126654 0.969508060 0.7673073234    0.00   0.00      1.00
37   1.00000000 0.9275520777 0.707108010 0.3758417438    0.00   0.00      1.00
38   0.97273438 0.1955553330 0.348150730 0.8636312275    0.00   0.12      0.88
39   0.93445312 0.7793547953 0.108089568 0.4833148904    0.01   0.16      0.83
40   0.75695313 0.5468183002 0.071686545 0.8021360054    0.00   0.42      0.58
41   0.98781250 0.8097763010 0.257992755 0.2714418711    0.00   0.04      0.96
42   0.99980469 0.8871957357 0.521368731 0.6321253742    0.00   0.00      1.00
43   0.65550781 0.4641277127 0.074096912 0.7002358835    0.01   0.59      0.40
44   0.94378906 0.6084150730 0.181595523 0.8724737819    0.00   0.19      0.81
45   1.00000000 0.9297022210 0.730344005 0.2768843793    0.00   0.00      1.00
46   1.00000000 0.1423788138 0.831429157 0.5664753376    0.00   0.00      1.00
47   1.00000000 0.0379218534 0.829818498 0.8553681716    0.00   0.00      1.00
48   0.88050781 0.3062626324 0.188044500 0.0645456039    0.01   0.42      0.57
49   1.00000000 0.9834207359 0.972840722 0.0051495759    0.00   0.00      1.00
50   0.89464844 0.7163386031 0.112965912 0.3562871444    0.01   0.23      0.76
51   0.99992187 0.7997545907 0.597058268 0.3915470813    0.00   0.00      1.00
52   0.87777344 0.1830796676 0.216241293 0.9315742436    0.00   0.44      0.56
53   0.99992187 0.6339052564 0.667415149 0.0702436776    0.00   0.00      1.00
54   1.00000000 0.8110811070 0.818166257 0.5064125564    0.00   0.00      1.00
55   0.97500000 0.0405490284 0.359603008 0.1040246082    0.00   0.14      0.86
56   1.00000000 0.2911659367 0.885915934 0.2551895671    0.00   0.00      1.00
57   0.99988281 0.5947804146 0.584041799 0.7834860401    0.00   0.00      1.00
58   0.99746094 0.3590244006 0.505635665 0.6807918730    0.00   0.00      1.00
59   0.54800781 0.3653276036 0.016821505 0.1261255089    0.37   0.15      0.48
60   1.00000000 0.6346978527 0.858031374 0.1731043123    0.00   0.00      1.00
61   0.99679688 0.0769296486 0.498037418 0.9495847702    0.00   0.01      0.99
62   0.98800781 0.3347806116 0.403474308 0.9137091727    0.00   0.06      0.94
63   1.00000000 0.3420080177 0.754793721 0.8520902635    0.00   0.00      1.00
64   0.88968750 0.2057398008 0.223155412 0.5081224842    0.00   0.39      0.61
65   0.99976562 0.1830890127 0.697983732 0.3897358512    0.00   0.01      0.99
66   1.00000000 0.5409265880 0.857461417 0.9968944865    0.00   0.00      1.00
67   0.99101562 0.9525323447 0.217805214 0.2273725828    0.00   0.03      0.97
68   1.00000000 0.3558330759 0.891947016 0.8249906311    0.00   0.00      1.00
69   0.92636719 0.1932215416 0.249370289 0.6178215917    0.00   0.28      0.72
70   0.99902344 0.5161446426 0.525128027 0.1330981359    0.00   0.02      0.98
71   1.00000000 0.2779069485 0.963807579 0.9670801829    0.00   0.00      1.00
72   0.97597656 0.8236198311 0.245383493 0.0907416632    0.00   0.11      0.89
73   0.97968750 0.3120303627 0.359233566 0.5642615755    0.00   0.07      0.93
74   0.98503906 0.7274604491 0.264347250 0.1991558748    0.00   0.06      0.94
75   0.77625000 0.3229384527 0.124248125 0.8548442561    0.00   0.53      0.47
76   1.00000000 0.9397181713 0.991857124 0.1426163593    0.00   0.00      1.00
77   0.64382812 0.1847089608 0.099708062 0.2462513822    0.07   0.66      0.27
78   1.00000000 0.2688520921 0.802799046 0.8337492563    0.00   0.00      1.00
79   0.99792969 0.9321755893 0.380095072 0.0758389437    0.00   0.00      1.00
80   0.58914062 0.3143633571 0.068142437 0.6008654153    0.03   0.73      0.24
81   1.00000000 0.8631580181 0.697121228 0.9591925519    0.00   0.00      1.00
82   0.99937500 0.9305648969 0.401562290 0.3322970539    0.00   0.00      1.00
83   0.99496094 0.3420355970 0.462531916 0.2630699982    0.00   0.02      0.98
84   1.00000000 0.4202495078 0.849517541 0.2338159929    0.00   0.00      1.00
