      prop.aneu    prob.meio    prob.mito    dispersal euploid mosaic aneuploid
1    0.99960938 0.6078920770 0.5658574025 0.6621487949    0.00   0.00      1.00
2    0.99976562 0.7150686926 0.5543697528 0.9445827645    0.00   0.02      0.98
3    0.99914063 0.2919027281 0.5557863426 0.3033283683    0.00   0.00      1.00
4    1.00000000 0.1493336803 0.9931395126 0.4530692012    0.00   0.00      1.00
5    0.86503906 0.5563924310 0.1461904706 0.3955366297    0.00   0.36      0.64
6    0.99980469 0.1290152161 0.7056243676 0.3683131910    0.00   0.00      1.00
7    1.00000000 0.7188417478 0.7997911731 0.5596470793    0.00   0.00      1.00
8    0.89289063 0.1332472374 0.2330140020 0.4431124644    0.00   0.42      0.58
9    1.00000000 0.3790987332 0.7517539386 0.3823724252    0.00   0.00      1.00
10   0.75191406 0.6410291449 0.0383270087 0.1099383319    0.10   0.24      0.66
11   1.00000000 0.9849782605 0.6364212376 0.8179804140    0.00   0.00      1.00
12   0.99304687 0.0342801618 0.4650941649 0.1112978922    0.00   0.04      0.96
13   1.00000000 0.9226241531 0.7975597675 0.6730001131    0.00   0.00      1.00
14   0.94636719 0.7991119532 0.1666057948 0.0585577672    0.00   0.14      0.86
15   0.91480469 0.6548993238 0.1810793432 0.8165042764    0.00   0.28      0.72
16   0.97472656 0.9141410019 0.0846364612 0.9143763985    0.00   0.05      0.95
17   1.00000000 0.0057582315 0.9040708891 0.6654801855    0.00   0.00      1.00
18   0.99988281 0.8899505108 0.5209681473 0.8463534177    0.00   0.00      1.00
19   0.99960938 0.9701060688 0.4383327297 0.9977499363    0.00   0.00      1.00
20   0.96531250 0.0336379388 0.3353095253 0.4874184984    0.00   0.14      0.86
21   0.99492187 0.4128806246 0.4359339941 0.0453953950    0.00   0.05      0.95
22   0.99875000 0.2700721500 0.5688193177 0.3875864504    0.00   0.01      0.99
23   0.98488281 0.0684233485 0.3978579252 0.9134764567    0.00   0.07      0.93
24   1.00000000 0.6802111231 0.9813372870 0.1058653949    0.00   0.00      1.00
25   0.99527344 0.3624042503 0.4475802712 0.9047128882    0.00   0.00      1.00
26   0.94855469 0.7791043841 0.1874117069 0.3452668532    0.00   0.18      0.82
27   1.00000000 0.9651818266 0.8279739642 0.1432978129    0.00   0.00      1.00
28   1.00000000 0.8629892459 0.6957339139 0.0301840666    0.00   0.00      1.00
29   0.99949219 0.0255925108 0.5925411845 0.7477654996    0.00   0.00      1.00
30   0.99632813 0.9113544922 0.2930248547 0.9334920216    0.00   0.03      0.97
31   0.99140625 0.2428087275 0.4379138083 0.1241182408    0.00   0.04      0.96
32   1.00000000 0.1375923511 0.7371620671 0.4933408538    0.00   0.00      1.00
33   0.99515625 0.0843720012 0.4849888741 0.4249739558    0.00   0.04      0.96
34   0.99976562 0.4496873652 0.6340335477 0.0544627155    0.00   0.00      1.00
35   0.98675781 0.8573686560 0.2636426138 0.3684386010    0.00   0.08      0.92
36   0.94152344 0.0827224946 0.3060204491 0.5144592188    0.00   0.22      0.78
37   1.00000000 0.2932233626 0.8944924902 0.3545844713    0.00   0.00      1.00
38   0.64164062 0.2620111108 0.0756720875 0.8541101299    0.04   0.59      0.37
39   0.99105469 0.9549062094 0.1264419716 0.9998064572    0.00   0.03      0.97
40   1.00000000 0.6225938122 0.6939455904 0.5353837612    0.00   0.00      1.00
41   0.99996094 0.4701690620 0.7257910888 0.5129253455    0.00   0.00      1.00
42   1.00000000 0.4153354820 0.9282502788 0.8013598348    0.00   0.00      1.00
43   1.00000000 0.4281725534 0.7989676420 0.8487552356    0.00   0.00      1.00
44   0.93988281 0.8033358327 0.0784011357 0.5593876638    0.01   0.09      0.90
45   0.97667969 0.6968929204 0.2851318768 0.4467431009    0.00   0.13      0.87
46   0.16246094 0.1085798533 0.0169483123 0.3494350174    0.62   0.32      0.06
47   0.99996094 0.0354377935 0.6808094149 0.1374103362    0.00   0.01      0.99
48   0.49308594 0.1342077435 0.0604467739 0.7451240681    0.10   0.70      0.20
49   1.00000000 0.8998892910 0.9718632381 0.2362207207    0.00   0.00      1.00
50   1.00000000 0.6515526094 0.9771454884 0.9578206132    0.00   0.00      1.00
51   0.99234375 0.2759194635 0.4381614786 0.0318158583    0.00   0.04      0.96
52   0.99996094 0.5802137153 0.6885854800 0.9806473521    0.00   0.00      1.00
53   1.00000000 0.9823543346 0.6809982550 0.3631117726    0.00   0.00      1.00
54   0.96265625 0.6065292142 0.2499595773 0.6585061692    0.00   0.19      0.81
55   0.59300781 0.1616391235 0.0966896217 0.8792584187    0.03   0.81      0.16
56   0.99710937 0.9288127501 0.3356596020 0.5870797446    0.00   0.02      0.98
57   0.71171875 0.3063633565 0.1005499226 0.2582182293    0.01   0.59      0.40
