     prop.aneu   prob.meio    prob.mito    dispersal euploid mosaic aneuploid
1    0.9791406 0.674058479 0.2831790911 0.3722015629    0.00   0.10      0.90
2    1.0000000 0.843213080 0.8872994513 0.7264587032    0.00   0.00      1.00
3    1.0000000 0.716272584 0.8213204644 0.5980704019    0.00   0.00      1.00
4    0.9858594 0.738626310 0.3538416226 0.1382252632    0.00   0.06      0.94
5    1.0000000 0.676264873 0.9568255099 0.6082004306    0.00   0.00      1.00
6    1.0000000 0.961041522 0.9799589638 0.7644920622    0.00   0.00      1.00
7    0.9999219 0.817382155 0.5352761447 0.7887389576    0.00   0.00      1.00
8    1.0000000 0.535490655 0.6785729707 0.6163882366    0.00   0.00      1.00
9    0.9771875 0.501336682 0.3170530684 0.6529292774    0.00   0.10      0.90
10   0.9519141 0.899066783 0.1248080139 0.3428354994    0.00   0.13      0.87
11   0.7953125 0.403453341 0.1016539843 0.3658257846    0.01   0.44      0.55
12   1.0000000 0.913422870 0.8748295086 0.2572660840    0.00   0.00      1.00
13   1.0000000 0.809193766 0.8160447425 0.5489272415    0.00   0.00      1.00
14   0.8667578 0.510581300 0.1548025457 0.3739070990    0.00   0.41      0.59
15   0.9416016 0.599474394 0.1982407575 0.9629447230    0.00   0.17      0.83
16   0.3160156 0.151509292 0.0363846696 0.7275204030    0.13   0.79      0.08
17   0.9939844 0.849292903 0.3445316306 0.0951878715    0.00   0.04      0.96
18   1.0000000 0.205847162 0.8405522665 0.0197694127    0.00   0.00      1.00
19   0.9725000 0.344944938 0.3490433278 0.9974617255    0.00   0.10      0.90
20   0.9999219 0.683035299 0.6021256417 0.4477847458    0.00   0.00      1.00
21   0.9953125 0.827662829 0.3317470485 0.1194803135    0.00   0.01      0.99
22   0.9998438 0.707047024 0.5643738704 0.7738282033    0.00   0.00      1.00
23   0.9992578 0.073650445 0.5993098279 0.8979059479    0.00   0.01      0.99
24   1.0000000 0.932880010 0.6664360564 0.4330709402    0.00   0.00      1.00
25   0.9994922 0.672240334 0.5060950976 0.1633951324    0.00   0.00      1.00
26   1.0000000 0.155198989 0.9570166564 0.2976819943    0.00   0.00      1.00
27   0.7772266 0.553049503 0.0972610223 0.7719978236    0.04   0.38      0.58
28   0.9621094 0.485128229 0.2682634110 0.2435487797    0.00   0.15      0.85
29   0.9701563 0.327345970 0.3153733104 0.4744801475    0.00   0.13      0.87
30   0.9992188 0.955240482 0.3291239284 0.7685436865    0.00   0.00      1.00
31   0.9157422 0.813679506 0.1110876717 0.0643798178    0.02   0.17      0.81
32   1.0000000 0.467551555 0.8990493412 0.6662873619    0.00   0.00      1.00
33   0.9996875 0.093978307 0.6181287803 0.6646460104    0.00   0.01      0.99
34   1.0000000 0.615025754 0.8204698854 0.8381931123    0.00   0.00      1.00
35   1.0000000 0.179687698 0.9437422834 0.6431559972    0.00   0.00      1.00
36   0.9772656 0.877931535 0.1433859798 0.7074647751    0.00   0.06      0.94
37   0.9499609 0.767478969 0.1770300290 0.2635511127    0.00   0.13      0.87
38   0.9748047 0.727787456 0.2458413972 0.3052534487    0.00   0.12      0.88
39   0.9932813 0.414204751 0.4372579281 0.8905343353    0.00   0.04      0.96
40   1.0000000 0.016597901 0.8520657420 0.0206679441    0.00   0.00      1.00
41   0.9282812 0.141986205 0.2827791274 0.8561553007    0.00   0.31      0.69
42   0.8596484 0.847605028 0.0250760713 0.3875378945    0.09   0.08      0.83
43   0.4802344 0.031441428 0.0785477345 0.1454361151    0.18   0.71      0.11
44   0.9895703 0.818743635 0.2820220902 0.1771406648    0.00   0.04      0.96
45   0.7541016 0.306117065 0.1133128845 0.5173099404    0.02   0.56      0.42
46   1.0000000 0.902816706 0.6929345597 0.2858341641    0.00   0.00      1.00
47   0.7997656 0.562439017 0.0834566895 0.5583253764    0.00   0.38      0.62
48   0.7605469 0.382615693 0.1064916602 0.1827227995    0.02   0.47      0.51
49   0.9842578 0.825235773 0.2678935404 0.6019425315    0.00   0.08      0.92
50   1.0000000 0.995436445 0.8640237385 0.2005458120    0.00   0.00      1.00
51   1.0000000 0.935030398 0.6574869058 0.4054182910    0.00   0.00      1.00
52   0.3950391 0.275218635 0.0265482252 0.2031059132    0.40   0.32      0.28
53   1.0000000 0.780193715 0.9059161977 0.6156605934    0.00   0.00      1.00
54   0.6408984 0.350219282 0.0675509898 0.1226136719    0.17   0.42      0.41
55   0.9998438 0.475835142 0.6528076367 0.1122592120    0.00   0.00      1.00
56   1.0000000 0.465088054 0.7328881104 0.3389310383    0.00   0.00      1.00
57   0.9980078 0.249351962 0.5214869005 0.4361841956    0.00   0.00      1.00
58   0.8890625 0.179307545 0.2133590477 0.8527043969    0.00   0.41      0.59
59   1.0000000 0.845335556 0.9484414286 0.9796673674    0.00   0.00      1.00
60   0.9591016 0.465454077 0.2924235878 0.2552779578    0.00   0.16      0.84
61   1.0000000 0.620687207 0.8234283929 0.3361317543    0.00   0.00      1.00
62   1.0000000 0.441444976 0.9823948294 0.7490226955    0.00   0.00      1.00
63   0.9769141 0.461395406 0.3306256947 0.1532750174    0.00   0.04      0.96
64   1.0000000 0.937145087 0.9553308403 0.4546224978    0.00   0.00      1.00
65   1.0000000 0.988601316 0.0004216256 0.6795516417    0.00   0.00      1.00
66   0.9531250 0.176470927 0.3027157178 0.0618015300    0.00   0.20      0.80
67   1.0000000 0.813751207 0.6952405639 0.4186566488    0.00   0.00      1.00
68   1.0000000 0.285245036 0.8383953196 0.1658928664    0.00   0.00      1.00
69   1.0000000 0.680536817 0.9510184722 0.7378527471    0.00   0.00      1.00
70   0.9992578 0.213692331 0.5487750922 0.8239968142    0.00   0.01      0.99
71   1.0000000 0.468785475 0.8217341609 0.3750423284    0.00   0.00      1.00
72   0.9982422 0.777103279 0.4197271343 0.1133763324    0.00   0.00      1.00
73   0.9896094 0.360891491 0.4084010317 0.9237071527    0.00   0.09      0.91
74   0.9016797 0.245532600 0.2266466846 0.5407247816    0.00   0.37      0.63
75   1.0000000 0.431498318 0.9062941205 0.7007203836    0.00   0.00      1.00
76   1.0000000 0.681449835 0.9643330886 0.0665563589    0.00   0.00      1.00
