      prop.aneu    prob.meio   prob.mito   dispersal euploid mosaic aneuploid
1    1.00000000 0.2315255008 0.698989775 0.550124328    0.00   0.00      1.00
2    1.00000000 0.0687987448 0.951607732 0.978807208    0.00   0.00      1.00
3    0.99910156 0.9601949996 0.319401415 0.105309403    0.00   0.01      0.99
4    0.99980469 0.8489261514 0.565350960 0.819962707    0.00   0.00      1.00
5    0.30828125 0.2129197677 0.014796223 0.834112219    0.47   0.32      0.21
6    1.00000000 0.9339441387 0.593249051 0.221162722    0.00   0.00      1.00
7    0.99152344 0.9428398062 0.143347614 0.716772193    0.00   0.02      0.98
8    0.98476562 0.4841543110 0.363437713 0.880173215    0.00   0.06      0.94
9    1.00000000 0.9013376723 0.921279915 0.320703118    0.00   0.00      1.00
10   0.88070313 0.3105556041 0.199603673 0.531444232    0.00   0.43      0.57
11   1.00000000 0.9815988007 0.530419892 0.999131990    0.00   0.00      1.00
12   0.92281250 0.1808388485 0.267856936 0.088303135    0.00   0.29      0.71
13   0.99496094 0.9035933237 0.343045096 0.357848924    0.00   0.04      0.96
14   0.98984375 0.8851359049 0.249072377 0.830843064    0.00   0.04      0.96
15   0.99765625 0.0234153839 0.553799630 0.720912776    0.00   0.01      0.99
16   1.00000000 0.7419824707 0.978417754 0.255000261    0.00   0.00      1.00
17   0.95277344 0.1977677045 0.300358723 0.286422460    0.00   0.18      0.82
18   0.99945313 0.0824324752 0.590292211 0.295414586    0.00   0.00      1.00
19   1.00000000 0.8221504744 0.675300193 0.374507836    0.00   0.00      1.00
20   0.98929687 0.8565542388 0.277274829 0.503477794    0.00   0.06      0.94
21   0.99980469 0.3448593246 0.628466569 0.643943927    0.00   0.00      1.00
22   1.00000000 0.9786726134 0.965039302 0.403642150    0.00   0.00      1.00
23   0.99355469 0.1278191600 0.462450687 0.194977044    0.00   0.01      0.99
24   0.99992187 0.6922883887 0.569658541 0.297662785    0.00   0.00      1.00
25   0.99972656 0.6446007825 0.596247263 0.228933695    0.00   0.00      1.00
26   0.99539062 0.4563454213 0.428182384 0.128052413    0.00   0.02      0.98
27   0.99406250 0.3525435710 0.433140748 0.713456978    0.00   0.04      0.96
28   0.90207031 0.5050251067 0.184774601 0.756882444    0.00   0.35      0.65
29   1.00000000 0.2480531875 0.928349158 0.190136994    0.00   0.00      1.00
30   0.99863281 0.4525109481 0.522428960 0.493539723    0.00   0.01      0.99
31   0.36410156 0.0016683547 0.058361303 0.240739238    0.25   0.73      0.02
32   1.00000000 0.7496591655 0.930112686 0.264531853    0.00   0.00      1.00
33   0.99941406 0.3741650509 0.600795350 0.971455144    0.00   0.00      1.00
34   0.94863281 0.2631934800 0.296324343 0.110245402    0.00   0.19      0.81
35   0.94878906 0.9368114902 0.010545211 0.619961381    0.04   0.02      0.94
36   0.69843750 0.3543416243 0.090523781 0.190957639    0.05   0.54      0.41
37   0.53464844 0.1467494345 0.073346801 0.398071974    0.09   0.73      0.18
38   0.71027344 0.5954755016 0.042502225 0.224569558    0.13   0.28      0.59
39   0.99925781 0.4189527330 0.568589703 0.743671212    0.00   0.01      0.99
40   0.98703125 0.3361978331 0.399381563 0.957274085    0.00   0.06      0.94
41   0.99984375 0.6416115882 0.683982251 0.173818093    0.00   0.00      1.00
42   1.00000000 0.7871011337 0.756945269 0.001870125    0.00   0.00      1.00
43   0.99347656 0.5137966638 0.420599766 0.411314594    0.00   0.04      0.96
44   0.99960938 0.7681259830 0.568304773 0.393537065    0.00   0.00      1.00
45   0.23183594 0.1760612836 0.007374842 0.643904228    0.70   0.10      0.20
46   1.00000000 0.1138684032 0.976597633 0.138413218    0.00   0.00      1.00
47   0.85777344 0.6544462736 0.101758343 0.055021996    0.05   0.20      0.75
48   0.95812500 0.1613384215 0.316058199 0.226969822    0.00   0.18      0.82
49   1.00000000 0.0933313170 0.923434122 0.404889343    0.00   0.00      1.00
50   1.00000000 0.4796507540 0.737395633 0.053094607    0.00   0.00      1.00
51   1.00000000 0.8367773895 0.775556270 0.480196621    0.00   0.00      1.00
52   0.97722656 0.7938388458 0.273766264 0.821828520    0.00   0.05      0.95
53   1.00000000 0.6680848675 0.959967974 0.865131162    0.00   0.00      1.00
54   1.00000000 0.5852290089 0.997552228 0.676187712    0.00   0.00      1.00
55   0.98523437 0.6481676195 0.310125107 0.843599959    0.00   0.13      0.87
56   0.68562500 0.6561851515 0.007244824 0.624268133    0.24   0.10      0.66
57   1.00000000 0.1518180857 0.952985687 0.321235112    0.00   0.00      1.00
58   1.00000000 0.9967317355 0.226299945 0.650727994    0.00   0.00      1.00
59   0.99808594 0.0235610036 0.539062898 0.572836592    0.00   0.02      0.98
60   0.74039062 0.0172057776 0.159223052 0.660466550    0.00   0.67      0.33
61   0.61660156 0.3839838714 0.055121345 0.587820600    0.03   0.60      0.37
62   0.74683594 0.3051776374 0.113231516 0.485413360    0.00   0.58      0.42
63   0.99843750 0.0336333204 0.539814126 0.053578403    0.00   0.01      0.99
64   1.00000000 0.1345170268 0.935736466 0.273224951    0.00   0.00      1.00
65   0.96871094 0.6657356897 0.270485980 0.890461399    0.00   0.13      0.87
66   1.00000000 0.3379838902 0.761305748 0.922482196    0.00   0.00      1.00
67   0.99921875 0.2307974969 0.595336848 0.592292054    0.00   0.01      0.99
68   0.99484375 0.8884541600 0.340010830 0.254291447    0.00   0.02      0.98
69   0.91808594 0.3773261532 0.222437409 0.037084994    0.00   0.31      0.69
70   0.99980469 0.2259527259 0.613494626 0.892762726    0.00   0.00      1.00
71   0.99996094 0.8108402041 0.570764915 0.613690648    0.00   0.00      1.00
72   0.93882813 0.7469985939 0.164751093 0.591568412    0.00   0.21      0.79
73   0.99906250 0.3693718545 0.539618918 0.003647665    0.00   0.00      1.00
