      prop.aneu   prob.meio    prob.mito    dispersal euploid mosaic aneuploid
1    1.00000000 0.276088835 0.8838904365 0.9048825505    0.00   0.00      1.00
2    0.84031250 0.700605820 0.0721856533 0.8937454307    0.02   0.26      0.72
3    1.00000000 0.995019541 0.4696731071 0.2919578874    0.00   0.00      1.00
4    1.00000000 0.138633907 0.8528159955 0.0567209276    0.00   0.00      1.00
5    0.42253906 0.371246402 0.0103374834 0.7664093277    0.49   0.13      0.38
6    0.99390625 0.457269843 0.4365193986 0.3905658952    0.00   0.04      0.96
7    1.00000000 0.613548401 0.9281689997 0.1516400161    0.00   0.00      1.00
8    0.99984375 0.989130767 0.4366333419 0.1048686146    0.00   0.00      1.00
9    0.99773437 0.880859525 0.3763276690 0.3242010674    0.00   0.01      0.99
10   0.98281250 0.873295479 0.2108440795 0.0500064029    0.00   0.04      0.96
11   0.94203125 0.549024524 0.2436787211 0.8781551158    0.00   0.17      0.83
12   0.48003906 0.275677499 0.0373223827 0.0921972191    0.31   0.40      0.29
13   0.84589844 0.475493082 0.1450966226 0.3620974270    0.00   0.36      0.64
14   1.00000000 0.093531729 0.9059169844 0.3850392676    0.00   0.00      1.00
15   1.00000000 0.700719559 0.8051782756 0.8646383993    0.00   0.00      1.00
16   0.98429687 0.391211180 0.3505691132 0.4892393369    0.00   0.07      0.93
17   0.99980469 0.407725858 0.6239795939 0.4987248760    0.00   0.00      1.00
18   0.99910156 0.913166749 0.3832820347 0.3663480387    0.00   0.00      1.00
19   0.97828125 0.259367786 0.3647085363 0.9334291364    0.00   0.12      0.88
20   1.00000000 0.125333973 0.8650891404 0.1692830266    0.00   0.00      1.00
21   0.99984375 0.587531077 0.6216332901 0.2522291301    0.00   0.00      1.00
22   0.75679688 0.530946620 0.0806138653 0.9999588917    0.01   0.42      0.57
23   0.58308594 0.579801973 0.0176962256 0.7040627892    0.16   0.32      0.52
24   0.99855469 0.167561150 0.5371277388 0.1248378814    0.00   0.00      1.00
25   0.90882812 0.526337267 0.1787579143 0.0656522850    0.00   0.25      0.75
26   1.00000000 0.449833335 0.9726679532 0.9695982835    0.00   0.00      1.00
27   1.00000000 0.823814987 0.8838932675 0.8073479270    0.00   0.00      1.00
28   0.99281250 0.848948955 0.3423636663 0.7524098721    0.00   0.06      0.94
29   0.69445313 0.207937888 0.1081119042 0.0598914113    0.08   0.51      0.41
30   1.00000000 0.936530635 0.5011418716 0.7834193453    0.00   0.00      1.00
31   0.52757813 0.215590971 0.0721274510 0.4248187833    0.05   0.75      0.20
32   1.00000000 0.950783665 0.5526699207 0.2349112548    0.00   0.00      1.00
33   0.94980469 0.745677045 0.1715951629 0.7176602567    0.00   0.14      0.86
