      prop.aneu    prob.meio    prob.mito    dispersal euploid mosaic aneuploid
1    0.99796875 0.3259534107 0.5362517016 0.6600311163    0.00   0.01      0.99
2    0.99558594 0.2834371568 0.4444061597 0.3931900202    0.00   0.01      0.99
3    0.99113281 0.7280645045 0.3699642275 0.8633369650    0.00   0.04      0.96
4    1.00000000 0.3840550971 0.9601341321 0.5796284631    0.00   0.00      1.00
5    0.92277344 0.1650687719 0.2620798305 0.4146845557    0.00   0.35      0.65
6    1.00000000 0.5093834281 0.7466111768 0.0728318712    0.00   0.00      1.00
7    0.99996094 0.1036982206 0.6964241385 0.1292130826    0.00   0.00      1.00
8    0.99718750 0.9583856799 0.2406759746 0.0434772389    0.00   0.02      0.98
9    1.00000000 0.9797712341 0.3269592740 0.1250064739    0.00   0.00      1.00
10   0.99972656 0.6731433684 0.5964446987 0.3748814475    0.00   0.01      0.99
11   0.96484375 0.3766070446 0.3006104901 0.7256822602    0.00   0.15      0.85
12   0.96722656 0.7591930428 0.2332460394 0.4295813225    0.00   0.11      0.89
13   0.99886719 0.3923162906 0.5510712720 0.7879737765    0.00   0.01      0.99
14   0.99730469 0.3459952048 0.4703786559 0.2007940838    0.00   0.01      0.99
15   0.99996094 0.6837669709 0.7012014857 0.2988199394    0.00   0.00      1.00
16   0.99960938 0.6447594054 0.6100635680 0.3069833517    0.00   0.01      0.99
17   1.00000000 0.1148431140 0.8186323370 0.4501548586    0.00   0.00      1.00
18   1.00000000 0.9136952797 0.7503727460 0.0040704969    0.00   0.00      1.00
19   0.99519531 0.0971581005 0.4856367987 0.9388139725    0.00   0.03      0.97
20   1.00000000 0.4999188753 0.7360914317 0.6549124818    0.00   0.00      1.00
21   1.00000000 0.7917487558 0.7462031459 0.2678805839    0.00   0.00      1.00
22   0.96042969 0.8553464711 0.2058833640 0.8966851381    0.00   0.13      0.87
23   0.99996094 0.7623677005 0.7030526251 0.7020217082    0.00   0.00      1.00
24   0.97062500 0.4304348482 0.3079874637 0.3696384325    0.00   0.12      0.88
25   0.99949219 0.2401235630 0.5832289294 0.0797897561    0.00   0.00      1.00
26   0.76695313 0.6516827408 0.0513340374 0.9403971385    0.05   0.30      0.65
27   1.00000000 0.2506371706 0.8191750881 0.2319434083    0.00   0.00      1.00
28   1.00000000 0.4246039761 0.7619568072 0.4284714020    0.00   0.00      1.00
29   1.00000000 0.0113372540 0.9831802845 0.8292062539    0.00   0.00      1.00
30   0.99988281 0.3018503794 0.7048792730 0.4204866458    0.00   0.00      1.00
31   1.00000000 0.5868063823 0.8164403429 0.1178611857    0.00   0.00      1.00
32   0.97714844 0.6232074262 0.2835657489 0.5965320081    0.00   0.10      0.90
33   0.99648437 0.6833592025 0.4375083707 0.0404695056    0.00   0.03      0.97
34   1.00000000 0.2558625401 0.8613754725 0.7601798829    0.00   0.00      1.00
35   0.99851563 0.7933385549 0.4746336062 0.7884261545    0.00   0.00      1.00
36   1.00000000 0.5723289067 0.6695860755 0.2202131171    0.00   0.00      1.00
37   0.99863281 0.8063412188 0.4844293995 0.5632089691    0.00   0.01      0.99
38   1.00000000 0.8681819488 0.8619754601 0.2487993122    0.00   0.00      1.00
39   0.98914062 0.7389560291 0.3141147604 0.4089797302    0.00   0.06      0.94
40   1.00000000 0.9599000877 0.5584641334 0.3380651237    0.00   0.00      1.00
41   1.00000000 0.6235626203 0.8763708400 0.7807944329    0.00   0.00      1.00
42   1.00000000 0.6711877570 0.9119661646 0.7851114187    0.00   0.00      1.00
43   1.00000000 0.3558568687 0.7653091594 0.9651693671    0.00   0.00      1.00
44   1.00000000 0.6067937098 0.9530441307 0.8412669057    0.00   0.00      1.00
45   1.00000000 0.2788628899 0.9030848003 0.4528916974    0.00   0.00      1.00
46   1.00000000 0.4265458803 0.9796717004 0.1631377938    0.00   0.00      1.00
47   0.99957031 0.6273301381 0.5813280775 0.0969329660    0.00   0.00      1.00
48   0.86238281 0.4329360079 0.1603181562 0.4890484246    0.00   0.42      0.58
49   0.99972656 0.4995419066 0.6229791478 0.9825386666    0.00   0.00      1.00
50   0.99984375 0.1079364384 0.6658422716 0.4073979957    0.00   0.00      1.00
51   1.00000000 0.2383453338 0.9816745766 0.6716757722    0.00   0.00      1.00
52   0.99593750 0.0195540013 0.4893805361 0.4516898138    0.00   0.02      0.98
53   0.70625000 0.3683707973 0.0790437290 0.7785032219    0.01   0.51      0.48
54   0.90269531 0.8503730656 0.1123831382 0.1100569183    0.02   0.17      0.81
55   1.00000000 0.9119590691 0.8030612005 0.3355513765    0.00   0.00      1.00
56   0.99433594 0.5141783564 0.4477718063 0.7344697716    0.00   0.02      0.98
57   0.97242187 0.7568707485 0.2196525817 0.2031687663    0.00   0.09      0.91
58   0.88984375 0.0671059873 0.2161439292 0.1584449352    0.00   0.40      0.60
59   0.98671875 0.4169416311 0.3705899015 0.9769067215    0.00   0.06      0.94
60   0.99468750 0.9267638854 0.3051804812 0.7000313911    0.00   0.01      0.99
61   1.00000000 0.8600607854 0.6736550047 0.5420405108    0.00   0.00      1.00
62   0.90734375 0.1769248184 0.2450141823 0.4757798575    0.00   0.41      0.59
63   0.99996094 0.5084181286 0.6459008697 0.5219097184    0.00   0.00      1.00
