     prop.aneu   prob.meio    prob.mito    dispersal euploid mosaic aneuploid
1    0.9834375 0.076550165 3.968029e-01 0.6514352248    0.00   0.09      0.91
2    0.7526563 0.743771272 7.171121e-03 0.2195478489    0.22   0.04      0.74
3    0.9835547 0.456685276 3.265087e-01 0.9975920038    0.00   0.07      0.93
4    0.9987891 0.904457193 3.990632e-01 0.8858576752    0.00   0.00      1.00
5    0.8099609 0.576554086 1.013901e-01 0.0701453369    0.02   0.30      0.68
6    0.9821484 0.817807484 2.137056e-01 0.0116054143    0.00   0.05      0.95
7    0.4766797 0.461076733 1.159896e-02 0.3752870334    0.45   0.12      0.43
8    0.9783984 0.724932946 2.432044e-01 0.7212355940    0.00   0.05      0.95
9    0.9758984 0.319123524 3.381551e-01 0.1429018560    0.00   0.09      0.91
10   0.8958203 0.828226581 8.056539e-02 0.1076815214    0.03   0.15      0.82
11   1.0000000 0.671508069 9.560494e-01 0.0773914934    0.00   0.00      1.00
12   0.9773828 0.255776672 3.454910e-01 0.4630093977    0.00   0.08      0.92
13   0.7243359 0.104908201 1.391537e-01 0.4846617614    0.00   0.65      0.35
14   0.9994531 0.781333162 5.289161e-01 0.1317154835    0.00   0.00      1.00
15   0.9999609 0.924309368 5.284139e-01 0.0304152125    0.00   0.00      1.00
16   0.9982422 0.450832242 5.072319e-01 0.1752209938    0.00   0.00      1.00
17   0.9606641 0.304353983 2.986843e-01 0.5323361678    0.00   0.18      0.82
18   1.0000000 0.411783544 9.807496e-01 0.2045624885    0.00   0.00      1.00
19   0.9958594 0.822873921 3.891730e-01 0.8961979591    0.00   0.02      0.98
20   1.0000000 0.430932881 9.547770e-01 0.2804073109    0.00   0.00      1.00
21   1.0000000 0.869744617 7.098785e-01 0.6037560094    0.00   0.00      1.00
22   0.9768750 0.423715128 3.272271e-01 0.0057343540    0.00   0.13      0.87
23   0.9561328 0.181190702 3.036783e-01 0.7546290099    0.00   0.21      0.79
24   0.9999609 0.051137811 6.998396e-01 0.3432885862    0.00   0.00      1.00
25   1.0000000 0.491468970 9.894405e-01 0.9123959255    0.00   0.00      1.00
26   0.9989062 0.850404373 4.329457e-01 0.9271745994    0.00   0.00      1.00
27   1.0000000 0.979114403 6.225380e-01 0.2972594195    0.00   0.00      1.00
28   0.9990625 0.825735398 3.914912e-01 0.0056466481    0.00   0.00      1.00
29   0.9803125 0.264932704 3.726851e-01 0.5587122180    0.00   0.10      0.90
30   0.9687891 0.317144114 3.153221e-01 0.4707901650    0.00   0.11      0.89
31   1.0000000 0.363433606 8.258625e-01 0.8753857815    0.00   0.00      1.00
32   0.9582812 0.572824889 2.198427e-01 0.1991694691    0.00   0.16      0.84
33   0.9996875 0.690507732 5.867329e-01 0.8946119146    0.00   0.00      1.00
34   0.9911719 0.051764119 4.453627e-01 0.8947327796    0.00   0.04      0.96
35   0.9966406 0.635805506 4.655071e-01 0.7672414777    0.00   0.02      0.98
36   0.9998828 0.858874671 6.048899e-01 0.9482701770    0.00   0.00      1.00
37   0.9980078 0.192515441 5.268624e-01 0.4726269392    0.00   0.01      0.99
38   1.0000000 0.477351556 9.736861e-01 0.9248464282    0.00   0.00      1.00
39   1.0000000 0.418669750 7.959002e-01 0.1364576272    0.00   0.00      1.00
40   0.9922266 0.448209821 4.160815e-01 0.7957116559    0.00   0.05      0.95
41   1.0000000 0.066744563 7.719664e-01 0.5008051824    0.00   0.00      1.00
42   0.9910547 0.625525795 3.718909e-01 0.2897586972    0.00   0.04      0.96
43   1.0000000 0.763806002 7.252842e-01 0.5504080907    0.00   0.00      1.00
44   0.9428516 0.499574936 2.451336e-01 0.2348372960    0.00   0.18      0.82
