      prop.aneu    prob.meio    prob.mito    dispersal euploid mosaic aneuploid
1    1.00000000 0.1437676023 0.9035078809 0.8038394637    0.00   0.00      1.00
2    1.00000000 0.4083159941 0.8832399321 0.8554234609    0.00   0.00      1.00
3    0.99945313 0.5881467385 0.5903901611 0.1893650841    0.00   0.01      0.99
4    0.99980469 0.7268062322 0.6018270645 0.4880918660    0.00   0.00      1.00
5    0.69980469 0.6192156684 0.0495307206 0.9828784913    0.03   0.40      0.57
6    0.99480469 0.0486284362 0.4657230084 0.4585066692    0.00   0.03      0.97
7    1.00000000 0.6978809340 0.6965901379 0.5471247302    0.00   0.00      1.00
8    0.99957031 0.2611811205 0.5756948194 0.5934635007    0.00   0.00      1.00
9    1.00000000 0.8793613773 0.9575486791 0.4991131146    0.00   0.00      1.00
10   0.96902344 0.3024372912 0.3353036719 0.5821736935    0.00   0.08      0.92
11   0.71328125 0.1712104252 0.1252027161 0.6596518708    0.00   0.66      0.34
12   0.99996094 0.6335095719 0.6129402434 0.6953403484    0.00   0.00      1.00
13   0.99617188 0.5746431639 0.4481633701 0.6792731823    0.00   0.02      0.98
14   0.95761719 0.0968394908 0.3182679852 0.5683430638    0.00   0.20      0.80
15   1.00000000 0.4209897157 0.8321349735 0.3439258330    0.00   0.00      1.00
16   0.90703125 0.1450663244 0.2488084629 0.1657457480    0.00   0.33      0.67
17   1.00000000 0.2364291605 0.8453914560 0.8420526227    0.00   0.00      1.00
18   1.00000000 0.8988504517 0.7843338824 0.2813413164    0.00   0.00      1.00
19   0.99917969 0.2234175014 0.5839494383 0.9922324570    0.00   0.00      1.00
20   1.00000000 0.9913727972 0.8011450113 0.5686945992    0.00   0.00      1.00
21   0.99914063 0.1048427466 0.5561096100 0.2299932658    0.00   0.00      1.00
22   0.98273438 0.0619355787 0.4004704433 0.3629334371    0.00   0.10      0.90
23   1.00000000 0.7803174860 0.7433919329 0.4102501057    0.00   0.00      1.00
24   1.00000000 0.1281700630 0.7777417244 0.2864425029    0.00   0.00      1.00
25   0.99996094 0.6337707934 0.7542135143 0.2971633896    0.00   0.00      1.00
26   0.91718750 0.4029682803 0.2224816391 0.6631264554    0.00   0.26      0.74
27   0.82925781 0.2930139205 0.1651356171 0.6352605249    0.00   0.45      0.55
28   0.99417969 0.8580289264 0.3278767352 0.6279343222    0.00   0.02      0.98
