      prop.aneu    prob.meio    prob.mito    dispersal euploid mosaic aneuploid
1    0.83796875 0.7347833230 0.0969339758 0.5919028949    0.01   0.31      0.68
2    1.00000000 0.6036450397 0.8037407983 0.1521682825    0.00   0.00      1.00
3    0.99992187 0.0275874045 0.7203643420 0.3805302810    0.00   0.00      1.00
4    0.99425781 0.9244218674 0.2175092206 0.7346814526    0.00   0.02      0.98
5    0.97343750 0.6817925044 0.2479737177 0.0783508217    0.00   0.11      0.89
6    0.98812500 0.9824538445 0.1127507149 0.5156540659    0.00   0.03      0.97
7    0.99996094 0.8265510269 0.7528837323 0.4006624110    0.00   0.00      1.00
8    0.99984375 0.2998865570 0.6156837626 0.9467468546    0.00   0.01      0.99
9    0.99949219 0.8164806927 0.4879269756 0.0183693510    0.00   0.01      0.99
10   0.11976563 0.0537774637 0.0080640253 0.7450143336    0.72   0.22      0.06
11   0.97890625 0.5428903890 0.3070499822 0.9538669663    0.00   0.06      0.94
12   1.00000000 0.2683971506 0.9304622400 0.7544062841    0.00   0.00      1.00
13   0.94140625 0.5897212946 0.2222329341 0.3199136173    0.00   0.21      0.79
14   0.78117187 0.2842324653 0.1306852985 0.2836328296    0.00   0.50      0.50
15   0.87933594 0.4107259254 0.1948024724 0.0871988942    0.01   0.38      0.61
16   0.96035156 0.1255538620 0.3266940161 0.5398022060    0.00   0.15      0.85
17   0.99988281 0.4833693076 0.6117019714 0.6513335509    0.00   0.00      1.00
18   0.99925781 0.3980626620 0.5336182276 0.5825521573    0.00   0.00      1.00
19   0.96277344 0.5270739980 0.2837033381 0.1116752538    0.00   0.14      0.86
20   0.99750000 0.4979423506 0.4733926097 0.4581439518    0.00   0.03      0.97
21   1.00000000 0.5764860364 0.9997038797 0.8804264276    0.00   0.00      1.00
22   0.99992187 0.0636841108 0.6870998782 0.9593987162    0.00   0.00      1.00
23   0.99980469 0.3906190800 0.6793809214 0.6257805896    0.00   0.00      1.00
24   1.00000000 0.7277976496 0.6497831128 0.9734757135    0.00   0.00      1.00
25   0.99835938 0.2474658550 0.5601288318 0.5218195003    0.00   0.01      0.99
26   1.00000000 0.9509929670 0.7568641023 0.1965878510    0.00   0.00      1.00
27   0.98621094 0.5648931805 0.3432442867 0.5085052648    0.00   0.07      0.93
28   0.99996094 0.9420451522 0.5866188202 0.0981973712    0.00   0.00      1.00
29   1.00000000 0.7248516348 0.7702316889 0.0120894595    0.00   0.00      1.00
30   0.99902344 0.7689955495 0.4636413089 0.7552394883    0.00   0.00      1.00
31   1.00000000 0.0257885349 0.6756720291 0.6263746531    0.00   0.00      1.00
32   1.00000000 0.6701640862 0.7707723787 0.8314558808    0.00   0.00      1.00
33   1.00000000 0.0860273964 0.8632058217 0.9754872203    0.00   0.00      1.00
34   0.70863281 0.4137307564 0.0845983506 0.7940651160    0.01   0.51      0.48
35   0.99976562 0.8738808106 0.5333971595 0.5011906929    0.00   0.00      1.00
36   0.92281250 0.0707901632 0.2702009717 0.0997161833    0.00   0.23      0.77
37   0.85976562 0.6821575507 0.1051451038 0.0090979231    0.07   0.18      0.75
38   0.99113281 0.9452614672 0.1718905827 0.2197520365    0.00   0.02      0.98
39   0.99882812 0.8431838553 0.4323485086 0.6240753226    0.00   0.00      1.00
40   0.99804688 0.4763010505 0.4795989161 0.3417627739    0.00   0.00      1.00
41   0.99667969 0.9197236798 0.3627622391 0.9262202345    0.00   0.02      0.98
42   0.99796875 0.9614834606 0.3029304901 0.2599671781    0.00   0.01      0.99
43   0.99855469 0.5723999823 0.4851907927 0.8452326863    0.00   0.00      1.00
44   1.00000000 0.5584096261 0.7338818945 0.2775381652    0.00   0.00      1.00
45   0.99777344 0.6366862445 0.4694737359 0.8641319340    0.00   0.01      0.99
46   1.00000000 0.5171417098 0.7895768217 0.6873852578    0.00   0.00      1.00
47   0.96402344 0.0946466813 0.3360703315 0.8013992840    0.00   0.13      0.87
48   0.99445313 0.2094146446 0.4696146448 0.9255271873    0.00   0.04      0.96
49   0.99800781 0.6449983888 0.4840828239 0.8571315825    0.00   0.00      1.00
