      prop.aneu    prob.meio    prob.mito   dispersal euploid mosaic aneuploid
1    0.93468750 2.018060e-01 0.2700609546 0.080671325    0.00   0.23      0.77
2    1.00000000 4.725691e-01 0.9806972130 0.882711524    0.00   0.00      1.00
3    1.00000000 3.012201e-01 0.7784226714 0.041121477    0.00   0.00      1.00
4    1.00000000 3.229019e-01 0.7162678735 0.429996286    0.00   0.00      1.00
5    0.99894531 4.463856e-01 0.5541000755 0.703076787    0.00   0.00      1.00
6    0.84378906 2.311256e-02 0.2014884190 0.026809923    0.03   0.46      0.51
7    0.99910156 9.056489e-01 0.3406065530 0.501196662    0.00   0.00      1.00
8    1.00000000 9.406494e-01 0.8634880024 0.493723248    0.00   0.00      1.00
9    0.99925781 9.153946e-02 0.5921715712 0.820598544    0.00   0.01      0.99
10   0.99984375 9.606713e-01 0.5346925976 0.499070670    0.00   0.00      1.00
11   1.00000000 2.167930e-01 0.8849736205 0.829828188    0.00   0.00      1.00
12   0.97238281 4.927409e-01 0.3084536812 0.200911258    0.00   0.13      0.87
13   1.00000000 3.259561e-01 0.8739049332 0.873225154    0.00   0.00      1.00
14   1.00000000 5.391014e-01 0.7020254268 0.689239031    0.00   0.00      1.00
15   0.74750000 5.228872e-01 0.0797393424 0.387650256    0.03   0.43      0.54
16   0.96171875 5.272789e-01 0.2643266325 0.547505366    0.00   0.13      0.87
17   0.99675781 5.199286e-01 0.4435396788 0.864368047    0.00   0.01      0.99
18   0.99898438 1.574665e-01 0.5746188597 0.775050177    0.00   0.01      0.99
19   1.00000000 6.073867e-01 0.6926843713 0.841032698    0.00   0.00      1.00
20   0.99902344 8.805733e-01 0.4174341050 0.524277168    0.00   0.01      0.99
21   0.99414062 8.843258e-01 0.3038148014 0.682048428    0.00   0.00      1.00
22   0.84062500 7.782906e-01 0.0287585973 0.526526926    0.08   0.13      0.79
23   0.99996094 3.655786e-01 0.7952445550 0.976020956    0.00   0.00      1.00
24   1.00000000 1.274007e-02 0.9857855814 0.217727993    0.00   0.00      1.00
25   0.98464844 3.950832e-01 0.3504211928 0.390283862    0.00   0.04      0.96
26   0.29296875 9.196198e-02 0.0367325838 0.790807146    0.13   0.83      0.04
27   1.00000000 4.851691e-01 0.8578365087 0.595196535    0.00   0.00      1.00
28   1.00000000 8.896296e-02 0.8809187363 0.857693481    0.00   0.00      1.00
29   0.94218750 7.343614e-01 0.1587595865 0.937247628    0.00   0.17      0.83
30   1.00000000 6.724678e-01 0.7431532745 0.075909449    0.00   0.00      1.00
31   1.00000000 4.999639e-01 0.9451918839 0.129338716    0.00   0.00      1.00
32   0.99949219 4.394994e-01 0.6281921535 0.813706383    0.00   0.00      1.00
33   0.82683594 6.391220e-01 0.0631569300 0.743459665    0.01   0.29      0.70
34   1.00000000 6.523204e-01 0.8718855090 0.706324131    0.00   0.00      1.00
35   1.00000000 2.029407e-01 0.7855158786 0.905119320    0.00   0.00      1.00
36   0.99156250 2.489669e-01 0.4217841802 0.973500876    0.00   0.03      0.97
37   0.96996094 3.737096e-01 0.3110245292 0.242243094    0.00   0.10      0.90
38   0.99988281 1.693792e-01 0.6487077025 0.806544031    0.00   0.00      1.00
39   0.85828125 2.331947e-01 0.1896864879 0.465965128    0.00   0.48      0.52
40   0.97792969 5.297016e-01 0.3101952642 0.391810870    0.00   0.10      0.90
41   0.98996094 1.103972e-01 0.4357826777 0.195120050    0.00   0.03      0.97
42   0.99015625 8.840979e-01 0.2471851327 0.194273698    0.00   0.02      0.98
43   0.99769531 8.068013e-01 0.4633529249 0.749144586    0.00   0.02      0.98
44   0.35796875 2.060916e-01 0.0166643881 0.559229834    0.41   0.34      0.25
45   1.00000000 4.544571e-01 0.6554712805 0.447222231    0.00   0.00      1.00
46   0.99996094 4.763457e-01 0.7104680517 0.927406593    0.00   0.00      1.00
47   0.92734375 5.757612e-01 0.1786039199 0.060908958    0.00   0.22      0.78
48   1.00000000 9.831945e-01 0.6628187336 0.468168892    0.00   0.00      1.00
49   1.00000000 9.575172e-01 0.6471525512 0.670813681    0.00   0.00      1.00
50   0.99953125 2.263538e-01 0.6171314099 0.027056005    0.00   0.00      1.00
51   1.00000000 1.440090e-01 0.6988764384 0.693634308    0.00   0.00      1.00
52   0.97285156 9.405780e-02 0.3685340930 0.158514945    0.00   0.09      0.91
53   0.82015625 6.588220e-01 0.0776191065 0.805890871    0.01   0.32      0.67
54   0.90976563 2.804258e-01 0.2261928946 0.604381957    0.00   0.33      0.67
55   1.00000000 9.271618e-01 0.9534324701 0.433868403    0.00   0.00      1.00
56   1.00000000 9.717912e-01 0.6185381764 0.484232315    0.00   0.00      1.00
57   0.98980469 3.530900e-01 0.3981603405 0.376249066    0.00   0.05      0.95
58   0.96527344 2.100736e-01 0.3118016617 0.185387317    0.00   0.13      0.87
59   0.99953125 2.707101e-01 0.5907696325 0.105194719    0.00   0.01      0.99
60   1.00000000 6.963137e-01 0.9664354422 0.918533928    0.00   0.00      1.00
61   0.97152344 5.742361e-01 0.2872604718 0.214995717    0.00   0.11      0.89
62   0.95960937 7.453829e-01 0.1794476677 0.950650350    0.00   0.12      0.88
63   1.00000000 9.959027e-01 0.1589990952 0.049825836    0.00   0.00      1.00
64   1.00000000 9.496546e-01 0.7836488602 0.047303649    0.00   0.00      1.00
65   1.00000000 1.133266e-01 0.9740167011 0.437905269    0.00   0.00      1.00
66   0.99421875 2.458244e-01 0.4395500196 0.156029467    0.00   0.02      0.98
67   1.00000000 1.180985e-01 0.8822865861 0.308652253    0.00   0.00      1.00
68   1.00000000 2.370169e-02 0.9124603372 0.480853059    0.00   0.00      1.00
69   0.90144531 1.194574e-01 0.2289947541 0.258284136    0.00   0.37      0.63
70   1.00000000 5.292304e-02 0.9471216507 0.164887045    0.00   0.00      1.00
71   0.71460937 4.462376e-02 0.1363584315 0.575527595    0.00   0.74      0.26
72   1.00000000 6.843260e-01 0.8618952832 0.351206307    0.00   0.00      1.00
73   0.90613281 3.939235e-02 0.2481332715 0.970858244    0.00   0.33      0.67
74   1.00000000 4.025752e-01 0.7653745885 0.743841975    0.00   0.00      1.00
75   0.99984375 7.266632e-01 0.6016031289 0.955928250    0.00   0.00      1.00
76   0.99917969 3.669537e-01 0.5651422641 0.555224299    0.00   0.00      1.00
77   0.99335938 5.602223e-01 0.4095112903 0.395056965    0.00   0.03      0.97
78   0.99355469 7.158368e-01 0.3546549547 0.850305231    0.00   0.01      0.99
79   1.00000000 1.938631e-02 0.8722313303 0.798106128    0.00   0.00      1.00
80   1.00000000 8.677647e-01 0.7381295648 0.499145991    0.00   0.00      1.00
81   1.00000000 4.906053e-02 0.6999704731 0.460731918    0.00   0.00      1.00
82   0.90371094 2.297371e-01 0.2348773251 0.019068777    0.01   0.30      0.69
83   0.99937500 4.336197e-01 0.5869483664 0.979288717    0.00   0.00      1.00
84   0.95281250 2.323306e-01 0.3041058376 0.985338536    0.00   0.22      0.78
85   0.99980469 3.038193e-01 0.5707163669 0.233623239    0.00   0.00      1.00
86   1.00000000 1.939820e-01 0.9979427652 0.954437805    0.00   0.00      1.00
87   0.99878906 7.460088e-01 0.5017832983 0.715659244    0.00   0.01      0.99
88   1.00000000 3.272986e-01 0.7146440228 0.116356751    0.00   0.00      1.00
89   1.00000000 5.822727e-01 0.9949140090 0.838794998    0.00   0.00      1.00
90   1.00000000 2.997418e-01 0.7565011103 0.898780756    0.00   0.00      1.00
91   0.98871094 1.461013e-01 0.4162933549 0.567934382    0.00   0.08      0.92
92   0.54050781 3.058909e-01 0.0664511810 0.406668049    0.09   0.66      0.25
93   0.99988281 9.575683e-01 0.4964780456 0.078724290    0.00   0.00      1.00
94   1.00000000 9.505605e-01 0.7600302303 0.209433354    0.00   0.00      1.00
95   0.99992187 8.449710e-01 0.5247130764 0.896347445    0.00   0.00      1.00
96   0.99984375 5.933084e-01 0.6616418504 0.174731982    0.00   0.00      1.00
97   0.98117188 9.852810e-01 0.0390977149 0.296104720    0.00   0.03      0.97
98   1.00000000 6.830243e-01 0.7829686569 0.611036924    0.00   0.00      1.00
99   0.99992187 7.403284e-01 0.6445388305 0.191336054    0.00   0.00      1.00
100  1.00000000 2.837292e-01 0.8410040182 0.437745990    0.00   0.00      1.00
101  0.99839844 5.125424e-01 0.5108521606 0.987191064    0.00   0.02      0.98
102  1.00000000 8.497880e-01 0.8752802534 0.997680800    0.00   0.00      1.00
103  0.99894531 3.801579e-01 0.5829351256 0.281188356    0.00   0.00      1.00
104  1.00000000 9.991344e-01 0.4118368232 0.768709437    0.00   0.00      1.00
105  0.56585938 5.758195e-02 0.0863374956 0.550636445    0.05   0.77      0.18
106  0.99996094 7.938399e-01 0.7494614362 0.985010683    0.00   0.00      1.00
107  0.99144531 9.649667e-01 0.0723668186 0.929694254    0.00   0.02      0.98
108  1.00000000 1.572161e-01 0.8903848482 0.290587962    0.00   0.00      1.00
109  0.31593750 2.673752e-01 0.0154181174 0.126010520    0.55   0.23      0.22
110  0.99863281 2.849627e-01 0.5533104676 0.033142198    0.00   0.00      1.00
111  1.00000000 5.887688e-01 0.8685765204 0.394700931    0.00   0.00      1.00
112  0.99964844 8.153859e-01 0.5004330918 0.729650066    0.00   0.00      1.00
113  0.99585937 7.637821e-01 0.3270580366 0.177580763    0.00   0.02      0.98
114  1.00000000 2.177041e-01 0.8392082362 0.100823611    0.00   0.00      1.00
115  1.00000000 5.600693e-01 0.7228129127 0.117273990    0.00   0.00      1.00
116  0.91625000 7.517481e-01 0.0925083887 0.454604224    0.00   0.16      0.84
117  1.00000000 7.962001e-01 0.8387958526 0.271422779    0.00   0.00      1.00
118  0.99183594 3.729853e-01 0.4200058933 0.789805859    0.00   0.03      0.97
119  0.73925781 3.073714e-01 0.1251258946 0.966810022    0.00   0.64      0.36
120  0.99593750 3.226847e-02 0.4864110283 0.273579576    0.00   0.02      0.98
121  0.97644531 8.389930e-01 0.2172288918 0.195146927    0.00   0.07      0.93
122  0.96929687 8.458343e-01 0.1552369122 0.602359878    0.00   0.07      0.93
123  0.99929687 8.419089e-01 0.5284095798 0.566936075    0.00   0.00      1.00
124  0.09953125 1.464031e-01 0.0011803431 0.227674274    0.87   0.04      0.09
125  1.00000000 7.062746e-01 0.6786574726 0.664463580    0.00   0.00      1.00
126  0.99964844 8.202324e-01 0.5041207119 0.232746452    0.00   0.00      1.00
127  0.99968750 9.331595e-01 0.4809088844 0.361107305    0.00   0.00      1.00
128  1.00000000 3.599293e-01 0.9314673964 0.076254115    0.00   0.00      1.00
129  1.00000000 4.269079e-01 0.8203954461 0.983996692    0.00   0.00      1.00
130  0.99027344 7.991804e-01 0.3302396969 0.559287413    0.00   0.05      0.95
131  1.00000000 8.835598e-01 0.7595144201 0.138345089    0.00   0.00      1.00
132  0.98738281 7.131335e-01 0.3519244592 0.788617584    0.00   0.07      0.93
133  1.00000000 2.478833e-01 0.9043606210 0.097061884    0.00   0.00      1.00
134  1.00000000 6.831896e-01 0.7373450587 0.673464022    0.00   0.00      1.00
135  0.43042969 3.780146e-01 0.0069908029 0.853502556    0.46   0.15      0.39
136  0.97253906 9.684550e-01 0.0593109862 0.999059900    0.00   0.04      0.96
137  1.00000000 7.789903e-01 0.8255629383 0.860682470    0.00   0.00      1.00
138  0.99996094 7.634832e-01 0.6430138783 0.443404561    0.00   0.00      1.00
139  0.99320312 9.917103e-01 0.0714223038 0.446954549    0.00   0.01      0.99
140  0.93964844 2.747994e-01 0.2709376523 0.967286008    0.00   0.24      0.76
141  1.00000000 4.169279e-01 0.9921429520 0.388441510    0.00   0.00      1.00
142  0.79515625 5.152214e-02 0.1825436947 0.323691254    0.00   0.67      0.33
143  0.65718750 3.061890e-01 0.0827774995 0.289018746    0.06   0.58      0.36
144  0.28898438 1.270120e-01 0.0372099613 0.239760580    0.40   0.52      0.08
145  1.00000000 1.537348e-01 0.9236875540 0.896719643    0.00   0.00      1.00
146  0.98156250 4.482964e-01 0.3439396115 0.513145174    0.00   0.05      0.95
147  1.00000000 9.486551e-01 0.7132328537 0.794804307    0.00   0.00      1.00
148  1.00000000 3.287617e-01 0.8205222259 0.405928585    0.00   0.00      1.00
149  0.99988281 3.324945e-01 0.6574090731 0.144333188    0.00   0.00      1.00
150  0.99968750 2.244395e-01 0.6154169797 0.379874474    0.00   0.00      1.00
151  1.00000000 6.763569e-01 0.8621640275 0.219457417    0.00   0.00      1.00
152  0.99945313 7.527148e-01 0.5418697624 0.469905620    0.00   0.00      1.00
153  0.99929687 2.984511e-01 0.5344567213 0.436205510    0.00   0.00      1.00
154  0.21820312 1.757914e-01 0.0045202610 0.687037670    0.71   0.10      0.19
155  0.98980469 2.758175e-01 0.4011016041 0.828135180    0.00   0.03      0.97
156  0.99921875 6.213075e-01 0.5206868309 0.403758092    0.00   0.00      1.00
157  0.99464844 2.549157e-01 0.4438796977 0.247311884    0.00   0.04      0.96
158  0.99863281 8.579901e-01 0.4514222194 0.534366125    0.00   0.00      1.00
159  0.95281250 7.385827e-01 0.1982467009 0.956589834    0.00   0.13      0.87
160  1.00000000 1.822030e-01 0.9611396615 0.506647323    0.00   0.00      1.00
161  0.90593750 2.732411e-01 0.2284130484 0.753636627    0.00   0.31      0.69
162  0.99996094 2.332829e-01 0.7274623720 0.889363049    0.00   0.00      1.00
163  0.99785156 9.690020e-01 0.2980785272 0.524190264    0.00   0.01      0.99
164  0.52148438 2.504178e-01 0.0573753335 0.241547497    0.16   0.58      0.26
165  0.96394531 4.329016e-01 0.2927707275 0.148617951    0.00   0.10      0.90
166  0.99613281 3.272800e-01 0.4967622254 0.359100074    0.00   0.03      0.97
167  1.00000000 5.385785e-01 0.9140269104 0.170365471    0.00   0.00      1.00
168  0.95265625 7.265838e-01 0.2000925762 0.413188440    0.00   0.13      0.87
169  0.99355469 4.129342e-01 0.4430395246 0.545576522    0.00   0.03      0.97
170  1.00000000 7.614377e-01 0.8004726134 0.939406182    0.00   0.00      1.00
171  0.98371094 8.984500e-01 0.1877452198 0.652308581    0.00   0.06      0.94
172  0.99609375 3.038922e-01 0.4684722265 0.473496227    0.00   0.04      0.96
173  1.00000000 5.148308e-01 0.7697708791 0.510594097    0.00   0.00      1.00
174  0.99375000 1.207800e-01 0.4665680462 0.265495000    0.00   0.03      0.97
175  0.99246094 2.979610e-01 0.4306327887 0.411401225    0.00   0.02      0.98
176  0.96332031 9.367565e-01 0.0483504077 0.868537423    0.01   0.04      0.95
177  0.97921875 6.537519e-01 0.2858633511 0.008250207    0.00   0.06      0.94
178  1.00000000 4.591520e-01 0.8690237147 0.552981585    0.00   0.00      1.00
179  0.99757812 3.652475e-01 0.5026137526 0.528828032    0.00   0.00      1.00
180  0.64328125 3.049914e-01 0.0877085922 0.725368897    0.01   0.63      0.36
181  0.89761719 7.513219e-01 0.0912616972 0.251750801    0.00   0.21      0.79
182  0.99996094 4.145475e-02 0.7355717020 0.968561100    0.00   0.00      1.00
183  0.99996094 4.535291e-02 0.7359836097 0.847337040    0.00   0.00      1.00
184  0.89414063 3.828997e-01 0.1950342648 0.955281436    0.00   0.31      0.69
185  1.00000000 7.690391e-01 0.6251863670 0.485630871    0.00   0.00      1.00
186  1.00000000 8.142832e-01 0.9460677435 0.850329359    0.00   0.00      1.00
187  1.00000000 8.221891e-01 0.8254757354 0.687560158    0.00   0.00      1.00
188  1.00000000 6.799609e-01 0.9607114536 0.281177725    0.00   0.00      1.00
189  0.97000000 7.658774e-01 0.2501961128 0.765275253    0.00   0.11      0.89
190  1.00000000 6.502117e-01 0.9316043197 0.884104128    0.00   0.00      1.00
191  0.92589844 2.652926e-01 0.2442336292 0.851106111    0.00   0.26      0.74
192  1.00000000 3.571891e-01 0.9508457866 0.292333380    0.00   0.00      1.00
193  0.99953125 5.906397e-01 0.5467245951 0.924259264    0.00   0.00      1.00
194  1.00000000 4.529390e-01 0.7558347783 0.857007223    0.00   0.00      1.00
195  0.77468750 4.198160e-01 0.1217254496 0.955421591    0.00   0.56      0.44
196  0.99875000 8.185285e-01 0.4922793433 0.329781027    0.00   0.01      0.99
197  0.97472656 5.068483e-01 0.3331302195 0.581002277    0.00   0.08      0.92
198  0.46875000 1.711753e-01 0.0542289426 0.792190125    0.08   0.75      0.17
199  1.00000000 9.479672e-01 0.9649739517 0.109508674    0.00   0.00      1.00
200  1.00000000 8.447956e-01 0.9244034132 0.282691906    0.00   0.00      1.00
201  1.00000000 4.410415e-01 0.7188770201 0.523155072    0.00   0.00      1.00
202  1.00000000 9.064514e-01 0.6523012808 0.797406610    0.00   0.00      1.00
203  0.99984375 3.347463e-01 0.5955481981 0.037413125    0.00   0.00      1.00
204  0.99996094 1.308707e-01 0.7623951552 0.635463981    0.00   0.01      0.99
205  0.97679688 7.837677e-01 0.2435711015 0.426084060    0.00   0.13      0.87
206  0.98484375 5.037305e-01 0.3529429587 0.058589118    0.00   0.08      0.92
207  0.98730469 5.149195e-01 0.3376855056 0.924355213    0.00   0.08      0.92
208  0.99996094 1.541343e-02 0.7917367681 0.964760127    0.00   0.00      1.00
209  1.00000000 9.657770e-01 0.3172909059 0.695062022    0.00   0.00      1.00
210  0.99980469 4.969363e-01 0.6651800552 0.050180624    0.00   0.01      0.99
211  0.99507813 4.446719e-01 0.4560291115 0.912997003    0.00   0.03      0.97
212  1.00000000 7.041367e-01 0.9552206448 0.962144649    0.00   0.00      1.00
213  0.99796875 8.083843e-01 0.4184282823 0.348020690    0.00   0.01      0.99
214  0.99996094 4.922053e-01 0.6951835935 0.758421486    0.00   0.00      1.00
