     prop.aneu    prob.meio    prob.mito   dispersal euploid mosaic aneuploid
1    0.9974609 0.7047428407 0.4698088181 0.393354004    0.00   0.01      0.99
2    0.9970313 0.4862142031 0.5052800388 0.762798121    0.00   0.01      0.99
3    1.0000000 0.1897991318 0.6775106553 0.737638482    0.00   0.00      1.00
4    1.0000000 0.8020645552 0.9557782381 0.453622901    0.00   0.00      1.00
5    1.0000000 0.7338285069 0.9601731575 0.522427806    0.00   0.00      1.00
6    0.9954688 0.7420196009 0.4079707433 0.353579098    0.00   0.00      1.00
7    1.0000000 0.1665843073 0.8521122939 0.611562798    0.00   0.00      1.00
8    0.9971094 0.4315485444 0.5055931953 0.657604626    0.00   0.01      0.99
9    0.8987891 0.1831502800 0.2373515661 0.352284149    0.00   0.41      0.59
10   0.9994531 0.0919080386 0.6303920003 0.382947165    0.00   0.01      0.99
11   0.9047266 0.7941951796 0.1124852740 0.795718283    0.00   0.23      0.77
12   1.0000000 0.8523489523 0.7399030908 0.129908380    0.00   0.00      1.00
13   1.0000000 0.8205187786 0.6269554903 0.943790560    0.00   0.00      1.00
14   0.9992188 0.4676801113 0.5574088974 0.821766819    0.00   0.02      0.98
15   0.9998047 0.5325925921 0.5739471717 0.805361132    0.00   0.00      1.00
16   0.9998438 0.3523895747 0.7153215499 0.151104446    0.00   0.00      1.00
17   0.8337500 0.3380961525 0.1364301532 0.339014759    0.00   0.42      0.58
18   0.9957812 0.9831841541 0.1142219489 0.207192160    0.00   0.00      1.00
19   0.9726953 0.8647163988 0.1870943352 0.480948573    0.00   0.11      0.89
20   0.8870313 0.7290720034 0.0535278015 0.166336003    0.06   0.12      0.82
21   1.0000000 0.4336366339 0.7859363200 0.590588199    0.00   0.00      1.00
22   0.9255078 0.2038267637 0.2651450268 0.059178784    0.00   0.28      0.72
23   0.8956641 0.0734955540 0.2379682434 0.871828463    0.00   0.40      0.60
24   0.9865625 0.0435545549 0.4113570654 0.619819590    0.00   0.03      0.97
25   0.9250000 0.6116811638 0.2063466134 0.886650620    0.00   0.27      0.73
26   1.0000000 0.9847941184 0.7786022290 0.758375849    0.00   0.00      1.00
27   0.9618750 0.1757919432 0.3178290648 0.439003556    0.00   0.20      0.80
28   0.9630078 0.2067403696 0.3379200932 0.401873129    0.00   0.22      0.78
29   0.9843750 0.0195266884 0.4059508888 0.492167760    0.00   0.08      0.92
30   0.9913672 0.6106360364 0.3555824405 0.227359670    0.00   0.04      0.96
31   1.0000000 0.3847860293 0.8597141572 0.592524175    0.00   0.00      1.00
32   0.9890234 0.5375816347 0.3774746305 0.298703290    0.00   0.03      0.97
33   1.0000000 0.7062788906 0.7596087020 0.856558407    0.00   0.00      1.00
34   0.9090234 0.2802042973 0.2410996545 0.830040061    0.00   0.35      0.65
35   1.0000000 0.6287612375 0.8042097955 0.230769040    0.00   0.00      1.00
36   1.0000000 0.3514001935 0.8015664890 0.951187345    0.00   0.00      1.00
37   0.9849609 0.7988555504 0.2766626831 0.096989231    0.00   0.05      0.95
38   0.9931250 0.1649898742 0.4570312002 0.195832927    0.00   0.01      0.99
39   0.9905469 0.6201110517 0.3599736015 0.792470631    0.00   0.02      0.98
