     prop.aneu    prob.meio    prob.mito    dispersal euploid mosaic aneuploid
1    1.0000000 0.2651471868 0.9844943327 0.9661316287    0.00   0.00      1.00
2    1.0000000 0.9125160761 0.7892664650 0.9929167393    0.00   0.00      1.00
3    1.0000000 0.8971905783 0.6564231850 0.4905903817    0.00   0.00      1.00
4    0.9858984 0.3127564539 0.3856180010 0.4391882145    0.00   0.10      0.90
5    1.0000000 0.2607379833 0.9726370070 0.7594101999    0.00   0.00      1.00
6    0.9958203 0.8399504679 0.3971610973 0.8473997326    0.00   0.02      0.98
7    0.9957812 0.6923236442 0.4259909021 0.3446487573    0.00   0.01      0.99
8    0.9996875 0.7815246261 0.5547804283 0.1833969674    0.00   0.00      1.00
9    1.0000000 0.1958600059 0.9619426387 0.6020863354    0.00   0.00      1.00
10   0.9992969 0.2854176904 0.5735301841 0.4458220096    0.00   0.00      1.00
11   1.0000000 0.9020265520 0.8600299312 0.5645956539    0.00   0.00      1.00
12   0.8453125 0.4153215543 0.1667405067 0.8759238019    0.00   0.46      0.54
13   1.0000000 0.6058955658 0.9522075003 0.9410872485    0.00   0.00      1.00
14   0.9880469 0.7271227522 0.3224016363 0.6882694829    0.00   0.06      0.94
15   1.0000000 0.3303568461 0.7145941292 0.3138589785    0.00   0.00      1.00
16   1.0000000 0.8645530995 0.8668647925 0.5754091423    0.00   0.00      1.00
17   0.9406641 0.8874032625 0.1156008916 0.4377397269    0.00   0.11      0.89
18   0.7854297 0.3521071249 0.1305147647 0.7460587493    0.01   0.51      0.48
19   1.0000000 0.8251103640 0.9848428275 0.8713030620    0.00   0.00      1.00
20   1.0000000 0.6587186307 0.6715276798 0.4854485416    0.00   0.00      1.00
21   0.9822266 0.3166409594 0.3598291932 0.9145008498    0.00   0.07      0.93
22   1.0000000 0.2832375295 0.7708812121 0.2131087349    0.00   0.00      1.00
23   0.9982813 0.0387565908 0.5161968134 0.1012042656    0.00   0.01      0.99
24   1.0000000 0.1942616201 0.8078942678 0.3022693368    0.00   0.00      1.00
25   0.9867578 0.8257780138 0.2691296104 0.8258348003    0.00   0.02      0.98
26   0.9583594 0.8682186706 0.1320760590 0.6976620976    0.00   0.12      0.88
27   0.9999609 0.7026747277 0.6463400470 0.7143425895    0.00   0.00      1.00
28   0.7103516 0.4652419414 0.0799222447 0.7651778196    0.00   0.49      0.51
29   0.8913672 0.0499569699 0.2510502120 0.7265091478    0.00   0.36      0.64
30   0.9999219 0.4363014151 0.6768651002 0.1298811515    0.00   0.00      1.00
31   1.0000000 0.5086280529 0.7602665331 0.3599079100    0.00   0.00      1.00
32   0.9851562 0.0635270902 0.4026140808 0.9897499671    0.00   0.07      0.93
33   0.9999219 0.1337090943 0.7329308195 0.1887858245    0.00   0.00      1.00
34   0.9273828 0.7379474619 0.1314381049 0.5117090221    0.00   0.20      0.80
35   1.0000000 0.9779424942 0.4979375310 0.4833804502    0.00   0.00      1.00
36   0.9934766 0.4847551656 0.4262271198 0.5905191489    0.00   0.03      0.97
37   0.9994922 0.2746959871 0.6143032766 0.2518195920    0.00   0.00      1.00
38   0.9992969 0.5115172539 0.5869421831 0.3700384009    0.00   0.01      0.99
39   1.0000000 0.8642336335 0.8185715976 0.4574583319    0.00   0.00      1.00
40   0.9999609 0.9288480303 0.4719378033 0.8405919794    0.00   0.00      1.00
41   0.9973047 0.5901402740 0.4367588360 0.7289700853    0.00   0.02      0.98
42   0.9957031 0.1577235749 0.4701471331 0.6486465982    0.00   0.00      1.00
43   1.0000000 0.1722511381 0.7548524060 0.5562088371    0.00   0.00      1.00
44   0.9994531 0.8551982301 0.5679352547 0.6673546103    0.00   0.00      1.00
45   0.9466406 0.7800462281 0.2056529478 0.6782757456    0.00   0.17      0.83
46   0.2466016 0.1520230158 0.0165799595 0.7279733943    0.57   0.29      0.14
47   0.2676953 0.0153583672 0.0352122695 0.4327207515    0.35   0.62      0.03
48   1.0000000 0.5105483455 0.8768951469 0.6673241921    0.00   0.00      1.00
49   1.0000000 0.1352276586 0.7905635606 0.3785872837    0.00   0.00      1.00
50   0.6905859 0.3924101866 0.0921149738 0.1392227244    0.08   0.52      0.40
51   0.8853516 0.4405141959 0.1676677179 0.7936332773    0.00   0.34      0.66
52   0.9994922 0.9022016185 0.5533795552 0.9612605546    0.00   0.00      1.00
