     prop.aneu    prob.meio    prob.mito    dispersal euploid mosaic aneuploid
1    0.5213281 0.2685554884 0.0408109622 9.737434e-01    0.09   0.60      0.31
2    0.9995312 0.7007624938 0.5029603073 3.900131e-01    0.00   0.00      1.00
3    0.9780078 0.1053239589 0.3709808369 1.701987e-01    0.00   0.16      0.84
4    0.9951953 0.9457791548 0.2393114343 6.533397e-01    0.00   0.01      0.99
5    0.9098047 0.7568105333 0.1323649348 2.932940e-01    0.01   0.22      0.77
6    0.9943359 0.9482005916 0.2714252835 6.206266e-01    0.00   0.02      0.98
7    0.9911328 0.9182654680 0.2572574760 1.959431e-01    0.00   0.02      0.98
8    0.9998828 0.1478252702 0.6938855255 9.545562e-02    0.00   0.00      1.00
9    1.0000000 0.4761818524 0.8457124489 4.351842e-01    0.00   0.00      1.00
10   1.0000000 0.6550605085 0.9193741435 7.876503e-01    0.00   0.00      1.00
11   1.0000000 0.9208762313 0.9656392287 7.055719e-01    0.00   0.00      1.00
12   0.9986328 0.9860773550 0.2008262835 8.733659e-04    0.00   0.00      1.00
13   1.0000000 0.7756891954 0.8151967647 9.361300e-01    0.00   0.00      1.00
14   1.0000000 0.4150385635 0.9497698240 5.285970e-01    0.00   0.00      1.00
15   0.9821875 0.0005463045 0.3990182942 8.312939e-01    0.00   0.13      0.87
16   1.0000000 0.3816742806 0.9850664565 7.294292e-01    0.00   0.00      1.00
17   0.8862891 0.7180943240 0.1186361017 2.998426e-01    0.02   0.23      0.75
18   0.9942578 0.5148636417 0.4137896230 5.884593e-02    0.00   0.04      0.96
19   0.9575391 0.3808677201 0.2981454730 8.688812e-02    0.00   0.15      0.85
20   0.9956250 0.4809848052 0.4807302135 2.033762e-02    0.00   0.02      0.98
21   0.9998438 0.9293917047 0.5426271670 9.814972e-01    0.00   0.00      1.00
22   0.4466016 0.2139802496 0.0426694874 3.300572e-01    0.14   0.64      0.22
23   1.0000000 0.0368805951 0.8587048629 3.016371e-01    0.00   0.00      1.00
24   0.9994141 0.7259802422 0.5107762278 7.983068e-01    0.00   0.01      0.99
25   0.9859766 0.8435429274 0.2740080615 9.643837e-01    0.00   0.06      0.94
26   0.9349219 0.7128116626 0.1607746552 5.054341e-01    0.00   0.22      0.78
27   0.9974219 0.1148371431 0.5152540614 9.675154e-01    0.00   0.02      0.98
28   1.0000000 0.3821718693 0.8399082436 7.940256e-01    0.00   0.00      1.00
29   0.9372656 0.7923340609 0.1093307908 7.543957e-01    0.00   0.15      0.85
30   0.8302734 0.1589349494 0.1979741920 3.648924e-01    0.00   0.53      0.47
31   0.9994922 0.9285116147 0.4346465471 4.378624e-01    0.00   0.00      1.00
32   0.9999609 0.6775279024 0.6414840531 5.299988e-01    0.00   0.00      1.00
33   1.0000000 0.2134424727 0.7860274415 1.873135e-01    0.00   0.00      1.00
34   0.9611719 0.2770073775 0.2881767265 8.965903e-02    0.00   0.15      0.85
35   0.9653125 0.3944361650 0.3048510400 9.949841e-01    0.00   0.14      0.86
36   1.0000000 0.9721823570 0.9328794498 9.093258e-01    0.00   0.00      1.00
37   0.9059375 0.0188264463 0.2468725014 7.137447e-01    0.00   0.31      0.69
38   0.9999219 0.9702412607 0.4595526902 3.768516e-01    0.00   0.00      1.00
39   0.8728516 0.5877538153 0.1741168981 3.784104e-01    0.00   0.38      0.62
40   0.9993359 0.8551056727 0.4638834817 2.657255e-01    0.00   0.00      1.00
41   0.9996484 0.7499394906 0.5458157300 6.230392e-01    0.00   0.01      0.99
