     prop.aneu    prob.meio   prob.mito    dispersal euploid mosaic aneuploid
1    0.9999609 0.2625190846 0.697693888 4.102053e-02    0.00   0.00      1.00
2    0.9598047 0.9039418753 0.092017006 6.520893e-01    0.00   0.09      0.91
3    0.9952344 0.5163385354 0.437512488 9.164495e-01    0.00   0.03      0.97
4    0.9999609 0.5487964002 0.670455431 1.285578e-01    0.00   0.00      1.00
5    1.0000000 0.4727600254 0.775895710 4.254183e-01    0.00   0.00      1.00
6    0.9994531 0.9738504309 0.290792663 1.688425e-01    0.00   0.00      1.00
7    1.0000000 0.7288891864 0.981643046 4.841246e-01    0.00   0.00      1.00
8    0.9996094 0.2441194369 0.649538863 6.225280e-01    0.00   0.01      0.99
9    1.0000000 0.5563904641 0.824952309 3.877745e-01    0.00   0.00      1.00
10   1.0000000 0.8743595269 0.863994414 5.993976e-01    0.00   0.00      1.00
11   0.9270312 0.2823446859 0.237641380 7.270579e-01    0.00   0.26      0.74
12   0.9598828 0.3257328246 0.275177361 9.558669e-01    0.00   0.15      0.85
13   1.0000000 0.5943429705 0.835660852 3.406459e-01    0.00   0.00      1.00
14   0.9971484 0.9677119807 0.316463561 4.382895e-03    0.00   0.00      1.00
15   1.0000000 0.9236022469 0.427220967 9.798626e-01    0.00   0.00      1.00
16   0.9936719 0.5470460665 0.420429381 4.269690e-02    0.00   0.05      0.95
17   0.7683594 0.4977164743 0.098463088 5.939244e-01    0.00   0.49      0.51
18   1.0000000 0.9093370156 0.867114017 4.384318e-02    0.00   0.00      1.00
19   0.9932031 0.1683160386 0.464521963 6.137151e-01    0.00   0.03      0.97
20   1.0000000 0.7311334899 0.924882608 2.998478e-02    0.00   0.00      1.00
21   0.9859766 0.4069100067 0.375089391 3.274973e-01    0.00   0.08      0.92
22   1.0000000 0.1711020111 0.912228154 4.614305e-01    0.00   0.00      1.00
23   0.8679687 0.4312042098 0.179968024 7.445200e-01    0.00   0.39      0.61
24   1.0000000 0.7908548762 0.913482087 1.825438e-01    0.00   0.00      1.00
25   0.9844141 0.6827464188 0.275217779 2.710696e-01    0.00   0.11      0.89
26   1.0000000 0.6720763219 0.739784306 2.093218e-01    0.00   0.00      1.00
27   0.9941016 0.5739715493 0.439329192 8.254847e-02    0.00   0.02      0.98
28   1.0000000 0.3399811310 0.875207447 8.548776e-01    0.00   0.00      1.00
29   0.7269141 0.3252533888 0.104744219 4.818957e-01    0.03   0.57      0.40
30   0.9164453 0.0002419597 0.256251652 6.790257e-01    0.00   0.32      0.68
31   0.8790625 0.4513184195 0.174111263 9.946129e-01    0.00   0.36      0.64
32   0.9191797 0.6170247970 0.192112637 3.869292e-01    0.00   0.23      0.77
33   1.0000000 0.7149725719 0.964842761 5.344322e-01    0.00   0.00      1.00
34   0.9999609 0.9049320174 0.655733453 8.374666e-01    0.00   0.00      1.00
35   0.9994922 0.2022212818 0.563706795 9.406605e-01    0.00   0.00      1.00
36   0.9744922 0.0175516543 0.355299635 4.827710e-01    0.00   0.12      0.88
37   0.9989453 0.6371474741 0.514653658 4.174364e-01    0.00   0.01      0.99
38   0.8952734 0.7935750270 0.031207656 6.212964e-01    0.02   0.12      0.86
39   1.0000000 0.7707738415 0.775635967 2.006710e-02    0.00   0.00      1.00
40   1.0000000 0.6661572217 0.696803997 1.817285e-01    0.00   0.00      1.00
41   0.6441797 0.5122788791 0.036717780 9.210288e-01    0.08   0.40      0.52
42   0.9999609 0.8002573624 0.662847415 2.518634e-01    0.00   0.00      1.00
43   0.9930078 0.4024319251 0.444203021 2.123146e-01    0.00   0.01      0.99
44   0.9998828 0.7370627711 0.614657252 2.437701e-01    0.00   0.00      1.00
45   0.9798438 0.8714683163 0.224534010 1.780673e-01    0.00   0.05      0.95
46   1.0000000 0.8322462023 0.762782468 3.733341e-01    0.00   0.00      1.00
47   0.9629297 0.4328493213 0.272695428 2.841786e-01    0.00   0.16      0.84
48   1.0000000 0.7380238995 0.946355691 1.157145e-01    0.00   0.00      1.00
49   1.0000000 0.0795298112 0.995990663 2.406776e-02    0.00   0.00      1.00
50   0.9758203 0.9065797783 0.194001502 7.457420e-01    0.00   0.06      0.94
51   1.0000000 0.5801154356 0.830100043 4.248448e-01    0.00   0.00      1.00
52   0.9997266 0.3522846198 0.630144412 3.708438e-01    0.00   0.00      1.00
53   1.0000000 0.5262022128 0.757131015 7.492498e-02    0.00   0.00      1.00
54   0.9948828 0.9600204136 0.246145833 1.058277e-01    0.00   0.01      0.99
55   0.9779688 0.8304540722 0.216323511 7.492353e-01    0.00   0.06      0.94
56   0.9999609 0.3242709853 0.717293472 4.397135e-02    0.00   0.00      1.00
57   0.9845312 0.2262852341 0.397266725 8.687102e-01    0.00   0.04      0.96
58   1.0000000 0.1072758287 0.888507363 1.018453e-01    0.00   0.00      1.00
59   1.0000000 0.7359190271 0.846802201 8.976787e-01    0.00   0.00      1.00
60   0.9960547 0.8339592011 0.390275287 6.240374e-01    0.00   0.01      0.99
61   0.9999219 0.7816583216 0.604533990 8.022528e-01    0.00   0.00      1.00
62   1.0000000 0.9864621812 0.973862655 2.177438e-02    0.00   0.00      1.00
63   0.5001953 0.3639165103 0.035781389 2.264791e-01    0.29   0.38      0.33
64   0.9995703 0.2751773377 0.555776742 9.577198e-01    0.00   0.00      1.00
65   0.8604688 0.0072018197 0.215611510 9.354232e-02    0.00   0.47      0.53
66   0.9180469 0.6797600975 0.156427060 6.910269e-02    0.02   0.14      0.84
67   0.9757031 0.2462575887 0.349072385 1.047542e-01    0.00   0.12      0.88
68   0.6884375 0.3995367954 0.080759922 7.981681e-01    0.00   0.54      0.46
69   0.9994141 0.3634312719 0.601415460 1.550659e-01    0.00   0.01      0.99
70   1.0000000 0.8302899394 0.616369133 1.779857e-01    0.00   0.00      1.00
71   0.9996484 0.3030234766 0.556922865 2.937446e-02    0.00   0.00      1.00
72   0.9331641 0.7293844696 0.163493459 6.703055e-01    0.00   0.20      0.80
73   0.9947656 0.8854664080 0.358811343 2.648387e-01    0.00   0.03      0.97
74   0.9880469 0.1272465705 0.412551021 4.873314e-02    0.00   0.08      0.92
75   0.9801562 0.8621245387 0.223979672 5.127484e-01    0.00   0.08      0.92
76   0.9995312 0.8957261858 0.493161920 3.177423e-01    0.00   0.02      0.98
77   1.0000000 0.3702016878 0.953992468 4.689130e-01    0.00   0.00      1.00
78   1.0000000 0.9770092499 0.749702552 7.751836e-01    0.00   0.00      1.00
79   1.0000000 0.2842643626 0.728109703 2.757102e-01    0.00   0.00      1.00
80   1.0000000 0.6946102900 0.988181107 2.628912e-01    0.00   0.00      1.00
81   0.9991797 0.3696072600 0.549285822 5.397527e-01    0.00   0.01      0.99
82   0.9999609 0.4442491266 0.726333546 4.103049e-01    0.00   0.00      1.00
83   1.0000000 0.9750625633 0.806185863 2.100524e-01    0.00   0.00      1.00
84   0.9984766 0.1947075278 0.533788739 7.000708e-01    0.00   0.00      1.00
85   1.0000000 0.9645776821 0.739598809 1.965649e-01    0.00   0.00      1.00
86   0.9696875 0.0343612004 0.354552542 9.376224e-01    0.00   0.20      0.80
87   0.9988672 0.0507957407 0.588437116 2.261507e-01    0.00   0.00      1.00
88   0.9247266 0.5724324652 0.182753406 6.345199e-01    0.00   0.30      0.70
89   0.9997266 0.5591503335 0.598388041 7.170543e-01    0.00   0.01      0.99
90   1.0000000 0.6156291910 0.687724140 6.949827e-02    0.00   0.00      1.00
91   0.9187109 0.7604116488 0.117318788 3.675300e-01    0.00   0.13      0.87
92   0.9778516 0.6631114536 0.306772440 7.992241e-02    0.00   0.09      0.91
93   0.9868359 0.3235319336 0.397766104 3.540692e-01    0.00   0.08      0.92
94   0.5567188 0.5711321400 0.002973756 6.673631e-01    0.43   0.02      0.55
95   0.9994922 0.4179559667 0.596221805 1.262816e-01    0.00   0.00      1.00
96   0.9641406 0.8694513135 0.212196139 9.709351e-01    0.01   0.11      0.88
97   1.0000000 0.4654502894 0.839060001 6.244213e-01    0.00   0.00      1.00
98   1.0000000 0.7856122551 0.675796816 8.397618e-01    0.00   0.00      1.00
99   0.8701172 0.8481541970 0.049420120 2.050888e-01    0.03   0.15      0.82
100  0.8969922 0.7805004807 0.063443924 5.754906e-01    0.01   0.16      0.83
101  0.9836719 0.6419123453 0.307463056 9.313539e-01    0.00   0.06      0.94
102  0.9981250 0.8065888246 0.410964782 2.913828e-01    0.00   0.01      0.99
103  0.9045703 0.2989720737 0.229805226 5.439787e-01    0.00   0.34      0.66
104  0.6691797 0.7204025458 0.030010711 2.202963e-02    0.27   0.14      0.59
105  0.5991016 0.1591163895 0.092181405 1.231934e-01    0.10   0.62      0.28
106  1.0000000 0.9927792114 0.607156282 3.786351e-01    0.00   0.00      1.00
107  0.9996094 0.4943660328 0.643294086 9.196958e-01    0.00   0.00      1.00
108  0.9945312 0.9638647013 0.118846644 1.224743e-01    0.00   0.01      0.99
109  0.9512109 0.5712461916 0.231287988 4.010519e-01    0.00   0.18      0.82
110  0.9727734 0.0018273955 0.355846707 3.940516e-01    0.00   0.16      0.84
111  1.0000000 0.7239969005 0.820783673 3.342618e-01    0.00   0.00      1.00
112  0.8347266 0.6079570330 0.086629330 9.980862e-01    0.02   0.30      0.68
