     prop.aneu    prob.meio    prob.mito    dispersal euploid mosaic aneuploid
1    1.0000000 0.5942712042 0.9646180945 0.6769252601    0.00   0.00      1.00
2    1.0000000 0.5295763523 0.8223792952 0.5905551973    0.00   0.00      1.00
3    1.0000000 0.9996218667 0.8319593028 0.8287628496    0.00   0.00      1.00
4    0.8139844 0.0655133557 0.1814370540 0.1412078631    0.02   0.48      0.50
5    0.9167188 0.7680061208 0.1265352834 0.2837972667    0.01   0.19      0.80
6    0.9446875 0.6077699750 0.2161203029 0.0862914489    0.00   0.20      0.80
7    1.0000000 0.4043047254 0.8480513999 0.3731662347    0.00   0.00      1.00
8    1.0000000 0.4867398592 0.7887090077 0.7450950514    0.00   0.00      1.00
9    0.9445703 0.1687530715 0.2842453516 0.6277529497    0.00   0.18      0.82
10   0.9997266 0.4872381249 0.6146907224 0.9578150890    0.00   0.00      1.00
11   0.8848047 0.2899947825 0.2068762037 0.5652509006    0.00   0.36      0.64
12   0.7219141 0.3314185955 0.1043154355 0.7415672501    0.01   0.53      0.46
13   0.9955469 0.3895223271 0.4444013857 0.2612284720    0.00   0.04      0.96
14   0.9843359 0.2740105784 0.3828818253 0.3223545032    0.00   0.05      0.95
15   1.0000000 0.8700338551 0.8038623862 0.4688678919    0.00   0.00      1.00
16   0.8612109 0.5221425651 0.1379685001 0.8940430754    0.00   0.33      0.67
17   0.9432422 0.5138402532 0.2346227251 0.6225591963    0.00   0.24      0.76
18   0.8463281 0.2442959952 0.1820574354 0.1703856951    0.00   0.57      0.43
19   1.0000000 0.2080202326 0.8219930376 0.2926653314    0.00   0.00      1.00
20   0.9903906 0.9946609128 0.0059749398 0.7757866031    0.00   0.01      0.99
21   0.4768359 0.2755316605 0.0377900854 0.9664454279    0.14   0.56      0.30
22   0.9944141 0.8892552187 0.2934159702 0.3040221159    0.00   0.01      0.99
23   0.9995703 0.5824368221 0.6418250611 0.3089470647    0.00   0.00      1.00
24   0.9998828 0.8440810083 0.5711604897 0.3792965864    0.00   0.00      1.00
25   0.8921484 0.8925636529 0.0109198429 0.9223344186    0.05   0.07      0.88
26   0.9775391 0.0117892621 0.3726786766 0.6320431656    0.00   0.10      0.90
27   0.9683984 0.1826303941 0.3206872058 0.4857614322    0.00   0.14      0.86
28   0.9970313 0.1634654689 0.5154500573 0.8336216353    0.00   0.01      0.99
29   0.8977344 0.0505918059 0.2428701103 0.9621857565    0.00   0.40      0.60
30   1.0000000 0.7020729110 0.7196712627 0.0975734089    0.00   0.00      1.00
31   0.9996875 0.4870712340 0.6296152975 0.3789407506    0.00   0.00      1.00
32   0.9294922 0.3496048388 0.2593801750 0.1565227620    0.00   0.28      0.72
33   1.0000000 0.3577475890 0.9888614493 0.0082776381    0.00   0.00      1.00
34   1.0000000 0.9002271600 0.8596395866 0.8488962718    0.00   0.00      1.00
35   1.0000000 0.6896985567 0.6735627844 0.5820408992    0.00   0.00      1.00
36   0.8257422 0.1530402377 0.1738897688 0.6351013395    0.00   0.52      0.48
37   1.0000000 0.9019972687 0.9188324744 0.1875358571    0.00   0.00      1.00
38   0.9947266 0.7219840726 0.3945351611 0.3037098621    0.00   0.04      0.96
39   0.9689453 0.7449096246 0.2570827696 0.5287177870    0.00   0.11      0.89
40   0.9987891 0.7806480071 0.4802592122 0.1415377087    0.00   0.00      1.00
41   0.9836719 0.4664261816 0.3554890007 0.4124100909    0.00   0.04      0.96
42   0.9352344 0.8615826694 0.0734955880 0.5240247075    0.00   0.13      0.87
43   1.0000000 0.4950218089 0.9121472000 0.3943087016    0.00   0.00      1.00
44   1.0000000 0.4544109276 0.8570613309 0.9009357563    0.00   0.00      1.00
45   0.9998047 0.7684264758 0.5706227247 0.5819059769    0.00   0.00      1.00
46   0.7882813 0.7341564752 0.0347248230 0.2491607082    0.12   0.16      0.72
47   0.9998438 0.7858069453 0.6198084089 0.0669776157    0.00   0.00      1.00
48   1.0000000 0.3303910682 0.8659372781 0.5057331454    0.00   0.00      1.00
49   1.0000000 0.4497557865 0.9370545894 0.1035994268    0.00   0.00      1.00
50   0.9998438 0.0884815755 0.6839617162 0.1333420754    0.00   0.00      1.00
51   1.0000000 0.7588326971 0.7752489510 0.7590370961    0.00   0.00      1.00
52   1.0000000 0.2489741636 0.8337400276 0.0743042035    0.00   0.00      1.00
53   0.7448047 0.0407479329 0.1530870551 0.2421400093    0.00   0.64      0.36
54   0.6000391 0.3218659058 0.0513103872 0.5496286340    0.10   0.50      0.40
55   1.0000000 0.2372527260 0.8379566569 0.5915051918    0.00   0.00      1.00
56   1.0000000 0.0343874549 0.8923870767 0.0209477977    0.00   0.00      1.00
57   1.0000000 0.6597306854 0.7342915225 0.4303601210    0.00   0.00      1.00
58   1.0000000 0.3182623871 0.8123385839 0.2496538986    0.00   0.00      1.00
59   0.9454297 0.6113731752 0.2076541821 0.0807916832    0.00   0.13      0.87
60   0.9966797 0.1659659455 0.4998967219 0.5987801221    0.00   0.01      0.99
61   1.0000000 0.6857783643 0.8896510822 0.8943572361    0.00   0.00      1.00
62   1.0000000 0.9128713517 0.8019502363 0.7256333206    0.00   0.00      1.00
63   1.0000000 0.6653123172 0.9575226258 0.2330395358    0.00   0.00      1.00
64   0.9998828 0.9734682881 0.4950266976 0.8338835854    0.00   0.00      1.00
65   0.9897656 0.1461166420 0.4452912477 0.0341793206    0.00   0.03      0.97
66   0.6082031 0.5598775758 0.0182894033 0.1106924447    0.31   0.13      0.56
