      prop.aneu    prob.meio   prob.mito    dispersal euploid mosaic aneuploid
1    0.97566406 0.3469361777 0.343619792 4.123168e-01    0.00   0.15      0.85
2    0.97453125 0.5177736604 0.311850878 9.478575e-01    0.00   0.06      0.94
3    0.99929687 0.4876785588 0.536369827 3.714155e-02    0.00   0.01      0.99
4    0.99996094 0.1287067798 0.798227074 7.937452e-01    0.00   0.00      1.00
5    0.88531250 0.0044011115 0.238853263 7.175272e-01    0.00   0.46      0.54
6    0.98355469 0.8719046174 0.260274178 7.650646e-01    0.00   0.05      0.95
7    0.99902344 0.4878196083 0.516322433 7.573577e-01    0.00   0.00      1.00
8    1.00000000 0.5155331809 0.962879829 8.208461e-01    0.00   0.00      1.00
9    0.99992187 0.7730240107 0.677033130 5.271980e-01    0.00   0.00      1.00
10   1.00000000 0.2208074767 0.816244958 6.741338e-01    0.00   0.00      1.00
11   0.99921875 0.6011725536 0.525074552 1.732646e-01    0.00   0.00      1.00
12   0.93761719 0.8645952744 0.112186937 5.905279e-01    0.00   0.16      0.84
13   0.92234375 0.3083628262 0.235792793 6.199553e-01    0.00   0.34      0.66
14   1.00000000 0.2612833364 0.964818641 7.503868e-01    0.00   0.00      1.00
15   1.00000000 0.5454988310 0.694548361 2.753937e-02    0.00   0.00      1.00
16   1.00000000 0.3130497462 0.811677953 5.581068e-01    0.00   0.00      1.00
17   0.95132812 0.6143371416 0.205073543 3.844442e-01    0.00   0.15      0.85
18   1.00000000 0.3871681443 0.808986183 1.890669e-02    0.00   0.00      1.00
19   1.00000000 0.2632741653 0.914874807 6.804055e-01    0.00   0.00      1.00
20   0.98914062 0.5535782957 0.380092894 4.977663e-01    0.00   0.05      0.95
21   1.00000000 0.3455405594 0.835208985 4.564068e-01    0.00   0.00      1.00
22   1.00000000 0.1743441033 0.940051528 5.858724e-01    0.00   0.00      1.00
23   1.00000000 0.1816342170 0.933431510 1.453086e-01    0.00   0.00      1.00
24   0.90234375 0.0035552906 0.240063617 6.664916e-01    0.00   0.41      0.59
25   1.00000000 0.4728945082 0.765995456 3.130094e-01    0.00   0.00      1.00
26   1.00000000 0.7455892754 0.669865296 3.989471e-01    0.00   0.00      1.00
27   0.86019531 0.6732099769 0.118588810 6.716893e-01    0.00   0.31      0.69
28   0.77324219 0.5696080513 0.096064548 5.235560e-01    0.00   0.46      0.54
29   0.99980469 0.0248433626 0.684708025 7.753933e-01    0.00   0.01      0.99
30   0.99976562 0.4696147754 0.607110063 7.003566e-01    0.00   0.00      1.00
31   1.00000000 0.7627420456 0.832696058 3.328410e-01    0.00   0.00      1.00
32   1.00000000 0.6387477475 0.983446445 9.458227e-02    0.00   0.00      1.00
33   0.76734375 0.7360168886 0.020072439 7.315200e-01    0.11   0.17      0.72
