     prop.aneu    prob.meio    prob.mito   dispersal euploid mosaic aneuploid
1    0.9866797 0.0505990181 0.3974455837 0.351160646    0.00   0.10      0.90
2    1.0000000 0.0282905675 0.8910557502 0.840320364    0.00   0.00      1.00
3    1.0000000 0.8238456775 0.9940777221 0.024253975    0.00   0.00      1.00
4    0.8632812 0.3191968012 0.1884685319 0.381467750    0.00   0.44      0.56
5    1.0000000 0.5427742533 0.7260973288 0.123850515    0.00   0.00      1.00
6    1.0000000 0.0572313459 0.8074078574 0.454480268    0.00   0.00      1.00
7    1.0000000 0.8503734125 0.8097042548 0.490542565    0.00   0.00      1.00
8    1.0000000 0.9260164700 0.8969580284 0.493280668    0.00   0.00      1.00
9    0.9984375 0.0638244874 0.5649632441 0.019304892    0.00   0.01      0.99
10   0.9004297 0.1895405117 0.2251404184 0.833798548    0.00   0.35      0.65
11   0.9960547 0.7605737855 0.3905367323 0.543092694    0.00   0.03      0.97
12   0.9999609 0.1270675804 0.7496142338 0.751287889    0.00   0.00      1.00
13   0.9998438 0.5060334366 0.6387490123 0.504247785    0.00   0.00      1.00
14   0.9995703 0.9187515585 0.4911523697 0.316601400    0.00   0.00      1.00
15   1.0000000 0.9091419587 0.7451050584 0.693027929    0.00   0.00      1.00
16   0.9999219 0.7323413189 0.6027914216 0.181467288    0.00   0.00      1.00
17   0.9999609 0.5762452262 0.7310624924 0.072797433    0.00   0.00      1.00
18   0.9507813 0.3639874868 0.2786047477 0.510393201    0.00   0.20      0.80
19   1.0000000 0.4833911092 0.8581132260 0.375720551    0.00   0.00      1.00
20   1.0000000 0.3206758187 0.7993977817 0.276006349    0.00   0.00      1.00
21   1.0000000 0.5332395160 0.9386308007 0.231674385    0.00   0.00      1.00
22   0.9999609 0.1880557672 0.7528842266 0.563771298    0.00   0.00      1.00
23   0.9998828 0.1879167263 0.7027791096 0.942453922    0.00   0.01      0.99
24   0.9953516 0.3040009965 0.4470240194 0.186216426    0.00   0.05      0.95
25   0.9994922 0.6107605672 0.5447034664 0.825834148    0.00   0.00      1.00
26   1.0000000 0.3615594930 0.7214462983 0.126231571    0.00   0.00      1.00
27   0.9796094 0.8603967656 0.2299357015 0.048883736    0.00   0.07      0.93
28   0.9993750 0.4348133435 0.5426009116 0.856171102    0.00   0.00      1.00
29   0.9727344 0.4232319950 0.3253777195 0.385921599    0.00   0.13      0.87
30   0.8293750 0.5496746160 0.0729754388 0.647965729    0.01   0.30      0.69
31   0.7629297 0.4617287840 0.0980091486 0.893366381    0.01   0.47      0.52
32   1.0000000 0.2352807547 0.9287737659 0.819333801    0.00   0.00      1.00
33   0.9999219 0.1198364480 0.8005399813 0.114298924    0.00   0.00      1.00
34   0.9953906 0.1395462281 0.4948487445 0.212823521    0.00   0.02      0.98
35   1.0000000 0.1042889345 0.7385863881 0.502528214    0.00   0.00      1.00
36   0.9998828 0.6701454318 0.6955524739 0.370811179    0.00   0.00      1.00
37   1.0000000 0.7540508113 0.8912040093 0.358011746    0.00   0.00      1.00
38   0.9950391 0.2370085968 0.4323998126 0.213551034    0.00   0.05      0.95
39   0.9191016 0.7442845430 0.1172386159 0.691584049    0.00   0.17      0.83
40   0.4692969 0.1715627068 0.0605960684 0.646201409    0.07   0.74      0.19
41   0.9650391 0.1862109457 0.3313611022 0.330368483    0.00   0.11      0.89
42   1.0000000 0.3252444672 0.9629456715 0.995443060    0.00   0.00      1.00
43   0.8767187 0.2950132973 0.2103972146 0.025348645    0.00   0.34      0.66
44   0.6773438 0.3853861392 0.0763890990 0.666185532    0.04   0.52      0.44
45   1.0000000 0.2784576404 0.7218227813 0.309741564    0.00   0.00      1.00
46   0.9539062 0.9679770090 0.0113230224 0.320616195    0.03   0.02      0.95
47   1.0000000 0.2514780173 0.8558203331 0.036564531    0.00   0.00      1.00
48   0.9997266 0.7468231141 0.6006786961 0.403772434    0.00   0.00      1.00
49   1.0000000 0.9396012581 0.7599782520 0.739822451    0.00   0.00      1.00
50   1.0000000 0.8412860145 0.6715664458 0.950241056    0.00   0.00      1.00
51   1.0000000 0.6236039128 0.8035559058 0.471653722    0.00   0.00      1.00
52   0.9901953 0.0407333628 0.4507357941 0.933430829    0.00   0.03      0.97
53   0.9488672 0.1189806955 0.2978919076 0.853575901    0.00   0.24      0.76
54   1.0000000 0.9598988532 0.8984027004 0.146802432    0.00   0.00      1.00
55   1.0000000 0.8282366979 0.7051052174 0.946653164    0.00   0.00      1.00
56   0.9036328 0.2106558147 0.2351046698 0.152259398    0.00   0.37      0.63
57   1.0000000 0.7043712118 0.8033088981 0.253940510    0.00   0.00      1.00
58   0.9584375 0.1940812322 0.3043246458 0.529792953    0.00   0.13      0.87
59   0.9937500 0.0145706381 0.4845606892 0.567243677    0.00   0.01      0.99
60   0.9989453 0.4119206527 0.5670878321 0.911936585    0.00   0.01      0.99
61   0.9919922 0.5148199569 0.3962037966 0.173388639    0.00   0.03      0.97
62   0.9999219 0.0117299091 0.7884628926 0.030179456    0.00   0.00      1.00
63   0.9933984 0.1448107832 0.4354527302 0.968882251    0.00   0.05      0.95
64   0.8950391 0.2362509496 0.2244502327 0.439904038    0.00   0.37      0.63
65   0.9998047 0.5829089878 0.5673979651 0.966747666    0.00   0.01      0.99
66   0.9900781 0.7269396004 0.3134494044 0.829361121    0.00   0.03      0.97
67   1.0000000 0.1885571557 0.8468880143 0.416074629    0.00   0.00      1.00
68   0.9113281 0.3431967162 0.2346671184 0.588834117    0.00   0.37      0.63
69   0.2901563 0.1018208596 0.0289838060 0.348747623    0.47   0.41      0.12
70   0.9992188 0.7801506312 0.4779292019 0.446360450    0.00   0.00      1.00
71   1.0000000 0.9903940232 0.8892363438 0.731197840    0.00   0.00      1.00
72   0.8700781 0.8217183528 0.0516022877 0.378570433    0.06   0.13      0.81
73   0.8251172 0.1541017175 0.1746783557 0.550483327    0.00   0.54      0.46
74   1.0000000 0.6660889804 0.9219494713 0.864559495    0.00   0.00      1.00
75   0.9996094 0.0821649167 0.6392946539 0.487878044    0.00   0.00      1.00
76   0.9998047 0.4108831678 0.6817423650 0.388280148    0.00   0.00      1.00
77   0.9083984 0.2660155185 0.2181417809 0.094152994    0.00   0.29      0.71
78   1.0000000 0.9260318791 0.9905733089 0.079578727    0.00   0.00      1.00
79   0.9978125 0.8234949897 0.4305990231 0.447097190    0.00   0.01      0.99
80   0.9965234 0.8572061867 0.3831725335 0.529559532    0.00   0.03      0.97
81   0.9998047 0.0871124328 0.6594637986 0.063320385    0.00   0.00      1.00
82   0.9830859 0.8225587972 0.2487859223 0.223942762    0.00   0.07      0.93
83   0.9999609 0.9112255727 0.7411196667 0.327260554    0.00   0.00      1.00
84   0.3733203 0.0693041261 0.0481063197 0.294145607    0.26   0.62      0.12
85   0.9999609 0.9244665885 0.5753566332 0.373638504    0.00   0.00      1.00
86   0.8589453 0.4191064283 0.1663936959 0.350350930    0.00   0.43      0.57
87   1.0000000 0.7774334245 0.6797904701 0.569352163    0.00   0.00      1.00
88   1.0000000 0.3932188544 0.7883527246 0.811131916    0.00   0.00      1.00
89   0.7577734 0.1888446917 0.1466262853 0.029642146    0.04   0.44      0.52
90   0.5940625 0.3538500853 0.0518105666 0.585112086    0.14   0.45      0.41
91   0.6651563 0.5502963287 0.0384257801 0.995394540    0.04   0.40      0.56
92   0.9264844 0.7793326501 0.1557905464 0.197347010    0.00   0.18      0.82
93   0.9930469 0.9572703857 0.1796865887 0.328270328    0.00   0.02      0.98
94   0.9928125 0.9197382762 0.2758341983 0.939192365    0.00   0.04      0.96
95   0.9664453 0.2558249971 0.3426861439 0.481814332    0.00   0.15      0.85
96   0.9989062 0.7434791978 0.4788240378 0.432168295    0.00   0.00      1.00
97   0.9569141 0.7843100207 0.1739308352 0.055204107    0.00   0.14      0.86
98   1.0000000 0.6830394855 0.9355275431 0.314852507    0.00   0.00      1.00
99   0.9837891 0.5767431110 0.3397462280 0.136407376    0.00   0.09      0.91
100  0.9950781 0.7990737834 0.3707164691 0.182573600    0.00   0.02      0.98
101  0.9925000 0.0438368795 0.4585796476 0.811644298    0.00   0.01      0.99
102  0.9998828 0.6678538676 0.5958370797 0.788372649    0.00   0.00      1.00
103  0.9704687 0.5034352457 0.3079764550 0.151422281    0.00   0.11      0.89
104  1.0000000 0.9181650362 0.9319847377 0.291861497    0.00   0.00      1.00
105  0.9871875 0.8737620793 0.1638777868 0.505942083    0.00   0.04      0.96
