      prop.aneu    prob.meio    prob.mito    dispersal euploid mosaic aneuploid
1    0.81914062 0.4778888128 0.1053517803 0.7082305250    0.02   0.37      0.61
2    1.00000000 0.0192198800 0.9273521886 0.2485919613    0.00   0.00      1.00
3    0.99937500 0.9317195893 0.4923568154 0.5897229668    0.00   0.01      0.99
4    1.00000000 0.7573154490 0.6630880630 0.0772768727    0.00   0.00      1.00
5    0.97003906 0.6327848693 0.2612893940 0.0698705246    0.00   0.09      0.91
6    0.81281250 0.0038705564 0.1900871715 0.8354801333    0.00   0.68      0.32
7    0.90957031 0.0977873055 0.2414987849 0.5977773529    0.00   0.33      0.67
8    0.86785156 0.1658129869 0.1974829333 0.1894725738    0.00   0.41      0.59
9    0.99035156 0.2269835877 0.4263449113 0.3040244663    0.00   0.08      0.92
10   0.97371094 0.5181228251 0.3021662647 0.0412205695    0.00   0.14      0.86
11   1.00000000 0.4533516911 0.7568906231 0.1284593462    0.00   0.00      1.00
12   1.00000000 0.9998659238 0.9050528849 0.4210163180    0.00   0.00      1.00
13   0.99992187 0.4628654409 0.7507821105 0.5972075455    0.00   0.00      1.00
14   0.99882812 0.8722711070 0.4561640017 0.0703507490    0.00   0.00      1.00
15   0.99988281 0.6658303884 0.6211697324 0.8692608846    0.00   0.00      1.00
16   0.97320312 0.7510777717 0.2308382308 0.6380202726    0.00   0.09      0.91
17   0.99738281 0.8449989278 0.4001068848 0.3666472128    0.00   0.00      1.00
18   0.99996094 0.0916127230 0.6847720114 0.6414089252    0.00   0.00      1.00
19   0.93007812 0.2498075576 0.2492804476 0.4678613734    0.00   0.33      0.67
20   0.99968750 0.9126663059 0.5833402197 0.9669610730    0.00   0.01      0.99
21   1.00000000 0.1936434174 0.9769407259 0.9173763955    0.00   0.00      1.00
22   0.99996094 0.8445770876 0.6733225589 0.4193307729    0.00   0.00      1.00
23   1.00000000 0.6662727941 0.7804866929 0.4023576761    0.00   0.00      1.00
24   0.93515625 0.5951482982 0.2156579611 0.5643210618    0.00   0.24      0.76
25   0.93957031 0.1777356595 0.2787159001 0.2386696504    0.00   0.27      0.73
26   0.85281250 0.4633945304 0.1488102563 0.0034021307    0.08   0.28      0.64
27   0.86542969 0.2881356219 0.1711748131 0.1377374630    0.02   0.41      0.57
28   1.00000000 0.3765818740 0.8473411284 0.3672442511    0.00   0.00      1.00
29   1.00000000 0.6752957958 0.7756151492 0.6517975498    0.00   0.00      1.00
30   0.99476562 0.4463145223 0.4541766467 0.9687097112    0.00   0.04      0.96
31   0.99589844 0.7538531625 0.4007740880 0.3554729559    0.00   0.01      0.99
32   1.00000000 0.1690495096 0.7942850012 0.5416932309    0.00   0.00      1.00
33   0.99878906 0.1582778548 0.5621508660 0.3607918327    0.00   0.01      0.99
34   0.99535156 0.8369235119 0.4005489114 0.4204464292    0.00   0.05      0.95
35   1.00000000 0.6835098453 0.7136536983 0.0687803549    0.00   0.00      1.00
36   0.98632812 0.5010809852 0.3513671318 0.0970024108    0.00   0.09      0.91
37   0.99839844 0.4774394457 0.4995376987 0.6756184965    0.00   0.00      1.00
38   0.99992187 0.0178037325 0.6728335195 0.5903033891    0.00   0.01      0.99
39   0.96390625 0.8084639555 0.1760432969 0.7952275288    0.00   0.13      0.87
40   1.00000000 0.7744284959 0.9820172631 0.9520574238    0.00   0.00      1.00
41   0.70839844 0.0789533879 0.1297771812 0.3910023766    0.00   0.81      0.19
42   0.99523438 0.3247403270 0.4696479952 0.9502480051    0.00   0.03      0.97
43   1.00000000 0.1926708303 0.9355362945 0.6733006323    0.00   0.00      1.00
44   1.00000000 0.7425394012 0.9824661203 0.2591155674    0.00   0.00      1.00
45   0.65542969 0.1794940915 0.1144198270 0.4403729665    0.00   0.78      0.22
