      prop.aneu   prob.meio   prob.mito    dispersal euploid mosaic aneuploid
1    1.00000000 0.629672484 0.974470657 0.7234957062    0.00   0.00      1.00
2    0.60246094 0.517313515 0.030258910 0.2777311516    0.19   0.31      0.50
3    0.99921875 0.889650084 0.495150611 0.8413663066    0.00   0.00      1.00
4    1.00000000 0.705462263 0.890550190 0.1885364703    0.00   0.00      1.00
5    0.97027344 0.601908192 0.280514574 0.0327669969    0.00   0.12      0.88
6    0.99996094 0.690805030 0.739976007 0.8926280146    0.00   0.00      1.00
7    0.91976563 0.715366489 0.129900910 0.1221506032    0.02   0.18      0.80
8    0.98718750 0.338822332 0.380034568 0.8648880203    0.00   0.05      0.95
9    0.95796875 0.831612068 0.166493902 0.8308857668    0.00   0.13      0.87
10   0.99710937 0.699232018 0.436317744 0.8466007379    0.00   0.01      0.99
11   0.99960938 0.263547599 0.634426895 0.8902317225    0.00   0.00      1.00
12   1.00000000 0.312190148 0.743248033 0.5030641805    0.00   0.00      1.00
13   0.98242188 0.528812239 0.326593764 0.9736584658    0.00   0.09      0.91
14   0.99984375 0.639620123 0.548984564 0.9543662521    0.00   0.00      1.00
15   1.00000000 0.731866860 0.726562066 0.8554446441    0.00   0.00      1.00
16   0.99941406 0.977611373 0.286217303 0.1383671635    0.00   0.00      1.00
17   0.36761719 0.085694544 0.037470879 0.8329417827    0.20   0.66      0.14
18   0.96527344 0.912585132 0.108238347 0.9268453838    0.00   0.08      0.92
19   0.99468750 0.420833215 0.447134690 0.1633440531    0.00   0.01      0.99
20   0.96820313 0.448287622 0.310519260 0.0203876947    0.00   0.10      0.90
21   0.96394531 0.335773367 0.333458094 0.1521394679    0.00   0.20      0.80
22   0.90410156 0.356092389 0.216198044 0.9634808793    0.00   0.29      0.71
23   0.74871094 0.514491870 0.092816753 0.1276658170    0.06   0.41      0.53
24   1.00000000 0.274670992 0.949551861 0.1441902523    0.00   0.00      1.00
25   1.00000000 0.993696312 0.905308042 0.4369234079    0.00   0.00      1.00
26   1.00000000 0.388928405 0.942328946 0.0597220755    0.00   0.00      1.00
27   1.00000000 0.919156327 0.969259716 0.1400310406    0.00   0.00      1.00
28   0.99988281 0.544591823 0.683201920 0.7276754468    0.00   0.00      1.00
29   1.00000000 0.074543170 0.969606732 0.0541127548    0.00   0.00      1.00
30   1.00000000 0.975879795 0.984862964 0.6042665855    0.00   0.00      1.00
31   1.00000000 0.166360387 0.865735928 0.5204183147    0.00   0.00      1.00
32   0.99757812 0.492085544 0.508732958 0.1365382767    0.00   0.03      0.97
33   1.00000000 0.798697794 0.791262479 0.0012469382    0.00   0.00      1.00
34   0.99914063 0.843487512 0.456506651 0.2894773276    0.00   0.00      1.00
35   0.99996094 0.886274834 0.610081164 0.6798442451    0.00   0.00      1.00
36   1.00000000 0.201549557 0.823311977 0.4933182299    0.00   0.00      1.00
37   1.00000000 0.366827149 0.865715486 0.0666592780    0.00   0.00      1.00
38   1.00000000 0.914089967 0.981034120 0.1675840390    0.00   0.00      1.00
39   0.76191406 0.712220472 0.033384933 0.0453579878    0.16   0.12      0.72
