     prop.aneu    prob.meio   prob.mito    dispersal euploid mosaic aneuploid
1    0.5572656 0.4506698183 0.022116961 0.3238630828    0.29   0.23      0.48
2    0.9890234 0.5118546018 0.381680925 0.4309162439    0.00   0.00      1.00
3    0.9941016 0.0631086470 0.461489480 0.1927733996    0.00   0.01      0.99
4    1.0000000 0.2182416965 0.842610511 0.8054016531    0.00   0.00      1.00
5    0.9955078 0.3342365825 0.457687041 0.6263536036    0.00   0.03      0.97
6    0.8823828 0.7839262791 0.084590660 0.6561910452    0.00   0.22      0.78
7    0.9758203 0.4271832593 0.312043343 0.8159569087    0.00   0.09      0.91
8    1.0000000 0.7605909808 0.833715237 0.7525153630    0.00   0.00      1.00
9    0.9012500 0.5175844382 0.151589391 0.6761689617    0.00   0.22      0.78
10   0.9745703 0.4036816189 0.318066454 0.5640385102    0.00   0.08      0.92
11   0.9938281 0.1739935006 0.455038905 0.8162871089    0.00   0.01      0.99
12   1.0000000 0.7259928151 0.907861471 0.2585465587    0.00   0.00      1.00
13   1.0000000 0.3176541633 0.765676080 0.1530732696    0.00   0.00      1.00
14   1.0000000 0.6033102146 0.811045533 0.1905338296    0.00   0.00      1.00
15   0.9722656 0.8625733033 0.164183883 0.3197084379    0.00   0.08      0.92
16   0.4695703 0.0859808461 0.073959729 0.8245957256    0.03   0.89      0.08
17   0.9833203 0.5749648113 0.337985652 0.3864941462    0.00   0.06      0.94
18   0.9986328 0.3047212907 0.547832530 0.3097031733    0.00   0.00      1.00
19   0.9863281 0.7157462416 0.329886091 0.1578479751    0.00   0.05      0.95
20   0.9984766 0.3979936014 0.516665710 0.1195532014    0.00   0.01      0.99
21   0.9993750 0.7563554822 0.571638500 0.8255497848    0.00   0.01      0.99
22   0.3707813 0.3076538190 0.009176238 0.3958376409    0.53   0.14      0.33
23   0.9045703 0.8471839989 0.058062954 0.1462148097    0.02   0.11      0.87
24   0.9577734 0.8006910498 0.182155436 0.4980487842    0.00   0.14      0.86
25   1.0000000 0.1070615575 0.729350435 0.7397411403    0.00   0.00      1.00
26   1.0000000 0.9630526318 0.552418444 0.5589237176    0.00   0.00      1.00
27   0.9856250 0.2018311170 0.389192528 0.3705413747    0.00   0.10      0.90
28   0.9998828 0.8404668900 0.674884042 0.6486188592    0.00   0.00      1.00
29   0.9996094 0.4476579481 0.590084731 0.6528795757    0.00   0.00      1.00
30   0.9999219 0.0139613959 0.763983129 0.6428280624    0.00   0.00      1.00
31   0.9989453 0.3879443242 0.546883037 0.2955219143    0.00   0.00      1.00
32   0.9965234 0.8391916102 0.400482308 0.0741236021    0.00   0.01      0.99
33   0.8403906 0.2742771513 0.174329234 0.0131920506    0.02   0.38      0.60
34   1.0000000 0.9391479369 0.707480256 0.2638622695    0.00   0.00      1.00
35   0.8433594 0.5562173678 0.106217611 0.1925382812    0.04   0.31      0.65
36   0.9845703 0.4292193356 0.347288905 0.7935050977    0.00   0.09      0.91
37   0.9919922 0.9400210162 0.191518993 0.0665753966    0.00   0.03      0.97
38   0.9989844 0.9317503953 0.439154643 0.5334068749    0.00   0.00      1.00
39   0.9974219 0.1253846148 0.515424078 0.6733900297    0.00   0.00      1.00
40   0.9810547 0.3670063403 0.371245335 0.1513409265    0.00   0.06      0.94
41   0.9952344 0.7689980774 0.334820851 0.6583195271    0.00   0.03      0.97
42   0.9991797 0.5473753456 0.522710736 0.0230429959    0.00   0.01      0.99
43   0.9961328 0.6052517423 0.445633092 0.9925784818    0.00   0.01      0.99
44   1.0000000 0.8543755871 0.915129215 0.9100042805    0.00   0.00      1.00
45   1.0000000 0.5289069174 0.928345816 0.6734688261    0.00   0.00      1.00
46   1.0000000 0.4900314349 0.697167445 0.2261802512    0.00   0.00      1.00
47   0.9936719 0.9579233686 0.190463229 0.6901992618    0.00   0.01      0.99
48   0.9367969 0.9092456452 0.089657516 0.4404175659    0.00   0.12      0.88
49   1.0000000 0.2590512438 0.918656797 0.7016281362    0.00   0.00      1.00
50   0.9977344 0.4619285394 0.470763728 0.5800754847    0.00   0.02      0.98
51   1.0000000 0.6393636810 0.965411725 0.3854218656    0.00   0.00      1.00
52   0.9975000 0.5610706755 0.469441577 0.0905295522    0.00   0.02      0.98
53   0.9972266 0.3086135397 0.494499708 0.9839537188    0.00   0.04      0.96
54   1.0000000 0.7912078919 0.748588701 0.7371533161    0.00   0.00      1.00
55   1.0000000 0.7898506739 0.989033961 0.2641953737    0.00   0.00      1.00
56   0.9961719 0.4529634865 0.453575674 0.7839333373    0.00   0.00      1.00
57   1.0000000 0.4911838761 0.755523846 0.6788274921    0.00   0.00      1.00
58   0.9958594 0.0456217458 0.510377200 0.5177779561    0.00   0.01      0.99
59   0.9980078 0.9793489564 0.217119089 0.6680981999    0.00   0.00      1.00
60   0.9992578 0.5051346854 0.519832400 0.6273208293    0.00   0.00      1.00
61   0.6933203 0.6373462100 0.010726342 0.8627915964    0.22   0.12      0.66
62   0.9604687 0.8354592279 0.158566543 0.5204426858    0.00   0.13      0.87
63   1.0000000 0.9613767734 0.675416952 0.7779317901    0.00   0.00      1.00
64   0.9594922 0.2446556401 0.295732355 0.7558164459    0.00   0.15      0.85
65   1.0000000 0.9854891563 0.925647412 0.8374064239    0.00   0.00      1.00
66   0.9908594 0.5275355065 0.379455125 0.8952917126    0.00   0.05      0.95
67   1.0000000 0.0343274241 0.810272393 0.0640313297    0.00   0.00      1.00
68   0.9941016 0.9790762183 0.277707626 0.6731980417    0.00   0.02      0.98
69   0.8772656 0.5402042340 0.179401909 0.4341957760    0.00   0.36      0.64
70   1.0000000 0.9646979673 0.783509549 0.0046449299    0.00   0.00      1.00
71   0.6975781 0.5003423728 0.072529502 0.3108722172    0.08   0.47      0.45
72   0.9943359 0.9899471384 0.078408179 0.0226381232    0.00   0.00      1.00
73   0.9968359 0.1413207732 0.525476455 0.4246078529    0.00   0.03      0.97
74   1.0000000 0.5835428075 0.767350345 0.2207220506    0.00   0.00      1.00
75   0.9072266 0.5803390082 0.182075209 0.5215743284    0.00   0.27      0.73
76   0.6041797 0.4316605586 0.036598806 0.4564498742    0.23   0.31      0.46
77   1.0000000 0.8762261476 0.743532886 0.8894595115    0.00   0.00      1.00
78   0.9530078 0.7045054312 0.213672663 0.6990284307    0.00   0.11      0.89
79   1.0000000 0.4731875514 0.930126021 0.5368612863    0.00   0.00      1.00
80   0.9921484 0.3600735476 0.414645865 0.5074104243    0.00   0.03      0.97
81   1.0000000 0.8395846086 0.714747759 0.2109260112    0.00   0.00      1.00
82   0.9851172 0.4018227640 0.375207877 0.0182590720    0.00   0.04      0.96
83   0.9999609 0.2596967486 0.688652996 0.3313656303    0.00   0.00      1.00
84   0.9986328 0.4556047202 0.498305771 0.3859757881    0.00   0.00      1.00
85   0.5020703 0.4272892100 0.019957039 0.3436762870    0.29   0.30      0.41
86   0.6536719 0.2501533651 0.090151532 0.9174815719    0.03   0.61      0.36
87   0.9483203 0.4603901815 0.266671993 0.5134493855    0.00   0.24      0.76
88   0.9848047 0.1673687182 0.383982343 0.5214482315    0.00   0.05      0.95
89   0.9998047 0.9611734073 0.480254930 0.7232864685    0.00   0.00      1.00
90   1.0000000 0.1927531315 0.862072595 0.0378416104    0.00   0.00      1.00
91   1.0000000 0.7197304487 0.937989945 0.0199893911    0.00   0.00      1.00
92   0.8403906 0.0172426074 0.204680095 0.7397826319    0.00   0.44      0.56
93   0.9254687 0.0981030467 0.266433353 0.5305411257    0.00   0.27      0.73
94   1.0000000 0.6021981183 0.762977535 0.1444675613    0.00   0.00      1.00
95   0.9994141 0.5052647179 0.573545582 0.5794928204    0.00   0.00      1.00
96   1.0000000 0.2407270491 0.795157416 0.9931992351    0.00   0.00      1.00
97   1.0000000 0.0356769238 0.797655241 0.7541788989    0.00   0.00      1.00
98   0.9538281 0.7863233578 0.158698531 0.7333709612    0.00   0.16      0.84
99   0.9995312 0.3510827941 0.564625367 0.8337754083    0.00   0.01      0.99
100  0.7324609 0.3453385863 0.108506910 0.3632783350    0.00   0.59      0.41
101  0.9698438 0.5914754779 0.277856448 0.4832686512    0.00   0.14      0.86
102  1.0000000 0.2812647528 0.946970114 0.5746442548    0.00   0.00      1.00
